model_class,Astro.1,Astro.2,Astro.3,Astro.4,Astro.5,Cacna2d1.Lhx6.Reln,Cacna2d1.Lhx6.Vwa5a,Cacna2d1.Ndnf.Cxcl14,Cacna2d1.Ndnf.Npy,Cacna2d1.Ndnf.Rgs10,Calb2.Cntnap5a.Igfbp6,Calb2.Cntnap5a.Rspo3,Calb2.Cntnap5a.Vip,Calb2.Cryab,Calb2.Vip.Gpd1,Calb2.Vip.Igfbp4,Calb2.Vip.Nos1,Cck.Cxcl14.Calb1.Tac2,Cck.Cxcl14.Calb1.Tnfaip8l3,Cck.Cxcl14.Vip,Cck.Lmo1.Vip.Crh,Cck.Lmo1.Vip.Tac2,Cck.Lypd1,Cck.Sema5a,Choroid,Endo,Eryth.1,Eryth.2,Microglia.1,Microglia.2,Ntng1.Chrm2,Ntng1.Rgs10,Ntng1.Synpr,Oligo.1,Oligo.2,Oligo.3,Oligo.4,Oligo.5,PC.CA1.1,PC.CA1.2,PC.CA1.3,PC.Other1,PC.Other2,Pvalb.C1ql1.Cpne5,Pvalb.C1ql1.Npy,Pvalb.C1ql1.Pvalb,Pvalb.Tac1.Akr1c18,Pvalb.Tac1.Nr4a2,Pvalb.Tac1.Sst,Pvalb.Tac1.Syt2,Sst.Cryab,Sst.Erbb4.Crh,Sst.Erbb4.Rgs10,Sst.Erbb4.Th,Sst.Npy.Cort,Sst.Npy.Mgat4c,Sst.Npy.Serpine2,Sst.Npy.Zbtb20,Sst.Pnoc.Calb1.Igfbp5,Sst.Pnoc.Calb1.Pvalb,Sst.Pnoc.Pvalb,Vip.Crh.C1ql1,Vip.Crh.Pcp4,Vsmc,Zero
Cacna2d1.Lhx6.Reln,0.0014681970877670001,0.0,0.0,0.0,0.0,0.0,0.0,0.0030368977870470003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.086114244792363,0.21087057603977702,0.0,0.0,0.024217777679669,0.320859059658301,0.188529760642962,0.0,0.010171692352312,0.0,0.0021177744108910003,0.0,0.0,0.07636467393063001,0.0,0.0,0.0010185087199710001,0.068657969467166
Cacna2d1.Lhx6.Reln,0.0,0.0,0.0,0.0,0.0,0.0029611114930630004,0.004990715592805,0.631571780198255,0.023048286326611003,0.29112844800743204,0.0,0.0,0.0,0.002353834724957,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.034016362364743,0.0,0.0033793822870320004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003964688573155,0.0,0.0,0.0,0.0
Cacna2d1.Lhx6.Reln,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0014598928363650002,0.0,0.0,0.0,0.0,0.003754217242893,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.621985574043036,0.32401362641107,0.031807293050782004,0.005243889322266,0.0,0.0,0.0,0.0,0.0,0.005013153708222,0.0,0.0,0.0,0.0010426520487850002,0.0,0.0014331158785220002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Cacna2d1.Lhx6.Reln,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.169211389936151,0.029430888756902,0.069748529174676,0.012320605377351001,0.024366065365026,0.039277263246675,0.24840607753569302,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.051936413733404005,0.0,0.0,0.036214477497248,0.005081990993019,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18772742442553,0.034553277371951005,0.0,0.00407433208073,0.0,0.0,0.0,0.0,0.0,0.01097955271143,0.0,0.0,0.0,0.0011177458597,0.0,0.002072086481686,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.022200193051323,0.0,0.04609589969415501,0.0026641411214130004
Cacna2d1.Lhx6.Reln,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008048658217966001,0.0,0.0,0.004090029885743,0.0018772428684410002,0.0,0.940875925803874,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.022155286560926003,0.016797908242692002,0.0028672859363190004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001217255885174,0.0012325117531490001,0.0,0.0
Cacna2d1.Lhx6.Reln,0.0,0.0,0.0,0.0,0.0,0.0013817119165480001,0.0,0.022602367006217,0.0,0.01562519255797,0.029413111256427003,0.077861199664619,0.070299669884876,0.12854022405755,0.0035779648680130003,0.012683898022256002,0.004108269486321,0.0,0.0,0.0,0.0,0.0,0.0,0.0015969787012820001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001383023360374,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07288254107905401,0.310496785003676,0.011197241987987001,0.0,0.21197418055911502,0.0,0.005180227533966001,0.0,0.0,0.0033385876208500004,0.0031475729978610004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009094325041625,0.0,0.0,0.0
Cacna2d1.Lhx6.Reln,0.0,0.0,0.0,0.0,0.0,0.0011722568816750001,0.0,0.057404363089712,0.048334414201134004,0.8114775231134951,0.001062791874281,0.0,0.0,0.036534396544755,0.0,0.0025822638695900003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02967869019962,0.004782366867099,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003076097020158,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Cacna2d1.Lhx6.Reln,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003801690438048,0.0,0.0,0.025446927532252,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.047777154923975,0.8799451731644441,0.034419721104864,0.005359475944436001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Cacna2d1.Lhx6.Reln,0.08065234935463901,0.023953392785939002,0.262914362550604,0.019887590199125,0.045397945921406,0.0,0.0,0.11761865146714201,0.003443892687169,0.16591266728918302,0.009006823555575002,0.023178723356246003,0.006762876778358001,0.075092452933971,0.004983899895597,0.009212113700686001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0011405885953100002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0018267230284290002,0.0,0.0021962919147790003,0.142904610755193
Cacna2d1.Lhx6.Reln,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6232951240561411,0.009006578084484,0.00999259640773,0.026132817633572003,0.004784922083399,0.0,0.262028553456291,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008000435988514,0.013474231024448,0.0,0.0,0.0,0.0,0.0,0.008015619978393,0.001916261553692,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006042421633297001,0.023502201747279003,0.0,0.0
Cacna2d1.Lhx6.Vwa5a,0.0,0.0,0.0,0.0,0.0,0.020859919871530002,0.0027026582754400004,0.002852826633444,0.00198222686251,0.001998239478403,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001343711821374,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009399275007229,0.0,0.0,0.0,0.0,0.0,0.9578201240308121,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Cacna2d1.Lhx6.Vwa5a,0.0,0.0,0.0,0.0,0.0,0.031685400788507005,0.007904060168669,0.008000982898155,0.0012337052430820001,0.012546139806220002,0.013707054682327,0.017628104593087,0.011346670948143001,0.032578237665545004,0.019317092953212,0.033780914429833005,0.021431925962614003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001369143752766,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.044316123253037,0.034143000858767,0.0,0.008259100219075001,0.0,0.0,0.0011065912745110002,0.0,0.0,0.006771969114138,0.002370286299545,0.0,0.027103499432627003,0.079199468440398,0.093289459307223,0.023725238870252,0.0,0.0,0.0,0.0,0.002840675070534,0.0,0.44562368869879904,0.015319598572649001,0.0,0.0,0.0
Cacna2d1.Lhx6.Vwa5a,0.0,0.0,0.0,0.0,0.0,0.0,0.0010467126987470001,0.9287005190996631,0.003256010718283,0.009890052272781,0.0,0.0,0.0,0.051027671934036005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001186344860705,0.0,0.0,0.0,0.0,0.0,0.002158943616055,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Cacna2d1.Lhx6.Vwa5a,0.0,0.0,0.0,0.0,0.0,0.008508212675467001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.012696598742944001,0.969661145556537,0.0076178441467120005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Cacna2d1.Lhx6.Vwa5a,0.0,0.0,0.0,0.0,0.0,0.281805708521188,0.016009181780409002,0.009965805314562001,0.11762284545937801,0.48967291393279905,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06763219322912101,0.0,0.015765943832923002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Cacna2d1.Lhx6.Vwa5a,0.0,0.0,0.0,0.0,0.0,0.003763440403844,0.0,0.010313908486440001,0.0,0.0,0.0,0.0,0.0,0.0030924888285110003,0.001125539781548,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.021878959107919,0.0,0.0,0.0,0.0,0.019207536268813,0.9098821787594411,0.001049435093859,0.0,0.0,0.0064228888693850005,0.0,0.0,0.001374422993318,0.0,0.0,0.0,0.0,0.0,0.0015635215860460001,0.0,0.0,0.0,0.0,0.014269890419835,0.0,0.0
Cacna2d1.Lhx6.Vwa5a,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.030950733675043002,0.022186447210883,0.32262571850932104,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002493922329269,0.0,0.0,0.0,0.0,0.0,0.6166082254585841,0.0,0.002015196098027,0.0,0.0,0.0,0.0,0.0017845707430740002,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Cacna2d1.Ndnf.Cxcl14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.71561640720394,0.0027387852057790003,0.018951196020261,0.0015695714076970001,0.0,0.0,0.257250620326753,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Cacna2d1.Ndnf.Cxcl14,0.049270884735272004,0.036720816763685,0.020745163016976,0.05347986832384,0.019335654282571002,0.0,0.0,0.0,0.0,0.0,0.0030475354830320003,0.0014464717887630002,0.0,0.004494794031218,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05947025201468201,0.0023927456828150002,0.003549651426505,0.005588224051935001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.012325558063835,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0039021619537320004,0.719174770955416
Cacna2d1.Ndnf.Cxcl14,0.0017229184725640002,0.0028597477393700003,0.0,0.0011196200138120001,0.0026718283082680003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0037541422077930005,0.0,0.009229996226863001,0.021393807516978003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00125590978407,0.9550925365978131
Cacna2d1.Ndnf.Cxcl14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5722606208766851,0.0,0.0070109620113090005,0.020649975527142,0.005660331588354,0.006597989970675001,0.19951152652155402,0.0,0.0025849158523150004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12600793057168802,0.056090951140701006,0.001364472128568,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Cacna2d1.Ndnf.Npy,0.0,0.0,0.0,0.0,0.0,0.015263214765804,0.001143997465552,0.01765867977036,0.17484653154158702,0.044824471792946005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7459414719325551,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Cacna2d1.Ndnf.Rgs10,0.00175780657893,0.0016784962377580002,0.0,0.0,0.001984646997441,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006450458353624001,0.007137340044494,0.0,0.026011451485791003,0.023602874193776,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004007976992213,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.016460724042105003,0.9075755629583581
Cacna2d1.Ndnf.Rgs10,0.0,0.0,0.0,0.0,0.0,0.055402224593432005,0.0017303269898300002,0.35222136230808604,0.018667512519396003,0.328077169851733,0.0,0.0,0.0,0.006703800824617001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07933273672646901,0.0,0.0,0.0,0.0,0.0,0.14890336959102102,0.0,0.001483308214536,0.0015452026299420001,0.0,0.0,0.0,0.0028452293934620003,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Cacna2d1.Ndnf.Rgs10,0.0,0.0,0.004175688461213,0.0011275447739030001,0.0,0.0,0.0,0.247113133786234,0.0,0.0,0.074292440440388,0.22517705103943503,0.07790440195510301,0.21777987406656002,0.0,0.06574235177089001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.071276083002957,0.012312115775509001,0.0,0.0
Cacna2d1.Ndnf.Rgs10,0.0,0.0,0.0,0.0,0.0,0.0039042196983630002,0.0,0.029073726452387004,0.09905660482094601,0.487948254266072,0.021241196952385,0.005506336584094,0.013197924956029,0.048536430828298005,0.038867383649301,0.067324270406769,0.10972484633534701,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009953514138453001,0.036659100728811005,0.001116119498688,0.0,0.0015188838499280001,0.0,0.0,0.017218343077525,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002698234958689,0.0049956804993150005,0.0,0.0
Cacna2d1.Ndnf.Rgs10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.892878955192085,0.005605068693133,0.059146837111631004,0.009753399501425002,0.0014394569324270002,0.0064826587842370005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0038741919295690003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.011942364770141002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0034410379018420005,0.0,0.0,0.002222755275618
Cacna2d1.Ndnf.Rgs10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.061931320010123005,0.074391493212284,0.7447403555024511,0.0,0.0,0.0,0.010528144275281,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.104463905027076,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Cacna2d1.Ndnf.Rgs10,0.043514437473443,0.012409651708514002,0.012156492915573,0.019236141240539,0.036667102764055,0.0,0.0,0.0,0.0,0.0,0.0014266628270510001,0.0016136666337670002,0.0,0.0020296251413740004,0.0012773802015990001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.613128934365149,0.045368783612137004,0.001395269211612,0.00204873994168,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006516541875869,0.004120018188976,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001304478960198,0.0,0.0013857733884960002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0029048492185300002,0.18781240641611702
Cacna2d1.Ndnf.Rgs10,0.048383453406445,0.034842743820015,0.178013266172552,0.037757868923628,0.037417571476854004,0.0,0.0,0.15537337463402,0.002185742938374,0.047887063745326,0.001320015600496,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06352639098839401,0.0034629182077730004,0.001158597222617,0.0013879514623720002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001774204075522,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0022478219135920003,0.381010734987883
Cacna2d1.Ndnf.Rgs10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005218091849827001,0.036090336077022,0.9335172557186411,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02412084491975,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Cacna2d1.Ndnf.Rgs10,0.0029854139388720002,0.001154502078101,0.004864014167349,0.0,0.0,0.0,0.0,0.39516726456072104,0.009324620312731001,0.05709755974852,0.002266472052216,0.0,0.0,0.388974298401257,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001255564972449,0.001152218380686,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0013263834831810002,0.0,0.0,0.0,0.0,0.08944659069100601,0.001919259237872,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0014304009656190002,0.0,0.0014773754641960002,0.035700500231211005
Cacna2d1.Ndnf.Rgs10,0.0,0.0,0.0,0.0,0.0,0.0030614590407810004,0.0,0.8896573304355521,0.004485818699959,0.088496027471999,0.0,0.0,0.0,0.002029231756214,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006250746583226,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Cacna2d1.Ndnf.Rgs10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8314756284707701,0.019203253642087,0.11751702818411801,0.0,0.0,0.0,0.028344652887537004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002420234020099,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Cacna2d1.Ndnf.Rgs10,0.0,0.0,0.0,0.0,0.0,0.101723578964082,0.036576567104346,0.009503004186941002,0.12437513665497,0.7170707768005611,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007404833991026,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Cacna2d1.Ndnf.Rgs10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.013969829740959,0.0,0.002137728497307,0.06028254908516,0.005558475418707001,0.0023509313799990003,0.8816260680100341,0.0016630630322050002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001110278912527,0.0,0.0,0.0014106630086850001,0.0,0.0,0.006445219688950001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009262030689119,0.010939179812641002,0.0,0.0
Cacna2d1.Ndnf.Rgs10,0.004244580727167001,0.003190704163413,0.004205932005611,0.0014519517720200002,0.004019109063728,0.0,0.0,0.0,0.0,0.0,0.0,0.002004490439195,0.0,0.0,0.0,0.001062123477451,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003086594956366,0.021207731564432,0.0011392782760550001,0.015938286460849,0.013628145283745001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.052006805741724005,0.003129619544962,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0017095655425230002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008369760428674001,0.8548790429914631
Cacna2d1.Ndnf.Rgs10,0.0020834027513380003,0.0017226448222590002,0.0017703101570400001,0.0,0.001848271642761,0.0,0.0,0.0,0.0,0.0,0.002102212778449,0.0,0.0,0.0,0.16015000245732602,0.019043077574959003,0.09351295429859001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0034409759312150003,0.0,0.0,0.438649682214699,0.18169597559677902,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004313727143255001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.021954825377937002,0.0,0.0,0.0,0.0,0.0,0.0031671516611150004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.014571163985298001,0.0,0.006556847316780001,0.040086548788235005
Calb2.Cntnap5a.Igfbp6,0.001328420930663,0.0,0.0,0.0,0.002134284333866,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004269525861244,0.0,0.0012599392079500002,0.003260278263785,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0023244234570960003,0.9827661677996301
