model_class,Astro.1,Astro.2,Astro.3,Astro.4,Astro.5,Cacna2d1.Lhx6.Reln,Cacna2d1.Lhx6.Vwa5a,Cacna2d1.Ndnf.Cxcl14,Cacna2d1.Ndnf.Npy,Cacna2d1.Ndnf.Rgs10,Calb2.Cntnap5a.Igfbp6,Calb2.Cntnap5a.Rspo3,Calb2.Cntnap5a.Vip,Calb2.Cryab,Calb2.Vip.Gpd1,Calb2.Vip.Igfbp4,Calb2.Vip.Nos1,Cck.Calca,Cck.Cxcl14.Vip,Cck.Lmo1.Vip.Crh,Cck.Lmo1.Vip.Tac2,Cck.Lypd1,Cck.Sema5a,Choroid,Endo,Eryth.1,Eryth.2,Microglia.1,Microglia.2,Ntng1.Chrm2,Ntng1.Rgs10,Ntng1.Synpr,Oligo.1,Oligo.2,Oligo.3,Oligo.4,Oligo.5,PC.CA1.1,PC.CA1.2,PC.CA1.3,PC.Other1,PC.Other2,Pvalb.C1ql1.Cpne5,Pvalb.C1ql1.Npy,Pvalb.C1ql1.Pvalb,Pvalb.Tac1.Akr1c18,Pvalb.Tac1.Nr4a2,Pvalb.Tac1.Sst,Pvalb.Tac1.Syt2,Sst.Cryab,Sst.Erbb4.Crh,Sst.Erbb4.Rgs10,Sst.Erbb4.Th,Sst.Npy.Cort,Sst.Npy.Mgat4c,Sst.Npy.Serpine2,Sst.Npy.Zbtb20,Sst.Pnoc.Calb1.Igfbp5,Sst.Pnoc.Calb1.Pvalb,Sst.Pnoc.Pvalb,Vip.Crh.C1ql1,Vip.Crh.Pcp4,Vsmc,Zero
PC.CA1.3,0.007107130248528001,0.006444980826534,0.005328832440605001,0.0037737748781460005,0.005921711801456,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0030149563095200004,0.006536480805091001,0.0,0.022220901316524003,0.024275341554628002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002291031977305,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009491593685409,0.9005785104435861
PC.CA1.3,0.009113623920739,0.008702377923328,0.006167758863635,0.004788274751925,0.006317643348482001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0018975276328850002,0.007102593755776001,0.0,0.014528884839869001,0.02025381436619,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0039051723050450003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0074112470987380006,0.90755631900079
PC.CA1.3,0.0031619233682540003,0.004652518105136,0.0020692808852970004,0.0028338824422810003,0.007539875722764,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005633290975799001,0.0,0.003531153750829,0.007280407986199001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0016791021572730002,0.9609034958280851
PC.CA1.3,0.030417008018481004,0.006016604852409,0.007975438043083,0.009092864645315,0.020934537724268003,0.0,0.0,0.0,0.0,0.0,0.0026598294054770003,0.0019164059201060002,0.0017555415671570002,0.0,0.001029672422485,0.00110198400241,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.087704007983708,0.056676173965019006,0.210879790933644,0.031985966126306005,0.01624326925831,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002238705575817,0.037211910873024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001053279904079,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001172492673531,0.0,0.159916751409475,0.30960536736043603
PC.CA1.3,0.016167987048055003,0.0035752590645270004,0.014048073684388,0.003169950513447,0.006820095862805,0.0,0.0,0.007423183555106001,0.0,0.0021254113857570004,0.003830038582838,0.010261866264132,0.006441688063421,0.031429724932084,0.004839531483228,0.009321355955334001,0.010665133714868,0.0,0.0,0.0,0.0,0.0,0.0,0.001196706825991,0.002662981087916,0.003166400183221,0.0,0.002650897764835,0.0025187471921950004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.58004102935483,0.023095483615275,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.010803377173283,0.0,0.0016378799205560002,0.0,0.015146178313315,0.0,0.004033451378003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.024129205568858003,0.0109580787639,0.005088304907632,0.17830540137731102
PC.CA1.3,0.024947641374470003,0.004845985014479,0.010043197845847,0.004912815528449001,0.020267734425016,0.0,0.0,0.0,0.0,0.0,0.001140199590026,0.0,0.0,0.0,0.002391725187378,0.001211262846792,0.0016408204182960001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.059236174480420005,0.003954739392397,0.006174302344665,0.031256587493939,0.018824050777829,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.016375677628274,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0015567976601050001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001971299052985,0.0,0.125622687484424,0.659968171938978
PC.CA1.3,0.001302772309474,0.0,0.0013992171623000002,0.0,0.0,0.0,0.0,0.019720258858508,0.0,0.003924175926101,0.0,0.001439842481746,0.0,0.022107491347323,0.0,0.001114552565362,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0015415910976110002,0.0,0.0,0.0,0.0038353561263460003,0.0029666673802820004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8530166483475251,0.024306845871703002,0.0,0.0,0.0,0.013128829285367,0.0016436257054810001,0.0,0.0,0.0,0.0,0.0,0.0,0.0013841471497260001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007426137428635001,0.014771659724120001,0.0,0.015927129417653
PC.CA1.3,0.006121605456834001,0.004841472356892001,0.0027435694744980003,0.002599249316145,0.004486882854655001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008216715585614001,0.0,0.002564738454902,0.004942695232583,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.041577308995915004,0.002718149884836,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0019647323117120002,0.915723070235227
PC.CA1.3,0.01817646502783,0.004307668953531,0.012856881603152001,0.0024899038948290003,0.006517407434843,0.0,0.0,0.0,0.0,0.0,0.0011410708035510001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.051412513287384005,0.001462715424365,0.003818883111252,0.206285110481497,0.10239763211710701,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16757468362324301,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.113034774213862,0.30245987846528305
PC.CA1.3,0.0,0.0,0.0,0.0,0.0,0.002630871073836,0.0014057288522500001,0.009252694480281001,0.0014941548800910002,0.0029289548770100003,0.0013881261651340002,0.005682670584906,0.004387858074619001,0.02053798947701,0.003182655856391,0.0061376874612540004,0.004179817716071,0.0,0.0,0.0,0.0,0.0142434576423,0.0,0.0022319647087930003,0.0016273001444970002,0.0,0.0,0.0,0.0,0.0,0.001083509309728,0.0014519167555610002,0.0,0.0,0.0,0.0,0.0,0.23063660444935502,0.06439370110116101,0.006345728617216001,0.0036461570793920005,0.0,0.016154492733581,0.013913234393394001,0.0032612738908620004,0.0015002319434290002,0.04449690828541,0.048645412976828006,0.0038404087716240004,0.004972415003157001,0.319543526761612,0.0037334909537750003,0.10060964864864501,0.0,0.0,0.0,0.0,0.0017589464072470002,0.0,0.012096353221954001,0.0069473500337340005,0.017109031426959,0.001308013187807,0.004348670984751
PC.CA1.3,0.009234416056368001,0.009711512828409001,0.009565663869704,0.007126414661870001,0.00950497807376,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001777067698109,0.008824661658908,0.0,0.005309157360582,0.0075681279028490004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007069186701001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006861431333897001,0.0,0.0,0.0,0.0,0.0,0.002001073971303,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00475182132712,0.9029089899470141
PC.CA1.3,0.010366042512266001,0.011808637603522002,0.012184520332485,0.011070632391767001,0.012449289535534001,0.0,0.0,0.0,0.0,0.0,0.0,0.0026759058148140002,0.0010511144730250002,0.0,0.003794492856002,0.004178100927459,0.0036448137630980004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0028723767256310004,0.006396365151903001,0.0,0.025752393777577,0.035161629303717,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.026903235924899002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001919029611645,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002570172114023,0.0,0.008707185554918001,0.8123922692199531
PC.CA1.3,0.0050205493650850004,0.0066709120380570005,0.004782955213492,0.003623956264123,0.00933060151365,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0018397527127820001,0.0046323741540440005,0.0,0.024559998432085003,0.035355426898644,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0018886841272730001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0075250538774180005,0.8935951681078661
PC.CA1.3,0.00921696670501,0.004188951460708,0.012899833538899001,0.002101420020079,0.002701202432979,0.0,0.0,0.0012085518757610002,0.0,0.0,0.00379218256063,0.001428168395119,0.001092466136116,0.002382740421225,0.0028424842508150004,0.001388585262775,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.017055790019393002,0.001324123819654,0.0011777339379550002,0.33271270946957004,0.19187285903784101,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.135714343664536,0.0017557605013680002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005051898786006001,0.0,0.046034440008838,0.21796555869805
PC.CA1.3,0.006149131295328,0.005690429875677001,0.003180047262467,0.003806062767635,0.0064699039392860005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0026788949691330002,0.006625961754152001,0.0,0.006658263227349001,0.008492969469424001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008174240931706,0.939972511865728
PC.CA1.3,0.0011308824697890002,0.0,0.003170044091334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005393437170346,0.002016299654522,0.00111676324641,0.0,0.009510632363876,0.0036569428258910004,0.001541406530985,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.016577131940397002,0.0,0.0,0.6397826265613651,0.169555582727329,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.098329571868876,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00401372351251,0.0,0.03128546797824,0.006325898620940001
PC.CA1.3,0.008517049165774001,0.007126329102444,0.005447283942398001,0.004994867721089,0.006564830836947,0.0,0.0,0.0012842759842340002,0.0,0.0,0.001288147508551,0.0010903042460700002,0.0,0.0018864813826630002,0.0,0.001173702708306,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001246360723971,0.033026668425836,0.0,0.005010920644191,0.007321884722843001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.015531111864537001,0.001759117340226,0.0,0.0,0.0,0.0050768184480300006,0.0010554591772300001,0.0,0.0,0.002941823119624,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0016800058774350001,0.0,0.00394049611066,0.873407118530197
PC.CA1.3,0.009224069658591,0.009841943962462001,0.008552516130125,0.006681924664358001,0.007814390971587001,0.0,0.0,0.0,0.0,0.0,0.001627213901784,0.0018796724937960002,0.0016332945536050001,0.0,0.004002098455357,0.004005813339039,0.002443003065609,0.0,0.0,0.0,0.0,0.0,0.0,0.0024632785793150002,0.005225840289751001,0.008480792671701001,0.001095928957036,0.023362570609159,0.022254253404231,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.027011139170535003,0.001810928446428,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006143467636287,0.0,0.001457836400023,0.0,0.001407481196991,0.0,0.0019869550637030002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002236068346168,0.0,0.011261667661850001,0.821937510416036
PC.CA1.3,0.011054158551632,0.005260461418351001,0.006930067019357,0.004202962800097,0.006112160787604,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00212612234696,0.005849217680278,0.0,0.017054241755318,0.022454252125343,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12062493723242801,0.0019347823225010002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00721266423118,0.786439149673943
PC.CA1.3,0.0040767301453830005,0.004283510653247001,0.002137022290723,0.002680817761335,0.004397900555788,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.026715479536955,0.0,0.0036987291495560004,0.006331484696728001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003067934932871,0.940484187431977
PC.CA1.3,0.005954633405313,0.010305239087869001,0.004105513153454,0.005136825947866,0.0076680972127910006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008995253822540001,0.0,0.003570231455772,0.006371023714294001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.012146849345543002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0021182454681610004,0.930327248902958
PC.CA1.3,0.073257724737485,0.015016443286315,0.030614315662022003,0.023897876978734002,0.041892519433552,0.0,0.0,0.0,0.0,0.0,0.0027260491979920003,0.002634263778074,0.002363175088293,0.0,0.0028158790843500004,0.002480355367157,0.0010830383232960001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17050255735553901,0.003053601826203,0.11878837199256201,0.085476812659234,0.026822439121175,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0023830199891110002,0.052930423680047,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002020543121728,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0027428554009290003,0.0,0.24031509690996902,0.093311725807352
PC.CA1.3,0.007603581923003,0.010012213614822001,0.00682353945626,0.010067082724288001,0.009690023339734,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0013345705012460002,0.0016349625590320002,0.00846334362799,0.0,0.005564190517865,0.008142492445831,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002699409763762,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004525797790013,0.9198649453518251
PC.CA1.3,0.015369950211779,0.0036880454153550004,0.009192026657961,0.0022134427068550002,0.005980773014794,0.0,0.0,0.00460813769839,0.0,0.0,0.0,0.0,0.0,0.008218367144234,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00142099820058,0.0057361870661360006,0.0,0.015360287191304,0.019675087226256,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22389189521948902,0.00410120519126,0.0,0.0,0.0,0.011034117970934001,0.001958415163343,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0060893953887,0.012768928247705001,0.004882136075944001,0.6405651729467251
PC.CA1.3,0.005589046506191001,0.0013546629628110002,0.0033071036579660003,0.0011187677179890002,0.0028352998467070004,0.0,0.0,0.0,0.0,0.0,0.035278945463216,0.019597964173768002,0.010049374027082001,0.0018603651551890002,0.002065635814205,0.00583729237335,0.0011977978702380002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.327119446477768,0.0,0.022618861927032,0.070039688408742,0.023977919732783,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.025608535770887002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001009549662849,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005984808869861,0.0,0.328948037318957,0.10240956606089101
PC.CA1.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009012021400420001,0.00552965713332,0.009121532725248,0.0033340608199720003,0.023447905044564003,0.007497901585745001,0.025299885660354002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.039897511481938,0.0,0.002685925402406,0.023487266394556002,0.004439378917397,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.763051465756667,0.028479762345051004,0.001263277589632,0.0,0.0,0.0,0.0,0.0,0.0,0.001568846897581,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007428079602957001,0.0,0.040287924236822,0.0
PC.CA1.3,0.006612879102606,0.007128405977915001,0.006295099772107001,0.003055008385749,0.0044820721600780005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01504449038033,0.003285980601769,0.001006248000472,0.11346680540554802,0.09740167715032601,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008449805718746001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.038204717699297,0.6942828937222061
PC.CA1.3,0.008169437221573001,0.004334304677028,0.0034825531375770004,0.003043917430699,0.008744738566906001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005179681966947,0.0043419908397960005,0.0,0.00998555170626,0.011218803015678002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001495622796355,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01725134467173,0.9199068142555991
PC.CA1.3,0.029903548723511003,0.028133708373625003,0.122068198966556,0.052696213053204,0.015364945734338002,0.0,0.0,0.0,0.0,0.0,0.001191787125362,0.002109159642271,0.0,0.0,0.0043921011205140005,0.0033796989935210003,0.0018182402885930002,0.0,0.0,0.0,0.0,0.0,0.0,0.002148492509368,0.011506621929152002,0.0,0.004607177960105,0.216170007929006,0.07780497133880601,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001650657956152,0.36869665451287403,0.007849033132022001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0012709320986380001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002859819525592,0.0,0.016544346175928003,0.023377320018189002
PC.CA1.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0025885514602850004,0.0,0.001048620669641,0.08040972787406801,0.089700013036942,0.06540668159330601,0.022990300822962002,0.089399584135584,0.080214678076425,0.045387900494100006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03711581999413,0.0,0.00165593809241,0.060207585010622004,0.006792445361461,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.28330856302004703,0.014077043739522002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.017842307394746,0.0,0.0,0.0,0.002955221839267,0.0,0.009315728752851,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.051851338320835,0.001112874718513,0.034168119477859006,0.0
PC.CA1.3,0.012429075126149,0.0,0.005598204061735001,0.0014411647018080002,0.003885015981208,0.0,0.0,0.0,0.0,0.0,0.042301336626580005,0.019931043520024002,0.017527683787849,0.00499921670756,0.037560674315034,0.028455268636280003,0.014113174049749001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23609218860275502,0.0,0.019756321593642,0.055376373476207004,0.012201775843231,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09388635766811201,0.0013862484643240001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0017781808664150002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.032377642739660005,0.0,0.320035344599705,0.034841724862099
PC.CA1.3,0.043495202137924,0.010305072764382,0.069610190914519,0.007991070851133,0.013924114691251,0.0,0.0,0.001416701202888,0.0,0.0,0.008138448550314,0.005370006338992,0.004787830077520001,0.005739358224140001,0.011776626628579001,0.005355478008599,0.008402789605446001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005316088548706001,0.003946865297487,0.0,0.063517142619891,0.066030354108828,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06899513067844301,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.015490065388796001,0.0016843427378270001,0.018434187051532002,0.556809426640407
PC.CA1.3,0.017792918824045,0.0066340548815200006,0.009072107073946001,0.004322086571356,0.010074771831085001,0.0,0.0,0.0,0.0,0.0,0.001090873921475,0.0,0.0,0.0,0.00101235040964,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.022460728430886003,0.0038711869740750003,0.001704366905884,0.056150080600214,0.04209817508982,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007832828954458,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06011284148829701,0.7535195535692361
PC.CA1.3,0.002458230426668,0.0,0.0024481985517190003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.016526590091065,0.004801222173729001,0.00351495004706,0.0,0.005731424737369001,0.0041989879023740006,0.001343168559648,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.20752949749354901,0.0,0.013533962688018,0.266038360977696,0.045691641852042005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.151711852103737,0.0014715660040720002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0013077141955140001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004789197232865,0.0,0.24937437330469103,0.01369685112382
PC.CA1.3,0.009245760300779001,0.009331642989502,0.010105167182023,0.0044891358720330005,0.0046246677304480005,0.0,0.0,0.0,0.0,0.0,0.0033759470074680004,0.0037325167803590005,0.002741380997699,0.0,0.004697182387939001,0.00550876911807,0.001872591815618,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009234680461824001,0.025032304594576,0.0026474025938730003,0.10140221069650701,0.09265887414011201,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.056969528036466,0.001214585703698,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006623784029483001,0.0,0.0,0.0,0.0,0.0,0.0011399999457890001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001924901878423,0.0,0.030516613282471003,0.6071667512792831
PC.CA1.3,0.038909596720943004,0.003612480456851,0.026082709384900003,0.0057684908833,0.022871348216054,0.0,0.0,0.0,0.0,0.0,0.008028671676263,0.0035679521705350003,0.0023319208515450002,0.002303009360158,0.0036774633801380002,0.0021964993576840002,0.0019431974477350001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.177196681193201,0.0035941956059640004,0.09153131873609101,0.104017138579392,0.032670333502823,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0038154288771320003,0.045178595643820006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001468532390756,0.0,0.0,0.0,0.0,0.0,0.0012827095096670002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009658620528715,0.0,0.264934811388818,0.13938020873404902
PC.CA1.3,0.031308869362578005,0.013529331730823001,0.022064188271765,0.031910426834749005,0.012318718679274001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0013028199928700002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.016229231290657002,0.0034719869877790003,0.001652396238964,0.045688063978053,0.033614168633256,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13694736350756,0.003571004758601,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.048596165623676,0.594058518389545
