Gene,Expt,x,y
3110035E14Rik,1,19796,16142
3110035E14Rik,1,19801,16141
3110035E14Rik,1,19802,15979
3110035E14Rik,1,19809,16620
3110035E14Rik,1,19815,16064
3110035E14Rik,1,19818,16121
3110035E14Rik,1,19821,16076
3110035E14Rik,1,19826,16192
3110035E14Rik,1,19828,16026
3110035E14Rik,1,19830,16177
3110035E14Rik,1,19833,16117
3110035E14Rik,1,19834,15913
3110035E14Rik,1,19842,16421
3110035E14Rik,1,19852,16208
3110035E14Rik,1,19853,15910
3110035E14Rik,1,19855,16077
3110035E14Rik,1,19858,16079
3110035E14Rik,1,19864,16118
3110035E14Rik,1,19864,16209
3110035E14Rik,1,19876,16121
3110035E14Rik,1,19883,16040
3110035E14Rik,1,19885,16194
3110035E14Rik,1,19895,16219
3110035E14Rik,1,19904,16254
3110035E14Rik,1,19914,16146
3110035E14Rik,1,19917,16317
3110035E14Rik,1,19919,16084
3110035E14Rik,1,19920,16143
3110035E14Rik,1,19931,16223
3110035E14Rik,1,19934,16232
3110035E14Rik,1,19937,15893
3110035E14Rik,1,19940,16150
3110035E14Rik,1,19941,16208
3110035E14Rik,1,19946,16131
3110035E14Rik,1,19955,16277
3110035E14Rik,1,19956,16276
3110035E14Rik,1,19963,16288
3110035E14Rik,1,19976,16254
3110035E14Rik,1,19983,15700
3110035E14Rik,1,19986,16012
3110035E14Rik,1,19991,16261
3110035E14Rik,1,19997,16340
3110035E14Rik,1,20002,16078
3110035E14Rik,1,20006,16183
3110035E14Rik,1,20008,16232
3110035E14Rik,1,20010,16176
3110035E14Rik,1,20014,16193
3110035E14Rik,1,20015,16260
3110035E14Rik,1,20022,16347
3110035E14Rik,1,20026,15768
3110035E14Rik,1,20026,16191
3110035E14Rik,1,20029,16356
3110035E14Rik,1,20032,16329
3110035E14Rik,1,20038,16254
3110035E14Rik,1,20040,16340
3110035E14Rik,1,20042,16290
3110035E14Rik,1,20043,16219
3110035E14Rik,1,20044,16218
3110035E14Rik,1,20047,16316
3110035E14Rik,1,20052,16289
3110035E14Rik,1,20057,16254
3110035E14Rik,1,20060,16288
3110035E14Rik,1,20061,16413
3110035E14Rik,1,20062,15966
3110035E14Rik,1,20063,16450
3110035E14Rik,1,20065,16629
3110035E14Rik,1,20078,16461
3110035E14Rik,1,20080,16257
3110035E14Rik,1,20084,16354
3110035E14Rik,1,20085,16353
3110035E14Rik,1,20089,16227
3110035E14Rik,1,20090,16334
3110035E14Rik,1,20091,16395
3110035E14Rik,1,20097,16193
3110035E14Rik,1,20098,16409
3110035E14Rik,1,20099,16408
3110035E14Rik,1,20101,16523
3110035E14Rik,1,20108,16179
3110035E14Rik,1,20108,16366
3110035E14Rik,1,20109,15625
3110035E14Rik,1,20110,16357
3110035E14Rik,1,20113,16422
3110035E14Rik,1,20122,16277
3110035E14Rik,1,20125,16343
3110035E14Rik,1,20125,16419
3110035E14Rik,1,20147,16467
3110035E14Rik,1,20151,16391
3110035E14Rik,1,20157,16560
3110035E14Rik,1,20158,16561
3110035E14Rik,1,20159,16254
3110035E14Rik,1,20162,16337
3110035E14Rik,1,20166,16048
3110035E14Rik,1,20168,15778
3110035E14Rik,1,20171,15564
3110035E14Rik,1,20172,16531
3110035E14Rik,1,20174,16447
3110035E14Rik,1,20179,16363
3110035E14Rik,1,20185,16323
3110035E14Rik,1,20185,16357
3110035E14Rik,1,20186,15801
3110035E14Rik,1,20192,16450
3110035E14Rik,1,20199,16332
3110035E14Rik,1,20199,16489
3110035E14Rik,1,20205,14871
3110035E14Rik,1,20216,16411
3110035E14Rik,1,20220,16013
3110035E14Rik,1,20223,16435
3110035E14Rik,1,20234,16591
3110035E14Rik,1,20247,16393
3110035E14Rik,1,20248,15313
3110035E14Rik,1,20249,16197
3110035E14Rik,1,20253,15974
3110035E14Rik,1,20264,16395
3110035E14Rik,1,20272,16402
3110035E14Rik,1,20282,16408
3110035E14Rik,1,20289,15002
3110035E14Rik,1,20289,16502
