model_class,Astro.1,Astro.2,Astro.3,Astro.4,Astro.5,Cacna2d1.Lhx6.Reln,Cacna2d1.Lhx6.Vwa5a,Cacna2d1.Ndnf.Cxcl14,Cacna2d1.Ndnf.Npy,Cacna2d1.Ndnf.Rgs10,Calb2.Cntnap5a.Igfbp6,Calb2.Cntnap5a.Rspo3,Calb2.Cntnap5a.Vip,Calb2.Cryab,Calb2.Vip.Gpd1,Calb2.Vip.Igfbp4,Calb2.Vip.Nos1,Cck.Calca,Cck.Cxcl14.Calb1.Igfbp5,Cck.Cxcl14.Calb1.Tac2,Cck.Cxcl14.Calb1.Tnfaip8l3,Cck.Cxcl14.Vip,Cck.Lmo1.Vip.Crh,Cck.Lmo1.Vip.Tac2,Cck.Lypd1,Cck.Sema5a,Choroid,Endo,Eryth.1,Eryth.2,Microglia.1,Microglia.2,Ntng1.Chrm2,Ntng1.Rgs10,Ntng1.Synpr,Oligo.4,Oligo.5,PC.CA1.1,PC.CA1.2,PC.CA1.3,PC.Other1,PC.Other2,Pvalb.C1ql1.Cpne5,Pvalb.C1ql1.Npy,Pvalb.C1ql1.Pvalb,Pvalb.Tac1.Akr1c18,Pvalb.Tac1.Nr4a2,Pvalb.Tac1.Sst,Pvalb.Tac1.Syt2,Sst.Cryab,Sst.Erbb4.Crh,Sst.Erbb4.Rgs10,Sst.Erbb4.Th,Sst.Npy.Cort,Sst.Npy.Mgat4c,Sst.Npy.Serpine2,Sst.Npy.Zbtb20,Sst.Pnoc.Calb1.Igfbp5,Sst.Pnoc.Calb1.Pvalb,Sst.Pnoc.Pvalb,Vip.Crh.C1ql1,Vip.Crh.Pcp4,Vsmc,Zero
PC.CA1.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008723616302035001,0.0,0.088426215713439,0.0,0.0,0.0,0.005469116711294001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.524111394008954,0.049593812326679004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.061244423784042004,0.0022597559889980003,0.0,0.018621574803768002,0.0,0.0,0.23934894278828,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PC.CA1.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0026768272490690003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.997292655307039,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PC.CA1.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.050713421193716,0.0,0.0017486920125990002,0.005758612747849,0.002735037506534,0.009183207379951,0.49643841623063606,0.048460188778724,0.19904403974564003,0.107783963599792,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.076569211912324,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PC.CA1.1,0.0016521175805080002,0.0,0.0,0.0,0.001176281144013,0.0,0.0,0.0,0.0,0.0,0.046341203140259,0.001402957196403,0.021627879326876,0.023219260655323003,0.27622146834440203,0.07003419800041101,0.10470937458893201,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0015915691829450002,0.0,0.0,0.005816429442326,0.006589424137031,0.0,0.0,0.0,0.0,0.0,0.271166914634977,0.0023963198935650003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.028829741275302002,0.0022233502158350003,0.001398168056476,0.128564354064219
PC.CA1.1,0.0029607541068030004,0.001272649996103,0.001491704182913,0.0,0.0021538171179200003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0026888383798010004,0.004379246932085,0.0,0.0024559127416250003,0.0032717510636820005,0.0,0.0,0.0,0.0,0.0,0.0016193081495870002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008275368799869,0.9651012334051401
PC.CA1.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0010984188572290001,0.0,0.0,0.0011298227911710002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9792154326778351,0.004699362074813001,0.0,0.0,0.0,0.0,0.007908552615761,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PC.CA1.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.013663020891336001,0.001720640041964,0.182926960068822,0.0,0.004472052656544,0.0032425337921660005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08591391704357601,0.505091745443708,0.001414366591736,0.19907247128411001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PC.CA1.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005693343624799001,0.0,0.0013004166804240001,0.013642874262819,0.006400976237011,0.006224389415829001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0032502476664000002,0.372691119709016,0.004909483623964,0.437413306773754,0.006463283707181001,0.006089663806237,0.004458258493725001,0.0,0.0,0.0,0.0,0.005074946924474,0.009402050651216,0.07775655458953401,0.0,0.034164301718090005,0.0,0.0
PC.CA1.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0010905755869940002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001379653076833,0.0,0.0,0.0,0.0,0.0,0.0,0.023865133017917,0.0,0.9670788987690621,0.0,0.0,0.002697638292126,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PC.CA1.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.030742945491138002,0.15425956062345,0.044580700758599004,0.533985475012407,0.0,0.22194563030379402,0.011700687681764,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001349672461227,0.0,0.0
PC.CA1.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.999358508468923,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PC.CA1.1,0.002260773416118,0.0,0.0,0.0,0.002103716713343,0.0,0.0,0.0,0.0,0.0,0.002147360303101,0.0,0.0,0.0,0.0,0.0019460896288460003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001080340846552,0.12495432436366101,0.0,0.008509390484124,0.009857127845381002,0.0,0.0,0.0,0.0,0.0,0.0023431290905540003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.022526370658297,0.0,0.0,0.0,0.030087970421595004,0.0,0.007346910207135001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006368067303628,0.773716447301319
PC.CA1.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001223389500949,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.989084848742609,0.0,0.0,0.0,0.001483587562524,0.0,0.0059401833929240005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PC.CA1.1,0.0039423823528390006,0.004859626468768001,0.017855315717823003,0.008801408495703001,0.0018491721547820002,0.00483166149732,0.0,0.0016563244684300001,0.0,0.0,0.028622508340449004,0.006368840505944001,0.006964538032195,0.004307461025194,0.0024001132831140003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.061470292205517,0.0,0.001618997299132,0.0,0.006212171943308,0.0,0.009793180216326,0.08620179658893501,0.6598502297254151,0.004979419767991,0.0,0.008921078718728001,0.0023670932779740004,0.038032839268276004,0.0,0.001030432659106,0.020598074248881,0.0,0.0,0.0,0.0
PC.CA1.1,0.0,0.0,0.0,0.0,0.0,0.028417963008879003,0.01003345534848,0.0,0.0,0.0019636422690290003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002073517485953,0.11293038256317901,0.0,0.0,0.001641294278843,0.0015366137153680001,0.0,0.142642568572837,0.011749439073930001,0.6539284359391621,0.0027250868930160004,0.0,0.0,0.0,0.0,0.001823462577712,0.0,0.022957050219107003,0.0,0.0,0.0,0.0
PC.CA1.1,0.013116944640223002,0.004269726318110001,0.010978566688327002,0.004319046537659001,0.0017168026002560002,0.0,0.0,0.018108171040145,0.0,0.0,0.0,0.030209294904670003,0.001409579238044,0.016054726084868,0.0,0.0023113899767490003,0.0017428981239610002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0012306221530210002,0.0,0.002909367001925,0.001669402316453,0.0,0.0,0.0,0.0,0.0,0.03442850287852,0.006673951738847,0.0,0.006187586173322,0.0,0.0,0.0015116056110440002,0.0,0.0,0.16074654978534,0.0,0.026114928438332,0.0,0.050906816495689004,0.0,0.0025762705149020002,0.0,0.0,0.0,0.0,0.0,0.0,0.30246340350557505,0.0,0.0,0.002574559920174,0.292368805330792
PC.CA1.1,0.0032728960095330002,0.0,0.003618727054929,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002569865932354,0.0,0.0,0.00147961797971,0.0014949479725670002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9327657171450071,0.018885453892869,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001020733797968,0.0,0.0,0.031717339105551
PC.CA1.1,0.0,0.0,0.0037838575985070003,0.0,0.0,0.0,0.0,0.0,0.0,0.003082414267427,0.003613013476681,0.0011545737284160001,0.0,0.006471490989852001,0.0032179044055040003,0.002512285501514,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.132431652247953,0.19615933909295202,0.0,0.001378902242604,0.0,0.0,0.0,0.0,0.0,0.007036756026208001,0.0,0.0,0.024427607640133003,0.006722707609423,0.033240903352595004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5705171856369711,0.0,0.0,0.0,0.0
PC.CA1.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005085543280019001,0.0,0.0023973024823130003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8775710504553921,0.064868466251781,0.0,0.048013883682541,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PC.CA1.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.012622532830146001,0.0,0.0,0.0,0.0,0.0,0.387699601649013,0.001002976994674,0.0014701242244170001,0.002231775096069,0.0,0.0,0.0,0.0,0.018424096461974,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001140980541637,0.0,0.00476864578045,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.55062727385402,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006379444931933,0.011211990173311,0.0,0.0
PC.CA1.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002079877015183,0.0,0.0,0.002062863202289,0.002898121965543,0.017064014312363002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.016049596017983,0.0,0.0,0.005003701930478,0.46184436184862504,0.0,0.018874074379797,0.0,0.002390972105398,0.0,0.0,0.10707102032876101,0.0027420630705280004,0.35648531046750304,0.0,0.0,0.0,0.0
PC.CA1.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0013997564800140002,0.0,0.0,0.011707257692891,0.0,0.006115468030243001,0.616222597090137,0.009498328843005001,0.148620287508682,0.0017293513379460002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.019115786456882,0.0,0.002237312388992,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.173188661297891,0.009037349191575,0.0,0.0
PC.CA1.1,0.0,0.0,0.0,0.0,0.0,0.016917465510464,0.016696704911072002,0.004979587809820001,0.026726068871552003,0.001298419257556,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.020066006524856003,0.031298403905344004,0.0011207353657680002,0.0019677498670490003,0.0,0.0,0.004740158357847001,0.0,0.0,0.0,0.0016634022411460001,0.0,0.864432300632142,0.0,0.0012406505415840001,0.0,0.0,0.0,0.0,0.0016231444129320002,0.0,0.0,0.0036435340866440005,0.0,0.0,0.0,0.0
PC.CA1.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00277758692181,0.0,0.0,0.181716940971961,0.046431721537207,0.017934504125123003,0.174094479505627,0.027803523738866003,0.136503209321429,0.028935900714754003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001754992997577,0.0,0.0,0.0,0.0,0.0,0.001020927261104,0.0,0.0,0.027687004821879004,0.003380550270788,0.0024964268714520003,0.012688855284307,0.023926735407524,0.001212757026743,0.07463002436474,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.097311529220481,0.132743011436796,0.0,0.0019029653718250002
PC.CA1.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.010042231380805,0.0014227783644630001,0.0012115952102180001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8505220906234281,0.09773818391149,0.002436492542018,0.033463604186501,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0018867206242220002
PC.CA1.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.037339558867277,0.202390272915898,0.0025623137275570004,0.7242320234213321,0.031128406768024003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0012814111655360002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PC.CA1.1,0.024773695848149,0.007671388734208,0.009428205364148,0.011936577567723,0.013505558026960001,0.0,0.0,0.001782142022388,0.0,0.0,0.013445522824817,0.009296692933833001,0.012850542875953,0.013722380795892001,0.15304189122848802,0.06796304595430601,0.042365128915772,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.039516782345814,0.002100856534927,0.0,0.10208624173236801,0.09577356359054401,0.0,0.0,0.0,0.0,0.0,0.008853885439712,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.298689381484328,0.0,0.019597612646224002,0.050702919068207
PC.CA1.1,0.0033102953392110004,0.0,0.002255206756496,0.001063658951035,0.001999007137346,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0063446978293200005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.49878337152991703,0.38536563145888103,0.0,0.005576728175864001,0.0,0.0,0.0,0.0,0.0,0.044321656769346005,0.0,0.006879071678508,0.0,0.034882460896644006,0.0,0.00170515990023,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PC.CA1.1,0.006054059103926,0.0024005663371550003,0.0029683614702430004,0.0,0.0024524708902350003,0.0,0.0,0.0,0.0,0.0,0.0,0.00126134672711,0.0,0.0,0.012164354596006,0.012508031052130001,0.0020972899554100003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.012679650684672,0.002933432046793,0.0,0.012646484336312,0.012634562329775001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.022792625484897,0.8926343685472381
PC.CA1.1,0.0022346836257180003,0.0,0.013092573271248001,0.0,0.012973749974301,0.0,0.0,0.002628386511633,0.0,0.0,0.0042233157242920006,0.0,0.0,0.0037813507042290004,0.007265363322268001,0.0011737982742000001,0.002875148612526,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14752085985156,0.006245516030415001,0.009741740138111,0.058640872568981005,0.023121475564575,0.0,0.0,0.0,0.0,0.005770664154482,0.006244798175477,0.0,0.0,0.0,0.0,0.0019567003938160002,0.002339561168898,0.0,0.0,0.034550682213578,0.0,0.0,0.0,0.074134461475915,0.024988759029202,0.06943362105575701,0.0,0.0,0.0,0.0,0.0,0.0,0.039300137605863004,0.0,0.0,0.144502505997912,0.29442609748068405
PC.CA1.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0013020205568260001,0.0,0.0,0.0036069401774870002,0.0,0.0,0.0040405561591920006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009989883122467002,0.798786641743067,0.007199198000137,0.151787537528564,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.015971487058945,0.0030164644207110003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001274627067721,0.0,0.0,0.0,0.0
PC.CA1.1,0.18047464090720503,0.05229999957054501,0.038449235018484004,0.12498122286593201,0.327927887907976,0.0,0.0,0.001295196988321,0.0,0.0,0.0021116220621210002,0.0032272821213520002,0.003430975870293,0.004459447321833,0.005331528358136,0.007208006944106,0.007672704297042,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0018316318982590002,0.025071292573172,0.005554331943701,0.002678309341424,0.002592878625327,0.0,0.0,0.0,0.0,0.0,0.123798429734846,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.010154594947858002,0.0,0.0038855338464120004,0.06424750605750401
PC.CA1.1,0.008504574202176,0.00274108488918,0.0038118885628190004,0.00201878570287,0.001934673335797,0.0,0.0,0.005150697471034,0.0,0.0,0.0,0.003989563969374,0.0,0.015942921135766,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.933521551228606,0.010017437834607,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001102586004707,0.0,0.0,0.0,0.0,0.0,0.0,0.001506579870509,0.0,0.0,0.0010416884626090002,0.0,0.0,0.0,0.004646316330895
PC.CA1.1,0.0,0.0,0.004375104642744001,0.0,0.0,0.0,0.0,0.150623244831035,0.001940455879339,0.5622918437327761,0.026095893954230003,0.029315218076379,0.003750606947763,0.018638360131715003,0.035313892390623006,0.06401881614629601,0.084337293428729,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001226662644744,0.006980494712154,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008311133659602,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PC.CA1.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006773678068423001,0.0,0.00393370070423,0.257930687116866,0.20725868400344502,0.051618806653849006,0.404740229656998,0.004186890660529,0.009653010107315,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0026101000789290002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.018204272714714,0.0,0.028634271058143004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PC.CA1.1,0.0,0.0,0.002519021979803,0.0,0.0,0.0,0.0,0.0035017758499590003,0.0,0.008006243932259,0.004978916531942001,0.001110403119715,0.0,0.025224083485069004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24864100493197303,0.666918261397749,0.021932559447434,0.001124828966761,0.0,0.0,0.0,0.010212621921324001,0.0,0.0,0.002520562290547,0.0,0.0,0.0,0.0
PC.CA1.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9193811221099071,0.0,0.06817999720029501,0.0,0.0,0.0,0.0,0.0013773246487050002,0.0,0.0,0.009660938218851,0.0,0.0,0.0,0.0
PC.CA1.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0019406662198730002,0.0,0.10990415432459001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004224964451625001,0.0,0.0,0.0,0.017065298113605,0.057333533375513,0.0,0.00448430781129,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.804096962060849,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PC.CA1.1,0.0014179042921090002,0.0016518086774270002,0.0016970486000730002,0.001215170183896,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002177868478126,0.0,0.0,0.0,0.0,0.02766848297541,0.075399981612881,0.006203041612494,0.56397306477394,0.0,0.192266860812595,0.0,0.0,0.0,0.12020470984976502,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0018489269170140002,0.0,0.0,0.0,0.0010683559598580002
PC.CA1.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004775951676314,0.0,0.0,0.001741628623932,0.35894996138775004,0.010132607732267,0.528277323329948,0.006065251610006,0.027700951866109002,0.0060485996787870006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.019278018809277,0.0,0.0,0.0018864023635660001,0.0011959671883020001,0.0,0.0,0.0,0.0,0.0,0.011236150496823001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00391042492327,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002256736755702,0.0010006571367730001,0.0,0.010825521477812001,0.0
PC.CA1.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9989582760901321,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
