model_class,Astro.1,Astro.2,Astro.3,Astro.4,Astro.5,Cacna2d1.Ndnf.Cxcl14,Cacna2d1.Ndnf.Rgs10,Calb2.Cntnap5a.Igfbp6,Calb2.Cntnap5a.Rspo3,Calb2.Cntnap5a.Vip,Calb2.Cryab,Calb2.Vip.Gpd1,Calb2.Vip.Igfbp4,Choroid,Endo,Eryth.2,Microglia.1,Oligo.1,Oligo.2,Oligo.4,Oligo.5,PC.CA1.1,PC.CA1.2,PC.CA1.3,Pvalb.C1ql1.Cpne5,Pvalb.C1ql1.Npy,Pvalb.C1ql1.Pvalb,Pvalb.Tac1.Nr4a2,Pvalb.Tac1.Sst,Sst.Erbb4.Crh,Sst.Erbb4.Rgs10,Sst.Erbb4.Th,Sst.Npy.Mgat4c,Sst.Npy.Zbtb20,Sst.Pnoc.Calb1.Igfbp5,Sst.Pnoc.Pvalb,Vsmc,Zero
PC.CA1.3,0.004919071131427,0.005909978744440001,0.0015967863038780002,0.0033649289062660003,0.004777323409105001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0034542083504090003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00296517081452,0.971923416309132
PC.CA1.3,0.005256438328712001,0.0026934460251990004,0.001193367089189,0.0012019545103910002,0.003202217753813,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001055881233173,0.0,0.011786067483,0.0,0.0,0.0,0.0,0.001224801088803,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007062144133965001,0.9651098414875341
PC.CA1.3,0.001346207774832,0.0012307622218940002,0.0,0.0,0.0016695537418470001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001483143901679,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0018728061618830001,0.9913952040287751
PC.CA1.3,0.004950416416016,0.00458246606306,0.0032225193482540004,0.0021558455697330003,0.002149875729041,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.021747826988122002,0.001976421025496,0.40629645608346604,0.0,0.0,0.0,0.0,0.002836639312099,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.095162628365433,0.454213220761905
PC.CA1.3,0.0013242418905190002,0.0013315420082420002,0.0,0.0,0.0029429236404740003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003243730868241,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003241159537429,0.9853597268192501
PC.CA1.3,0.0,0.0,0.0,0.0,0.001162990912655,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0016126806693500001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0013357285526310002,0.9934677827192481
PC.CA1.3,0.002685210151597,0.0024506402817850003,0.0,0.0,0.0024441562910380004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0018401632567390002,0.0,0.013856223758521,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009438759971252,0.9652136659815591
PC.CA1.3,0.014749575257739001,0.009209707905872,0.005226706832943,0.004858117918791,0.011420691637547001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001678751805704,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001765439601056,0.9506686050246841
PC.CA1.3,0.0022176589761830003,0.002020469038327,0.0,0.001254127677871,0.0054590706088210005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0038195861720870003,0.004117044305701,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0029037537746450003,0.976510122713336
PC.CA1.3,0.007875162371203,0.00134059023281,0.0,0.0,0.005322526498648001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.026400014319568003,0.018040873034288002,0.017360596688975,0.0,0.0,0.0,0.0,0.00246652428865,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.098603875779412,0.820470460096259
PC.CA1.3,0.004462632725439001,0.005079185741072001,0.001934261408094,0.0028351356515160003,0.005137806335449,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0015287218872680002,0.0,0.004752440123446,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005223541282804001,0.9677041390277381
PC.CA1.3,0.004204799381318,0.004433127482062,0.002190317442602,0.0023655581529640002,0.004658145724164,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0028688820400240003,0.0,0.015465010094812002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008965658548734,0.9529916509590871
PC.CA1.3,0.016330976498259,0.002070804497438,0.001910430959391,0.0,0.00756639543822,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0030470937570520004,0.0,0.028421211787061,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.012944887137568,0.925556543571829
PC.CA1.3,0.007378998480382001,0.001258025293342,0.0,0.0,0.005962008828782,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006479771528658001,0.0,0.012949845806949,0.0,0.0,0.0,0.0,0.003149073195127,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02350533323304,0.9373897321889181
PC.CA1.3,0.003245652847933,0.003634544192637,0.001309562781668,0.0019427094801630002,0.004205971776702001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001307911498108,0.0,0.004745392595942001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0044090791846830004,0.97416846251775
PC.CA1.3,0.003934639081848,0.003749599345434,0.0012602446955110001,0.0019232122348,0.00627665013731,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002707932268626,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0017267126766240001,0.9779584238456871
PC.CA1.3,0.010022991538443,0.001962703734616,0.0016473062883330001,0.00214181054283,0.007705181809125001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.029007370732547003,0.0037369768135270005,0.016922673072104003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.096559917771524,0.829493020946597
PC.CA1.3,0.009962784865261,0.004290912364352,0.0054398093821900004,0.0020416356255180002,0.008719095131377001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.012339852102129002,0.0017338071528,0.042701838080412,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.041250603595961007,0.8702883023758271
PC.CA1.3,0.0022124280194740003,0.001332113446537,0.0,0.0,0.002715525657933,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004259834226543,0.002496244473063,0.006111215268495,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.016788846301211,0.9625236715109591
PC.CA1.3,0.004001005883781,0.002469245155823,0.0,0.001051318586444,0.004341235654205001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.033297763775499,0.004080815900295001,0.011680432882218001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08017115554725801,0.8571730955861661
PC.CA1.3,0.029885583453780003,0.023411513970660002,0.013858161681750001,0.012140550387565001,0.0310450098137,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0030803927874010002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003197998762326,0.882290842725008
PC.CA1.3,0.0022398590035160003,0.002686050563039,0.0,0.001227671294058,0.0031938586458960003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0035557724400750003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0031283216365160004,0.98206287186839
PC.CA1.3,0.003701495621211,0.002182487351393,0.0,0.001190891557758,0.006720083353597001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.011035493062942001,0.002544678892044,0.012530950109307002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.029703543494428,0.928718776526793
PC.CA1.3,0.002703271864527,0.004814544680948001,0.0,0.0019061118930860002,0.0024353354847240004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001700157155438,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0016820448364690001,0.9836818918551251
PC.CA1.3,0.005270147000575,0.005137046275585,0.001444359246906,0.002291084137478,0.005471333142576001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002014543735528,0.0,0.0,0.0,0.0,0.001228382846399,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0021401364571410003,0.974290824063293
PC.CA1.3,0.055763421456071,0.047516641841784,0.018936228502635002,0.025626072484651003,0.02279389584158,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.026458906783176,0.0027470920676760002,0.046149278004115,0.0,0.0,0.0,0.0,0.008946544666708,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08763216786754101,0.655620105687791
PC.CA1.3,0.0010863406466220002,0.001429226121087,0.0,0.0,0.0016313065098460002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002065198685044,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0017059937183940002,0.9904902748845281
PC.CA1.3,0.0,0.001076845267674,0.0,0.0,0.0011583264396310001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0014930212439530001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0013568201548250002,0.9931759111367291
PC.CA1.3,0.019406383489584,0.0052839148181600005,0.020136006632999002,0.003351817736288,0.009067419222457001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12336352194977102,0.007370662231484,0.31838693310494903,0.0,0.0,0.0,0.002129719887556,0.022054449465368,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.20489353661148302,0.262746939000983
PC.CA1.3,0.002553919701311,0.0027410582201360004,0.00267657846797,0.0,0.004757968445099001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001878262338013,0.0,0.021668560015601003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008321862708282,0.9538674535878361
PC.CA1.3,0.011229779333599001,0.010028181840966,0.011450927927163,0.006372456834667001,0.006564688291623001,0.0,0.0,0.0024966449348930004,0.0,0.0,0.0,0.0,0.0,0.0,0.01800401749235,0.0039007605017070002,0.113282079244371,0.0,0.0,0.0,0.0013232213623060002,0.007726208820965001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.036225316350795005,0.7648606260241531
PC.CA1.3,0.0054840485613510005,0.004569654395213001,0.0,0.002032223029178,0.0036630245259720003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0016643849663150001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001593596879284,0.9797404641473341
PC.CA1.3,0.0061638644752860005,0.002672553612511,0.00140693677591,0.0013320198867320002,0.005477393431726,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002190710913894,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003353830389702,0.9761748145769411
PC.CA1.3,0.002132026412376,0.0019175685358290002,0.0,0.0,0.001461976666005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0045323670049910005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0026546115075720004,0.985656238603251
PC.CA1.3,0.002521620811405,0.002136959911156,0.0,0.0013288399842910001,0.0024316027637040004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005357732251635001,0.001079994704951,0.005602458721343,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.021964967725898003,0.9565279886967041
PC.CA1.3,0.0015982086695610002,0.0032106633889200003,0.0,0.00123760618732,0.0033687719232440004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004169623352147001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0016329516545910002,0.9833917038339751
PC.CA1.3,0.002664495103069,0.004743356745752001,0.004480003634011001,0.0014404386998330002,0.00582799782901,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002303108550564,0.0010722050337510002,0.021134014888139003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008226101639338,0.947733010811279
PC.CA1.3,0.0016849384214040002,0.0022100857912920003,0.0,0.0,0.002143820365451,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0015066341436390002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002896966265929,0.9867879700100651
PC.CA1.3,0.0018550410065600001,0.0021716554083430002,0.0,0.0,0.002276684111095,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001990087681555,0.0,0.005210725169182,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003909839021121,0.980550292479725
PC.CA1.3,0.004764651753654,0.011899203293147,0.004656136186879,0.007134651871555001,0.014916059302350002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0021998756298050003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001657653514065,0.9522306685838071
PC.CA1.3,0.019040420026982002,0.01383882963171,0.004370099937416,0.015452248850668001,0.022844272630942002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001166330438119,0.0017218784175200002,0.0036672852032840005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0054401331461720005,0.9105022127421041
PC.CA1.3,0.003421542542949,0.0026720740866220003,0.0,0.001317148715234,0.004313438068573001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0023354759598380004,0.002062728902286,0.030831800157012004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.013817046252793001,0.937558743264133
PC.CA1.3,0.025398407202597003,0.022589265690287002,0.01772724426404,0.012496181439631,0.012328624739056,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008961220431386,0.0011636682498020001,0.10494342697752101,0.0,0.0,0.0,0.0,0.048015354128654,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03422186665133,0.7101693582236771
PC.CA1.3,0.007827560934349,0.004563274384036,0.004978910584334,0.002001498653576,0.008067881217242001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0030393138688450004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0014288131000790001,0.9674728184681199
PC.CA1.3,0.0011861486087300002,0.0015116583672230002,0.0,0.0,0.002203686993089,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0025531533023680003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00160367284479,0.989583451284026
PC.CA1.3,0.003837446975671,0.0033294035574730004,0.001602856402331,0.001498868220087,0.003524353568093,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0027217852062510002,0.0,0.019470567456389,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.010066508371445002,0.9526010630122551
PC.CA1.3,0.005145388078056001,0.006090714868557,0.0026832381638480004,0.0036414854299960005,0.00632849103595,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0015448148545940002,0.0,0.004490534682509001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005328569226477,0.9630607176754441
PC.CA1.3,0.0035806750805300004,0.0025429130327910003,0.0025104860988500004,0.001094001428267,0.007654698730837001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004642235144926001,0.0,0.004334354367406,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.010018126188472,0.9633121016669671
PC.CA1.3,0.005498409605403,0.005113710711237,0.004633289902649,0.002393938475788,0.0064342057640380005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.038330926361683004,0.003490366111837,0.18821651063577402,0.0,0.0,0.0,0.0,0.017481654078609,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.066178533702596,0.659887172211112
PC.CA1.3,0.003965601235261,0.004334761081329,0.001564433632387,0.0012720425928790002,0.0029548717696800003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005903876707036001,0.0,0.092626428431897,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.031366433029786,0.8546373906929381
PC.CA1.3,0.0,0.001304224810232,0.0,0.0,0.0018677952237100002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0017770749342070002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002439052521693,0.9902348655236911
PC.CA1.3,0.0,0.001016866137722,0.0,0.0,0.001374115969794,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002449415952167,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0016584617789310002,0.9916999116743421
PC.CA1.3,0.0016611152320710001,0.0028514875118840002,0.0,0.0,0.002216931865243,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002989916943139,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0013805204057310001,0.9871079376055191
PC.CA1.3,0.002455052738605,0.001556402690597,0.0,0.001055253805479,0.001913156188957,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00243282002355,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0025725165339280003,0.9869219472630201
PC.CA1.3,0.0035356094340370002,0.0027619554406490003,0.0,0.0011398959742510001,0.0036793511633000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006293112209862,0.0,0.008612112977154,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.017193272506381002,0.9554135721304741
PC.CA1.3,0.0029068804866490003,0.002289258601651,0.0,0.001598296503025,0.00273319966573,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002964648927129,0.003125324611616,0.007606845830737001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.013115602433465,0.9625546530148921
PC.CA1.3,0.0073867811330430005,0.003952015261296,0.0012580996099630002,0.001751513805161,0.006135930532624001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0017137018820510001,0.0,0.0,0.0,0.0,0.0051444483179590005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001467401409258,0.9707309213752101
PC.CA1.3,0.001179881743178,0.001449171146134,0.0,0.0,0.0042635052789680005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0018165601295230002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003016533978467,0.9861020322882631
PC.CA1.3,0.001676125638951,0.0019714152814890003,0.0,0.0,0.001830785749674,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0012935939805790002,0.0,0.013625293899926002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00736853901009,0.9709043177506991
PC.CA1.3,0.007255447829784001,0.0025494671058430003,0.0012784108558420001,0.0014415614742360001,0.004637674512536,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0027509081278170003,0.0,0.006311497386167,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.014954218557277,0.958149787852917
PC.CA1.3,0.001433620011061,0.001896283606462,0.0,0.0,0.0026419094821740004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001038415992438,0.0,0.015192807641566,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005904132224669001,0.9705909535743191
PC.CA1.3,0.005359315793263,0.004674597466096,0.0024170244720660003,0.0016987186999430001,0.0032943195271960004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005071765580296,0.0,0.085426326963476,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.025948152885377003,0.865254649245018
PC.CA1.3,0.0022260239411410004,0.002798898821679,0.0,0.0012519457576620002,0.0035679611485470004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002801032841355,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0017632418012760002,0.9842589514379031
PC.CA1.3,0.019769340879159002,0.001360248112347,0.0017178928975400002,0.0,0.010015762535557,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.048443475925169004,0.004612998073918,0.034167240056521005,0.0,0.0,0.0,0.0,0.0036524752852170003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10475978433744101,0.7704825848091901
PC.CA1.3,0.017811076366857,0.013132294126906,0.0038543857042030003,0.006008958454422,0.019604116037741003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0026648176336610003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002127439744902,0.9342353584054031
PC.CA1.3,0.005634173960918001,0.003093642213325,0.0017909592058950002,0.0019813042248680002,0.007473610444574,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004965620980905,0.00142970602957,0.0062967783115880005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.020609970167544,0.9461941102178201
PC.CA1.3,0.0035705363227710005,0.0015536582399480001,0.0,0.0,0.005489183176735001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004376373601317,0.0032725714622030004,0.009821032258465002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.019298301823634,0.9509691083067481
