model_class,Astro.1,Astro.2,Astro.3,Astro.4,Astro.5,Cacna2d1.Lhx6.Reln,Cacna2d1.Lhx6.Vwa5a,Cacna2d1.Ndnf.Cxcl14,Cacna2d1.Ndnf.Npy,Cacna2d1.Ndnf.Rgs10,Calb2.Cntnap5a.Igfbp6,Calb2.Cntnap5a.Rspo3,Calb2.Cntnap5a.Vip,Calb2.Cryab,Calb2.Vip.Gpd1,Calb2.Vip.Igfbp4,Cck.Calca,Cck.Cxcl14.Calb1.Tnfaip8l3,Cck.Cxcl14.Vip,Cck.Lmo1.Npy,Cck.Lmo1.Vip.Crh,Cck.Lmo1.Vip.Fam19a2,Cck.Lypd1,Cck.Sema5a,Endo,Eryth.2,Microglia.1,Ntng1.Chrm2,Ntng1.Rgs10,Ntng1.Synpr,Oligo.1,Oligo.2,Oligo.4,Oligo.5,PC.CA1.1,PC.CA1.2,PC.CA1.3,PC.Other1,PC.Other2,Pvalb.C1ql1.Cpne5,Pvalb.C1ql1.Npy,Pvalb.C1ql1.Pvalb,Pvalb.Tac1.Akr1c18,Pvalb.Tac1.Nr4a2,Pvalb.Tac1.Sst,Pvalb.Tac1.Syt2,Sst.Cryab,Sst.Erbb4.Crh,Sst.Erbb4.Rgs10,Sst.Erbb4.Th,Sst.Npy.Cort,Sst.Npy.Mgat4c,Sst.Npy.Serpine2,Sst.Npy.Zbtb20,Sst.Pnoc.Calb1.Igfbp5,Sst.Pnoc.Calb1.Pvalb,Sst.Pnoc.Pvalb,Vsmc,Zero
Astro.3,0.034123077317564005,0.0,0.017656642712721,0.0,0.006108669067572001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001356317562694,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8766608830065291,0.002888651615179,0.0,0.031772563900746,0.0,0.0,0.0,0.0,0.0,0.0028066824485980003,0.0,0.0,0.0,0.0,0.0,0.001962685789462,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.019962598355538
Astro.3,0.108062158819967,0.098948764789222,0.52394906304178,0.10757176354657301,0.09428239671199601,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00451238342767,0.0021028708324530004,0.0,0.0,0.0,0.0,0.0,0.0,0.002155192563509,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001674285863954,0.055374902339634005
Astro.3,0.013345084058641002,0.003073478565652,0.066234286930223,0.0030246453435640005,0.0023497578238230003,0.0,0.0,0.007134175410595,0.0,0.013210559506639002,0.0,0.0,0.0,0.0018866811266180002,0.001549462450958,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001508861322029,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00450232070755,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004273011132971001,0.0,0.0,0.003518400993206,0.25513602629841303,0.002003918844204,0.030051702884326,0.0,0.0,0.0,0.0,0.009704484851085,0.001686143121228,0.5622147215826231,0.0,0.007314606690298001
Astro.3,0.02812858991712,0.007633288506753001,0.025109668629684,0.007642098241611,0.015232948129613,0.0,0.0,0.00976602617298,0.0,0.0,0.043264358615017005,0.14649309924109402,0.21113383894877102,0.095431701823494,0.0,0.393519470347345,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0033478378959070003,0.0,0.004277092677442001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003306012607336,0.0051917079892210005
Astro.3,0.191901756642526,0.09180559753382601,0.49957840464462505,0.053113166135077,0.09106953027638401,0.0,0.0,0.0,0.0,0.0,0.030547944173758,0.003701714651874,0.001282043463864,0.001731379697065,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.034333961139685
Astro.3,0.08518180259741201,0.039507536015995,0.048210344862599,0.039594896842538,0.090216233722992,0.0,0.0,0.0016162502145870001,0.0,0.001364097410607,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22840435970549003,0.15041889691757002,0.033790607803169004,0.0,0.0,0.0,0.0,0.0,0.0,0.0027617486906990002,0.004194890885713,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003913974966294,0.0,0.001506325495378,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21856499625424403,0.048245891830984
Astro.3,0.024499387290394,0.037323175960777,0.016627915868257,0.005309170667433001,0.11831148149432201,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002434587870909,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006836561411567001,0.7876173849857061
Astro.3,0.0032452699746430003,0.0,0.004664052440473,0.0,0.002497818632589,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0013714708522810002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.975171740533541,0.009915133369721,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Astro.3,0.008008724319580001,0.0011394640996960001,0.002610577232298,0.0,0.0,0.0,0.0,0.0,0.0,0.0028482187819300004,0.0,0.0,0.0,0.0,0.0010673770568660002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.043752119337775,0.004206693677667001,0.07753923589985001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.197259795731992,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.018095088711728,0.0,0.0,0.0,0.001143100536546,0.0,0.0029692799669080003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.069461899073259,0.5656191318350751
Astro.3,0.209639528818881,0.19465188322531501,0.19024965631807403,0.072960565495302,0.22958927370123303,0.0,0.0,0.0017436924116440002,0.0,0.001443421982493,0.0010459702796010001,0.0,0.0,0.0,0.0017171835191680002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005428175198135,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0017904482965360002,0.0,0.0,0.0,0.0,0.002114549649327,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008128088905616001,0.001598251055899,0.07551987781633901
Astro.3,0.04642931281777601,0.00665048384388,0.025166139442804002,0.007476546635344,0.003645864210894,0.0,0.0,0.0,0.0,0.0,0.008147745525319001,0.09272426023975201,0.073438796674354,0.009670332039337001,0.603735252565179,0.09744221876469701,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001034232019916,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.021797775684580002
Astro.3,0.16800777446136,0.06944335047616601,0.5039652605810431,0.036269847099005,0.21265513986207202,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0023774708843880004,0.0012021775594200001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00112205097763,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003191076332394
Astro.3,0.209374646627523,0.349724342427539,0.215532842635264,0.11707006314809401,0.093287721616503,0.0,0.0,0.0,0.0,0.0,0.0,0.0035634689642250004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00255696590583,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006553771917627
Astro.3,0.071687203015373,0.142473627253264,0.11244186276821301,0.17195930550699,0.09890976852022101,0.0,0.0,0.0,0.0,0.0,0.012860686169709002,0.007217426307358001,0.009357344106389,0.0,0.0,0.00222049486902,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002164061259933,0.0,0.0015002299605890001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00138970290282,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005721340708643,0.357190450123336
Astro.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15600338113525802,0.548634390875228,0.044876677191328006,0.084533888798847,0.0,0.161311808200636,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003079555029923,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Astro.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009429805516833001,0.0,0.0,0.0,0.15095033796569302,0.020972796440709002,0.038998199255081,0.01979135984459,0.746193294100135,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.012491027231419,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Astro.3,0.033047646326762,0.061722134921913,0.012655332637618002,0.012836269514275,0.024349994896576,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0010463098308310002,0.0,0.018921208183396,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003431818551013,0.831804033660529
Astro.3,0.23327659743431403,0.040564542941716006,0.447356347646011,0.06784669336775401,0.061590266664496005,0.0,0.0,0.0059880931240670005,0.0,0.0,0.025954534632793003,0.0034737184696850003,0.003559656310573,0.063630902272081,0.003218843689879,0.0015491371004880002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0012444095718270002,0.0,0.005586317496017,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001277546273577,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.025795895700524003,0.0,0.001710842078315,0.0,0.0,0.0,0.0,0.0,0.0,0.001179563230437,0.0023376155371200003,0.002066599510347
Astro.3,0.0029294179827620004,0.005903614359534,0.010682021821293,0.001935413146838,0.003764786581507,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.051320547420277,0.0,0.004953402681871001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.086411702534783,0.831430271600575
Astro.4,0.203273107601592,0.15897224355487202,0.378189993219604,0.103296630525241,0.15160903011392102,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0021632998464600002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Astro.4,0.00288023606042,0.0029662665984800003,0.001230418784523,0.0,0.0035248394526160003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00360439583871,0.0,0.022432601631346003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.014066483819241,0.948881385517334
Astro.4,0.033714036800557005,0.002557688640436,0.028998191997667,0.007732883447606,0.0025721326885370004,0.0,0.0,0.0,0.0,0.0,0.024353033197060003,0.075354356998879,0.138078443948099,0.019282530943527002,0.044607838975534005,0.6196757155757641,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0011533074320860001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Astro.4,0.001013612143488,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.016225736604928,0.0,0.033456271359305005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004583424264096,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.020620370896897,0.921930033208838
Astro.4,0.14869929398387602,0.025953406717942003,0.701077251186882,0.02989551964845,0.09139138755366301,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001004284426943,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Astro.4,0.049969623803986,0.07844769656054,0.252634601718143,0.085652282831817,0.511182343819328,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005966337377265001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0013883091202250002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.012169567517516001
Astro.4,0.0057350141983100004,0.010174864421883001,0.004266925006874,0.009675604296668,0.00187559840599,0.0,0.0,0.0,0.0,0.0,0.011602635741865002,0.001520260337048,0.004038154610785,0.072886016986469,0.029672450696273,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004131082313935001,0.0,0.282318575867933,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0015270570645340002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.013681442089523,0.545629150316782
Astro.4,0.21474544892466402,0.12657353357373902,0.135439012459201,0.053644993935552006,0.143611498303353,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004421538591971,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0015282247019370002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.31839559424191705
Astro.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001674922960113,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9945363780095171
Astro.4,0.409685149042994,0.08538676673925101,0.154877293362426,0.310321820180332,0.025004470297520003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0012467021779750001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.013344433956682
Astro.4,0.26060809509451505,0.018587263172019003,0.057717221707731005,0.022401776842976003,0.025764184338108002,0.0,0.0,0.005602036387530001,0.0,0.002939521979797,0.0033478639937580003,0.024636765645980004,0.020112404662971,0.037341706860173005,0.080322199923317,0.36123624651046204,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0022021667095220004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00139341092729,0.0,0.0,0.0,0.0032102182565830004,0.06532564436046401,0.0014297013386180002,0.0,0.0,0.0,0.0,0.0,0.0,0.0016206957368270001,0.0012661358045680002,0.0013092868321560001
Astro.4,0.268995594110192,0.26234921469475203,0.229442908697073,0.098031611792494,0.08912684335626,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.013346738407476001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0030815377663530002,0.0,0.0,0.0,0.010763610395942001,0.0,0.004024672809949,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.019833332814185003
Astro.4,0.29887544196976,0.078311507307412,0.3696687326281,0.17535152933075202,0.056365371927143006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.015182782407433001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0036876497550080004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0017799901350420001
Astro.4,0.6674213082255931,0.028032740547180003,0.23454173959100402,0.029393429256450002,0.039773040499564004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Astro.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00242070905282,0.0010180619588420002,0.005152558051194,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0038186251158360005,0.0,0.0,0.010493542484672,0.010024217214801,0.0,0.0,0.0,0.9214806515076911,0.0,0.0,0.0,0.0,0.025108581881989,0.0,0.0,0.010371364173203002,0.0,0.004283386912646001
Astro.4,0.38297203016305803,0.199135668076677,0.24539268442630402,0.10734708344563401,0.06451553888834201,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Astro.4,0.027420003330221,0.06741098446186,0.10085760953195201,0.06347009163570601,0.025518190281916,0.0,0.0,0.09179616999559201,0.0,0.0,0.09711656967260801,0.033220479257898006,0.011817824003694001,0.08515072780223301,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0028067082926880003,0.0,0.001191492028727,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.015926114859668,0.37464567320055203
Astro.5,0.004421179070442,0.001450629020774,0.002008046022341,0.0,0.0038640416223700005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.010032025262698,0.0,0.0019100195052200002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.019969960681612,0.9551193496889641
Astro.5,0.280119016287252,0.057690257672228004,0.017040275877274,0.19597177739398103,0.251892401092216,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005679264803633,0.09438830236140601,0.029257292841812003,0.0,0.0,0.0,0.0,0.0,0.002080318947105,0.027242888562979004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.031555933614372,0.005780638125592001
Astro.5,0.0044899802412550005,0.00143321495036,0.001035966840918,0.0,0.021930580283163,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.020642475973292003,0.0019951116468210003,0.045184448235898005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08713133614360401,0.8152209043545601
Astro.5,0.070732363066397,0.109495025379336,0.099156992952022,0.05364661928413401,0.057330630723936,0.0,0.0,0.0,0.0,0.0,0.001322822017331,0.0,0.0,0.0,0.001596697614088,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.031221065264290002,0.0018561576027040002,0.06353036505265901,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05348596111038201,0.454701608130387
Astro.5,0.20007998494461102,0.19040233094264,0.32341270435885905,0.075263578908665,0.18959827530810403,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.020692021647424
Astro.5,0.126999143160787,0.012732609206429001,0.054158579519501,0.023106716515092003,0.6550911130018251,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0013752264907160002,0.0022138642577730003,0.035169947689987005,0.0,0.0,0.0,0.0,0.0,0.0,0.008492044977822001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007328948477683001,0.072905109598165
Astro.5,0.240500180656595,0.24995786219936902,0.069149428439455,0.129674372191065,0.17397017788215802,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001549859954808,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0016441857455710002,0.001941382518513,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0016814737235240002,0.12825526506496301
Astro.5,0.006571770566759,0.004937361213932,0.0020980191649490002,0.001171989536854,0.006795689091005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006314506338062,0.0,0.007948071349346001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00393118662616,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.025239408500573,0.9344107915712181
Astro.5,0.159776647531714,0.17688644784414,0.035437122124032,0.07111116051432001,0.11478117406556101,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003955875416353,0.0,0.0032266566993970004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.021017863725383,0.41362258572534205
