model_class,Astro.1,Astro.2,Astro.3,Astro.4,Astro.5,Cacna2d1.Ndnf.Cxcl14,Calb2.Cntnap5a.Igfbp6,Calb2.Cntnap5a.Rspo3,Calb2.Cntnap5a.Vip,Calb2.Cryab,Calb2.Vip.Gpd1,Calb2.Vip.Igfbp4,Choroid,Endo,Eryth.2,Microglia.1,Oligo.1,Oligo.2,Oligo.4,Oligo.5,PC.CA1.1,PC.CA1.2,Pvalb.Tac1.Nr4a2,Sst.Erbb4.Crh,Sst.Erbb4.Th,Vsmc,Zero
PC.CA1.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001324860771428,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0014187191605440001,0.995400213778134
PC.CA1.3,0.006235987802769001,0.00615836957314,0.001041577445449,0.003048043241618,0.004584977793309001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001206606136744,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001187757424106,0.9763596460147731
PC.CA1.3,0.008163411151528,0.009312945960297001,0.007216610085353001,0.00649255527722,0.010655800452120001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005764110272412,0.0016748235073320002,0.010554462281439001,0.0,0.0,0.0,0.0014757411392560002,0.0,0.0,0.0,0.0,0.0,0.012829004357704002,0.9237940243491051
PC.CA1.3,0.001415158529167,0.0012820105077500001,0.0,0.0,0.001745931058997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.027941955109915,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002045410682019,0.9645241884362
PC.CA1.3,0.004961720454372,0.0058926698435000004,0.0034127265377320005,0.0029684994707360004,0.029842735211340003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004401078019513001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0030890687737120002,0.9441145771128191
PC.CA1.3,0.018393670611259003,0.015123511034672,0.0027494882448280003,0.016929357543312002,0.015197735698607,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0030592818257290004,0.0,0.00507960294504,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.012620307722779,0.9097790493191401
PC.CA1.3,0.001013606518014,0.001960220856767,0.0,0.0,0.0016360044296590001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002615840793006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0025076177793590003,0.9882937139887251
PC.CA1.3,0.0,0.0,0.0,0.0,0.001693970264422,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001450721700019,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0033534430857920005,0.9906565466927111
PC.CA1.3,0.001074203487711,0.0012537261949510002,0.0,0.0,0.0013595184430780002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0016488316431650001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002117114832771,0.9916273728558391
PC.CA1.3,0.017518570395548,0.009259016762327,0.002498618163402,0.004797435137965001,0.020529093373926003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008330388463897,0.0016737030924740002,0.005264570789644,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.029176473336852003,0.900646946290042
PC.CA1.3,0.00214769872367,0.0024528496381380003,0.0,0.0011480054043210002,0.003003195191469,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0023106612758440003,0.0,0.0053483718163200005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006988902715876001,0.974780322473705
PC.CA1.3,0.019638504182567,0.018744102591708,0.002955525189679,0.010659527607086001,0.012787285615329,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.012944368958693001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0014451594062850001,0.92017401307888
PC.CA1.3,0.0018016179978170002,0.0022183455016840004,0.0,0.0,0.0029946736682520004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0021796610636800003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003023897844903,0.9856860565473581
PC.CA1.3,0.001382898231266,0.001074736852851,0.0,0.0,0.001270967178027,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0016820236248690002,0.0,0.0014281167301550002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0040790434101440004,0.98833196242632
PC.CA1.3,0.0013467584654670002,0.0,0.0,0.0,0.0013573296527060001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0014223338039540002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001421134141386,0.9930756270452941
PC.CA1.3,0.0019254097907410001,0.0,0.0,0.0,0.001501247146879,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.027167478982247,0.0024586210785340003,0.004993484485448001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.081926240922415,0.8784831406327771
PC.CA1.3,0.0,0.001228555586549,0.0,0.0,0.0014525367518220002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0012596852038020002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0015887731502800002,0.9930583792504091
PC.CA1.3,0.001401617429422,0.0029436538876220003,0.0,0.0,0.0017611736122260001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001382113304644,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004034702402451001,0.9868783366383811
PC.CA1.3,0.001270984477797,0.0,0.0,0.0,0.001226575695543,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.014025376453796002,0.001251185817802,0.066024790902519,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.044703595277337006,0.8703551769836501
PC.CA1.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002469149511166,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002305808510613,0.9921119049799991
PC.CA1.3,0.004218519182798,0.0034367447265330003,0.0014719898178800002,0.0020287358182780003,0.004053160938244,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002203650538427,0.0026775391908700004,0.004824975838792001,0.0,0.0,0.0,0.0,0.003131136707883,0.0,0.0,0.0,0.0,0.005748560169565001,0.965742282916591
PC.CA1.3,0.007176036220885001,0.007401302527338001,0.003857322012184,0.005583498232012001,0.008548117026901001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0012336349157410001,0.0019872836097620003,0.004147152181919,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004840959608905001,0.9542488995732721
PC.CA1.3,0.012811859397544001,0.012252576148491,0.001813099667424,0.004674344488367,0.010825723936444001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002216494134338,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0020571711192400003,0.9529152593716911
PC.CA1.3,0.001106559367534,0.001465361584744,0.0,0.0,0.0020962345548040003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002550070217037,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003905480645629,0.987153760259828
PC.CA1.3,0.0074172342454990004,0.001294721467911,0.0,0.0,0.004255867728028001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0029679862151370004,0.0,0.006210612812430001,0.0,0.0,0.0,0.0,0.003512553704159,0.0,0.0,0.0,0.0,0.010625961076492,0.9622372629961911
PC.CA1.3,0.0031418986383660004,0.003289367114212,0.0012682719335820002,0.0018541975223760002,0.004379964123993,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001326576211986,0.0,0.018570263082501003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004390332865893,0.9611540281465921
PC.CA1.3,0.0012102685180000001,0.0013983012522210002,0.0,0.0,0.002289029789063,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002511153034169,0.0,0.002409187275519,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007589816717746001,0.9811806132485411
PC.CA1.3,0.0022692165276210004,0.00106121730328,0.0,0.0,0.0019431247957370002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00129885895055,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0020724785209580003,0.98983820931295
PC.CA1.3,0.005982146819603001,0.0060466671175120005,0.0,0.0027492203903810002,0.008322269380552,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.024051892519267003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003662013507103,0.94673046483593
PC.CA1.3,0.004373376999945,0.0023958173352130003,0.0,0.0011506031006000002,0.004215015061990001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004432376583386,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0036122380585140003,0.9763074415818
PC.CA1.3,0.0024292922645560004,0.0017963041097920002,0.0,0.0,0.0033659960256690004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.010905831874042001,0.0,0.011431337486761001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.055956921932027004,0.912323004826862
PC.CA1.3,0.0,0.0,0.0,0.0,0.0014247525385850002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001428525157144,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0023632263317250003,0.992309863537534
PC.CA1.3,0.003387782563706,0.0014877394947050001,0.0,0.0,0.002887427272462,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003926919146401,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002262771641036,0.984412336646663
PC.CA1.3,0.005956402090001,0.005243828565994001,0.004350345576061,0.0030495711469740003,0.008598250084862001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0023712737242680003,0.0,0.005135004322574001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006702935308517,0.9573908144241201
PC.CA1.3,0.002027363192402,0.0024387025969110003,0.0,0.0,0.0025896537383170003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0033933008331590003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0031830149175170004,0.9839217967050101
PC.CA1.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001425519401,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0010847287836970002,0.9953024813806871
PC.CA1.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0012954524427950002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001131134644644,0.9957683226926701
PC.CA1.3,0.002722086236564,0.001350224519704,0.0,0.0,0.002611964752683,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.011240122071581002,0.0,0.005017846879835,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.036394718857655,0.9390202949756701
PC.CA1.3,0.0012703727878280002,0.001285544827196,0.0,0.0,0.001962834656465,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002861733642325,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0029063577672910003,0.9880159523871671
PC.CA1.3,0.008681373856762,0.011548306565259,0.00258708829474,0.004105483843413,0.014369362260097001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0074703845423830005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004213856305548,0.9463090634358151
PC.CA1.3,0.0,0.001024760497494,0.0,0.0,0.0026576428052560003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001406936108731,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0013126036022820002,0.991949492346838
PC.CA1.3,0.0010428650601840002,0.0,0.0,0.0,0.0012314989424950002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001534940430048,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002045288082882,0.992962598659985
PC.CA1.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002299298140767,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0027223614646500003,0.991692292614564
PC.CA1.3,0.093321073671338,0.024303897217817002,0.025657681600400002,0.012057536647024001,0.046506425451148005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0012038089245590001,0.0,0.001825459238232,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0053933300057410006,0.789064200522239
PC.CA1.3,0.0011406794377460002,0.0,0.0,0.0,0.002221291019635,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0038041463423770005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002926720851353,0.987267477328832
PC.CA1.3,0.001553327194427,0.0018752738569010002,0.0014311842133290001,0.0,0.004349327015392,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001452439676849,0.0,0.010436249713953,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005145269588944,0.9726367878889711
PC.CA1.3,0.014794981101582002,0.010176656072073001,0.004059495809942,0.006113607229030001,0.014754108992019002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008815306942664,0.002964919705025,0.008517663406216,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.019603712634064,0.9092546744249531
PC.CA1.3,0.0016444067227530002,0.0,0.0,0.0,0.001627229506874,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00256129086194,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001871471713807,0.9911202252438931
PC.CA1.3,0.001988737091898,0.002049323076552,0.0,0.0,0.002273212466135,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0021324593509900003,0.0,0.014376514326329002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007706307484892001,0.9671220936462641
PC.CA1.3,0.0021523140034530003,0.003530222102194,0.0,0.001326594216995,0.0029207562758340002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0035338649914340003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002964312167239,0.9822518046448161
PC.CA1.3,0.006970698747996,0.007892480794566,0.0,0.0032603583443180004,0.018173221002844003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0029816642439990004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002351493978249,0.9567367920722941
PC.CA1.3,0.0027722207827750004,0.0,0.0,0.0,0.00229179803302,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0015810105395460002,0.0018681681516890002,0.0,0.0,0.0,0.0,0.001493285285138,0.0,0.0,0.0,0.0,0.002544564394076,0.9852903460701731
PC.CA1.3,0.001377649916875,0.0,0.0,0.0,0.001018683736232,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.010287597031554001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005045058216339,0.9800424608945391
PC.CA1.3,0.014373699167612,0.009610668526659,0.003934375593512,0.00508099725897,0.019864573572199,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004760399907296001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003238428232954,0.937616942138157
PC.CA1.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0018811218267970001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002219959646867,0.9930775083179921
PC.CA1.3,0.0020140446077280003,0.003251388391718,0.0,0.001168004591745,0.0025702199441320003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002455141659134,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0013900706075420002,0.9864826664221581
PC.CA1.3,0.0,0.0,0.0,0.0,0.0014626245945660002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002952221639737,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0019514813651710001,0.9911437659143321
PC.CA1.3,0.005434182031326,0.003267164614402,0.001265657409357,0.0015702270465820002,0.005690551960845,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00105500742953,0.0,0.004659680149613,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003712010502147,0.9727933514729081
PC.CA1.3,0.0,0.0,0.0,0.0,0.001177696041777,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0017395614573400002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002927742428841,0.9918565732037561
PC.CA1.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001273705753606,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0012467017529990002,0.9952373347901841
PC.CA1.3,0.005504759904883001,0.0036893472261260002,0.001120488330844,0.001991855408507,0.010822781197443001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0033178258618090004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00313835138183,0.9692478440751671
PC.CA1.3,0.0014772217954520002,0.0030774330800270003,0.0,0.001067041461723,0.002247897952841,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001364576664952,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0031088138730410004,0.9868512977765361
PC.CA1.3,0.00110660573622,0.001618130203326,0.0,0.0,0.001861695157268,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001118214901139,0.0,0.001826514416809,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004719849853196001,0.9862579147709031
PC.CA1.3,0.005658067686575,0.003476643813685,0.002045627611356,0.002092539651962,0.005657887704263001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.037314875265326,0.005682277995357,0.015819667892763,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.047253311702204,0.8734298229155311
PC.CA1.3,0.0019350844502310002,0.002203198240417,0.0,0.0,0.003053082337583,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003471369172825,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003154450657423,0.9835564959743711
PC.CA1.3,0.0014605154772840002,0.0011828456910730001,0.0,0.0,0.002230463856782,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0018677237068320002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0012842882716170001,0.991060112917959
PC.CA1.3,0.0033329239804540003,0.0026907364763580004,0.0,0.0014177113992020001,0.003185848487996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001452818971525,0.0,0.00687040463636,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004774778363823001,0.9742797894205011
PC.CA1.3,0.004442600013468001,0.0,0.0,0.0,0.0031041626486920004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.010042572327107,0.0,0.0068479856855630005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.025477324449747003,0.9476525319022631
PC.CA1.3,0.002353892984564,0.0015832853310030002,0.0,0.0,0.0023679574618920003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0013163841795970001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001498877457843,0.989582153897232
PC.CA1.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001572341566858,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0016233565259530002,0.994582371481985
PC.CA1.3,0.0,0.001226134005822,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0031482704636820002,0.0,0.017635446137129,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.013363492606652,0.9620746425717821
PC.CA1.3,0.002059145128021,0.0019724172583470002,0.0,0.0,0.004801371667538,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001799994252012,0.0,0.005250164852566,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006409337067834001,0.975886902628021
PC.CA1.3,0.021322406255729003,0.009020453051448002,0.0033927710273490004,0.005892410495284,0.022115471052704002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006197481960791,0.0038326137074100003,0.017080883771533002,0.0,0.0,0.0,0.0,0.001276466338228,0.0,0.0,0.0,0.0,0.023877537972681002,0.8848395544084541
PC.CA1.3,0.0,0.0015679507477720002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0017151515456080002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001135757004205,0.9929880939776621
PC.CA1.3,0.0012983473295310002,0.001233323549515,0.0,0.0,0.002124845448491,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0017484941146620001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0017224762960030002,0.990626669007006
PC.CA1.3,0.0,0.0,0.0,0.0,0.002408986410609,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0010874113735060002,0.0,0.008071363445039,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006004435195413001,0.9795690180417521
PC.CA1.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0015041588214300002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001396466031915,0.99462259193885
PC.CA1.3,0.003752724228362,0.0016780798596540002,0.002053961043641,0.0,0.010855450031109002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006980205856140001,0.0010060661576530002,0.005706162157270001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.024594660634260003,0.9423140843196951
PC.CA1.3,0.003126751275646,0.0036635132021,0.0,0.003062011980723,0.002403326295192,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0013742926918090001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001622735070032,0.984015792607249
PC.CA1.3,0.0,0.0,0.0,0.0,0.001223868460223,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002665448955644,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001001467000522,0.9928494815605811
PC.CA1.3,0.004012997241825,0.004337919046225,0.0015079769491440002,0.0023898422168510004,0.0053575938729900005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0029284300662420003,0.001229658148462,0.003471609180724,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.013307520448372,0.9607737764619431
PC.CA1.3,0.001728131723188,0.00128396182971,0.0,0.0,0.001577402042849,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004191089532578,0.0,0.0012524530759350002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.013693776394717002,0.9753095006315571
PC.CA1.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003043098761452,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001727020517527,0.9927169443082421
PC.CA1.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0012769501449790002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0017357408011330002,0.9941577396583161
PC.CA1.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003723265331081,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0045749931197050005,0.9881155605812171
PC.CA1.3,0.0,0.0014337168096450002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003359294571436,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0037074102634030003,0.9885069062533941
PC.CA1.3,0.005260954226175001,0.009904512481539,0.001048319317936,0.0029929394153150003,0.0036297781623860002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002364348909252,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0033882451500120004,0.9690246344778821
PC.CA1.3,0.0060831975428630005,0.011461615023061,0.0,0.003350868138706,0.010761771255509001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001166972240756,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001143934699706,0.9650222560266251
PC.CA1.3,0.001456468727418,0.0031783831639350005,0.0,0.0,0.002115472272835,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001321897312155,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002439393609065,0.987557200471265
PC.CA1.3,0.001050901064005,0.0,0.0,0.0,0.001217895911205,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0018326725317180002,0.0,0.0,0.0,0.0,0.0013814111542000001,0.0,0.0,0.0,0.0,0.0022219055319450003,0.9903740149067781
PC.CA1.3,0.0012670270656460001,0.0,0.0,0.0,0.004469893033389001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002628207456723,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0021025246587790002,0.9871328796420691
PC.CA1.3,0.005107186943563,0.007938213114165,0.0018486037375770002,0.005645427016976,0.0052955247861650005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001634250954062,0.0,0.0044704097755200005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0053769341415070004,0.9611588572486701
