model_class,Astro.1,Astro.2,Astro.3,Astro.4,Astro.5,Cacna2d1.Lhx6.Reln,Cacna2d1.Lhx6.Vwa5a,Cacna2d1.Ndnf.Cxcl14,Cacna2d1.Ndnf.Npy,Cacna2d1.Ndnf.Rgs10,Calb2.Cntnap5a.Igfbp6,Calb2.Cntnap5a.Rspo3,Calb2.Cntnap5a.Vip,Calb2.Cryab,Calb2.Vip.Gpd1,Calb2.Vip.Igfbp4,Cck.Lypd1,Choroid,Endo,Eryth.2,Microglia.1,Ntng1.Chrm2,Ntng1.Rgs10,Ntng1.Synpr,Oligo.1,Oligo.2,Oligo.4,Oligo.5,PC.CA1.1,PC.CA1.2,PC.CA1.3,PC.Other1,PC.Other2,Pvalb.C1ql1.Cpne5,Pvalb.C1ql1.Npy,Pvalb.C1ql1.Pvalb,Pvalb.Tac1.Akr1c18,Pvalb.Tac1.Nr4a2,Pvalb.Tac1.Sst,Pvalb.Tac1.Syt2,Sst.Cryab,Sst.Erbb4.Crh,Sst.Erbb4.Rgs10,Sst.Erbb4.Th,Sst.Npy.Cort,Sst.Npy.Mgat4c,Sst.Npy.Zbtb20,Sst.Pnoc.Calb1.Igfbp5,Sst.Pnoc.Calb1.Pvalb,Sst.Pnoc.Pvalb,Vsmc,Zero
PC.CA1.3,0.0020528658756030003,0.0014085434412140002,0.0,0.0,0.001243135121618,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.011484157108111001,0.0,0.32277041135302503,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.048535153683226,0.001466284931097,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.018757692506737002,0.5895128147446681
PC.CA1.3,0.008465602016787001,0.008002427338121001,0.0038594116554140005,0.006989878172956001,0.008283275069892,0.0,0.0,0.0,0.0,0.0,0.054491764931146006,0.06329488611600301,0.039083569461112,0.017760862557651,0.414433963634707,0.055505936655165004,0.0,0.0,0.010626692784953,0.125785900187456,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03234029049228,0.00199855276336,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.014127901743309001,0.13240390136688002
PC.CA1.3,0.0028062831941730003,0.001252522493131,0.002386141751515,0.0,0.0040177347723300005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0018635901763750001,0.0,0.004030205709849,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005135863063554001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0054311885719270005,0.9721160063862601
PC.CA1.3,0.003318888019909,0.0014196258058600001,0.0010366945736930001,0.0,0.0028684547100370004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.012362067836064,0.014034456116401,0.047588676746003006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002376910322812,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.057175185657777,0.855502456890121
PC.CA1.3,0.004828121791197001,0.0023565632296060003,0.0032517182260420005,0.0,0.0041845802321,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004308694216789,0.0,0.002728274674095,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.011113229185089,0.9653181014216041
PC.CA1.3,0.009848978552924001,0.009994333586975001,0.012872005250994,0.004047685805692001,0.008074617935028,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0024177630161860003,0.0,0.006470404790746001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005767866983962,0.939004615942391
PC.CA1.3,0.009005715308222001,0.00594680645449,0.003303241899957,0.0036476681344330005,0.008069926235663001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.036471574999810005,0.016526829720609003,0.009527784439116001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0015385200542830002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.048330742551506004,0.856142843971292
PC.CA1.3,0.11483970547140301,0.09023177424367601,0.014312907460556001,0.09876643765393701,0.31130290255597504,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.016465738357027002,0.005198914597774,0.0,0.0,0.0,0.0049496240744880005,0.0,0.003664998202707,0.008039824486733,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0024547060677030004,0.328711693145324
PC.CA1.3,0.008531839388489,0.002285830297008,0.0019250311800360002,0.0013903928319510001,0.005513122212684,0.0,0.0,0.0,0.0,0.0,0.0021764072657850003,0.001010640075846,0.0,0.0,0.0,0.0,0.0,0.0,0.09267524624819601,0.019803900757867,0.016432859653842002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.025349835554340002,0.0014817677000640002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11072332081175901,0.7074014283095501
PC.CA1.3,0.005595057602998,0.007316984919812,0.008643135333579001,0.0020329933099,0.007885071490998001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006490019897869,0.0010802967257500001,0.060319916445616004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.037194326367927,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.021216061844058002,0.841072254559949
PC.CA1.3,0.010958940675357002,0.0036540791161380004,0.004349890036138,0.002212339447216,0.006960323746174,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004895792299283001,0.004389345972145,0.00917594609694,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.015488886669104002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.015543473979898002,0.921466590322181
PC.CA1.3,0.005928879289701001,0.001583709423787,0.0018208266362750001,0.0,0.0020606862925840004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0037267130913820005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0025113064953330004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003060586116217,0.9753441908588371
PC.CA1.3,0.0036540722056670003,0.0021076365675790003,0.0036204114640270004,0.001040885406779,0.005448269504347,0.0,0.0,0.0,0.0,0.0,0.039614375873032,0.015730120168356,0.041851474823878,0.002026513399989,0.16846827619443802,0.09859837770580601,0.0,0.0,0.02214385702768,0.0038256284868200003,0.021467814685687002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.011084440959315002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.014359542819356001,0.0,0.0,0.0,0.0012340983026490001,0.0,0.016105541184314003,0.0,0.0,0.0,0.0,0.0,0.0,0.033565624188661006,0.492828119911259
PC.CA1.3,0.025050203885292003,0.04318131840565,0.008665209167869,0.023155739097116,0.020454176158481,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002188956756923,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00177684704722,0.8742437049029411
PC.CA1.3,0.001413444368305,0.0,0.0,0.0,0.001689843720452,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004692430241599,0.0029771207584600003,0.004714904538276,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.015854910077498,0.966637525084416
PC.CA1.3,0.08010534552788201,0.027899652956821,0.11594893443341901,0.02200957382572,0.090266348995146,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004395328371732001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.017800453987999003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002117175520347,0.6374460176333211
PC.CA1.3,0.017106627013567,0.022209391391089003,0.009922585277481001,0.023805107599406003,0.012849926427930002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0018190858946220002,0.0,0.0046869548758540006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002674071541798,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00557232565648,0.897800615471054
PC.CA1.3,0.006774955915389001,0.001304468221436,0.0,0.0,0.003518450148683,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0020363017206020003,0.0,0.002739589183397,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7349382980573821,0.0043096356902010005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0039342926571060005,0.23810203883203102
PC.CA1.3,0.008686902216095001,0.006552065211053001,0.0014428924782870002,0.006682472849333001,0.007849751952894,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005460576563385,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003392460696018,0.958131495208509
PC.CA1.3,0.0021986121717930004,0.0016199285778000002,0.0,0.0,0.00209596146255,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.011897652397443,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004525431264313,0.9753133188924591
PC.CA1.3,0.178029372166152,0.068106247977175,0.24574165834816303,0.09854368318721501,0.158850883813444,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0048071922976550005,0.001161816345031,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001539980996947,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00194120499734,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0017539870306190002,0.23595803356521802
PC.CA1.3,0.015227775705767001,0.016171229794525,0.008213351998899,0.006524123270951,0.009421389088289,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004775217649084,0.0017660485404590001,0.019230471108882003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008920113353673001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.013636551214306,0.895971219539587
PC.CA1.3,0.0025762500404220004,0.0029697176896850003,0.0,0.001409833034027,0.002524700396732,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0024244755371620004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0037614738570100003,0.982005404257102
PC.CA1.3,0.005525478016847001,0.003174957172833,0.0019678296446300004,0.0020098009918910003,0.006662837637957,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005642614409343,0.0,0.018708184380873003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002213937704755,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01254457976614,0.9388605893260621
PC.CA1.3,0.008336967896134001,0.00863402405323,0.0018910537231130002,0.006850370147376001,0.004915820682680001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002179536520755,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0018076428786040002,0.9648358846240831
PC.CA1.3,0.007312703039247001,0.002262224756216,0.0013997515830330002,0.0011380645587260002,0.0026125686546670003,0.0,0.0,0.0,0.0,0.0,0.004010336794725,0.007566282265624001,0.003052670983329,0.0,0.0,0.001063391544913,0.0,0.0,0.248952769275277,0.02833317803848,0.027150666398647,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10662926628953401,0.0013481909003900002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.321188849348555,0.23453631792132001
PC.CA1.3,0.014182186790984002,0.022217431848140002,0.017723941375462002,0.019094540377005,0.008538104642031,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001779896909634,0.0,0.003051169639622,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005391005691097001,0.9072431693714581
PC.CA1.3,0.0050002011089540005,0.004915422822264,0.002128763519846,0.002918484748915,0.005201219001274,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002009347187334,0.0,0.005363653974271,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001460914240241,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006411355097698,0.9618060284788801
PC.CA1.3,0.014341795102918001,0.012372905668867002,0.013947590138682001,0.006752343311471,0.008027291617812,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0014170128819510001,0.0013959497191460002,0.01765760627098,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.015013306366507,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005656943913709,0.9019467450505031
PC.CA1.3,0.0025121381626430003,0.002370589849973,0.0011773610884300001,0.001272395711756,0.0031253928966280004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0018325845031720001,0.001259046966245,0.033268242324468005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0044230029624900006,0.947863912448561
PC.CA1.3,0.011600576545293001,0.003955987128410001,0.003795569143113,0.0025427777347630004,0.012401733051106001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0030234775361120004,0.0027382991247960004,0.03432302700954,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0010842542159710002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.016242686322065002,0.9056574238788021
PC.CA1.3,0.0027446774622220003,0.0029992166804740004,0.0010478099081630001,0.0013879430510500002,0.003656202817141,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0013686353044030002,0.0,0.00492848655793,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0044631552557430005,0.976650846997231
PC.CA1.3,0.0057914096693970005,0.004975019804862001,0.0012106644981280002,0.003000481009167,0.0047633673307130005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.043004746111004,0.003742660582997,0.011690193957307,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0012809075719890002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08080592596372001,0.839611867942304
PC.CA1.3,0.027468116125033002,0.018700108628573003,0.013491237998538,0.010398000418024,0.032129263461224,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0028172649129330003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001419981929606,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003144715757688,0.8893529394312301
PC.CA1.3,0.0036328148048910005,0.0015573902740330001,0.0,0.0,0.0018595134305770002,0.0,0.0,0.0,0.0,0.0,0.0048766679579570005,0.0,0.001358409138883,0.0,0.016351089749412,0.0018172601562570002,0.0,0.0,0.0011470950825920002,0.0,0.012557418943264,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0066745039931090005,0.9452872074474271
PC.CA1.3,0.008953872555093001,0.011947250876388002,0.0027056823086910003,0.0033978488804110004,0.009804770353828,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004265178358990001,0.0,0.037527795858322,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.016931804303882,0.902870009570168
PC.CA1.3,0.008702963727025,0.0034477522679220002,0.002031609149211,0.0021570905043020003,0.005977120164829,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007076407353115001,0.0016961121723850002,0.007464869548286001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.020451654643827002,0.9396809955980291
PC.CA1.3,0.013771696557741001,0.009908331714485,0.0070016542126900005,0.009172682554279001,0.008272337485656001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001124542229114,0.0,0.0050279456342770005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0040365141849650005,0.940310187396667
PC.CA1.3,0.041644141321715004,0.017348492976742,0.034032995857241004,0.016265418538322002,0.032937678010134,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0025831806662270002,0.002716006930807,0.012467425031091,0.0,0.0,0.0,0.0,0.0,0.0,0.0011140844552420001,0.007165175036776001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005689089820259,0.823945632298114
PC.CA1.3,0.006589138132449,0.004164610810988001,0.001583719347194,0.00251007242355,0.0069502629356230005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005544672989954,0.007389942963913001,0.010081003888028,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0019943754022000004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00106307495634,0.0,0.0,0.0,0.0,0.0,0.001497229345944,0.0,0.0,0.0,0.0,0.0,0.0,0.016006481117189,0.93437090538331
PC.CA1.3,0.005590786549599,0.00214082563129,0.001359059901527,0.001041421767143,0.003606868864688,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0018519338718460002,0.0,0.005748318918005001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004905546432523,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005097683869006,0.966909752353255
PC.CA1.3,0.0,0.0015400884034370002,0.0,0.0,0.002773085574885,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0015452046055940002,0.0,0.0030716844267780004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005175563252893,0.9836301044212671
PC.CA1.3,0.001905444513037,0.001531993221534,0.0,0.0,0.003219005788895,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002348529076773,0.002313525966313,0.0037919366194160004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008365145293317,0.9751562594935431
PC.CA1.3,0.0017653693473610001,0.001029261658965,0.0,0.0,0.0022408297067370003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0057949145470460005,0.0,0.013266020038459002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0016916882325580002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01752725996839,0.9550934217554141
PC.CA1.3,0.005164370366799001,0.004699610048081,0.001862698810086,0.0030591904400070003,0.007121534972549,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00290734203079,0.0035667794291340004,0.0068598450973410005,0.0,0.0,0.0,0.0,0.0,0.0,0.0012304285919510001,0.001353654750276,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007457831267448,0.9531735508897431
PC.CA1.3,0.002510488347456,0.0027177690036330002,0.001135954279902,0.0016602818998670001,0.001687748848025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.014629381605236,0.0,0.030320350679905003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.045264918771449,0.8988151020323151
PC.CA1.3,0.007393230878978,0.005184974212760001,0.0018627457220240001,0.002174550186674,0.0034792480621040002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00438279440374,0.0016021773425920001,0.013888731323088,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02238457694011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.014883113677966001,0.9214291447106521
PC.CA1.3,0.001038916048361,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.078856819514917,0.7507924568193041,0.084717603914749,0.028892448457109,0.001440257340738,0.012504252961619,0.0,0.0,0.001368192284374,0.0,0.001488047594517,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.010023460862083,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001330305078633,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0043844494328950006,0.019809518816249
PC.CA1.3,0.01119050198549,0.00189587285849,0.007272729685835,0.0014257684838330001,0.0065623512980480005,0.0,0.0,0.0,0.0,0.0,0.001224311007235,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.33829640801681204,0.009979479615627,0.011897599800094001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009762333700729,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.27479658852827604,0.324315014451695
PC.CA1.3,0.018620434283449002,0.008479418816261,0.0028533247521960003,0.003978918875106,0.015965622684725,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001986713548815,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004139090321842001,0.942839219640988
