model_class,Astro.1,Astro.2,Astro.3,Astro.4,Astro.5,Cacna2d1.Ndnf.Cxcl14,Calb2.Cntnap5a.Igfbp6,Calb2.Cntnap5a.Rspo3,Calb2.Cntnap5a.Vip,Calb2.Cryab,Calb2.Vip.Gpd1,Calb2.Vip.Igfbp4,Choroid,Endo,Eryth.2,Microglia.1,Oligo.4,Oligo.5,PC.CA1.1,PC.CA1.2,Pvalb.C1ql1.Cpne5,Pvalb.C1ql1.Npy,Pvalb.C1ql1.Pvalb,Pvalb.Tac1.Nr4a2,Pvalb.Tac1.Sst,Pvalb.Tac1.Syt2,Sst.Erbb4.Crh,Sst.Erbb4.Rgs10,Sst.Erbb4.Th,Sst.Pnoc.Pvalb,Vsmc,Zero
PC.CA1.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002404067171652,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0014080871311710002,0.9934117975813381
PC.CA1.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0030526424180060004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0016802438708680002,0.9925137761405041
PC.CA1.3,0.003419879280538,0.005817461820667001,0.0,0.0024986505523130003,0.0038094198703,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001325674592058,0.0,0.002107077418302,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008281800522373001,0.9719267073105221
PC.CA1.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0016351350477310002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0016786550412460001,0.9949697633633011
PC.CA1.3,0.0017334821814860002,0.0,0.0,0.0,0.001321428797909,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001585593423176,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001914938498379,0.9918384423978521
PC.CA1.3,0.0019073435588710002,0.0,0.0,0.0,0.001414081887626,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0037960038357270002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004627694253548,0.9858610230565211
PC.CA1.3,0.001506424807862,0.0,0.0,0.0,0.0015727257554190002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001700018414268,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0016669495727530002,0.9920232341395151
PC.CA1.3,0.006909464851405001,0.007683114822756001,0.001420373666914,0.002376416776987,0.007080854367348,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008549960361414,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004671583232096,0.960113227332353
PC.CA1.3,0.0,0.0,0.0,0.0,0.0011259750059870002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0013788959544470002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0018687055453980002,0.993384805786587
PC.CA1.3,0.002192270147016,0.0,0.0,0.0,0.0017244634709390001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0015069471951850001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004631627785521,0.9879333112649951
PC.CA1.3,0.011364398596489,0.004064754420795001,0.0029316850648890003,0.001569378383747,0.0059958701206210005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0016683195751590002,0.0,0.017800863350137003,0.0,0.0,0.004988678287981,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0059697980777690006,0.942510669403785
PC.CA1.3,0.0036990662357450003,0.0033429093871070003,0.0,0.001318659503814,0.0039431840708950006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00230560670454,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0021424103416990002,0.9821106190081621
PC.CA1.3,0.001675790623316,0.0025208386454440004,0.0,0.0,0.0016946555012350001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0026975564614430004,0.0,0.019981865061993002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008451994401767,0.9612734352899701
PC.CA1.3,0.0,0.0013939483368110002,0.0,0.0,0.0011693725461120001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0027207459358420004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0017214091781640002,0.9913198448371041
PC.CA1.3,0.002897159447745,0.003017189929491,0.0011864277513090001,0.0011459856448430002,0.003240869491109,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002867998564797,0.0,0.011978173232311,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.011823595193297001,0.9615078763897471
PC.CA1.3,0.031545231907787005,0.008789612823986001,0.002413532528538,0.0051513479602460005,0.017188809952106,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.028404006358234,0.0033483658960540004,0.01188070934047,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.107048886809954,0.7832063432535911
PC.CA1.3,0.001105028995278,0.0,0.0,0.0,0.0011755996719230001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006607541647305,0.0,0.007891514968786,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.022436658322770003,0.959463038592353
PC.CA1.3,0.0,0.0,0.0,0.0,0.0018083197323250002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001998505647098,0.0,0.00154690053317,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007596840736598001,0.9855025413551071
PC.CA1.3,0.001133449027974,0.001074704483092,0.0,0.0,0.002232488849207,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004012824622620001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0031312507741010002,0.9867100212110321
PC.CA1.3,0.001277865841442,0.001134357933045,0.0,0.0,0.0019369335877030003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0017415645932050002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0035482072562060003,0.9890246274481981
PC.CA1.3,0.00194723855519,0.0010210908812970001,0.0,0.0,0.0016626681581850002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002247066620149,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001987510536209,0.990003554629126
PC.CA1.3,0.0,0.001026748771821,0.0,0.0,0.0016650580362290001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00197182330966,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0036693237482420004,0.9896858951527211
PC.CA1.3,0.0019390610059090002,0.002214476392186,0.0,0.0,0.0026821518655630004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003891104833156,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0037074405627540003,0.9827678436517411
PC.CA1.3,0.0016968234011770001,0.002037338824088,0.0,0.0,0.0024234113592120003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002020981573342,0.0,0.006271522127761,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006634796043271001,0.9772932359808061
PC.CA1.3,0.0022390593886530002,0.002439535904042,0.0,0.0010749774514210002,0.0027634714574200003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001079418943856,0.0,0.004303347433826,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003951541385259,0.980991516191252
PC.CA1.3,0.002320924397064,0.0024220257126780003,0.0,0.001107884149737,0.002882171550762,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0014982718555400002,0.0,0.019098308008082,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004655509818506,0.964847138742111
PC.CA1.3,0.00198095634078,0.002392503227693,0.0,0.001079201993646,0.0030680849060840004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0016232373627460002,0.0,0.0038416920123720004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0053945150161880005,0.9795883801934291
PC.CA1.3,0.0,0.0,0.0,0.0,0.001343654732581,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.017719487226465002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0018161824312990002,0.9769865526580611
PC.CA1.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0013618664167080001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0028924266476920003,0.992667369656788
PC.CA1.3,0.001034163711577,0.0,0.0,0.0,0.001995611361352,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001996012262829,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0016632891679450002,0.9915090880614171
PC.CA1.3,0.001741118085349,0.0019228127849940002,0.0,0.0,0.002188754270547,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0027476313436450004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002709067225788,0.9867515695725031
PC.CA1.3,0.004892198352884,0.007808907670159001,0.008437176620705,0.002225923323104,0.020208268177367,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002202396140939,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0024178910305960003,0.95091382205839
PC.CA1.3,0.001331627312889,0.0015834371104390002,0.0,0.0,0.001953547798458,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003252787437334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002911710152645,0.987211027943457
PC.CA1.3,0.0035787992637330004,0.003724884379312,0.0,0.001685096639413,0.0034146536932480004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0012838725517010001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001142478018137,0.984451903074074
PC.CA1.3,0.038061525755609005,0.025707043603053002,0.012171350360199002,0.009671493687038001,0.037178960771200004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0020891721852990004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001273529112886,0.8735829188474181
PC.CA1.3,0.0024431746972390003,0.002575131016155,0.0,0.0012717758538210002,0.003563300238051,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0039193411188830005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0035493753791400002,0.9804454953185501
PC.CA1.3,0.006121993925941,0.010822804760117,0.0,0.0031427849960110003,0.010872134987089001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0011551375298890002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001318833227585,0.9653679860696881
PC.CA1.3,0.0,0.0010343294984830002,0.0,0.0,0.0011487089587910002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0034025999038860004,0.0,0.058630505856926,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.010728579807227,0.9232152085253431
PC.CA1.3,0.0020982336079430003,0.001454840700067,0.0,0.0,0.002003789469362,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001570389865916,0.0,0.006564647592652,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008209678682693,0.9769848824632691
PC.CA1.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0013239748979770002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0012450550995570001,0.9955736834621941
PC.CA1.3,0.002350172015469,0.0013795116930370001,0.0,0.0,0.003041744861639,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001934499865652,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001597201206275,0.988311347977574
PC.CA1.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0021084380428770004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004718989994772001,0.9903313688410751
PC.CA1.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00154014280243,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0013355467612610002,0.9944127498538691
PC.CA1.3,0.00106901723716,0.0,0.0,0.0,0.001121519932087,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0011888817549620002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001040814730811,0.9947895642905501
PC.CA1.3,0.001615714881383,0.002969096832699,0.0,0.0011670044588300002,0.0030600815271360003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0012679338943740002,0.0,0.0044658797254670006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004680688276849,0.97969792746198
PC.CA1.3,0.0026788812304990002,0.0020880800967760004,0.001684483270073,0.0,0.00610392652563,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004275208899505,0.0,0.0060769513867350005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.012477869326483001,0.96265266854895
PC.CA1.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0013887858661770002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0018926192463340002,0.994209816694641
PC.CA1.3,0.0036334184583720003,0.004871329864704,0.0022613056414630003,0.002514350627265,0.004636883119439,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001091317049763,0.0,0.005114177093793,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0035834064570860005,0.9718728301589481
PC.CA1.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001756474236052,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0014147221211790002,0.995008885863472
PC.CA1.3,0.0,0.0,0.0,0.0,0.0019108169543130002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0015438384506080002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001533070217458,0.9933734596182071
PC.CA1.3,0.008113271154809,0.015009126769608002,0.006498308526566,0.00866352572925,0.007636339431916,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002374094834347,0.0,0.007734856353318001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0056569369529350004,0.9368253424286991
PC.CA1.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001434125311355,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0016176174196390002,0.993972466669166
PC.CA1.3,0.001345152469891,0.0,0.0,0.0,0.0016733040101050002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0020752925141270004,0.0,0.0,0.005458830194756001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0013219205131020002,0.9866946394489171
PC.CA1.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0013507284331990002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0015108176816130002,0.9946216985963321
PC.CA1.3,0.0,0.0,0.0,0.0,0.0014803037195,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0017154350172910002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001203711548382,0.9937456076184961
PC.CA1.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0010811485833000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001016790215386,0.9963916471578901
PC.CA1.3,0.014413469329969002,0.005871442907454,0.004630392424112,0.0025608042747730002,0.006133363324586001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.011446155547285002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004227249439077,0.949069725100367
PC.CA1.3,0.002206412325554,0.0021747346437150004,0.0,0.0,0.0020599886702600003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0020802735269070003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0038544231270460005,0.9855459357934291
PC.CA1.3,0.002207075347464,0.002483675683453,0.0,0.0011868205036870002,0.0032172676722340005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001677448762412,0.0,0.00410047285668,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0053071973584540005,0.978568398931079
PC.CA1.3,0.010458752352102,0.006941049837973,0.004504581920191,0.0033113083415170002,0.009201329099893001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00203912161936,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001796217424632,0.9610461963229121
PC.CA1.3,0.003956151370936,0.0058026364323780005,0.0,0.0013787820231240002,0.005381607817496001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007495081094137001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00414592260468,0.9705535208974451
PC.CA1.3,0.017131098177669002,0.039816002351971004,0.017929681304856,0.023363696679543,0.023730940336954002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004546354225311001,0.0,0.012719949649919002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0071578826039790005,0.852538551937936
PC.CA1.3,0.0,0.0,0.0,0.0,0.0012746220020090002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00190930864903,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0012235033019390002,0.9933987761034501
PC.CA1.3,0.0,0.0010352726988190001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0013230540039550001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0012201313804650002,0.9939746558616561
PC.CA1.3,0.0,0.0,0.0,0.0,0.0012105312790550002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001253577145084,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0010161379607930001,0.994496376643034
PC.CA1.3,0.0016347831362550002,0.0,0.0,0.0,0.0012841251184890002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001481271815699,0.0,0.0036895612787350004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009968948620166,0.9807163398993791
PC.CA1.3,0.009458888165412,0.006469690308569,0.0,0.0029709819085260002,0.015295848433905001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003341063617179,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00218859738161,0.9588190288849371
PC.CA1.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0016522621790880001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0022662543088940003,0.9933019145897751
PC.CA1.3,0.0024770363012560003,0.0027216818357210003,0.0,0.001240135187473,0.0032529496720920003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0015622555425030002,0.0,0.004468499188817,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00485658076863,0.9774141418147371
PC.CA1.3,0.001210292969568,0.0014586583809230002,0.0,0.0,0.001836310790206,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001693540025284,0.0,0.003407636533245,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0054747795643220005,0.9837400111245621
PC.CA1.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0035998747940940005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003550179878912,0.9899668631688401
PC.CA1.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001097101104008,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0012094237341530002,0.996032895425441
PC.CA1.3,0.008370735314306,0.006405987190927001,0.0013352269959100002,0.003475808524378,0.006067064567405,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.045006044323727006,0.010271457554860001,0.023288694188837,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.089255158491645,0.8064470689742711
PC.CA1.3,0.006399013807341001,0.006301138339048,0.0018774900797760001,0.005367259461004001,0.008859857838975001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004934360048325001,0.004951476498929,0.012372898533791001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.012073313439459001,0.9351303572641061
PC.CA1.3,0.002078651194684,0.003046689066905,0.0,0.0013140446035490002,0.006447519473819,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0032747183579130003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002104896096194,0.980555069687104
PC.CA1.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001057203049666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9963575158329041
PC.CA1.3,0.0036384467602,0.0048318239682,0.0,0.0013910214810190001,0.004739405917084,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0012411372941270001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0011920641086030001,0.9819429025369381
PC.CA1.3,0.001738508026596,0.002048114201254,0.0,0.0,0.002443027116851,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00167690980864,0.0,0.00410359610668,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005682482848028,0.9803917978629431
PC.CA1.3,0.0012659416694780002,0.0,0.0,0.0,0.002549399657863,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003203397976438,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002449411158299,0.9884988614661521
PC.CA1.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0015840568280330002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0013687935240320002,0.9946926657808861
PC.CA1.3,0.0027302192990880003,0.002137810465997,0.0,0.0,0.002729129800681,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002215229823796,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0034255034058830003,0.9845305651384051
PC.CA1.3,0.0022768001379310002,0.0025709129301890003,0.0,0.0011768236630180001,0.003067449573884,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001147407615371,0.0,0.004350898808996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004187085519021,0.9800034174809331
