model_class,Astro.1,Astro.2,Astro.3,Astro.4,Astro.5,Cacna2d1.Ndnf.Cxcl14,Cacna2d1.Ndnf.Rgs10,Calb2.Cntnap5a.Igfbp6,Calb2.Cntnap5a.Rspo3,Calb2.Cntnap5a.Vip,Calb2.Cryab,Calb2.Vip.Gpd1,Calb2.Vip.Igfbp4,Calb2.Vip.Nos1,Choroid,Endo,Eryth.1,Eryth.2,Microglia.1,Microglia.2,Oligo.1,Oligo.4,Oligo.5,PC.CA1.1,PC.CA1.2,Pvalb.C1ql1.Cpne5,Pvalb.C1ql1.Npy,Pvalb.C1ql1.Pvalb,Pvalb.Tac1.Akr1c18,Pvalb.Tac1.Nr4a2,Pvalb.Tac1.Sst,Pvalb.Tac1.Syt2,Sst.Erbb4.Crh,Sst.Erbb4.Rgs10,Sst.Erbb4.Th,Sst.Pnoc.Pvalb,Vip.Crh.C1ql1,Vsmc,Zero
Pvalb.Tac1.Akr1c18,0.0025584602934200004,0.003108099414772,0.001114001447754,0.00159958014815,0.004447383572416,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005873496636017,0.0,0.0033503009740920003,0.004618466900754001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0024440980970870003,0.9700474881821731
Pvalb.Tac1.Nr4a2,0.001059173503147,0.0012883088982760002,0.0,0.0,0.0017687620151830002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0046113169017820005,0.0,0.0022130736667600004,0.0038053570373990002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002649335293304,0.981188578543374
Pvalb.Tac1.Nr4a2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004191152569866,0.0,0.0017262946999580002,0.0032897900767180003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001443143702525,0.9868888446761
Pvalb.Tac1.Nr4a2,0.001124320245349,0.0014698469858710002,0.0,0.0,0.003637786530836,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0015485059134990001,0.005300190427351001,0.0,0.005176151205885,0.0073572342893000004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005136450339021,0.96755770713619
Pvalb.Tac1.Nr4a2,0.0,0.0,0.0,0.0,0.0011274391767790001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003687851331017,0.0,0.002054256251496,0.0038091404917690004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001222480775664,0.9866157143826261
Pvalb.Tac1.Nr4a2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0036880849042070004,0.0,0.001329184954302,0.0028535091917600004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001137493005383,0.9892955288607531
Pvalb.Tac1.Nr4a2,0.001620724052899,0.0017482977312140002,0.0,0.0,0.0032928016151230004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005942242547055001,0.0,0.003418729706653,0.0051895519861080005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0032012998873150005,0.9727252380692911
Pvalb.Tac1.Nr4a2,0.0013728706053910001,0.0015583472498160002,0.0,0.0,0.001948577546432,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005878017877914,0.0,0.003165814953512,0.004989526002714,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0028325544280580002,0.9763538079213211
Pvalb.Tac1.Sst,0.021212046527633,0.016126419207379002,0.021094946848465003,0.019728997339199,0.033674159642186,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003026814582779,0.003424197187257,0.0,0.00292481656405,0.004126599017248001,0.0,0.0,0.0,0.002146296643209,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006905388134068001,0.864681070671089
Pvalb.Tac1.Sst,0.0,0.0,0.0,0.0,0.0013479540179120002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0037804843073630003,0.0,0.003262808147108,0.004203224166922001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0013708660768850002,0.9841879946002681
Pvalb.Tac1.Sst,0.008596878674776001,0.0027705217172050004,0.0010828035747240002,0.001306086487461,0.005792563328751,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.010491993172409,0.004053380014082,0.0,0.038127962633966006,0.040211546466887,0.0,0.0,0.0,0.0016552262793390002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.024151964582631,0.8609697712422091
Pvalb.Tac1.Sst,0.002389304212064,0.00108156270412,0.0,0.0,0.0015789807274330001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0044292370302020006,0.0,0.00179447384306,0.003328308904287,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001339399200713,0.982847056497756
Pvalb.Tac1.Sst,0.001666040437671,0.002112083244867,0.001912788660516,0.0,0.0035310449164510003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0030609531697870004,0.037659842776202004,0.0018768734501910002,0.0035825795080940003,0.004205777847978,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007121479843805001,0.9314623686871911
Pvalb.Tac1.Sst,0.006454971826983001,0.0027531604818650003,0.0043475220901720004,0.00128633688836,0.0039126257165800005,0.0,0.0,0.0,0.0,0.0,0.0,0.0021157941535520004,0.0,0.0,0.0,0.005440408432005,0.004417275015327,0.0,0.12010741153902901,0.12484519520522501,0.0,0.0,0.0,0.0018577091383020002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008582653939175,0.710139389591648
Pvalb.Tac1.Sst,0.0,0.0,0.0,0.0,0.001080655563332,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003717539825805,0.0,0.0014420189572410002,0.0029113898635720003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001236179538331,0.9871611874264521
Pvalb.Tac1.Syt2,0.0,0.001623877127363,0.0,0.0,0.001522436172979,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0037865476369820005,0.0,0.002669807313866,0.0040199568101070005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0026491190606380004,0.981109970049385
Pvalb.Tac1.Syt2,0.0012791172066870002,0.0016394619356810002,0.0,0.0,0.0033282544627450004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0041137124106640005,0.0,0.0026944057878360004,0.004711845154459,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0033589606781950004,0.9766131044103581
Pvalb.Tac1.Syt2,0.005536315585674001,0.004713521538451,0.003454209161167,0.0025407016846520003,0.006847257119080001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001141718152214,0.0065511969344640006,0.0,0.004142598964532,0.005816686101982001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003748216722535,0.9546231979471631
Pvalb.Tac1.Syt2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0037530080074600005,0.0,0.013546575653392002,0.020345306839989002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001468065532708,0.9587021309035431
Pvalb.Tac1.Syt2,0.002462704221626,0.0027015403594700003,0.0,0.001392399892641,0.0032074279420470004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0019111294150100002,0.0072603505036230006,0.0,0.0059605748851200005,0.007924557918935,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004969498869895001,0.959810957375654
Pvalb.Tac1.Syt2,0.0015381912787450001,0.001276991811076,0.0,0.0,0.002570124304809,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004510838181536,0.0,0.0016851284552250002,0.0032341328773920004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0017154913239300002,0.9821923552263011
Pvalb.Tac1.Syt2,0.0,0.0,0.0,0.0,0.0012605434186980001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005227790023045,0.0,0.0022394484637740003,0.003848526643071,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0024565711728260003,0.98201242538733
Pvalb.Tac1.Syt2,0.027846353146874003,0.057676158422682006,0.011318895060197,0.026748832982234003,0.031682227448374005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006403900152681,0.0,0.0030744941534320003,0.0036380164585420004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0015603342526860002,0.8292063291904911
Pvalb.Tac1.Syt2,0.0,0.0,0.0,0.0,0.001280399906455,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001540249678499,0.006406100461931001,0.0,0.011809982055496,0.012583698000232001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004753824194876,0.959426075174957
Pvalb.Tac1.Syt2,0.001317541471481,0.0,0.0,0.0,0.002529121862288,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0034896243021220004,0.004361480701468,0.0,0.007535510198269001,0.007373685839889001,0.0,0.0,0.0,0.001073962649836,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.012451490555427,0.9576234783440021
Pvalb.Tac1.Syt2,0.013279116240907001,0.008480558973194,0.005491701246501,0.006880756316964,0.014140789213242001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004704510899090001,0.0034885243978260002,0.0017009512125470002,0.005190369790506,0.005821118816188,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.022574869434183003,0.9074535855638891
Pvalb.Tac1.Syt2,0.0015406112828930001,0.0016396340374240002,0.0,0.0,0.0020533010832010003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006656209260149,0.0,0.0033377005751600002,0.0052655737372990005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002974139132988,0.9742311704529861
Sst.Cryab,0.001066782760905,0.001427408510489,0.0,0.0,0.0019722401415650003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0015905762212470001,0.004259394437703,0.0,0.008398814625449,0.020083373988237,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0056584252135880005,0.9545224346077701
Sst.Cryab,0.0035104998039840003,0.005206166392724001,0.0017424293873380002,0.002791241254866,0.004738137615312,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0011563552033230001,0.0045352637046940005,0.0,0.005118170886597001,0.005106371896627,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0036299398080900003,0.961707602732304
Sst.Cryab,0.001661388745437,0.0,0.0,0.0,0.0013041547352130001,0.0,0.0,0.0016630420716590001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003775543361977,0.0359378801499,0.0030362127272470004,0.011907745919674001,0.012697904703200001,0.0,0.0,0.0,0.004406422910852001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.011373545506997,0.9098166196005321
Sst.Erbb4.Crh,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0033091802118370003,0.0037892342878850004,0.0,0.0023500803640440003,0.003628281300802,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.010554866339884,0.9734249499838981
Sst.Erbb4.Crh,0.0014171570378250001,0.001525929517116,0.0,0.0,0.0017772156453250002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005780261578812,0.0,0.004199984770279001,0.006583683013428001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002765895592507,0.9741055124829091
Sst.Erbb4.Crh,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004260722175365,0.0,0.001813389622944,0.003321606051101,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001503826922886,0.986553579513825
Sst.Erbb4.Crh,0.0018751536839150002,0.0024948295821780003,0.0,0.001070977046072,0.0028944427974180002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005514044553444001,0.0,0.0031775831281280003,0.004757634179382001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002498524351668,0.974522571360478
Sst.Erbb4.Crh,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004378066733409,0.0,0.0017720413937970002,0.0030685772786490004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0021228313194950003,0.9855393062905561
Sst.Erbb4.Crh,0.0,0.001104737856603,0.0,0.0,0.0014055123111630001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0050129987382380005,0.0,0.003136394137617,0.004333015816357,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002563666997557,0.9802168525803471
Sst.Erbb4.Rgs10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0038111705678920004,0.0,0.010138657316865,0.018842391457951,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001379037167404,0.963673723574715
Sst.Erbb4.Rgs10,0.007393811367776001,0.004003043594053,0.002661453381624,0.002674268581871,0.005843244696615,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0016663975212940002,0.007102304160543,0.0,0.00493733460333,0.006981722401742001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004917423686393,0.9502962493393601
Sst.Erbb4.Rgs10,0.0020032309538890003,0.0019145354263180002,0.0,0.0,0.0034198614604490003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004726181871421001,0.0,0.002380353017868,0.0033805577060070004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001386242388797,0.979092463008403
Sst.Erbb4.Rgs10,0.002561562206581,0.004433314739131,0.0,0.001554424371332,0.0024515743192760004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04751553046100301,0.0,0.002168947798848,0.0032959985320040004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0017045491393910001,0.9325593822886821
Sst.Erbb4.Rgs10,0.005371771348923001,0.0027365722391950002,0.001085239657814,0.00243309115238,0.006739033693321001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0014029344604850002,0.015032091948526002,0.0028025303420370004,0.006117065360600001,0.008464093118814001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0046627949621850006,0.941427802746671
Sst.Erbb4.Th,0.0,0.0013328522708460002,0.0,0.0,0.0016144158406580001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004014951103402001,0.0,0.0015598347792430002,0.0030824168980800003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001383421216505,0.9852825593202571
Sst.Npy.Cort,0.011415339653180001,0.008872565783583001,0.00418897581698,0.007167602031905001,0.014384916936435002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0033680342261820004,0.019232466515402002,0.0012427090028780002,0.008211444613857,0.007555162020977,0.0,0.0,0.0,0.0013309899607390002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0071127402729760005,0.9051002660433811
Sst.Npy.Cort,0.034787404127327004,0.02387826129151,0.024049382945585,0.028873973810951,0.014632937547362002,0.002494220256238,0.004876363825360001,0.038697042411489004,0.027984584252049003,0.00865488436503,0.013044709276491002,0.04090895632659,0.034973870061741005,0.040086144827095,0.0,0.0018590309146110002,0.004733897960997001,0.0,0.11781554917226701,0.051228754447646005,0.0,0.0,0.0,0.0016226118894380002,0.0,0.025599597466422003,0.0,0.0018810428740900001,0.0031962494052060002,0.002441774706241,0.003259880401589,0.008467774418654001,0.0,0.02925155927086,0.0012544674382380001,0.0,0.006395099386502,0.004753022857518,0.395191173421269
Sst.Npy.Cort,0.0026164620974010004,0.0033386866559600003,0.0,0.00124485106571,0.0022853314529890003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001064048574743,0.006276356175961,0.0,0.014914973650196001,0.023000093535032,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003346306253744,0.9396387934188761
Sst.Npy.Mgat4c,0.026814656644360002,0.017194838482624,0.030492036530125003,0.009842187405464001,0.015666333814413,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006093084804080001,0.0037097658533510004,0.013449474396625001,0.0,0.007867776650053001,0.008123480956013,0.0,0.0,0.0,0.01740360745157,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006883089595917001,0.835752061804172
Sst.Npy.Mgat4c,0.0017626494123640002,0.00150524887144,0.0,0.0,0.00238576951906,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.027563075836096,0.0,0.002951751937314,0.003679119577058,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00392601525017,0.9529646191914741
Sst.Npy.Serpine2,0.037561433332486,0.007493296437960001,0.006899031658839001,0.006029859462623,0.012395860657968001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0026634261392350003,0.0048698947010230005,0.0,0.007427312487635,0.006761800343713001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.011496891250764,0.895511556666698
Sst.Npy.Serpine2,0.006655378229609,0.001783258081021,0.017530623941909,0.0033156841909500003,0.015616753559757002,0.015756448312987,0.0,0.017599663674456003,0.26740647234687503,0.038597252685077,0.055676298686628004,0.0,0.010275266130943001,0.002101293775004,0.0,0.20048471974793003,0.001962504108473,0.124893901886789,0.006952585202438,0.0027041677408640003,0.0,0.0,0.024586913426996003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007691015285452,0.0,0.009684630291705,0.0,0.006211727074376,0.09815301044690501,0.061049883872480004
Sst.Npy.Serpine2,0.007914474555497,0.010061976625752,0.006187387069115,0.007648588772572001,0.009437220922954001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.019934911429811002,0.014871243294158001,0.006889696000842001,0.15793405437728703,0.051834093606922,0.0,0.0,0.0018727391486270002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.024155869639816002,0.680836738406223
Sst.Npy.Serpine2,0.0018365987492140001,0.00160627944513,0.0,0.0,0.001978333897927,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0011169909810690001,0.007665254959219001,0.0,0.0029507060551800003,0.004428284371153,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0035950768013710004,0.9727296267730081
Sst.Npy.Serpine2,0.009643782845716,0.004514815163816,0.0043260701655020006,0.0035263990471860003,0.006512220369287,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.027416183424132,0.0056476586448890006,0.003233654160459,0.026714105285122,0.014935828681215001,0.0,0.0,0.0,0.010622037363538001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.036378899771557005,0.844756972984637
Sst.Npy.Serpine2,0.0028463800409060003,0.0025111364198230003,0.0,0.0013274283289120001,0.002488179762325,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0010703440449760001,0.027971840059807,0.0,0.0037043058415100003,0.0054060391856540005,0.0,0.0,0.0,0.0015144250775640002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002019902756594,0.0,0.0,0.0,0.0,0.003861913713194,0.9417290550657661
Sst.Npy.Serpine2,0.052918306875845006,0.0078023337722460005,0.042843222964408005,0.008808434181109001,0.063752779166258,0.0,0.0,0.001277440794198,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008358394631142001,0.012757521930695001,0.005756245466107,0.007369356125643001,0.006874761653225,0.0,0.0,0.0030493206189860004,0.19249161818364802,0.015512799340224,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.019138220354714002,0.5486779665972981
Sst.Npy.Serpine2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0038146367254080003,0.0,0.00221605392396,0.0033317072896110003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0023637221769260003,0.9850871904308691
Sst.Npy.Serpine2,0.003614933562419,0.0011776586175510002,0.0,0.0,0.002545478253815,0.0,0.0,0.0,0.0,0.0,0.0,0.001295609534833,0.0014843278269540002,0.0,0.0,0.003886039720535,0.006748219965841001,0.0,0.006524438882343,0.007132950122081001,0.0,0.0,0.0,0.001536578203777,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.017431440900853003,0.9415909928811691
Sst.Npy.Serpine2,0.005822005557560001,0.0034450103651520003,0.0011256061863870002,0.002418520620879,0.002849438397698,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0013033800474760002,0.006583508332661,0.0,0.00940559713885,0.010747910646974002,0.0,0.0,0.0,0.20241437491896103,0.008310753976424001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005239622080457001,0.7390363474911451
Sst.Npy.Serpine2,0.0016249543224250002,0.001875075296201,0.0,0.0011300016274970002,0.00233417207085,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0013063075520560001,0.005722898183138,0.0,0.0042914717659790005,0.0051019289961760006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004339439310389001,0.9711272070499001
Sst.Npy.Serpine2,0.08944310340070101,0.19524753748213403,0.037648778677167004,0.145938576218341,0.037887549165405,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0024824661008120003,0.001868299651971,0.0,0.032953864466274005,0.038808929624128005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009055352852075,0.40753444806918704
Sst.Npy.Serpine2,0.013607815834028002,0.002298784913285,0.0031276716297460004,0.001557696421364,0.008178565971813,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.010845762712094,0.008074157190735001,0.002228265785327,0.0063201147112090005,0.005628468396647,0.0,0.0,0.0,0.038722261766071006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.027936117059997004,0.8711326703034341
Sst.Npy.Serpine2,0.012193442997942,0.013783576706909,0.008649995546263,0.009480263167348001,0.007851678783487,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0038397382791730003,0.009226329088493001,0.001096051809173,0.007419632220374001,0.007420047841697,0.0,0.0,0.0,0.005165287506168,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006733852873837,0.9036361601770301
