model_class,Astro.1,Astro.2,Astro.3,Astro.4,Astro.5,Cacna2d1.Lhx6.Reln,Cacna2d1.Lhx6.Vwa5a,Cacna2d1.Ndnf.Cxcl14,Cacna2d1.Ndnf.Npy,Cacna2d1.Ndnf.Rgs10,Calb2.Cntnap5a.Igfbp6,Calb2.Cntnap5a.Rspo3,Calb2.Cntnap5a.Vip,Calb2.Cryab,Calb2.Vip.Gpd1,Calb2.Vip.Igfbp4,Calb2.Vip.Nos1,Cck.Cxcl14.Vip,Cck.Lmo1.Vip.Crh,Cck.Lypd1,Cck.Sema5a,Choroid,Endo,Eryth.1,Eryth.2,Microglia.1,Microglia.2,Ntng1.Chrm2,Ntng1.Rgs10,Ntng1.Synpr,Oligo.1,Oligo.2,Oligo.3,Oligo.4,Oligo.5,PC.CA1.1,PC.CA1.2,PC.CA1.3,PC.Other1,PC.Other2,Pvalb.C1ql1.Cpne5,Pvalb.C1ql1.Npy,Pvalb.C1ql1.Pvalb,Pvalb.Tac1.Akr1c18,Pvalb.Tac1.Nr4a2,Pvalb.Tac1.Sst,Pvalb.Tac1.Syt2,Sst.Cryab,Sst.Erbb4.Crh,Sst.Erbb4.Rgs10,Sst.Erbb4.Th,Sst.Npy.Cort,Sst.Npy.Mgat4c,Sst.Npy.Serpine2,Sst.Npy.Zbtb20,Sst.Pnoc.Calb1.Igfbp5,Sst.Pnoc.Calb1.Pvalb,Sst.Pnoc.Pvalb,Vip.Crh.C1ql1,Vip.Crh.Pcp4,Vsmc,Zero
PC.CA1.2,0.0028963547077300003,0.0037108338592780005,0.001232691866498,0.0027262394838670004,0.00309722660939,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005337623201611,0.0,0.0021257856788680003,0.004568399001609,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001596119879275,0.9722432192144361
PC.CA1.2,0.01622716325815,0.005725575065976001,0.0072201290502590006,0.0044906624317220005,0.011230185725281,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006040814813015,0.0,0.0028139679141840003,0.005372343621506,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005468664029542001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002332979497567,0.9321208299582011
PC.CA1.2,0.003846994879126,0.004748011497153,0.0023445084053150002,0.0022035857019930003,0.0036882841501230004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0036939599229890005,0.004595301250897001,0.0,0.018813306056705,0.023957039213170002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.011849047557806,0.9194731845464431
PC.CA1.2,0.009363074321696,0.010734908779626,0.008103268058239,0.006795703307266,0.00757237766639,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0010148860246600002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004195600443785,0.007962486977243001,0.0,0.023604752736439003,0.024015678446558,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0038679994692350003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.011142828419995001,0.8739259763549571
PC.CA1.2,0.002501980409808,0.002540072174076,0.0,0.0011791704578310001,0.0028236633030400003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00578308413006,0.0,0.0021222608123900003,0.004473770910462,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0014048299321210002,0.975768938503704
PC.CA1.2,0.003136030404954,0.00312892460958,0.0011604573229360001,0.0015690167244350002,0.0034275117670920004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006051108116750001,0.0,0.002521036279839,0.004851040010039,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001696460321833,0.971520280944917
PC.CA1.2,0.008757796313852,0.007084179023993001,0.013048541753424,0.0054553077517650005,0.026081653122854,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004706324623711,0.0,0.00374657799174,0.008202810984008001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00108609311052,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0012586124002150001,0.9197187531060711
PC.CA1.2,0.0055222780131890005,0.005254795236034,0.0037954964993900005,0.0028120950944290003,0.004532425652578,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00155526855102,0.027558900504755002,0.0,0.016481168212323,0.022916988351201,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00152505307979,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007432209462723001,0.8994495907224811
PC.CA1.2,0.004506014350553001,0.0044930014783540004,0.00273428145238,0.002156151763183,0.0037345750964820003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0016626331353110002,0.0041901146247450005,0.0,0.015400950420033001,0.023270848196876002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007394565386781001,0.929867785336647
PC.CA1.2,0.007581118058378001,0.004141680456635001,0.0036229349483780002,0.002449071732769,0.0053197679303620005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.018219697029078,0.002910374271509,0.0017022122996210001,0.15767414455741802,0.121794361938778,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003249685163674,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05058149575328601,0.62004719796558
PC.CA1.2,0.003925523989089,0.003455112923174,0.0054201081006390005,0.001354379302981,0.001553366846888,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.017183507228636,0.0,0.001283359699313,0.457582669547667,0.250964102221292,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.010642047420126002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.051765295553876,0.190675432409375
PC.CA1.2,0.005012263946819,0.0036775734820720003,0.0026753246475990002,0.003018258710856,0.004568464227146,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006411555661532,0.0,0.0020401559880220002,0.004330196341270001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001294448828822,0.9658822151249091
PC.CA1.2,0.005284387000385001,0.0074075186310110005,0.003753201482344,0.003476373018595,0.007193161601784,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0013795605750750002,0.004227049645527,0.0,0.016897543692233,0.023664092417725,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005541927449091001,0.920300977267353
PC.CA1.2,0.004864694159039,0.004515478773539,0.002738875205906,0.002056379412388,0.004029422006568,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0013725953143500001,0.005040513757038001,0.0,0.015927335696371,0.022111144164786,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001541443644947,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006284701458024001,0.9291416123178181
PC.CA1.2,0.004851113292621,0.005849536958817,0.0035053387803900002,0.0032273553712700003,0.004849748377801001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0033589162832830003,0.0057817153999830005,0.0,0.021747416481748,0.024776612852804,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.010463018792313001,0.9104488178270551
PC.CA1.2,0.006346768360896001,0.0074233557288590005,0.004814634125511,0.005812501438724,0.007394143699793,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0015589891756980002,0.007770674499569001,0.0,0.005102587362829001,0.007505397364182001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004780931467790001,0.9391621440283671
PC.CA1.2,0.007522272345533001,0.00622588831117,0.004203081458388,0.004460316070623,0.007129926876389,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0013027855769990001,0.007855716950555001,0.0,0.0053385571994480005,0.008021616848215,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004059472259625,0.9413498022494221
PC.CA1.2,0.008169459048536,0.005076210641536001,0.0037860295938070003,0.003099679497824,0.007348219706375001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.019518069310918002,0.00441089087597,0.0017125423806000001,0.027844533482136002,0.023084178336226002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005775190181458,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.043119656019968006,0.8465834723169261
PC.CA1.2,0.009262958966249001,0.008422874366164,0.005653643002129001,0.004340966259848001,0.005820857844723,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002053484374204,0.006823704648962,0.0,0.017591701724854,0.024216718532792003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0031542974412940004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008381928099004001,0.903498506105719
PC.CA1.2,0.012043516153164001,0.006660830044452001,0.005382357515493001,0.006491674824465001,0.026378109465604004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0074801892884590005,0.009148662324078,0.002424395446082,0.019167357740066,0.019594517733993,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.023976163441125003,0.859499726088023
PC.CA1.2,0.004926492331805,0.00681847335309,0.003002018328034,0.0032911579505840003,0.004741529423704,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001221708921479,0.00413632169265,0.0,0.014670960755844,0.021819201652867003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006071253121899001,0.929020326012396
PC.CA1.2,0.0053242968003840005,0.004780695062365,0.002776053949309,0.0021039185886360004,0.0040152953401760005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0016308566963010001,0.004853098397883,0.0,0.016664690455390003,0.023231635572958,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002204734949443,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007486565816410001,0.924576452641484
PC.CA1.2,0.002552788122501,0.0036423607475650002,0.00120152883471,0.0019880942338370003,0.004438183294926,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005064295226229001,0.0,0.0028520529803630003,0.0057270529981190005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0017839169711690002,0.9703232858632601
PC.CA1.2,0.0027285033704960004,0.00294969110081,0.0010277747274020001,0.0020418568378710003,0.0029079089082130003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00541415688639,0.0,0.0020996083338670002,0.004321020054039,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0015022292704220002,0.9741866442474941
PC.CA1.2,0.005609384870648,0.006450897409673,0.004177595441964,0.0037361075921960004,0.005317587645616,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002971851468879,0.006148916614012001,0.0,0.021967753576866002,0.024150594657817003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009701123860361,0.9077624263986521
PC.CA1.2,0.003210296654517,0.003862738103063,0.002471770019271,0.001993206287183,0.0046277496876850005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004376910727844001,0.0,0.001955965066195,0.004284537284662,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001487364875012,0.9713205909425221
PC.CA1.2,0.007374477621287001,0.006351845120976,0.011044737021584,0.0030204937005830004,0.0027531071282240003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.014949039445407002,0.0013193970194760002,0.0,0.358911244136069,0.238022848654307,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0016602544482940001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05160999136154901,0.299324105951889
PC.CA1.2,0.003299564617763,0.004339693929211,0.0018242306731300001,0.0018042926074070002,0.0032566354697160004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00122941997966,0.004148463585376,0.0,0.014791022484634,0.02209645111261,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006278854163601,0.9365674727956741
PC.CA1.2,0.007039674618535,0.006841989037055,0.006108095464447001,0.0033549735752080004,0.004271415157487001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007932742155403,0.004754276561168,0.0,0.11490265324109102,0.099144320216104,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0027029344102610002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.027036966466647,0.7108773415917331
PC.CA1.2,0.005142205536549,0.006640625189419,0.003495135433455,0.004548157780144,0.007297206058673,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001145805245656,0.007662413160612001,0.0,0.005181475663539,0.008009508387377,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0036709971547410005,0.9453292950536911
PC.CA1.2,0.005451150041951,0.005099447986999001,0.0031350244990140004,0.0023389907046700003,0.004217103195934001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0014391379942830002,0.004155407775879001,0.0,0.017463805946723,0.023450259967719003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006413324059311,0.9259957197524361
PC.CA1.2,0.007288641843636001,0.005164996469089,0.003207445893159,0.0035550840602450004,0.007076868310667001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005626454772446001,0.006151900289134001,0.0,0.008988193468883,0.009768528921639002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.016011365310643,0.9252851919878701
PC.CA1.2,0.0016117567032480002,0.0,0.0034566468173030003,0.0,0.0,0.0018325745037300002,0.0,0.014772986582289002,0.0,0.010304877527180002,0.09352801650468101,0.047061131400878004,0.033916432846038,0.021685475675308003,0.05712358411685901,0.05143102965927401,0.018497866363101002,0.0,0.0,0.0,0.0,0.0,0.019087678953857,0.0,0.002483202812164,0.259673189227252,0.062699112464097,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.064241456566451,0.008292493947943,0.0,0.0,0.0,0.014413310573785,0.004630089086218,0.001018296343528,0.0,0.034707779655522006,0.0017775702266070001,0.0025596690941420003,0.0,0.011129814483693,0.0011180350798660002,0.017696415046468,0.0,0.0,0.0,0.0,0.0,0.0,0.0011385135452780001,0.059489547038821006,0.005464900660561001,0.026216042513533003,0.039994646924544006
PC.CA1.2,0.0037776645270110004,0.004869860280563,0.0022203116426530002,0.002197542890069,0.0035382960120280004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001590394044208,0.004483629838707,0.0,0.017147579752069,0.023266807540298,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0016928365925130001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0070437392147550005,0.9278097122976191
PC.CA1.2,0.0036642097016480004,0.005072499850127,0.0025411336427810004,0.0023358583389020003,0.005091727441048,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001211792279059,0.00407126206692,0.0,0.018321885356099,0.027372494909463002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0060025339271580005,0.923820426210012
PC.CA1.2,0.005607952582822,0.0037124204535970004,0.002138699025059,0.002327464621281,0.005363063570457001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0028131922066550004,0.023175114562092,0.001370334845926,0.007090005743448,0.008641756066373001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.013351849701159001,0.9239638597259151
PC.CA1.2,0.0023646518308530003,0.0036496887238970004,0.0013816785552310002,0.001886933450522,0.004876036305389001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00494154295538,0.0,0.0029410690963400004,0.005943384251731,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0016638572237390001,0.9699295133871461
PC.CA1.2,0.0066865529149890005,0.007411616237976,0.013461591022219001,0.0034253931854670004,0.007023398788907001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008534427791996,0.003987931814663,0.0,0.10572900765158201,0.08790475204026901,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00370167836333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.026727840985971002,0.720057251082843
PC.CA1.2,0.0028236429163850003,0.0038388137522460002,0.0012798639437810002,0.0020218545501700003,0.0038132847618620003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005439927216166001,0.0,0.002838804573336,0.0052644868343550005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002061740942409,0.9700626630095021
PC.CA1.2,0.002692162266467,0.0038066160274260004,0.001379982961393,0.002152154741034,0.004569857112821,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.021960089644798002,0.0,0.002935214750865,0.0058633069076730005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001751651526779,0.952085351966746
PC.CA1.2,0.006105870571106,0.006674319361123,0.004740030432151,0.004030856334327,0.00557167962291,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003268247726092,0.0068031646021890005,0.0,0.022460114056469003,0.024759785974461,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0018775296395280002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01000865717766,0.901239387313813
PC.CA1.2,0.003591053276766,0.00384417809691,0.0026521990866450003,0.0020927366643500003,0.004747518884145,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.010132496852381,0.0,0.0018089834201920002,0.004109110535495,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00130971083242,0.9653532413411491
