model_class,Astro.1,Astro.2,Astro.3,Astro.4,Astro.5,Cacna2d1.Ndnf.Cxcl14,Calb2.Cntnap5a.Igfbp6,Calb2.Cntnap5a.Rspo3,Calb2.Cntnap5a.Vip,Calb2.Cryab,Calb2.Vip.Gpd1,Calb2.Vip.Igfbp4,Calb2.Vip.Nos1,Choroid,Endo,Eryth.1,Eryth.2,Microglia.1,Microglia.2,Oligo.1,Oligo.4,Oligo.5,PC.CA1.1,PC.CA1.2,Pvalb.C1ql1.Cpne5,Pvalb.C1ql1.Npy,Pvalb.Tac1.Nr4a2,Pvalb.Tac1.Sst,Sst.Erbb4.Crh,Sst.Erbb4.Rgs10,Sst.Erbb4.Th,Sst.Npy.Zbtb20,Sst.Pnoc.Pvalb,Vip.Crh.C1ql1,Vsmc,Zero
PC.CA1.3,0.003186992857237,0.003363922862509,0.001391558476006,0.0016825476391530002,0.0035316675054280003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002676825826943,0.007714558241306,0.0010029772395200001,0.015944428656993002,0.016335163705639002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008247853125457,0.9337251083591471
PC.CA1.3,0.0027678708075500004,0.0033407370656050005,0.0,0.0015547168236140002,0.0033246217428930004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008393275128742,0.0,0.004332912357633,0.005916888880324001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003376430522928,0.9642920628012471
PC.CA1.3,0.003435516859065,0.0035988801414710003,0.001368866365882,0.0028411434270180004,0.004267668812739001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0015938673854050001,0.007163111346293,0.0,0.004094937755288,0.006383783215548,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004891639536537,0.959196973921498
PC.CA1.3,0.0022712194708280004,0.002664756471592,0.0,0.0013088649520980001,0.0030259404305730004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0015035365812760002,0.007016754114216,0.0,0.004102299966409,0.006241631374829,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0050203126926480005,0.9652209358916981
PC.CA1.3,0.002388117749185,0.0026894306416340003,0.0,0.001334319758732,0.0030836846271660003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0011940009828570002,0.007078764415112001,0.0,0.004269666190367,0.0064315348468210005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003811234148041,0.9661684342025201
PC.CA1.3,0.002383074206254,0.002413049578495,0.0,0.0011830624564990002,0.002261820175537,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004220372675124,0.0,0.0015237671495700001,0.003151303986597,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0013374234453740002,0.9806255571160011
PC.CA1.3,0.0016178430950920001,0.002244073862515,0.004087217582526,0.0,0.011288997134647,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006198425413206,0.0,0.0019406640755680001,0.003457202585986,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0018603560747230002,0.965434054578812
PC.CA1.3,0.003745585929979,0.0037692085643180003,0.00171323430596,0.0016699058222400002,0.0030833562564810003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001717221781169,0.0043152059429550004,0.0,0.082332874219606,0.088079848280515,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0063890202254530005,0.8028068158739551
PC.CA1.3,0.004258007986576,0.004890184330029,0.0016474489325580001,0.003272183064385,0.009168562265687,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0015534117436010002,0.015058852576128,0.002939130971978,0.008587622519684,0.009443372735165,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004696068647129,0.9328219934723151
PC.CA1.3,0.0054834868989760005,0.0023971229887730003,0.006004075846541001,0.0012002345515780002,0.01749951584958,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05186591021669001,0.0033144744846830003,0.0021778313076230003,0.004917599088976,0.005478326169032001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.080674337628674,0.8188046735633191
PC.CA1.3,0.0025290853711090002,0.0027235573978470003,0.0,0.001229672669667,0.0027848088443950003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004623107828409001,0.006134820565987,0.001431639095055,0.016748845639364,0.017383206920657,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.014145137181275,0.928720602965963
PC.CA1.3,0.001005816338019,0.00194264724426,0.0,0.0,0.0015171840196820002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004045417569988,0.0,0.0033203309698090003,0.004053452247395,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0014561823912560001,0.981360485126566
PC.CA1.3,0.012068630257546,0.008154076520545001,0.00954353705996,0.00500981423722,0.009102123329586001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0038102759948210004,0.0,0.016485677600622,0.022595491608629,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0014609811149410002,0.9113598332427411
PC.CA1.3,0.002319421774576,0.002533824305714,0.0,0.0012693610191680002,0.00294052464813,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006917328543271001,0.0,0.0037935455818960003,0.005947567892384001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0031144799915670002,0.96893256539195
PC.CA1.3,0.0015262475919910002,0.00114660989117,0.0,0.0,0.0013180380245820002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006101058325443,0.0,0.011857998076353,0.015321853964152001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004574979221425001,0.9562686825848871
PC.CA1.3,0.016799767893797002,0.0032785243067040004,0.001840622470521,0.0035012453474780004,0.013561463566119002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.066809134711886,0.009704774828434001,0.10551085652611,0.029052729749866002,0.014818060932071001,0.0,0.0,0.0028839623070550002,0.0036024655787070003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.153291710368053,0.574513135316025
PC.CA1.3,0.002784971716269,0.0018457099555010002,0.001605518187314,0.0,0.006308113079432001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.020842842591233,0.036641010395833,0.010764783445244001,0.010751876694535001,0.010150285583911001,0.0,0.0,0.0,0.0025531847538890003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04789942540301,0.8468807804979831
PC.CA1.3,0.0029482413173640004,0.00161996709938,0.0018073193684000001,0.0,0.005940109023588,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.033411610821955005,0.0035573004906660002,0.002990579495435,0.033466522385296,0.024745758991830003,0.0,0.0,0.0,0.001645496813457,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.083084073701226,0.8038423637240181
PC.CA1.3,0.001792964848978,0.0010019789717580002,0.0,0.0,0.001780464972774,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006054625006403001,0.006049072954808001,0.0,0.006524942779937,0.006599346222739001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.021286609433464002,0.947384077452399
PC.CA1.3,0.0,0.0,0.0,0.0,0.001592707025948,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005134438119873,0.0,0.00220091778479,0.004655063027584,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0029302296420550002,0.9804462081009041
PC.CA1.3,0.0,0.001141661835699,0.0,0.0,0.001328193228599,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005832167332138,0.0,0.00214874502304,0.0037859172077840003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0013579991685550002,0.9824881262847541
PC.CA1.3,0.0058766952024590004,0.00397601318845,0.005219544924897001,0.002085924036106,0.011925609243818,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0038228648967960003,0.0,0.0017372091121400002,0.003184907314117,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0022171867445460003,0.959377690630356
PC.CA1.3,0.0036715983528870003,0.004915411398892001,0.001025569613151,0.0019977388127810003,0.003975085416651,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009101235210107,0.0,0.0019517845143980001,0.0036286955060820004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0017303303557540002,0.967450836374637
PC.CA1.3,0.0018301778670960001,0.0021953356575950002,0.0,0.001009332759389,0.0025262660072840003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006509927113547,0.0,0.003381339487665,0.005497421856602,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002737956888611,0.9727844379193611
PC.CA1.3,0.002789035502979,0.0017207440923300002,0.0,0.0,0.003602557482481,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009674093307356,0.0059099305548310005,0.0017028470958050002,0.013632651893176001,0.013322044824529,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.036628548522016004,0.9097075382895731
PC.CA1.3,0.002861900671461,0.0029775152596310003,0.001193164246591,0.0014323887498820002,0.0031549886251310004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0029725198204240003,0.006434496748371,0.0,0.018112004808703,0.018326693372765,0.0,0.0,0.0,0.001286992029941,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009107621138084,0.930673180852391
PC.CA1.3,0.006180331961140001,0.001615140027405,0.0,0.0,0.0037990156314260002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.024944969422284,0.003381981238702,0.003815526266214,0.017805625767193002,0.012004195046438002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.088342403738946,0.8359807940233641
PC.CA1.3,0.038456346158119006,0.021853054677484003,0.01012522740501,0.011869065250588002,0.027856906684003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.026588818655451003,0.006175145037792,0.006209320208271,0.034402979776791,0.026095284198031,0.0,0.0,0.0,0.002478874622353,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07410157392718901,0.713349573555631
PC.CA1.3,0.0072418079155990005,0.004304620290801,0.004165416456523001,0.002887166847713,0.00800658150625,0.0,0.02417380797235,0.0033618892931450003,0.002114793786609,0.0,0.0028970591778630004,0.0016473033676720002,0.0,0.0,0.029130708289766,0.005605035505601001,0.010702982683853,0.042207680206899,0.025809260567395003,0.0,0.0,0.001438069831668,0.014485773020688,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0024948849714850002,0.049621935954354005,0.7536125946360791
PC.CA1.3,0.003065269515443,0.002334595125051,0.0012209420702770002,0.0,0.0020998077506850002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0031398225159890002,0.003969713754892,0.0,0.063072415223637,0.063682310084145,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.015407506404762001,0.8401447707723091
PC.CA1.3,0.001791907799536,0.0015715238016730001,0.0,0.0,0.0016968813543240002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007091164951828001,0.0,0.0019084590257250002,0.0035132234083060003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0019456481441840002,0.9789621129231941
PC.CA1.3,0.018453083375667003,0.003052705433134,0.00536538889555,0.0020395688214180003,0.020420329711512003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003392444655371,0.004307684865713,0.0,0.008903732454172001,0.009698548370191,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.012891845467056,0.9097386478131281
PC.CA1.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006114854264259,0.0,0.0015959269587900002,0.0032814277750640003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0011655738995990002,0.9852332880827491
PC.CA1.3,0.0032303546877900003,0.001939089482011,0.0,0.001053716865502,0.0038671307027350003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002073244599455,0.017799027067352,0.002690753637101,0.021650484421541,0.02516874257578,0.0,0.0,0.0,0.001182665064353,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01015722077708,0.9080368919625301
PC.CA1.3,0.001654283582668,0.0014798654169510001,0.0,0.0,0.001540015917182,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.047921609752507005,0.0,0.0015075371368700001,0.003291896881075,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002537421710115,0.938288789039962
PC.CA1.3,0.004321896105375,0.004900217548564001,0.0018224227136380002,0.002009230511363,0.004191501633902001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.012011861854409,0.0,0.0016160606589890002,0.0033559637260140002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0015250950512860002,0.9635205207607431
PC.CA1.3,0.00285038426441,0.0034763175559720002,0.0029868033389460003,0.001749244947043,0.008089635253056001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001151182404133,0.007140646224830001,0.0,0.0047803705779150005,0.00701536603851,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0036195532199910004,0.9560877323812861
PC.CA1.3,0.004801636290717001,0.0033783397542060003,0.002545978819261,0.001694715649595,0.005482378528993,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005505792428758,0.0,0.002800766275449,0.003993016251877,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0013195471870210002,0.9675778607334381
PC.CA1.3,0.001750895542674,0.002175032563387,0.0,0.001085504796637,0.0015880751670630001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.027323918345508003,0.0,0.009261060928897,0.013964406036750001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0045220260161330005,0.9362877272024501
PC.CA1.3,0.013339813544515002,0.009135735599201,0.002466369052062,0.004824729305324,0.023260816082373,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0037025820216210004,0.004897856534139,0.00127512190366,0.008986459467392,0.009276333934609,0.0,0.0,0.0,0.001100288001844,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.012956915086507,0.904640521559334
PC.CA1.3,0.0019959091455080003,0.001779982182212,0.0,0.0,0.00217509424396,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008177622371906001,0.0034700325437320005,0.0,0.07188897158578901,0.06697178280711501,0.0,0.0,0.0,0.0012717552980350002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.027259828124712,0.8123697342209211
PC.CA1.3,0.0010217598654970001,0.0,0.0,0.0,0.0011345414277150001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006365441356516,0.0,0.002014117198407,0.0036935341812710004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001666033108438,0.9824052950523131
PC.CA1.3,0.0025191113702300004,0.002435042942353,0.0,0.0,0.003468162887998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005963547571725,0.0,0.0015136798641940002,0.0031071791438060004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001293860130215,0.9778352706062631
PC.CA1.3,0.0019377221460430002,0.00214946020241,0.0,0.0,0.0025457518830680004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0013801651699860001,0.003900684536833,0.0,0.010434154050680001,0.013501207428875001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007307981013555001,0.9547163486180781
PC.CA1.3,0.0,0.0,0.0,0.0,0.001339677930533,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004549650191126,0.0,0.0016606787237390002,0.0038563340334550004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0020467439732430003,0.9841876098669321
PC.CA1.3,0.004558315293436001,0.0018185694443740002,0.0,0.0,0.002980530082766,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00133789040719,0.005746748609056,0.0,0.015726164600696,0.018975275507479003,0.0,0.0,0.0,0.001141261575939,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005382068405563,0.940498257701579
PC.CA1.3,0.0048373654494130005,0.0068505498065510005,0.0033572188130270002,0.003928291279143,0.005474405131091001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0032843411718,0.008900432918739001,0.0,0.009196339834701,0.010230359532649001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006978353174945001,0.9344421980558391
PC.CA1.3,0.006010326775461001,0.005787985230587001,0.0029818302846210004,0.0045274739849990005,0.006249673116982,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00121549500751,0.006596446171913001,0.0,0.0034467688018700003,0.005287838813966,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004428291406507,0.9521499531461741
PC.CA1.3,0.0030156712552200002,0.00760170589497,0.0016499408540180001,0.0030410263279100004,0.0036404173565890005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004258878500547,0.0,0.003692697484157,0.004340740554826,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001425932970201,0.9669439728212811
PC.CA1.3,0.0018326845750770001,0.0015401764187870002,0.0,0.0,0.002920215257821,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0019477927644130002,0.012860530538388001,0.001986215901973,0.041494737629137,0.037740025745799,0.0,0.0,0.001491612453562,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008874515481581,0.8855936333527301
PC.CA1.3,0.004157271431798001,0.002946096084402,0.001016717442166,0.003006524828102,0.00373120900518,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004587963396764001,0.0,0.002159294781201,0.0035687543807210002,0.0,0.0,0.0,0.001140559472813,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0012542190731240001,0.9720026104132671
PC.CA1.3,0.002722200522267,0.0031092941359500002,0.0010137707076520001,0.001603071123525,0.003412592058625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0012008014428050002,0.0072459985444590005,0.0,0.005469253326229001,0.007610148683487,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004319685656395,0.9614818869720381
PC.CA1.3,0.004765054445517,0.007315939827454001,0.0012885846018830002,0.0071210797938670006,0.0042740262607580005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0051687136970270005,0.0,0.0027906883806920004,0.004510791757093,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0021526183440330002,0.9597836993456651
PC.CA1.3,0.0029901419403850003,0.004428784398834,0.0,0.0021668206759580004,0.0032030992228260003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005817489125346,0.0,0.0015858869935790002,0.0032563911242740004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001036487476429,0.9748608496059261
PC.CA1.3,0.004959344352413001,0.001033232462665,0.0,0.0,0.002998187953302,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.073355336977748,0.00214599746833,0.011260017593553,0.08397394010777401,0.034002371936615004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25457372517306104,0.5290125540111971
PC.CA1.3,0.0056370306098090005,0.005786361418870001,0.0037675399168050003,0.003943037944708,0.004368034619225,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00473334817423,0.008870882020105001,0.007016480087111,0.002890170485215,0.059637252188833006,0.041120950535236005,0.0,0.0,0.0,0.033857908806617,0.00198005695604,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.021638428349219002,0.7906252229288331
PC.CA1.3,0.0021974281992830002,0.0015893285891660002,0.0,0.0,0.0029540517365000004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004700241340523,0.0,0.011621561322620001,0.026789102162632004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001492393691024,0.947145559083534
PC.CA1.3,0.0012014406756370001,0.0,0.0,0.0,0.0011579020632360001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0049924843175150006,0.0,0.0017581090066540002,0.003524402215068,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0034002597198150002,0.9816483133999201
PC.CA1.3,0.003531290894401,0.0017655978039350002,0.0,0.001154421830207,0.004905086435102001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.018858824653653003,0.0,0.0037135877862160003,0.006140634492270001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0025347441678210004,0.9552631546138091
PC.CA1.3,0.0048508600935260006,0.005841332285253,0.002241943371956,0.004204623757160001,0.005333659167687001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001130969083265,0.0074401789473560005,0.0,0.0053366878309150005,0.0066886551934840005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0037633472654140005,0.9520708124305121
PC.CA1.3,0.0030844156400810004,0.0038014109338890003,0.0,0.001970256609419,0.0038997838493630005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007529567362045001,0.0,0.003625596895653,0.005599544819195001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0028119251694770004,0.965670108200768
PC.CA1.3,0.0016286510324180002,0.0013998530908050002,0.0,0.0,0.002660144045442,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0033492656351240004,0.013095593632024002,0.0023166707106100004,0.018786208437468,0.022942809948321003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.014110102663629002,0.918195757581985
PC.CA1.3,0.0,0.0010505770259680001,0.0,0.0,0.0011351288911530001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004045734869612,0.0,0.010187155253548,0.014278215858871,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004260968163325001,0.962656522085463
PC.CA1.3,0.0,0.001321902557549,0.0,0.0,0.001440732231767,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004216924337515001,0.0,0.003256751417849,0.005482242491981,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0014256178577160001,0.9809825769060431
PC.CA1.3,0.011215938826688001,0.008104977020594,0.007743819949049001,0.004085702966049,0.007617354466685,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001093559082515,0.040368671663055,0.0,0.01082095751918,0.014332196888137002,0.0,0.0,0.0,0.0027929604486280003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005290142857447001,0.8854277173517411
PC.CA1.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0021307282411120003,0.0035778255557540003,0.0,0.090813277727948,0.12064515651610201,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008824809359326,0.7710353122397501
PC.CA1.3,0.008130508763842,0.005169611441837,0.002951511047609,0.0029229270297240002,0.011253277814824,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001940821913859,0.017919065723887,0.002244523597284,0.02023670150407,0.023104156725517,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009114572558563001,0.893616714616375
