model_class,Astro.1,Astro.2,Astro.3,Astro.4,Astro.5,Cacna2d1.Lhx6.Reln,Cacna2d1.Lhx6.Vwa5a,Cacna2d1.Ndnf.Cxcl14,Cacna2d1.Ndnf.Npy,Cacna2d1.Ndnf.Rgs10,Calb2.Cntnap5a.Igfbp6,Calb2.Cntnap5a.Rspo3,Calb2.Cntnap5a.Vip,Calb2.Cryab,Calb2.Vip.Gpd1,Calb2.Vip.Igfbp4,Calb2.Vip.Nos1,Cck.Calca,Cck.Cxcl14.Calb1.Kctd12,Cck.Cxcl14.Calb1.Tac2,Cck.Cxcl14.Calb1.Tnfaip8l3,Cck.Cxcl14.Vip,Cck.Lmo1.Npy,Cck.Lmo1.Vip.Crh,Cck.Lmo1.Vip.Fam19a2,Cck.Lmo1.Vip.Tac2,Cck.Lypd1,Cck.Sema5a,Choroid,Endo,Eryth.1,Eryth.2,Microglia.1,Microglia.2,Ntng1.Chrm2,Ntng1.Rgs10,Ntng1.Synpr,Oligo.1,Oligo.2,Oligo.3,Oligo.4,Oligo.5,PC.CA1.1,PC.CA1.2,PC.CA1.3,PC.Other1,PC.Other2,Pvalb.C1ql1.Cpne5,Pvalb.C1ql1.Npy,Pvalb.C1ql1.Pvalb,Pvalb.Tac1.Akr1c18,Pvalb.Tac1.Nr4a2,Pvalb.Tac1.Sst,Pvalb.Tac1.Syt2,Sst.Cryab,Sst.Erbb4.Crh,Sst.Erbb4.Rgs10,Sst.Erbb4.Th,Sst.Npy.Cort,Sst.Npy.Mgat4c,Sst.Npy.Serpine2,Sst.Npy.Zbtb20,Sst.Pnoc.Calb1.Igfbp5,Sst.Pnoc.Calb1.Pvalb,Sst.Pnoc.Pvalb,Vip.Crh.C1ql1,Vip.Crh.Pcp4,Vsmc,Zero
PC.CA1.1,0.080596950115789,0.011765513483665,0.033233061464061,0.010820346593495001,0.014948143078578,0.0,0.0,0.002253004437563,0.0,0.0,0.030061341225839002,0.012189380397671002,0.009038191594379,0.0033928857590230003,0.03024597372305,0.021152712477604002,0.0037580972470490004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008740359491755001,0.023948590332061002,0.009020733378011,0.015351388686618,0.011373825105817002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.255098443335498,0.00161348098395,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002442661539115,0.0,0.0,0.0,0.030988769525179004,0.0,0.005415263152163,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.040239975031258,0.0,0.026818647373105003,0.305031659436552
PC.CA1.1,0.38232736236983306,0.09577840261124,0.19260610660624103,0.09475071249331601,0.125267922439655,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0011978382444480002,0.0010579819655410002,0.001676952762826,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0015648640840620002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003327927488074,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0076899117824000005,0.0,0.0,0.001099728384366,0.08471124454735601
PC.CA1.1,0.0,0.0,0.0,0.0,0.0,0.009530769122263002,0.0031964848242030004,0.002958547322133,0.0018621161844470002,0.024277098975456,0.0026482281591620003,0.0015936073962340002,0.002295736033639,0.003900011478927,0.0,0.001907626985627,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001442360061856,0.001383107354236,0.0,0.006299398897211,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0013933166425160002,0.0,0.0015736175375490001,0.001222804585668,0.002172044424586,0.0,0.016104134616183,0.007005933285488,0.867783986803044,0.001136417295655,0.0,0.0010959319441900001,0.003935753724795,0.001301158387358,0.0012619485135750002,0.0018959221445380002,0.00843355856357,0.0,0.0,0.0,0.014723653139425
PC.CA1.1,0.0029015323121000004,0.0,0.0029284001635580003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17240985999243502,0.005269872979067,0.023060759773751,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001315733364529,0.0,0.0,0.0,0.001385429359887,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22927150469359,0.0,0.0,0.0,0.0,0.0,0.0022259838761590003,0.0,0.0,0.0017687242014860001,0.0043677255767120005,0.0,0.0,0.023939999399211,0.0027070956187150003,0.394986676593337,0.0,0.0,0.0,0.0,0.0,0.0,0.001388772332375,0.004560347874098001,0.12073981316209902,0.0,0.0
PC.CA1.1,0.0,0.0,0.0025741800181940003,0.0,0.0,0.0,0.0,0.6065835916712391,0.002701072554873,0.094744214257305,0.023268793825164003,0.008326451862793,0.0020619371642580002,0.17135422200177902,0.0,0.003368422598542,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0071299962299630005,0.0010861287591170002,0.0,0.0,0.0,0.0,0.0,0.0,0.012130536680919,0.004958298796586,0.0,0.004473246682301001,0.0,0.0,0.0,0.0,0.0,0.013284983097602001,0.0,0.0,0.013519569986085,0.013108072553386,0.0,0.005499914539109,0.0,0.0,0.0,0.0,0.0,0.0,0.002583764874352,0.002882483840353,0.0,0.0,0.0
PC.CA1.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0047028032813330005,0.0,0.031610736052973,0.586255874221693,0.0014836744707510002,0.077492094862128,0.070078435824917,0.04869827542299401,0.008274164947925001,0.034801297722868,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006903091248544001,0.0,0.0,0.006548365853547001,0.0026082811193870003,0.001303779051884,0.001992951966544,0.0,0.0,0.0,0.0,0.0,0.0,0.019713179518193003,0.010735000124321001,0.0,0.0017850022529260002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0012446499558900002,0.005093844388673,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.056319659178523,0.0,0.0043141349783980005,0.011612969767006001
PC.CA1.1,0.006108504297928001,0.0015356211563460002,0.004024688125619001,0.001497603768681,0.002079502970674,0.0,0.0,0.012640575691588002,0.0,0.00789406639595,0.004128066052717001,0.01055455682976,0.008504460256799,0.05137168070359,0.202837081215643,0.066324753265149,0.24460869712917702,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.011482640161559001,0.0011795239927290002,0.0,0.012317296670028,0.006817190636337,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15689378471607102,0.034864642741707,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002617772228392,0.0,0.0,0.0,0.0036759014050840003,0.0,0.003862447559981,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.010850517962177,0.0,0.012096211437591,0.11325416198698701
PC.CA1.1,0.0013315595784190002,0.0,0.004216791296135,0.0,0.0,0.008351980677014,0.001677503161776,0.309516912916373,0.011674012863674001,0.06086750278559801,0.089493413333182,0.027705673292719002,0.013430485576507,0.389506135324498,0.016789471479018003,0.005381743816746,0.0051077016816640005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001084187279325,0.0,0.0,0.0,0.0,0.003366544554686,0.023300398853108,0.0,0.0,0.010060689634525001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006760652070303,0.0,0.0,0.004551416671288
PC.CA1.1,0.0013670224847650001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001190971406349,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001966711893866,0.082913879747027,0.0012068959623110001,0.021532418153452002,0.017165939815901,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.012416058613995001,0.0,0.0,0.0,0.0,0.17435223740622802,0.0017564003160120002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.014255509484510001,0.665423332654657
PC.CA1.1,0.002761406391743,0.0,0.025278919283278002,0.0,0.0011267121777770001,0.0,0.0,0.028326168525093003,0.0,0.0026804290205320004,0.034216891490491,0.0,0.0,0.7624711885873151,0.009962636789192,0.0020542148744250002,0.001905444329637,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.081091521082123,0.0,0.0,0.0,0.0,0.0,0.0035924568706000005,0.0,0.0,0.0035287258700750002,0.0,0.0,0.0,0.017188392229237,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.015121909807235,0.0043827468419060005,0.0,0.0
PC.CA1.1,0.008603993598913,0.0,0.0,0.0,0.005184002514183,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.014472688782256,0.0,0.002736021561577,0.005314854391579,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0033475724539790003,0.9576047593284521
PC.CA1.1,0.004233088378833,0.005577959276428001,0.010595027383430001,0.006795613082145001,0.005397449178373001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00105964008335,0.0041623222764890005,0.0,0.002483800818609,0.003467685386543,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004673605289231,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001554210925436,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0035444771936920002,0.9454057170323801
PC.CA1.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8605383125803561,0.13604580171239,0.0,0.003096865630716,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PC.CA1.1,0.0012277778072700002,0.0,0.0,0.0,0.002151554083631,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004753298002087,0.0,0.002066527873608,0.0035467061236160004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0010727331658370001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0020817917977090004,0.9799408406788
PC.CA1.1,0.035542090042762,0.019320184200231003,0.017122611659715,0.008492490328029,0.008121638556255,0.0,0.0,0.009704089882664,0.0,0.0,0.001618955240581,0.0,0.0,0.013448488713160001,0.0030339042733910004,0.0019204850645440001,0.0025378154195700004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.032378372646513005,0.0,0.002622895690422,0.002806704584607,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008517756027208001,0.0,0.0,0.0,0.0,0.0,0.0010042419372560001,0.0,0.0,0.0028767074181120004,0.0,0.0,0.0,0.001362821930741,0.0,0.010534401981956001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0014074989183220001,0.0,0.0013140584069770002,0.811478129552603
PC.CA1.1,0.004236470119253001,0.003030999258006,0.0019069196627810002,0.001757443393068,0.009510494949968001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.016626648058085003,0.022807583265566003,0.0,0.21503473046509003,0.15178103454580302,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.036742274507688,0.530742524459445
PC.CA1.1,0.0045352216431,0.002359753271774,0.008009350610056,0.001167390590967,0.0017027841140270002,0.0,0.0,0.001953978160444,0.0,0.001005400532809,0.008859425963859,0.032678381168853,0.009862350116420001,0.052145007199308,0.300343203734222,0.080228636470242,0.14265450913084401,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005475231379511,0.007163760213781001,0.0,0.010875641182879,0.009375728923087,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.017495516822769,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004529248672795001,0.001133271257784,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001103054893189,0.010713496656454,0.015526967498552001,0.011755557813621,0.25453061509644404
PC.CA1.1,0.023879484282854004,0.004088884183065,0.020443480108750002,0.006327030703515001,0.039074032986192005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003101616328165,0.0,0.002334462746946,0.0022789630640580004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001159559701031,0.040097455367101006,0.0011764877192750002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6037131304416751,0.0,0.0,0.0,0.006653683762367001,0.0,0.048035732375129,0.0,0.0,0.0,0.0,0.0,0.0,0.017124808872292,0.0,0.0,0.002188484224415,0.17667012240701302
PC.CA1.1,0.014795182972981002,0.0,0.047128313954180004,0.001710036897273,0.0010929103935910002,0.0021896021183850003,0.0,0.007425322169672,0.0,0.014898646511191,0.011149856724876001,0.0,0.003422154708047,0.148766953665593,0.0,0.0012892204329700001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001811633922062,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7068330161276091,0.014366167569125001,0.0,0.017788083107639,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PC.CA1.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12841729805483001,0.006980041672341001,0.013903432345065001,0.00747767354399,0.272257543798258,0.354037769696028,0.06908435080976601,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01755684278946,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.026229582094518002,0.0,0.0,0.0,0.0,0.0,0.058639917614226,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.029346843949334,0.010598145286236,0.0031816647699060003,0.0
PC.CA1.1,0.053350317050598006,0.040382618733359,0.46429629965324604,0.041910991230399,0.064727474739179,0.0,0.0,0.0,0.0,0.0,0.024482181320313,0.036668536372554,0.011242887977037002,0.004204997248882,0.026243870823113,0.040406127671274,0.039771655311284,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0056106570878380006,0.0,0.0,0.007162842946678001,0.0032655301275350004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12319331771061201,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005668590103616001,0.0,0.0026080677761710002,0.0029439186458150002
PC.CA1.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.026834629626039,0.006497715479691001,0.06499421263320901,0.008573519864494,0.186014606657276,0.19204314637710002,0.10550930951301801,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.405315723089522,0.001219252886102,0.0,0.001179799068074
PC.CA1.1,0.08093820187606901,0.0,0.15748627105937202,0.002782849095191,0.017806664281784002,0.0,0.0,0.0,0.0,0.0,0.01247316703578,0.0,0.0,0.11731810855546601,0.163332120069956,0.029787930727138003,0.024711531481120003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006318981930219,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006764933917571001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07449528326829301,0.30004462087724704,0.0,0.00155894527191
PC.CA1.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004723718232079,0.001004721356287,0.004172820587278,0.0,0.134168197579355,0.48573119091126205,0.035190499466629,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.018948008687038,0.00499897702947,0.0,0.0,0.026000695432416003,0.0,0.24776654816718802,0.0,0.0,0.0,0.0,0.0,0.0,0.0017977761750130002,0.026355342741583004,0.008655392453847001,0.0,0.0
PC.CA1.1,0.012320718830181002,0.014089007288130001,0.0028503295371440003,0.002740192788535,0.006430214118959001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0011537146207600002,0.005348208988192001,0.0,0.009084178785993,0.008893597462359001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005426325352905,0.9308001090154571
PC.CA1.1,0.001367727307927,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.023869182471694003,0.0,0.006195092875189,0.044868465276752006,0.034810918406262,0.008449592018907,0.003069409834435,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.091782311483576,0.0028477379576800003,0.0016746382989510002,0.002428967943053,0.0052309961048,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004986779995705,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.018794435097296003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009088550204685,0.001556313585781,0.10290656337327701,0.6341676930493471
PC.CA1.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.022470591377538002,0.001772344176003,0.011682772482527,0.0,0.397032164129601,0.32560500596885705,0.08457592439766601,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.053923584194481004,0.002103103597983,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09507201737673801,0.002425915356816,0.0,0.001067567710578
PC.CA1.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.044011226088038,0.055395722575766006,0.004474650115079,0.004050446954157,0.001190557569212,0.0032967615341390004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0017532822887960002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.780932128778242,0.06793750886201401,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002986340744222,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.023274707068885,0.0,0.0,0.005656849847626
PC.CA1.1,0.0010580479317270001,0.00125701700709,0.001205658021778,0.0,0.0016403839072560002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0037559798061280003,0.0,0.00324548908883,0.004061916664585,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002875702781457,0.9787661040768271
PC.CA1.1,0.013354720008254,0.01660432491364,0.30616853693004603,0.008042427249588001,0.01110727646336,0.0,0.0,0.001095375295031,0.0,0.002493605602887,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0033596127149390005,0.0012316060724770002,0.0,0.070404174226961,0.024129781054218,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.011216168873571,0.529335487577914
PC.CA1.1,0.0018085303495100002,0.001660505501062,0.0,0.0,0.0017153846515290002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005769545856020001,0.0,0.0039314168351760005,0.0042290507875460005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003007161450718,0.974720310303519
PC.CA1.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.027078453525245003,0.0,0.001326276154087,0.0,0.0,0.0,0.021111530122478003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.589829126730538,0.34685596039933103,0.009076008035903001,0.004221952671872,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PC.CA1.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004324346327731,0.001105838422497,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001137127175293,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.894907186736668,0.022923915295832,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0018270695147270001,0.06799921570150101
PC.CA1.1,0.0060478292267950005,0.0,0.003627466849456,0.0,0.005851293495053001,0.0,0.0,0.0,0.0,0.0,0.004587498810739,0.0,0.0,0.0023334344989110003,0.001332935442365,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.013396559074184002,0.0011510307014680002,0.002148427188744,0.002995675638297,0.0011709446895760002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6026579415873901,0.009987946330750001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.014348267291297002,0.0,0.0,0.0,0.252717189294981,0.0,0.005551129941098,0.0,0.0,0.0,0.0,0.0,0.0,0.006167563944442,0.0,0.0,0.02127686101669,0.039120645372574
PC.CA1.2,0.0,0.0,0.0017157811467910001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.900676759029697,0.090248548603582,0.0,0.0023876565126820003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001087893798902
PC.CA1.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0016069707020040002,0.048069041686436005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0013966961217670001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9479374709661841,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PC.CA1.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0024106175773020004,0.22272262496879003,0.0,0.0,0.001417007056134,0.001233746444575,0.7718766949285271,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
