model_class,Astro.1,Astro.2,Astro.3,Astro.4,Astro.5,Cacna2d1.Lhx6.Reln,Cacna2d1.Lhx6.Vwa5a,Cacna2d1.Ndnf.Cxcl14,Cacna2d1.Ndnf.Npy,Cacna2d1.Ndnf.Rgs10,Calb2.Cntnap5a.Igfbp6,Calb2.Cntnap5a.Rspo3,Calb2.Cntnap5a.Vip,Calb2.Cryab,Calb2.Vip.Gpd1,Calb2.Vip.Igfbp4,Calb2.Vip.Nos1,Cck.Calca,Cck.Cxcl14.Calb1.Tac2,Cck.Cxcl14.Calb1.Tnfaip8l3,Cck.Cxcl14.Vip,Cck.Lmo1.Npy,Cck.Lmo1.Vip.Crh,Cck.Lmo1.Vip.Fam19a2,Cck.Lmo1.Vip.Tac2,Cck.Lypd1,Cck.Sema5a,Endo,Eryth.1,Eryth.2,Microglia.1,Microglia.2,Ntng1.Chrm2,Ntng1.Rgs10,Ntng1.Synpr,Oligo.1,Oligo.2,Oligo.3,Oligo.4,Oligo.5,PC.CA1.1,PC.CA1.2,PC.CA1.3,PC.Other1,PC.Other2,Pvalb.C1ql1.Cpne5,Pvalb.C1ql1.Npy,Pvalb.C1ql1.Pvalb,Pvalb.Tac1.Akr1c18,Pvalb.Tac1.Nr4a2,Pvalb.Tac1.Sst,Pvalb.Tac1.Syt2,Sst.Cryab,Sst.Erbb4.Crh,Sst.Erbb4.Rgs10,Sst.Erbb4.Th,Sst.Npy.Cort,Sst.Npy.Mgat4c,Sst.Npy.Serpine2,Sst.Npy.Zbtb20,Sst.Pnoc.Calb1.Igfbp5,Sst.Pnoc.Calb1.Pvalb,Sst.Pnoc.Pvalb,Vip.Crh.C1ql1,Vip.Crh.Pcp4,Vsmc,Zero
Oligo.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.278303108040561,0.0,0.0017750033997770002,0.0,0.0,0.0,0.632419461820086,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.015581176774163001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0016259435909910002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0686894895398,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Oligo.4,0.0,0.0,0.0,0.0,0.0,0.024233203180175,0.0,0.0013335829365720001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005280742815662,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.926814825028844,0.0,0.0,0.006987172262587001,0.003044425823452,0.0,0.004018011953536,0.001537078693581,0.0,0.022119414267347003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0015415372163160002,0.0,0.0,0.0
Oligo.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.026079158292409,0.0,0.0,0.0,0.530479870756081,0.058004814580688006,0.29904652490516903,0.0,0.013044755946001001,0.01061847402351,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.018783298450624,0.0013720009554160002,0.0,0.0027001710817110003,0.001095780613716,0.0,0.035796145312656,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0013605940696100002,0.0,0.0,0.0
Oligo.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0011213073131030001,0.0,0.9982239169868291,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Oligo.4,0.09499198907436701,0.015547011388910001,0.033802895862705004,0.07486899046901001,0.09640059941629701,0.0,0.0,0.0,0.0,0.0,0.013836158401442,0.005513285253502,0.007849316519635,0.051455538602133005,0.038628100077849004,0.048232302620298005,0.16481331909979402,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.028792053885810003,0.012529553027625002,0.007020787303085,0.021803963105664,0.022368004997991003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.188308187934172,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0046244027323480005,0.0,0.055924280897195006,0.011277970334622
Oligo.4,0.001445164772092,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0015546456584350002,0.0,0.0,0.004009613901574,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.215389104500805,0.0,0.026647015921529002,0.21376520633673202,0.013928881621685001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004742826337127,0.3367343400832,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.172767225678836,0.0050802027379260005
Oligo.4,0.167301801199458,0.057483133347913,0.292912685537416,0.428499384119983,0.051315985534456,0.0,0.0,0.001912207167027,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Oligo.4,0.08657966664935,0.10010989369711001,0.019743814105775002,0.16449313586800002,0.620502600161106,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0013004602982110002,0.002135325768997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0036891370900780005
Oligo.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08413677085215501,0.669724459914224,0.0041807548731030006,0.21931530382728,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.018587078123896,0.0023812178444720003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Oligo.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0029590361557600003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9968466445028141,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Oligo.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.018198963434284,0.0,0.977944695892448,0.0,0.0,0.002634688029327,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Oligo.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.99981243759389,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Oligo.4,0.025890833028685,0.014743873445276001,0.010763637382747,0.016025043398651,0.061385813743967,0.0,0.0,0.0,0.0,0.0,0.019314296628711,0.001031787147068,0.001370726549469,0.001859280273383,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0014616911798220002,0.021855530660497002,0.0,0.0067917243725,0.010496908425163001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0016958185706190002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.012034939631326002,0.7900405325240111
Oligo.4,0.011143117732096001,0.0,0.020256389642825,0.009323201335331,0.024487164113016,0.0,0.0,0.052748057201546,0.0,0.005173126553307,0.0,0.0,0.0012264322712420002,0.019796204645009002,0.0015939647794550001,0.0,0.017760631885978,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001241311118046,0.0,0.0026660310543680002,0.0,0.0,0.0019052801295960002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8210915819693451,0.0,0.0019517226120520001,0.0,0.0,0.0,0.0,0.002094823718776,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Oligo.4,0.031432597132684,0.003998460722117,0.027461336872212003,0.040914412921119005,0.023097536683417002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.050375509779019,0.028741535060801,0.30922073540574,0.050488939000407004,0.022789620412498,0.0,0.0,0.0,0.086337684446703,0.010098890493803001,0.007778646342221001,0.096645875247872,0.172114584087133,0.016961999973727,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01619965049149,0.003484064491797
Oligo.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004578811065106,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.045009768777619,0.351350991223823,0.002049199489127,0.033482931585735,0.0,0.11199928915605101,0.44838873638195104,0.0,0.0,0.0,0.0,0.0,0.0,0.001352227479633,0.0,0.0,0.0,0.0
Oligo.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.62420224311547,0.005915124157242001,0.0038213840033530003,0.0,0.0,0.0,0.040414423341339004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002596965281907,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.063158801200208,0.20389055037622603,0.005224678535484,0.002054770574628,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.048599218463668006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Oligo.4,0.012181186751963,0.0,0.0026954606520410004,0.025054440472761,0.035807406393528,0.0,0.0,0.020503529858724,0.0,0.0,0.0,0.0,0.0037469228973150003,0.139299858164932,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001636923546772,0.0,0.741486493586855,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009930878494908,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0011858939707040002,0.0023930629845010003,0.0,0.0,0.0
Oligo.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9999477298690391,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Oligo.4,0.00216287750206,0.0,0.013523163523319,0.007067799191867,0.0,0.0031013995899010004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.036235434272876,0.0,0.7594632856487381,0.016036006688807003,0.15728935360259902,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Oligo.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.021783701295626002,0.0,0.0,0.0,0.0,0.0,0.649636117156284,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007643419815157,0.0034864797916150003,0.0,0.0,0.0,0.0,0.0,0.0,0.022208423528009003,0.0,0.022561036794879002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.26010821197127704,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004595476456338001,0.0,0.0049094900703580005,0.0,0.0,0.0,0.0
Oligo.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.067009140438057,0.0,0.0,0.0,0.0,0.0,0.11700900479934201,0.0,0.0,0.0,0.0,0.0,0.0,0.001464787291824,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.75985920399335,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.053001387968401,0.0,0.0
Oligo.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9990710506303481,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Oligo.4,0.006717973048287001,0.0,0.040660669526898,0.0,0.035608287096881006,0.002289245956732,0.0,0.41907838017916405,0.0,0.0,0.0,0.0,0.0,0.42788659756818104,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0012912844827130002,0.0,0.004046155546735,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00152526880487,0.029073870572133002,0.00202348946228,0.0,0.0,0.0021822044969420002,0.0,0.0,0.0015191238686870002,0.0,0.0,0.0,0.0,0.0,0.0017557973535400001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.019381565908803,0.0,0.0,0.0
Oligo.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.233991254027987,0.038445005848603005,0.30444882311369803,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002371682079467,0.0,0.001087085987392,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.26492621605078304,0.069430642387831,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0013707963553050001,0.0,0.0,0.067416167102263,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.013564018065864,0.0,0.0,0.0
Oligo.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009189148007274,0.004890091996738,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.98573188833709,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Oligo.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9992801313992101,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Oligo.4,0.0,0.0,0.0,0.0,0.0,0.17750226718001502,0.562962192536252,0.007104546286803,0.100261421005206,0.020815849455913003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.094340499108144,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0010411870345960002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.035063137909389,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Oligo.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.181594964466801,0.0031404997670610004,0.023595953863930003,0.017529809976918,0.0013010820919520001,0.010135061305151,0.199255931100595,0.0,0.0,0.006472249738839001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001683510955967,0.0,0.0,0.0,0.0,0.039928982574019,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.183045641594364,0.13675483767002702,0.0,0.043373360787184005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.023305746437854002,0.001350823439044,0.0,0.0,0.0,0.0,0.0019031425947450002,0.094122932827083,0.0,0.0,0.023022765901582,0.001006422258295,0.0,0.0,0.0
Oligo.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001063026340509,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.998923352104178,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Oligo.4,0.0018025826514090001,0.0,0.0,0.0,0.0011521106767550002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001291513484723,0.0,0.39214123522784006,0.07676072013013101,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.50465475013423,0.018319338551764,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Oligo.4,0.021480170929249,0.017376176112057003,0.047150299395817004,0.016105008875773,0.6450992004781411,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.010338918158495001,0.05942843200260001,0.011019444007575001,0.033321396208627,0.027645191848578003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006065124913819,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04208164925516401,0.061778966578730006
Oligo.4,0.12228517075575801,0.046782879103598005,0.056762237893045006,0.39801737521261504,0.115705132271658,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.014787576870793,0.005452694572427,0.005021810608044,0.021049584982324003,0.007453422684281,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0014996582153870002,0.178619257187731,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02213941773146,0.00338599592283
Oligo.4,0.013469047757692,0.0,0.0,0.012822983227634002,0.028659516015939003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22356906465360002,0.026610230266892004,0.228972263546128,0.034055080808551005,0.008655124315093,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.41818196107146605,0.0017041213131220002
Oligo.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.999999890414734,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Oligo.4,0.10136222072053701,0.004649360617196,0.43567381384674503,0.199155526911539,0.04729889995608701,0.0,0.0,0.018409102048911,0.0,0.001104719027631,0.0,0.0,0.0,0.012200475402136,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01686304486187,0.0010270180877590001,0.008669460788093001,0.018911962202823002,0.0017979725068,0.0,0.0,0.0,0.0029871591443890004,0.0,0.0,0.0,0.028467491865223002,0.070572343104206,0.008252101007501001,0.0,0.005123408430864,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.015326145438860002,0.0
Oligo.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18017149738624,0.0021055430768220002,0.10006342537837201,0.261396585704784,0.04859964313064501,0.05822042310153001,0.005920072947680001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002249113076496,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.046942279764497004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.289167056371193,0.0,0.0,0.0
Oligo.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9999999855922831,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Oligo.4,0.061259815069798,0.064635832033389,0.08862753439085301,0.095164684892102,0.039202490941013,0.0,0.0,0.0,0.0,0.0026555113400540003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.064967163467241,0.036444101824639,0.005151516003364,0.218707512080022,0.047176654970892004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0031107643122890005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08995067033866701,0.18238017072135002
Oligo.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.030282781799173004,0.0,0.0,0.0,0.0,0.0,0.027128121082332,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9425662126886131,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Oligo.4,0.0046938987089250005,0.0012269698239770002,0.010832373562576,0.154470270143984,0.004331698473145001,0.013712237469903,0.0,0.28950576033862,0.023079142659547,0.30587456632938204,0.0,0.0,0.0,0.016928430143508002,0.0,0.001983872205869,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005803957927388001,0.0016731371074920002,0.0,0.029922366278917003,0.007243126778324001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.015759421138830002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003933338270833,0.0,0.0,0.0,0.0,0.0,0.10364734322852301,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0022884100499520003,0.0
