model_class,Astro.1,Astro.2,Astro.3,Astro.4,Astro.5,Cacna2d1.Lhx6.Reln,Cacna2d1.Lhx6.Vwa5a,Cacna2d1.Ndnf.Cxcl14,Cacna2d1.Ndnf.Npy,Cacna2d1.Ndnf.Rgs10,Calb2.Cntnap5a.Igfbp6,Calb2.Cntnap5a.Rspo3,Calb2.Cntnap5a.Vip,Calb2.Cryab,Calb2.Vip.Gpd1,Calb2.Vip.Igfbp4,Choroid,Endo,Eryth.2,Microglia.1,Oligo.1,Oligo.4,Oligo.5,PC.CA1.1,PC.CA1.2,Pvalb.C1ql1.Npy,Pvalb.Tac1.Nr4a2,Pvalb.Tac1.Sst,Sst.Erbb4.Crh,Sst.Erbb4.Rgs10,Sst.Erbb4.Th,Sst.Pnoc.Pvalb,Vsmc,Zero
PC.CA1.3,0.0014222633508890001,0.002736560465036,0.0,0.0,0.0017902600414490002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001388032555094,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001254677736805,0.9902079172254821
PC.CA1.3,0.001399989677484,0.001298386328248,0.0,0.0,0.001529906820859,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0037662511968130003,0.0,0.010734246635498,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.012521708759055,0.9670539605496871
PC.CA1.3,0.0022689640286690004,0.002770630980165,0.0,0.0012392341112630002,0.0030758241088130003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0038696429686920003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0035483435921760003,0.9813029215304511
PC.CA1.3,0.106255656475363,0.095745627041148,0.026848182525188002,0.061487410503589,0.139674455448692,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009754109620918001,0.008518504657169001,0.003652439108373,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.031921695104569,0.5159652999041671
PC.CA1.3,0.0034211688286130003,0.0033525574576780005,0.00120170754182,0.0017708403442600002,0.0041403492774800005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0013051155842510001,0.0,0.004623899261215,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004240562777239,0.9750089990159571
PC.CA1.3,0.003769951129091,0.002643004319791,0.00115780863223,0.001327638073596,0.003866554243088,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001103643933465,0.0,0.004302587133145,0.0,0.0,0.0,0.002470451049556,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0036991121409000005,0.9752274021092301
PC.CA1.3,0.022083883856932003,0.009801920024167,0.005138235071575001,0.010096664983914,0.038926170315429005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.014736639723805001,0.00511155956285,0.022244530748014003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.049318610130306,0.821817212410871
PC.CA1.3,0.002073505596064,0.0026068124421310002,0.0,0.001194249119726,0.003925706209532,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004463298425613001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003498444058453,0.9802992590205781
PC.CA1.3,0.0,0.0014017424700100002,0.0,0.0,0.001190755727309,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002280359386507,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0017595648933620002,0.991683631187636
PC.CA1.3,0.005256661849454,0.0028438888963560004,0.0012772180375820001,0.0,0.004453643115447,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.019858743815117,0.0011426358213770002,0.060907382388491006,0.0,0.0,0.0,0.010697972434198,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.049521813157857,0.8428334583401831
PC.CA1.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00131511002626,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00119913812932,0.994886802899385
PC.CA1.3,0.002512612714292,0.0027472097254030003,0.0,0.001198156163486,0.0027763509855670003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0032023353794830003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0032731678895850003,0.9822557717193161
PC.CA1.3,0.0015578580891780001,0.001926605983456,0.0,0.0,0.0013356955510400001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.011830383909971001,0.0011285549567190002,0.06442917032114501,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.049353885372037005,0.866851226817347
PC.CA1.3,0.0026765127076030003,0.0029788343243030003,0.0,0.0014324337511030002,0.00339854261714,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0012471546762830002,0.0,0.004742402159045,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004244374459746,0.9776850489548631
PC.CA1.3,0.013151073205477001,0.014971829082823001,0.0035103394374660004,0.009569429316810001,0.012084381976950002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.010070008008728001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0067418448896340005,0.928656003142426
PC.CA1.3,0.0010964583715970002,0.0,0.0,0.0,0.001451642683975,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0016536891805760002,0.0,0.0043136797298350005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.010328480587326001,0.9799214764824811
PC.CA1.3,0.0019128451425010002,0.001297505419936,0.0,0.0,0.001465982702943,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0034438074155130004,0.0,0.011992967291559001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.012983984323881,0.9656647040689341
PC.CA1.3,0.0,0.0,0.0,0.0,0.0019388647317820002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0019382897771960002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001440331089245,0.992124587474668
PC.CA1.3,0.0027638171698610003,0.0020879636406210002,0.0,0.001008328236346,0.004577680849419,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0023983239375500003,0.00138581676602,0.0035866486787700003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008741783612288001,0.9728645641443581
PC.CA1.3,0.002996158181089,0.002676108218862,0.001067278056942,0.001272605323319,0.003169170336669,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0016983115437790002,0.0,0.004348372956085001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005839752341052,0.976224417100176
PC.CA1.3,0.001266508159594,0.0016055892362220002,0.0,0.0,0.0022066653425140003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0019094284161250002,0.0,0.010351254927320001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007408218286650001,0.9739785503999221
PC.CA1.3,0.00478245175816,0.002377698464153,0.0016247248355590002,0.0,0.0065687633243960005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.011408926649064,0.001306087971631,0.055243156093322004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.045409978926805004,0.8691994031391861
PC.CA1.3,0.0018584622859140001,0.001444741230265,0.0,0.0,0.0017881018951190002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0021008557786490003,0.0,0.011016153898312,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009923783223119001,0.970703697661856
PC.CA1.3,0.0029536411097340004,0.0028987037962630003,0.0,0.0014026554952340001,0.0035884995829670004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0010117815337470002,0.0,0.004315450319155,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0037503178520810003,0.9784584251666321
PC.CA1.3,0.00135221126277,0.0017517137334820002,0.001076594756362,0.0,0.003096592561448,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0012847996334390001,0.0,0.013945036806937,0.0,0.0,0.0,0.001228484687201,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00812068950242,0.9664741897174051
PC.CA1.3,0.0018530242864850002,0.0016567998118390001,0.0,0.0,0.003112028810996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0019115608363440002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001337646461485,0.9886249484330891
PC.CA1.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001166983627023,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002351125312262,0.9939481468819311
PC.CA1.3,0.004762071702977,0.004706738814437001,0.0024403506844600004,0.002227769631776,0.004605362454777001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0031539756790220004,0.0,0.023914888940593,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009835599639947,0.9420033279540291
PC.CA1.3,0.005444907938531,0.0031162270822840004,0.0016405839145580002,0.0016580965269000002,0.005206829394904001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.011328332373167,0.002580088566802,0.011012538308471001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.025547650176387,0.9310412468161321
PC.CA1.3,0.005856965192589001,0.006612580473195,0.003190362604892,0.002289411462018,0.015753817234611,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0014314894891040001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0013022624754800002,0.9632736253533131
PC.CA1.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001202235074472,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0010662044719300001,0.9955759458434901
PC.CA1.3,0.010452929923939001,0.006684617897401,0.015485059505287,0.0022006839035320002,0.019421590336689002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0030521110520240003,0.0,0.011991050208780002,0.0,0.0,0.0,0.0019274907347560002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.010470821748695,0.9179794392763361
PC.CA1.3,0.00910731442296,0.004950785651712,0.0,0.0028977738856960002,0.013209949995244,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005769468197291,0.007686510256329,0.011428181347197001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.021286227838335,0.9221887340613301
PC.CA1.3,0.0,0.0,0.0,0.0,0.0012065329656840002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002135886628413,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0013466768041830001,0.9928682614445561
PC.CA1.3,0.007390460328267001,0.00392622022929,0.002777133233904,0.0026572631589820003,0.006376460336827001,0.0,0.0,0.0,0.0,0.0,0.007193400140391001,0.003165626502726,0.002070452496341,0.0012015697858770002,0.0019265007810380002,0.0011246131870770002,0.0,0.012511981390933001,0.045644645646233,0.00975345945727,0.0,0.0,0.0,0.009650707013056,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.024840709526979,0.8559095568645201
PC.CA1.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0015599783595260002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002542136561989,0.9924271970126741
PC.CA1.3,0.010867781427958,0.005421172496224,0.0017387869913760001,0.00225722177158,0.017320910476750002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0030211228814410003,0.0,0.007618106098563001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.011484954945162001,0.9388700983719991
PC.CA1.3,0.0014907925456120001,0.0017400924708490001,0.0,0.0,0.002686489072946,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0032173893653480003,0.0,0.01726972701187,0.0,0.0,0.0,0.001089650033376,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.011710169393157001,0.9593139177296751
PC.CA1.3,0.0030306382985330004,0.002308947465093,0.0,0.0011682560819350001,0.004939801713342001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0017671923867590002,0.001522583532425,0.021828872804839,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.010609873203985001,0.951768306245318
PC.CA1.3,0.029667778452706003,0.026201984918227002,0.018254428047219003,0.012290762533252002,0.029715997534613,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002062536654095,0.002002779117249,0.009388191300180001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.010093538346153001,0.8598304630333201
PC.CA1.3,0.0,0.001233848082128,0.0,0.0,0.001124288532229,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00153513670835,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0014530572538070002,0.9931753129591171
PC.CA1.3,0.003629940515485,0.0040425288073910005,0.0,0.001358254110012,0.002405699114875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001202681823512,0.0,0.012581739765758,0.0,0.0,0.0,0.001969132901925,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006258601303693,0.9653433602333941
PC.CA1.3,0.0029123889561690004,0.0020780485248450002,0.0,0.0,0.0032014947190580002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009647117374077,0.001461455355277,0.007079421582595001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.024348551805186,0.9474433119420531
PC.CA1.3,0.0032911243460470004,0.0021521623044290002,0.0016902214714060002,0.0,0.008998328188515,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0026376601176280002,0.0,0.005111189964465,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.011607486130980001,0.9633877045454021
PC.CA1.3,0.00160036130957,0.001513144902954,0.0,0.0,0.0017898718005050001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001771310637037,0.0,0.0,0.0,0.00192484274122,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0029051923868120004,0.987040982890732
PC.CA1.3,0.003355619826868,0.0014991240808680001,0.0,0.0,0.0025333436863190003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0014732772410290002,0.0,0.026296061641546003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007964288243351,0.955389634353322
PC.CA1.3,0.0018178968137130002,0.002362050086832,0.0,0.0,0.0021852203753970002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009370997492469,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00505558024345,0.9771854571774921
PC.CA1.3,0.0,0.00135281644969,0.0,0.0,0.001451099166192,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002885113122539,0.0,0.010369543300625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.015199063970545,0.966865783651448
PC.CA1.3,0.0014899374656380002,0.0014765524590810001,0.0,0.0,0.002283853701041,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001675560308258,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002772066868432,0.9888911921912871
PC.CA1.3,0.005300936265268,0.007793716731050001,0.002045659936347,0.003364771474771,0.007174398906602,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0013890167027680001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0023182724178870003,0.9700211099171611
PC.CA1.3,0.001158628344191,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003590147651929,0.0012732096751820001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001234785838815,0.9893971968521461
PC.CA1.3,0.002106382017087,0.0011758735987860002,0.0,0.0,0.0018329063825630002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.013770911304285,0.001344766703994,0.06342773613194201,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.044511982947068006,0.8704496916437491
PC.CA1.3,0.003222316093882,0.0029098801159400003,0.0010453802217060002,0.0014993187298,0.003733650726424,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0013332711820280001,0.0,0.004826053718143,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004580700915102,0.9755277886453041
PC.CA1.3,0.003261147617379,0.003171616352698,0.001174411553741,0.001681815695935,0.003908562097357,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001172965004797,0.0,0.004415627875245001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004402164251609,0.976239107454654
PC.CA1.3,0.002682940627535,0.0037822248890280004,0.0,0.0016671079422690002,0.005200035755079001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0016532684952960002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0011854969087960001,0.9829097652774391
PC.CA1.3,0.011194583915293,0.009069761343391,0.002764809416286,0.005567952806538001,0.005365001187205,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.011497113753094,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004353894063161,0.948938154781188
PC.CA1.3,0.006041410139164,0.00630626296722,0.0018768797143650002,0.004780919560583,0.010407421506986,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0016838560509880001,0.0031687607514230003,0.006917486514610001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005939085010944,0.9513709347492041
PC.CA1.3,0.0,0.0,0.0,0.0,0.0012068945023940001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001888343922364,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0016670225123480002,0.9928789320936481
PC.CA1.3,0.008990841997476,0.012038791886267,0.002154840036223,0.004107283636146,0.009381900740258001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009991005549075001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004655492230092,0.9477317504537911
PC.CA1.3,0.0,0.0,0.0,0.0,0.0012537385318220002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0017678909318620002,0.0,0.002037750075648,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006134634889375001,0.9863361013117121
PC.CA1.3,0.011370544722963,0.0032238461601370003,0.0035185690147520004,0.001770966504936,0.012786518068265001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008764460580026001,0.0,0.0076397697110010005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.028632196292375,0.920577752655206
PC.CA1.3,0.017083927822388,0.013831008578393,0.0040202533101570005,0.010810119213133,0.006499956066206,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0010267206834390001,0.0,0.058044154468378004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005442208326906,0.8827988497350291
PC.CA1.3,0.0012817081316840002,0.0019366636172510002,0.0,0.0,0.001605796052758,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0014879099041130001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001162598005888,0.9914755805619351
PC.CA1.3,0.0019243715124530002,0.00232096894528,0.0,0.0,0.00274124447577,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0037518781246720003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003069155364475,0.983496653060672
PC.CA1.3,0.0013314287984730001,0.00118498052678,0.0,0.0,0.001416015134816,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003746892874418,0.0,0.025502183779935003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.015754448232814,0.949740418833878
PC.CA1.3,0.0,0.0,0.0,0.0,0.0012753869097550002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0015482520895370002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0024191169203230003,0.9923533530349771
PC.CA1.3,0.009332533519894,0.003313638171059,0.0016164751176300002,0.0018604216268730002,0.005453335552882001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006929486990414,0.0,0.037736772621761006,0.0,0.0,0.0,0.0048269657010190006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.020069249311504,0.9082042273986171
PC.CA1.3,0.022563745191990003,0.010503697316697001,0.00302542101733,0.005183928466298,0.020294523894196,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0018973100315850002,0.0,0.004346192237529,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.011799339048986002,0.919707613719649
PC.CA1.3,0.0012296594573360002,0.001488804508176,0.0,0.0,0.001485858957713,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001152475893759,0.0,0.012221378666456001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006207151339505001,0.9752664340180011
PC.CA1.3,0.0010638637297690002,0.001047228846462,0.0,0.0,0.0028752294925040002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001427800170477,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0015831234983110002,0.9909924216919891
PC.CA1.3,0.004533964947691,0.0013662119357450001,0.0,0.0,0.0021149082311140003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001303376406022,0.0,0.012391309218853001,0.0,0.0,0.0,0.0023096483097470003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007227457337563001,0.967082257853291
PC.CA1.3,0.0014272435147560001,0.00167739482926,0.0,0.0,0.0018360924197270002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001444091431249,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00156481362356,0.990575341182485
PC.CA1.3,0.008256728570777,0.005948137755289001,0.007310525466076001,0.004084323570149,0.011606049823755,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0013337116356510002,0.0,0.005346313827652,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004136911971175001,0.9485810308658961
PC.CA1.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0013453737190770002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001405355786036,0.9939604865146731
PC.CA1.3,0.0026242620614540003,0.0010873031171590001,0.0,0.0,0.002308920757042,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0027316927651400004,0.0,0.005706247323762,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01539012251898,0.9687436371152571
