model_class,Astro.1,Astro.2,Astro.3,Astro.4,Astro.5,Cacna2d1.Lhx6.Reln,Cacna2d1.Lhx6.Vwa5a,Cacna2d1.Ndnf.Cxcl14,Cacna2d1.Ndnf.Npy,Cacna2d1.Ndnf.Rgs10,Calb2.Cntnap5a.Igfbp6,Calb2.Cntnap5a.Rspo3,Calb2.Cntnap5a.Vip,Calb2.Cryab,Calb2.Vip.Gpd1,Calb2.Vip.Igfbp4,Calb2.Vip.Nos1,Cck.Calca,Cck.Cxcl14.Calb1.Igfbp5,Cck.Cxcl14.Calb1.Kctd12,Cck.Cxcl14.Calb1.Tac2,Cck.Cxcl14.Calb1.Tnfaip8l3,Cck.Cxcl14.Vip,Cck.Lmo1.Vip.Crh,Cck.Lmo1.Vip.Fam19a2,Cck.Lmo1.Vip.Tac2,Cck.Lypd1,Cck.Sema5a,Choroid,Endo,Eryth.1,Eryth.2,Microglia.1,Microglia.2,Ntng1.Chrm2,Ntng1.Rgs10,Ntng1.Synpr,Oligo.1,Oligo.2,Oligo.3,Oligo.4,Oligo.5,PC.CA1.1,PC.CA1.2,PC.CA1.3,PC.Other1,PC.Other2,Pvalb.C1ql1.Cpne5,Pvalb.C1ql1.Npy,Pvalb.C1ql1.Pvalb,Pvalb.Tac1.Akr1c18,Pvalb.Tac1.Nr4a2,Pvalb.Tac1.Sst,Pvalb.Tac1.Syt2,Sst.Cryab,Sst.Erbb4.Crh,Sst.Erbb4.Rgs10,Sst.Erbb4.Th,Sst.Nos1,Sst.Npy.Cort,Sst.Npy.Mgat4c,Sst.Npy.Serpine2,Sst.Npy.Zbtb20,Sst.Pnoc.Calb1.Igfbp5,Sst.Pnoc.Calb1.Pvalb,Sst.Pnoc.Pvalb,Vip.Crh.C1ql1,Vip.Crh.Pcp4,Vsmc,Zero
PC.Other1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0026581933377620003,0.0,0.0,0.014494671184084,0.008134635292754001,0.006073254253350001,0.004467382848119,0.009456835759806001,0.00746699564676,0.0032708571211410003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004850064216482,0.0,0.00550854512034,0.05056525843862401,0.014368639499304002,0.0015902207697580002,0.0,0.0,0.0,0.0,0.0,0.0,0.0022313470678650004,0.505847956084037,0.17666910192023302,0.057040773014834005,0.067809971600501,0.009777408182355,0.0012449399618860001,0.0,0.0,0.0,0.003947405671902,0.0,0.0,0.0,0.0010282821355180002,0.0,0.002075855509786,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007359290696425,0.0035238027684770003,0.0060377651856280004,0.015834003018661003
PC.Other1,0.0,0.0,0.0,0.0,0.0,0.005997285811525001,0.004040206728116,0.035892892535507,0.0016488534856800002,0.0027845149719020004,0.016289096459833,0.018772271486709003,0.008486037961728001,0.057202581531112004,0.008499970583518,0.007784560960995001,0.008978797558435002,0.0,0.0,0.0,0.0,0.0,0.001567337097914,0.002369964583329,0.0,0.0,0.0,0.0013686186982110001,0.0,0.004006997817474,0.0,0.0,0.003341891025418,0.0,0.005895630437728,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.50477738975395,0.057363170005816005,0.0076450999918890004,0.024357562124769003,0.0,0.029562957971028002,0.053546579793051004,0.003968977722069,0.0,0.0016032037498160002,0.0,0.0,0.0,0.001736168445815,0.0,0.0016312282693590001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.041620666542204005,0.068713108711978,0.0027274241888430003,0.0
PC.Other1,0.007687342471884,0.004625743025334,0.0040152984587540005,0.002843999726791,0.005933891880670001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004507889432248001,0.007342856475824001,0.0,0.013010984042967001,0.015004478040709,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004764189041084,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.010298508382066,0.9160313473850841
PC.Other1,0.0,0.0,0.001096078355186,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004539256017023,0.007236399682819,0.002551498438727,0.0,0.006585578970712,0.003351659141184,0.0012719646400210002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01179238108817,0.0,0.004831860921473001,0.065446509491094,0.020915508805932,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.764935072263036,0.05817432332708,0.0024524924334680003,0.0,0.0,0.0,0.0,0.0,0.0,0.0012331706837870001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0037267905629210004,0.0,0.022039721430362,0.012460270165939001
PC.Other1,0.013814862823213002,0.008308699402554,0.015239219779585,0.0054985599674890005,0.0073588852728650005,0.0010619898825320001,0.0,0.007464311636464001,0.0,0.002370341392906,0.0019820510500720002,0.00388776753127,0.0029347676952930003,0.007831748062534,0.0072464639293630005,0.008759420911134,0.005153198689268001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.040793889591981006,0.00402229833196,0.006679475282920001,0.0,0.020625875958494,0.016153405184364002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15342430182254002,0.007602534137621001,0.0,0.0024129965647800003,0.0,0.015833165973956002,0.008344633552164001,0.00209561295036,0.0,0.009106967139485,0.0,0.0031288470671410004,0.0,0.0032474992206400002,0.0,0.004524076447251,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006215577062201,0.016761704790879,0.007485978920831001,0.567282980164179
PC.Other1,0.008701265462363,0.004551493312109,0.004032018953810001,0.0035341195206450003,0.0063849396437520006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0017358444303080002,0.0028926132886210004,0.007826978407860001,0.0,0.005217352878743,0.008023372662021001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03965116425659,0.0010985216922490002,0.0,0.0017857299980320001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005391755373311001,0.8955228019475531
PC.Other1,0.004329870973937,0.003045910242962,0.001763062990433,0.0014258865057890002,0.0037804602318390005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0016103050918030001,0.006901992800133001,0.0,0.004283158069225,0.007345112622558001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0027922867805830003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004161747126059,0.9570239731560221
PC.Other1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.010117372494896,0.012666497222010001,0.006643115903368001,0.0029640262360540004,0.0,0.0025054582854360003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7812751805813141,0.161306053379209,0.015401016820358002,0.002296770424006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0019143660814330001,0.0,0.0,0.0
PC.Other1,0.0025475737624510004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0016816102245980002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00743383894861,0.0,0.0031228799887850003,0.002493587649584,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9093740929635391,0.019242728287831003,0.0,0.0040340066156920006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002180249228434,0.041437987296304005
PC.Other1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.020236986044341,0.038055635680946005,0.030820269235611004,0.011419404390809,0.010525283093566,0.034725887196816005,0.0047259997463850005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0017312873307380001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.677733450184625,0.05658001347889301,0.001276430683116,0.002112658693057,0.0,0.0,0.0,0.0,0.0,0.08452305252481,0.0,0.0,0.0,0.010604758680087001,0.0,0.008838393823788001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0025985910956110004,0.0,0.0,0.0
PC.Other1,0.0,0.0,0.0013946404874770001,0.0,0.0,0.0,0.0,0.0056574595772120005,0.0,0.0034241912833730005,0.049741380733120004,0.056978383332029,0.047615322047702004,0.016923406306853,0.128934969945202,0.083085561116746,0.048024462386187,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002486200002276,0.0037121200524650004,0.0,0.0,0.033138374865004004,0.012862591345658002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.154428359139126,0.033092415186245006,0.001351666493898,0.001727260582331,0.0,0.027350322561011,0.0024110761148110004,0.0014442133518010002,0.0,0.15412635985286402,0.001328911778519,0.0013771478806080002,0.0,0.016852542859593003,0.0014989390000450002,0.038126560417603005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001237101753353,0.028172772698183003,0.004062461440944,0.005760930843721,0.027030012262584002
PC.Other1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003468638166063,0.0,0.004603102152842001,0.0014666906095270001,0.014996375340900002,0.002330437537481,0.002203415090062,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0011829917501130001,0.0,0.0,0.003240900910958,0.001097834364767,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.690955953309149,0.234627213444967,0.024987283888053,0.00559802731634,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004614610806015,0.0,0.0020625028202190003,0.0
PC.Other1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.012610033489708001,0.0,0.0,0.015026856609107,0.007796873746230001,0.015359329156135,0.091176604171466,0.0048705557383890005,0.0023959951276020003,0.001432809839321,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0026750932235030003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6797347739977141,0.130977158322706,0.005564539742916001,0.016490261699746,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007785484496820001,0.0,0.0019227400228280002,0.0
PC.Other1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.056969298433253004,0.0,0.0070627440566200005,0.272836817307886,0.006615239594018001,0.079289170117566,0.39985122868446304,0.064942078974024,0.016406779652665,0.014120954610933002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007201667260566,0.014402472915308,0.0,0.012209292804099001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.043866662529874006,0.001016794119691,0.0,0.0
PC.Other1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.011598122516162001,0.002064547020195,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8957336832715611,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.049470306202446,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.030386096525862,0.0,0.0018372813943460002
PC.Other1,0.20380116479581903,0.020858443260256,0.059947700241164005,0.029038606708661003,0.09474096964603601,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.021566149857982,0.010603282804334,0.02691033388254,0.039331049133397,0.024173545328977003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0017430697285950002,0.062325297077073,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0010381193293290002,0.040990911261118,0.35575505567347204
PC.Other1,0.007325455393668001,0.002544629925346,0.004170369955614,0.001813656822456,0.003645639508458,0.0,0.0,0.0,0.0,0.0,0.057496464302759,0.056880233920855006,0.030497388503621003,0.009614710056515001,0.010384077420301,0.015889711071604,0.006250179218173,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.020436138745483,0.015329790264656001,0.00968007605992,0.033580720692404004,0.022527527865294,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09506786688037801,0.036814539264348,0.001904641268254,0.002429014902713,0.0,0.0015025866797170001,0.0,0.0,0.0,0.012281013779198002,0.0,0.0,0.0,0.0,0.0,0.004449569010089,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.010277632752361,0.0,0.041383519579579,0.482631706071288
PC.Other1,0.007534244026296001,0.003346617758548,0.0038259535071420003,0.0018708228575210002,0.0037458344066650003,0.0034941305173190004,0.0,0.0,0.0,0.0031438015137580004,0.002212062338539,0.0,0.0,0.0,0.0011506529229500001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006831132596007001,0.00477136298594,0.0,0.067253328071113,0.058942412959401,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00882224607263,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001945929739568,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0017434911471410001,0.0,0.018965944082418,0.7920664466597891
PC.Other1,0.0015594819902170001,0.0,0.0,0.0,0.002377787670929,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007369024784153,0.001901971339901,0.9160535246702121,0.001763965267358,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005011130166225001,0.043109436179911004,0.004163214873605,0.0015391618658800001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008086821898745001,0.0023159657834760003
PC.Other1,0.008578261475398,0.0012857210944050002,0.028277908318995,0.0015300506844650001,0.002131153553577,0.0,0.0,0.170661546007005,0.0,0.00685708871206,0.12184180050157702,0.023761099777869003,0.030822602621079002,0.278047164858437,0.032941635236662,0.013113301937734,0.020892351012279,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001599040813423,0.0,0.005651432608209,0.005456531412135,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05127574396861401,0.0,0.0,0.0,0.0,0.039957966192268005,0.004560650231581,0.0,0.0,0.004580844562877,0.0,0.0,0.0,0.0016375562768780002,0.0,0.008327738598382001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.081932218807221,0.005873181801199,0.0029516956492890004,0.040350277315537
PC.Other1,0.010031210807502002,0.005524126015760001,0.008505696438577001,0.0047230912506270005,0.009978679172939,0.0,0.0,0.001324716243577,0.0,0.0,0.005765254710908,0.0033341662764620004,0.002423937012543,0.002995452482653,0.0034622665122420004,0.0025309571815840004,0.00170530273932,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.057456031724093005,0.0054180764908910006,0.018901121085411,0.059280865963793006,0.032106497311718,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002551159713655,0.054278059528170004,0.007014600903264,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0020201493438640004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0040037124997250005,0.0,0.069509103468766,0.6206169493948871
PC.Other1,0.00257176204401,0.0,0.0,0.0,0.001652527750879,0.0,0.0,0.0,0.0,0.0,0.014189985322889,0.008293073150069,0.016750081842715002,0.0023146734746860003,0.005733623664481001,0.007828448555433,0.002179714282801,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.42699041090884504,0.0,0.199214233084151,0.023620875699662,0.003879816034789,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.011152077709727001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.013483561931993002,0.0,0.24819063851203402,0.008492113171350001
PC.Other1,0.008426513379643001,0.00564053755364,0.0050607006067370005,0.004073952640532,0.0070197432690520005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001833410658719,0.009013518650682001,0.0,0.0049630018770920005,0.007391937804963,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009466123230406001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0051180177661950006,0.9282113673979411
PC.Other1,0.0,0.0,0.0020619205657810002,0.0,0.0,0.0,0.0,0.106115000548215,0.0,0.00420018398474,0.14535877286072202,0.15915821047981601,0.09175653765818001,0.18164833720623302,0.025257515468201003,0.065715625706699,0.016174016271533,0.0,0.0,0.0,0.0,0.0,0.0039997195111380005,0.0,0.0,0.0,0.0,0.0,0.0,0.0011462353931650001,0.0,0.0,0.0053831316319270005,0.002110282314622,0.0,0.0,0.0033218809228920004,0.0,0.0,0.0,0.0,0.0,0.020793686065208,0.013706953625055002,0.001543948908938,0.004245720843914,0.0,0.0046807333850450005,0.0021046824072950003,0.0,0.0,0.009458854155828,0.0,0.0,0.0,0.0024756100270750003,0.0,0.0035218283720630005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06959009175330301,0.039738332378646005,0.0015526038304260002,0.007345213022976
PC.Other1,0.274697685227822,0.019914567723252,0.30129536932154505,0.112330841010222,0.058022881959748,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001282030542944,0.0024426228973460002,0.0032244976662140004,0.001958902245657,0.002432664240993,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0037525913858350002,0.0,0.0,0.00112999851194,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11161465888218301,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001378186460229,0.098266402941865
PC.Other1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001147263032984,0.0,0.0,0.0,0.0,0.0,0.004063721852235001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00124640589674,0.0,0.0,0.018038535573488,0.006722957077378001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.949093191548756,0.004393314486121,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0015986281760810002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00145950171103,0.004487530949173001,0.0013471372900320001,0.001761795682795
PC.Other1,0.004978867968017,0.0,0.0,0.0,0.0,0.0,0.0,0.001056898522271,0.0,0.0,0.060477589100940005,0.052648224868530005,0.043129843182933,0.019182960463271,0.010346717882341,0.021216250207383002,0.004548703406022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.308628271435407,0.0,0.085721544723993,0.006478207714391001,0.0,0.008908184758529001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.168801286619741,0.001116983161428,0.0,0.008043976203537001,0.0,0.0,0.0,0.0,0.0,0.007043261543534,0.0,0.0,0.0,0.0012792395709670002,0.0,0.004448323229357,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009301714751377001,0.005741368534631,0.15744867086965,0.004047293653115
PC.Other1,0.004220998321727,0.0021431845844810003,0.004351371606662001,0.002504260068916,0.0016594741767170002,0.0,0.0,0.0036425823028250004,0.0,0.0,0.001063928689818,0.0,0.0,0.005068763666777,0.0030873987688740004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001246047967189,0.001012396105897,0.0,0.0063891332090390005,0.0055087565423430004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7248044285921741,0.08270640689068401,0.0030358661009820005,0.0,0.0,0.0062165752291510005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007777932434080001,0.005990409365238001,0.0032399182716190003,0.11850511910462301
PC.Other1,0.012043632567495001,0.0,0.0048830570793670005,0.0,0.0010329831475340001,0.0,0.0,0.0017569654649590002,0.0,0.0,0.030808831349118004,0.0022858343159640002,0.0026176777729770002,0.033337243256493,0.004015707156378,0.004757343890609,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.021783896339402,0.026093830585642002,0.0,0.007766808125647001,0.016269025159905002,0.0039743413994940005,0.0010105897900660001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7076992888411211,0.0,0.0,0.010822194043095,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.012903575048777,0.059346435027649004,0.025711995132318,0.005018255005576001
PC.Other1,0.051386427292403,0.008818881272791,0.051069112474197,0.014481738465389,0.0068920014905830005,0.0,0.0,0.001016805873269,0.0,0.0,0.0,0.004700045446195,0.013785266961851,0.003336793006177,0.10542025478349101,0.042521338191222,0.097447793030787,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0010636424397280002,0.0,0.0,0.001630387672052,0.0010191163086190002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.50373953242763,0.013760954167579002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.021529801921506,0.0,0.012874302422587,0.0,0.0,0.004176334186654001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.011990025712383001,0.005143834697283,0.0,0.001961527690591,0.013644311422789001
PC.Other1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.014646845515526,0.013518454419137,0.024736819000321,0.002649571396212,0.008635049822683,0.017610928093090002,0.007845042903148,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.42937317308431205,0.30377523160909803,0.028251897014856003,0.13296740464435,0.002399807786622,0.0,0.0,0.0,0.0,0.008116012475028,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0024989266676760003,0.0,0.0,0.0
PC.Other1,0.028156945861903003,0.0,0.019374121999407003,0.0,0.012797695270708,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.86597498925155,0.001191570437117,0.0,0.014969083604968,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006278580463729,0.001490912819962,0.044852872426091005
PC.Other1,0.0033746896047200004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001993797522494,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.032761317927378006,0.0,0.002076072676666,0.00101909420081,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9077035112720211,0.006275359024943,0.0,0.0063171905249760005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.031912335380956,0.0019708965146550002
PC.Other1,0.006515537020386,0.002476108947199,0.004193895976671001,0.0016195833036890001,0.0035125767779390004,0.0,0.0,0.008036552558738001,0.0,0.004991065412982,0.012122684589893,0.019351098604904002,0.008843031499750001,0.024776600020267003,0.007283937973576001,0.010836296424674001,0.003864839772427,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.022566627926385002,0.003269596933196,0.003027172785292,0.024795047129801,0.015721301422646,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.332771266964546,0.032550235840234004,0.002057179268307,0.0,0.0,0.0014138005586370002,0.0,0.0,0.0,0.012588604399854,0.0,0.0,0.0,0.0022202902954710003,0.0,0.0053615223180940004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.015303187739324,0.0027574678981650003,0.033423697601569005,0.367705983437808
