model_class,Astro.1,Astro.2,Astro.3,Astro.4,Astro.5,Cacna2d1.Lhx6.Reln,Cacna2d1.Lhx6.Vwa5a,Cacna2d1.Ndnf.Cxcl14,Cacna2d1.Ndnf.Npy,Cacna2d1.Ndnf.Rgs10,Calb2.Cntnap5a.Igfbp6,Calb2.Cntnap5a.Rspo3,Calb2.Cntnap5a.Vip,Calb2.Cryab,Calb2.Vip.Gpd1,Calb2.Vip.Igfbp4,Calb2.Vip.Nos1,Cck.Calca,Cck.Cxcl14.Calb1.Igfbp5,Cck.Cxcl14.Calb1.Tac2,Cck.Cxcl14.Calb1.Tnfaip8l3,Cck.Cxcl14.Vip,Cck.Lmo1.Npy,Cck.Lmo1.Vip.Crh,Cck.Lmo1.Vip.Fam19a2,Cck.Lmo1.Vip.Tac2,Cck.Lypd1,Cck.Sema5a,Choroid,Endo,Eryth.1,Eryth.2,Microglia.1,Microglia.2,Ntng1.Chrm2,Ntng1.Rgs10,Ntng1.Synpr,Oligo.1,Oligo.4,Oligo.5,PC.CA1.1,PC.CA1.2,PC.CA1.3,PC.Other1,PC.Other2,Pvalb.C1ql1.Cpne5,Pvalb.C1ql1.Npy,Pvalb.C1ql1.Pvalb,Pvalb.Tac1.Akr1c18,Pvalb.Tac1.Nr4a2,Pvalb.Tac1.Sst,Pvalb.Tac1.Syt2,Sst.Cryab,Sst.Erbb4.Crh,Sst.Erbb4.Rgs10,Sst.Erbb4.Th,Sst.Npy.Cort,Sst.Npy.Mgat4c,Sst.Npy.Serpine2,Sst.Npy.Zbtb20,Sst.Pnoc.Calb1.Igfbp5,Sst.Pnoc.Calb1.Pvalb,Sst.Pnoc.Pvalb,Vip.Crh.C1ql1,Vip.Crh.Pcp4,Vsmc,Zero
Oligo.5,0.0,0.0,0.0,0.0,0.0,0.00105546205699,0.0,0.003452741260837,0.0,0.0,0.021572151151577002,0.004493853475452001,0.004001175905119001,0.066655763547316,0.29322516687356504,0.029344457007533003,0.24275508255614403,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.270126329319873,0.054700133525783005,0.0,0.0,0.0,0.0,0.0018400795101050002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003767903422079,0.0,0.0,0.0
Oligo.5,0.0036763115091510003,0.0,0.0,0.0,0.001279312086233,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0037447303375860003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9532767337475061,0.01866113181384,0.0,0.0,0.0,0.0,0.009508522938604,0.0,0.0,0.001836295932467,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00302031879151
Oligo.5,0.007861615530007,0.00138625756916,0.066660505488739,0.0,0.011251707766231,0.0,0.0,0.165835502737288,0.0,0.0013921532636680001,0.023020849601919,0.10670101635545301,0.0030762753777740003,0.31171043861874503,0.0,0.0024866513247130003,0.003270061351394,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.014311818252961002,0.0,0.0,0.011841176554282,0.0032643490964040004,0.001034109866032,0.013476404784627001,0.0,0.0,0.0,0.0,0.05006876048205101,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001368920219631,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007757225815398,0.188446802484521
Oligo.5,0.010327253995021001,0.0,0.10500101240720301,0.0,0.0035262491085920004,0.0,0.0,0.0,0.0,0.0,0.004759878978423,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.077305719811185,0.159993148203279,0.0,0.034164061906384005,0.0,0.0,0.0,0.0,0.0,0.008770581576987001,0.0,0.0,0.0,0.005228687170557,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.585507576973833,0.0,0.0,0.0,0.0
Oligo.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9999774648807541,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Oligo.5,0.0017721855341120002,0.00228955458474,0.0,0.0,0.001164844796899,0.0,0.0,0.0,0.0,0.0,0.0,0.0012883263199220001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.030298620331168,0.021757674536073003,0.005828654716056,0.0054926210128920004,0.004877670554549,0.0,0.0,0.0,0.0,0.0,0.0,0.0037076948873800003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.043656219041108,0.8744525762671681
Oligo.5,0.0,0.0,0.0,0.0,0.0,0.812993810994265,0.012446166780769001,0.009879711848217001,0.002571741136483,0.028428347286994,0.0,0.0,0.0,0.018381163537199003,0.007383969279828001,0.011338742037411,0.0049152296749240005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.051180596198470006,0.0,0.0,0.0,0.0,0.0,0.033269361479847,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0018730720341720002,0.001278120889773,0.0,0.0
Oligo.5,0.008840483373232,0.0055369243284290005,0.0029674092144590003,0.0022944146098250002,0.0067311841557060005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0013110829866070002,0.004155545041886,0.0,0.005553287899035001,0.00750269660156,0.0,0.0,0.0,0.0,0.0,0.0,0.015991663458957,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002410758794122,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002969881454534,0.9328856176390201
Oligo.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9940998874538151,0.0,0.0,0.0,0.0,0.0,0.0,0.0026473593445760003,0.0,0.0,0.002239817358802,0.0,0.0,0.0,0.0
Oligo.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18959305943402202,0.028463694678605003,0.07669388005219001,0.0,0.0,0.0,0.020904055707472002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.30835819545451104,0.012914375391638,0.0,0.0023995307329510002,0.0,0.0,0.0,0.0,0.0,0.001628381513641,0.0,0.0,0.075643508948718,0.09628538044043601,0.10113026691690401,0.012004559728023001,0.0,0.0,0.0,0.048615534932975005,0.0,0.0,0.015175188276443001,0.0,0.0,0.0,0.006086550018122001
Oligo.5,0.083588719280207,0.0016022970924590002,0.08451864488188601,0.007837959820051001,0.0046487068333330005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7794840984643391,0.0015227803281870002,0.0,0.023195480538886003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.011825197075645002
Oligo.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0030885008767630004,0.0,0.0,0.0013388681580880002,0.0014600311113640001,0.014531989397621,0.011256407516544002,0.009218572683459,0.023186768381313002,0.030359521295632002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004715448265007,0.002974813480752,0.0,0.036950481053615,0.01850953780108,0.0,0.0,0.0,0.0,0.0,0.0,0.0021286863256490002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07196568143807501,0.0,0.0,0.0,0.015312883610501002,0.001137703055308,0.154402584553294,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0019547396053440002,0.0,0.011486573619784,0.581977722729987
Oligo.5,0.0013557469646400002,0.0,0.0,0.0,0.0,0.0,0.0,0.007608348205328,0.006666791382064,0.048370282958435006,0.0014238519579840001,0.0,0.0,0.0011664244475910002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.31939752048615905,0.00113830375551,0.003898250419067,0.013399807637267001,0.005581308928512,0.0,0.0,0.0,0.0,0.0,0.0,0.005767682591414001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.015493010536381002,0.0,0.0,0.0,0.030820529147094003,0.0,0.039454556618691,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15750614056172102,0.33565226667957104
Oligo.5,0.009983692191122,0.0040468198683490005,0.010468201582841001,0.0033536609445740002,0.030427658448729,0.0,0.0,0.03548659014615,0.0,0.001103871330603,0.0,0.003841398868872,0.0015714742452690002,0.008042498671265,0.001229541163746,0.0013654543805900002,0.002103316246213,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.143700056105763,0.152283335357409,0.203310334074417,0.017732500945953,0.014194928072653,0.0,0.0,0.0,0.0,0.0,0.0,0.045400645034738,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007301786314021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09225443814700501,0.20801350353731102
Oligo.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9832703562160301,0.014395951930241001,0.0,0.0,0.0,0.001037180373261,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Oligo.5,0.002112155724539,0.0,0.007050495969304,0.0,0.008166795914648,0.0,0.0,0.0,0.0,0.0,0.066888811606719,0.002838566300887,0.030448458102058002,0.06323806540306401,0.059971213401205,0.0010488044041660001,0.0015600475907790001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22358430190959103,0.001849647579162,0.13481985819987902,0.0011631449330470002,0.0,0.0,0.0,0.0,0.0,0.0,0.022582718615131003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0010112167456850002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.272038603279661,0.09528938621073901
Oligo.5,0.0062461068017430005,0.0023734576636380003,0.011650687065373,0.0,0.004028740708599,0.0,0.0,0.007720916735323001,0.0,0.0,0.23485990136198903,0.038271573529694,0.002352704691186,0.363171903106528,0.0,0.005803374908987,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008293376341705001,0.004444361987127001,0.001692594425316,0.004784056427042001,0.001526798182967,0.0,0.0,0.0,0.0,0.0,0.0,0.0067120015004000005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0035886857746340005,0.0,0.0,0.0,0.003349644155893,0.0,0.001284867816605,0.0,0.0,0.0,0.0,0.0,0.0,0.001402692369741,0.001279192747816,0.0,0.007142554647668001,0.274941140846617
Oligo.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24143361182050202,0.0,0.001585657857687,0.0074600173661400005,0.0,0.0,0.7480215284642441,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Oligo.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.626904910285009,0.017658567103965,0.007539752687199,0.0,0.0,0.0,0.050630622826497,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.016110281427429003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.278596720545697,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Oligo.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0050734448426700005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8302177438475941,0.119101618347471,0.042620772530632005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0010926838176340001
Oligo.5,0.007513120843852,0.008487818782693,0.008840156377167,0.0035093116723090003,0.016441562354586003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.032314419004321006,0.0022578379042880003,0.0027947007905180002,0.0051926061666950005,0.003584939655892,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06790421642162,0.837018509259651
Oligo.5,0.002547374595849,0.0,0.0019247605531380002,0.0,0.001063830425831,0.0,0.0,0.0,0.0,0.0,0.001443096486506,0.015131238507302,0.013105620024649002,0.006174934497084001,0.007058331480572001,0.021380966646376003,0.046244136063004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003376600188427,0.0069459319644990004,0.0,0.004751895061367001,0.004266653035515,0.0043891618143370005,0.0,0.0,0.0,0.0,0.0,0.38335357538983306,0.007357630123068001,0.0,0.0,0.0,0.001955158388231,0.10030573896637501,0.0,0.0,0.001562603891574,0.0,0.0,0.0,0.0017321027046280002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006344068578222,0.353149894667936
Oligo.5,0.005429306288537001,0.004520493451044,0.001434859011923,0.002093761206944,0.005695144373537,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008367561214375001,0.025258314395398003,0.0,0.0600618627185,0.036707038111454,0.0,0.0,0.0,0.0,0.0,0.0,0.0010695252526090001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.063884772132104,0.0,0.0,0.0,0.004323209785432,0.0,0.035423052099266,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.022589437973664,0.721056889818207
Oligo.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9995757725542661,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Oligo.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0017884285126320001,0.0027738818531020002,0.0,0.009362758766937,0.004117921725174,0.0,0.0,0.0,0.0,0.0,0.0,0.0014529083873980001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004324167668391,0.974724325830388
Oligo.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0027104926760540002,0.0,0.0,0.0,0.105839387179552,0.005622165576672,0.024182476840488003,0.0012934282409990002,0.008673428924251,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0076427397928580006,0.029894807957150004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.136678389432728,0.669344762887354,0.004278746303845,0.0,0.0
Oligo.5,0.23181334367081202,0.056194775697641,0.286510844033382,0.17061599967742502,0.09428377881880001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00725971186405,0.0016134430427120002,0.001636890740873,0.014433187177963,0.025036779662766,0.0,0.0,0.0,0.0,0.0,0.0,0.008281991349517001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002231137550943,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.013080221217953,0.08461031031496401
Oligo.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.010817160142797001,0.007482067592636,0.193383175623267,0.11437812086887801,0.033957703084105,0.039926238795105005,0.14595270802613702,0.323797134742473,0.034246233721046,0.013915305096515002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004918807449012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.010804404632686001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005728760563606001,0.046310594644768006,0.0030485204487340004,0.0018019844719710002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002422328162365,0.0,0.004323422146056,0.0
Oligo.5,0.004581208566428001,0.0025256966096890003,0.006106251279898001,0.0,0.007881745342469,0.0,0.0,0.001105410748455,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0068674255586410006,0.004973290085674,0.0,0.00391539793572,0.003151579197965,0.0,0.0,0.0,0.0,0.0,0.0,0.014422048636583001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.011120305797566002,0.9318946446689551
Oligo.5,0.0,0.0,0.0,0.0,0.0012088149689050002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0014696702360140002,0.0010858760758700001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004062503857358,0.0,0.005840677058167001,0.0043428718646580005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001025224348636,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002115434827097,0.9751022560864151
Oligo.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00940634302944,0.0,0.0,0.001249369792625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.948261951831138,0.011648996369040002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.025759972002517003
Oligo.5,0.0,0.0,0.0,0.0,0.0,0.020200595320753002,0.0015168214414480001,0.200344569271436,0.119090162983984,0.150794830384748,0.00706498352483,0.041766747084895,0.003014970450154,0.073514194066989,0.0015310523142370001,0.015935126676699,0.027254127769056002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.043884739179125005,0.0,0.0,0.206059632430614,0.0,0.0,0.07664447248422801,0.0,0.0,0.008491014986394001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Oligo.5,0.0,0.0,0.0016496246533130002,0.0,0.0,0.0,0.0,0.001574164515294,0.0,0.0,0.0,0.132524247837732,0.020388630875570003,0.24562826886799302,0.0,0.0033752141844110004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003455133602134,0.0,0.0,0.29117454916282703,0.022854460335593,0.246372960142854,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.025135018127051,0.0011472364524670001,0.0,0.0,0.0
Oligo.5,0.0,0.0,0.0,0.0,0.0,0.003112740336644,0.0,0.011843691951296,0.0,0.0,0.139274260146241,0.021155259541433002,0.021553415233508,0.16021023701151801,0.015351348065164002,0.007235339672815,0.009123274609787001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.026619607627229,0.333336404155092,0.005069811446044001,0.053011871170441004,0.0,0.001886537789016,0.0038523823153870005,0.0,0.0,0.013103246816921,0.001239407403437,0.0,0.019441550208804,0.035122694054697,0.0,0.080510011097878,0.0,0.006558043652209001,0.0,0.002621288023686,0.019066247957276003,0.0,0.0,0.008363184937171001,0.0,0.0,0.0
Oligo.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007267767073598001,0.40303488672549803,0.53545302307529,0.04269875571896,0.0,0.0038823326105630004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004921837322034,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Oligo.5,0.09449811715893501,0.005655071905727001,0.07258835437404801,0.006371794585826001,0.012931917150539,0.0,0.0,0.0,0.0,0.0,0.001657328374934,0.007757904603622001,0.008356580438627,0.028748126139340004,0.001429016521732,0.006004357647646,0.002931121933468,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.012550065242110001,0.0012048389701910002,0.0,0.039348241071681,0.026004760692523003,0.0,0.0,0.0,0.0,0.0,0.0,0.167203583381438,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.011001135708174,0.0,0.025408785020356,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00122583413067,0.0,0.028715520977191003,0.43657778371916806
Oligo.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.095221709781014,0.008647410108928002,0.001524332864262,0.026826441353543003,0.001624781044468,0.002367569524179,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.012032458790260001,0.001076571272861,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001130482299169,0.731235205420767,0.037630970287982006,0.0,0.021349032701753003,0.0,0.0,0.006611133350263001,0.0,0.0,0.0,0.008032741927093,0.0,0.0,0.014785352558227001,0.001297900701522,0.011314649307896002,0.0,0.0,0.0,0.0012696166847420002,0.0,0.0,0.0010160051890240002,0.0038379149474920002,0.0,0.0,0.004750948161099
Oligo.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9999259913699111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Oligo.5,0.043541402102983004,0.015684445802863,0.05855682309739801,0.012003703320342,0.027110772732274004,0.0,0.0,0.053197520862611,0.0,0.0,0.22026181613884602,0.101108996705512,0.028846640493806003,0.29532351118508704,0.023922531224866,0.0035477132079640003,0.002178890670956,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0018411840420400002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006588401422033,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0028775146675930003,0.0,0.002778461112164,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.024145947530153002,0.0,0.008320834462539001,0.06506843497600001
