model_class,Astro.1,Astro.2,Astro.3,Astro.4,Astro.5,Cacna2d1.Lhx6.Reln,Cacna2d1.Lhx6.Vwa5a,Cacna2d1.Ndnf.Cxcl14,Cacna2d1.Ndnf.Npy,Cacna2d1.Ndnf.Rgs10,Calb2.Cntnap5a.Igfbp6,Calb2.Cntnap5a.Rspo3,Calb2.Cntnap5a.Vip,Calb2.Cryab,Calb2.Vip.Gpd1,Calb2.Vip.Igfbp4,Calb2.Vip.Nos1,Cck.Calca,Cck.Cxcl14.Calb1.Igfbp5,Cck.Cxcl14.Calb1.Tac2,Cck.Cxcl14.Calb1.Tnfaip8l3,Cck.Cxcl14.Vip,Cck.Lmo1.Npy,Cck.Lmo1.Vip.Crh,Cck.Lmo1.Vip.Fam19a2,Cck.Lmo1.Vip.Tac2,Cck.Lypd1,Cck.Sema5a,Endo,Eryth.1,Eryth.2,Microglia.1,Microglia.2,Ntng1.Chrm2,Ntng1.Rgs10,Ntng1.Synpr,Oligo.1,Oligo.4,Oligo.5,PC.CA1.1,PC.CA1.2,PC.CA1.3,PC.Other1,PC.Other2,Pvalb.C1ql1.Cpne5,Pvalb.C1ql1.Npy,Pvalb.C1ql1.Pvalb,Pvalb.Tac1.Akr1c18,Pvalb.Tac1.Nr4a2,Pvalb.Tac1.Sst,Pvalb.Tac1.Syt2,Sst.Cryab,Sst.Erbb4.Crh,Sst.Erbb4.Rgs10,Sst.Erbb4.Th,Sst.Npy.Cort,Sst.Npy.Mgat4c,Sst.Npy.Serpine2,Sst.Npy.Zbtb20,Sst.Pnoc.Calb1.Igfbp5,Sst.Pnoc.Calb1.Pvalb,Sst.Pnoc.Pvalb,Vip.Crh.C1ql1,Vip.Crh.Pcp4,Vsmc,Zero
Eryth.2,0.011913155764650001,0.013782442337575002,0.08106313818612901,0.007461471248821,0.046091950626942005,0.0,0.0,0.003115452508148,0.0,0.0,0.012646497509318,0.066569798900004,0.003786717642394,0.02501039252063,0.0025766068499,0.007476366849672,0.002917983219901,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0024795422039100004,0.0,0.005914982895361001,0.004874443373667,0.0,0.0,0.0,0.0,0.0,0.0,0.0071376358667370006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00804783888492,0.0,0.0,0.0,0.014479354800116001,0.0,0.0037834792661890003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004669694977145001,0.0,0.00312168648476,0.659549938601769
Eryth.2,0.0,0.0,0.0,0.0,0.0011121526271520002,0.0,0.0,0.0,0.0,0.0,0.0018423217182990002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.014827466039722001,0.017923241172509003,0.0011394541183660002,0.009448117199199,0.013451694586475,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.053571870643639004,0.884576700779218
Eryth.2,0.006262285657162,0.0,0.0018379130476380001,0.0,0.017350237380257,0.0,0.0,0.0,0.0,0.0,0.0,0.003726958882215,0.0,0.0,0.030124544605658003,0.008895229394952001,0.0069405247183810005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.053154784583636004,0.012937733750215001,0.006878721229852,0.541496844846982,0.17627018367711902,0.0,0.0,0.0,0.0,0.0,0.0,0.029901408031728003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.022024497607946003,0.077973409505439
Eryth.2,0.004017888503153,0.0025229946332870003,0.001234553087761,0.0059583321604970005,0.002039581626776,0.0,0.0,0.002948940214007,0.0,0.0,0.0,0.00260027279705,0.004878227996216,0.005039962946972,0.018382997746451,0.05586490890529101,0.025199971662826,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0012898087586460001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5858041718039121,0.25942258578273103,0.0018472583945760002,0.001029234270854,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.016593787722380002,0.0,0.0015026529269200001,0.0
Eryth.2,0.002116497668253,0.001085543507495,0.0,0.0,0.0024164629343090003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002704098541617,0.0,0.0037905099765580003,0.004647777809204,0.0,0.0,0.0,0.0,0.0,0.0,0.0010002763122940002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001613984767145,0.979319617440749
Eryth.2,0.003053986146905,0.001104711116622,0.0010599770327350002,0.0,0.002961916173116,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.027988594812344003,0.023406939062378,0.0,0.087537106740996,0.060299777039557,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12715102505036802,0.661276797513014
Eryth.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.069908817929244,0.032990412036860005,0.09611982490405101,0.0,0.40610911015216206,0.18446433650013302,0.022017748067152003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001001277211745,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.181656334435455,0.001671278149478,0.0,0.0
Eryth.2,0.026470929036973,0.017243178570189,0.07526324263225101,0.04500673490261901,0.019148912995672,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00260468590507,0.0,0.008055436477012,0.005423978615418001,0.0,0.0,0.0,0.0,0.0,0.0,0.031547216018624,0.002060057888856,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0034089571847310002,0.7608543442744651
Eryth.2,0.009672071326231001,0.0056396966242920005,0.0020625245709980002,0.002549652136183,0.004018702035753,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0017997722044920002,0.006851047009507001,0.0,0.013922841197988001,0.021164593270721,0.0,0.0,0.0,0.0,0.0,0.0,0.004718259123199,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0019843758281040003,0.0,0.004918460584209,0.9186572507858951
Eryth.2,0.37812703152701505,0.047244797595720006,0.131457594522146,0.08949387669219101,0.037964825061706,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001946916231627,0.047972676496519005,0.002423997435904,0.001531135674957,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002007753212395,0.0,0.011944831708165,0.013561075764612001,0.0,0.0,0.0,0.0,0.0,0.0,0.039264198040956,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0010199432157290001,0.0,0.0012425566789800002,0.19064156523143302
Eryth.2,0.05684631186001501,0.025259392902661004,0.05891437988944501,0.034924393235204,0.018418557305503,0.0,0.0,0.0020440019585860002,0.0,0.0,0.0,0.0014949004757280001,0.0,0.008473615633007001,0.002032406926851,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004113427655409001,0.01822873218749,0.0,0.002421391445266,0.0053763794145200005,0.0,0.0,0.0,0.0,0.0,0.0,0.025629462784704002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005743257880066001,0.7253726184886541
Eryth.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9999999999894541,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Eryth.2,0.0021257527451200003,0.004455568504517,0.0018708633917630002,0.0,0.005086466091872,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002349796100874,0.0,0.009101771849675,0.006912030764881,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9658112557983751
Eryth.2,0.039581387180649005,0.0024691665930840004,0.030583336481625003,0.0013654103564420001,0.0025338716864380002,0.0,0.0,0.0036335096671600005,0.0,0.0,0.00234514201979,0.046340689420113004,0.002432484668116,0.005990008410897,0.002662701696508,0.007057707714973001,0.002171916242286,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002553200248401,0.0,0.0,0.0,0.0,0.004006642395430001,0.0,0.0,0.0,0.0,0.0,0.292886274560249,0.010327593627600001,0.0,0.0031510916023290004,0.0,0.0,0.0,0.0,0.0,0.35680045468574,0.0,0.0,0.002831642845361,0.008506334516359002,0.0,0.139675361188626,0.0,0.0,0.0,0.0,0.0,0.0,0.009342884692364,0.0,0.0,0.004289802624311,0.013944192158071002
Eryth.2,0.025857232514055,0.033645782175471005,0.031345144819822,0.023771767100414003,0.022722013551512002,0.0,0.0,0.0,0.0,0.012684294898395001,0.0034074418231280004,0.0,0.0,0.0,0.0012222865764770002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.144985194198187,0.005456607227539,0.065532531176127,0.06618124798663101,0.10487355458788401,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.168138568541153,0.286331249161965
Eryth.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007022179373091001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9683708765965631,0.010945670172354,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0024629034368350003,0.001838938798452,0.0,0.0,0.0,0.0,0.002865690225688,0.0,0.0,0.0027274494002480004,0.0,0.0,0.0,0.0
Eryth.2,0.005028157349112001,0.004066507515913,0.002509026435484,0.0024217594392,0.0025433273221930003,0.0061454083213800005,0.0,0.0,0.0,0.00428705824264,0.0,0.0,0.0,0.0,0.0,0.001036383237665,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0014272324108500001,0.024574461203798,0.0,0.005810599450542,0.006001888586579,0.0,0.0,0.0,0.0,0.0,0.0,0.0019387602508220002,0.0,0.0,0.0,0.0,0.012179521696644002,0.017578326426367002,0.0,0.0,0.008227558799668001,0.0,0.0,0.0,0.008992023992584001,0.0,0.015801727688019,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004454126415289,0.8576478608002751
Eryth.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0032362032003920003,0.0,0.002934498704637,0.003990245880639,0.0,0.0,0.0,0.0,0.0,0.0,0.0015458596807350002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0018694484188560001,0.983018700377948
Eryth.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9999794363017421,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Eryth.2,0.0,0.0,0.0033982465698590004,0.0,0.0,0.0,0.0,0.198266642409777,0.0,0.030260247900106,0.005529784137793,0.001223026724045,0.0,0.658115117116403,0.006071289032298001,0.0031312173608610003,0.001346328988954,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009465313830774001,0.0034245351929730002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.019163230064902,0.0,0.0,0.0,0.0,0.0,0.05352505434449,0.0,0.0,0.0,0.0,0.0,0.0,0.002742407524975,0.0,0.0,0.0,0.0
Eryth.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5821420405834651,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.41554997555663603,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Eryth.2,0.0,0.0,0.0,0.0,0.0,0.008758660481581,0.0,0.22162690882193603,0.0,0.18259739033569403,0.007463116493830001,0.0,0.0,0.013598968490668,0.012285962934485,0.002284988149595,0.048110155590997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.296741625405593,0.0,0.0038619517060490003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001990441254032,0.0,0.0,0.0,0.0,0.042937291080501004,0.007141050331479001,0.0011153466148320001,0.0,0.004182012039468001,0.0,0.0,0.0,0.004293520716141,0.0,0.025948508901474,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10234737047627701,0.008755843116928001
Eryth.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002922140764413,0.0,0.012416435609762001,0.093094370131095,0.11995985784469401,0.00970592870357,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.30084403598442905,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008057398795524001,0.45156803851263605,0.0,0.0
Eryth.2,0.003966207966285,0.0,0.15199780388755502,0.0,0.020111449579107002,0.0,0.0,0.0022955126978800003,0.0,0.0017155791096800002,0.0,0.0,0.0,0.003120704967974,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0018007731900820001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.012797920959292,0.0022195209698700003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7726779774254671,0.0,0.010613508213545,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0020914500601550002,0.007616608362582
Eryth.2,0.0,0.0,0.0,0.0,0.001282967924598,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002831672585718,0.0,0.013036365255912001,0.017687762727729,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0019276170497860002,0.960922574334748
Eryth.2,0.002873837327412,0.0,0.0,0.0,0.00234186376418,0.0,0.0,0.0,0.0,0.0,0.002289016807149,0.0,0.0,0.002167893005504,0.012972303367340001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.033770167739681,0.020704171659304,0.0,0.026690173711293,0.018209902094501,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.026022747800318,0.002314352679144,0.011070292892620001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0013612582473590002,0.0,0.081755735685564,0.749534540374573
Eryth.2,0.008457703703354,0.0030657798461090004,0.003685423167748,0.001584486545097,0.0036631259088270004,0.0,0.0,0.0,0.0,0.0,0.020070171803297003,0.0,0.012220009628264,0.0,0.288029504704545,0.011321307655826,0.009320901514453,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0013073758669070001,0.0,0.014131914801476,0.024254944492594,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0019043591689460002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.029332841020393,0.0027477486497950003,0.001557668387277,0.5610972509324771
Eryth.2,0.0,0.0,0.0031125182856590002,0.0,0.0,0.0,0.0,0.36604789421583905,0.006912520191305001,0.602538635809273,0.011166889725793001,0.0,0.0,0.001710546203544,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0024952170133550004
Eryth.2,0.0043892694335690005,0.0,0.0,0.0,0.003968113958047,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.069181064659627,0.0,0.004344615336743,0.008950067482441001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001776070157956,0.9060443618294041
Eryth.2,0.010888139826156001,0.004513426004660001,0.70211133817362,0.002664652249155,0.076044368808829,0.0,0.0,0.0,0.0,0.0,0.06062862220297201,0.0072758104627510005,0.005275924416907001,0.001826609423139,0.0068215073679390005,0.005519238939612,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.049357663161715006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005415004031196001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0020364932352490003,0.021291100927054003,0.00277946576895,0.0,0.03242530618796
Eryth.2,0.005888747939693,0.0051861627214350005,0.0018746612077460002,0.0023028834955580004,0.004306034015645,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006649744858526,0.013280591096841002,0.0,0.010542140933181001,0.009369942092371,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.049850282812645,0.888794171049851
Eryth.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.045479973990673,0.0029267590796270004,0.006054054406231001,0.0,0.0,0.0,0.253710813672596,0.0,0.005112916012639,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6844738766585661,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Eryth.2,0.021877455096389,0.010944022840574,0.224469612243818,0.0027571332282840004,0.032659259921148,0.0,0.0,0.001337778394527,0.0,0.0,0.0,0.0,0.0,0.022944254237793,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09457359097939601,0.0016269636029780001,0.0,0.026695968731568,0.026378900413527,0.0,0.0,0.0,0.0,0.0,0.0,0.0022260328920980003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09842822183041401,0.430800262415907
Eryth.2,0.09848764126767101,0.054633012894923005,0.012809554894288,0.01166144267124,0.08523083692630601,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001620438540984,0.0,0.0,0.001217501118431,0.0,0.0,0.0,0.0010519018450480002,0.0,0.009828318670338001,0.023857709895694003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004267585951078,0.6930849415875691
Eryth.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13504793665651801,0.001497952845762,0.001000363194497,0.0029433469223670004,0.004891387726041,0.0,0.0,0.0,0.0,0.0,0.0,0.0014034638282640001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.149922178650192,0.701808500304235
Eryth.2,0.0031863569185930003,0.0,0.008741212720013,0.001396241404542,0.005569363103331001,0.0,0.0,0.0,0.0,0.0,0.0015162958150690001,0.0,0.0,0.0020862752841770004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.354930380375142,0.00848238299196,0.002766968282224,0.012784354698274,0.0059775591159460005,0.0,0.0,0.0,0.0,0.0,0.0,0.11549372362344501,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.274955745499108,0.19801544173822702
Eryth.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.015809577060886003,0.0,0.0,0.163887849276033,0.010475095439512,0.084732776241669,0.438258436247409,0.0,0.004280625896881001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22895721467632701,0.044651794526862,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006897836003926,0.0,0.0,0.0
Eryth.2,0.0026527341235550003,0.001387919558924,0.001342640329954,0.0,0.0042213973408,0.0,0.0,0.0,0.0,0.0,0.0,0.005305407420949,0.0024303286878380004,0.0,0.0,0.00424593623612,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002718151500403,0.0028215950016650003,0.0,0.006302986525832,0.005466478579283,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004072630168381,0.0,0.008793501423255001,0.944534437843597
Eryth.2,0.0,0.0,0.0,0.0,0.004139386431528,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0020230183999180003,0.007341428461681,0.0,0.0036104360572160005,0.005933818888279,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006695795149651001,0.966908333876856
Eryth.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.065416246469766,0.0,0.26486662862319604,0.132677893550595,0.097086157855991,0.05923834297629801,0.31991414664677503,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0019525928063190002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.056036027261859,0.0,0.0,0.0
