model_class,Astro.1,Astro.2,Astro.3,Astro.4,Astro.5,Cacna2d1.Lhx6.Reln,Cacna2d1.Lhx6.Vwa5a,Cacna2d1.Ndnf.Cxcl14,Cacna2d1.Ndnf.Npy,Cacna2d1.Ndnf.Rgs10,Calb2.Cntnap5a.Igfbp6,Calb2.Cntnap5a.Rspo3,Calb2.Cntnap5a.Vip,Calb2.Cryab,Calb2.Vip.Gpd1,Calb2.Vip.Igfbp4,Calb2.Vip.Nos1,Cck.Calca,Cck.Cxcl14.Calb1.Igfbp5,Cck.Cxcl14.Calb1.Tnfaip8l3,Cck.Cxcl14.Vip,Cck.Lmo1.Vip.Crh,Cck.Lypd1,Cck.Sema5a,Choroid,Endo,Eryth.1,Eryth.2,Microglia.1,Microglia.2,Ntng1.Chrm2,Ntng1.Rgs10,Ntng1.Synpr,Oligo.1,Oligo.2,Oligo.3,Oligo.4,Oligo.5,PC.CA1.1,PC.CA1.2,PC.CA1.3,PC.Other1,PC.Other2,Pvalb.C1ql1.Cpne5,Pvalb.C1ql1.Npy,Pvalb.C1ql1.Pvalb,Pvalb.Tac1.Akr1c18,Pvalb.Tac1.Nr4a2,Pvalb.Tac1.Sst,Pvalb.Tac1.Syt2,Sst.Cryab,Sst.Erbb4.Crh,Sst.Erbb4.Rgs10,Sst.Erbb4.Th,Sst.Npy.Cort,Sst.Npy.Mgat4c,Sst.Npy.Serpine2,Sst.Npy.Zbtb20,Sst.Pnoc.Calb1.Igfbp5,Sst.Pnoc.Calb1.Pvalb,Sst.Pnoc.Pvalb,Vip.Crh.C1ql1,Vip.Crh.Pcp4,Vsmc,Zero
PC.CA1.3,0.003603043572025,0.001038978890629,0.002413553317343,0.0,0.00204788586,0.0,0.0,0.0,0.0,0.0,0.001526199203245,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24595369590284702,0.0014668894303330002,0.08704802091273901,0.054806533518407,0.018118374062713,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004367471527726,0.16135551709985402,0.00381248655803,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0020103189574360004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.34253749018837004,0.06347877858082801
PC.CA1.3,0.008713147287065001,0.006781981969739,0.008150166532331,0.004110405470801001,0.0041797044277990004,0.0,0.0,0.0,0.0,0.0,0.005857253626947,0.007462331789848,0.001481285019627,0.0024351698297160004,0.0,0.004666359096999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005300243218327,0.003932110707862001,0.0,0.009627168031686001,0.01071321849387,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07955554026211101,0.0011262313014200002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.020896367799457003,0.812994770241643
PC.CA1.3,0.013265571676017001,0.006049154192542001,0.006652259104487,0.003921782409853,0.0055871628557430005,0.0,0.0,0.0,0.0,0.0,0.009622612527578001,0.007161170679929001,0.022419341008981002,0.0047826737463150006,0.21097586094186802,0.262880703767435,0.148526160688072,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0024941366626420004,0.0017948628828040002,0.0,0.027185337705881003,0.015599053241305002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005483531568029,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002633232464676,0.0,0.0010110382024260001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.052001274151297,0.016941898140111003,0.005122453595531,0.16601490076185202
PC.CA1.3,0.007954871153215,0.002415675375832,0.009439711930509001,0.0016263363599460002,0.007896681628905,0.0,0.0,0.0,0.0,0.0,0.129076127300208,0.004154144149459,0.003839289189349,0.0,0.0,0.001465626316777,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19716423570160402,0.002524907807339,0.006700518792749001,0.018453772674675,0.009349923705627,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007592114091697,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001565064594298,0.0,0.0,0.0,0.0,0.0,0.001381557429792,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25525446906403204,0.328439127642125
PC.CA1.3,0.005131614715759,0.0033846529220110002,0.004724766241234001,0.0021231441249230003,0.007046142495085001,0.0,0.0,0.0,0.0,0.0,0.07091442915703901,0.040556494014207,0.01782279191364,0.002360255861953,0.019396768861502,0.064103325457843,0.013129737225584002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0044916391702290006,0.0,0.002973864601442,0.003847758787867,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001554749298515,0.0,0.0,0.0,0.0,0.0016736550276160002,0.0,0.0,0.0,0.014806316262979001,0.0,0.0,0.0,0.00124094130062,0.0,0.002123175606602,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007124563952878001,0.0,0.0014824546190360002,0.7067193427249161
PC.CA1.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0019369565019250001,0.0,0.002662751034893,0.003126794943561,0.0040791198496880005,0.0034038865120670004,0.001295235029571,0.004086279336085,0.001095880995225,0.001333790150796,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0015120680854610001,0.0,0.008312049246302,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.48740177963892006,0.44878342885822803,0.016366144325474,0.007709704935261001,0.0,0.0,0.0013701149636460002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0016024608206170001,0.0,0.0,0.0
PC.CA1.3,0.0,0.0,0.002081972674862,0.0,0.0,0.0,0.0,0.012185974307037,0.0,0.0,0.01390715600938,0.020612647862209,0.002306436076679,0.063997100423406,0.013677519667768001,0.0046341528905830005,0.029176751867118003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0011261608594930002,0.0,0.0,0.0015894891164120002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5224092330101511,0.272420478615963,0.004212270006428,0.010819944069304002,0.0,0.0,0.0,0.0,0.0,0.001985888652373,0.0,0.0,0.0,0.001449142078562,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.014966515151585001,0.0,0.0,0.0017008160792650001
PC.CA1.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0034500019287890004,0.038354541223958004,0.0036648765297410003,0.0014576059433880002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003089344920114,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.450854514309439,0.483089312930903,0.0028416858123270004,0.0030431466945720002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0014166855835240002,0.005336985733312
PC.CA1.3,0.019196976839452002,0.023716102722884002,0.088814001989443,0.016810410716233,0.020732479267881,0.0,0.0,0.0,0.0,0.0,0.005193966467933,0.002515781441289,0.0013806417592130001,0.0012687863733990001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0059961632172090005,0.00494448080891,0.0,0.021451712874665,0.014755658100668001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0040231698353550005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0015187548781440002,0.0,0.011206992774564,0.7523184891705871
PC.CA1.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0054142688574490005,0.0,0.001901637349635,0.0,0.010976400671384001,0.002370713094741,0.0019247155163130002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0015217337852370001,0.0,0.0,0.010352825506394001,0.001775467751679,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8687464299031841,0.075755550385263,0.003842557847022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.013405751979283,0.0,0.0,0.0
PC.CA1.3,0.039493043606029,0.037577285721645,0.021375903988690003,0.033171407942517,0.03359973701926,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00175404797898,0.005255619713358001,0.0,0.009726460177718001,0.010857866141087,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007226514868864001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0055527579243260005,0.793236229944117
PC.CA1.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001243503667082,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.43916042154633605,0.5226008719355241,0.033863753828407006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PC.CA1.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0014563496972560001,0.0010178805904110001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.92291345479495,0.060312867065258007,0.004258613615038,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004689172829744
PC.CA1.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001489095122901,0.0,0.0,0.006090151334464,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09801709322190501,0.7905302284830591,0.09332368023932201,0.006660652580386,0.002500365724739,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PC.CA1.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07844556619788501,0.00442201474486,0.021917065739117003,0.0027881217897990002,0.06270580107767,0.003452960118477,0.030861671427659002,0.013916708881051001,0.11404389458923501,0.028489611574603002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10412976137500501,0.012292966492964,0.0,0.0,0.0,0.0,0.002185548035864,0.0,0.0,0.0024748826698420003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.038865963686874005,0.47382418476397403,0.0,0.0
PC.CA1.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002461180235885,0.0020216776182460003,0.0,0.005801652619154001,0.0,0.002759410384421,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001221074938516,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.057089363040528,0.007027337962391001,0.0,0.0,0.0,0.8210662017842061,0.033984094741094005,0.010075814716373001,0.0,0.008739091855138001,0.0022120783862730003,0.0,0.0,0.0014706298934750001,0.0,0.033899632492872006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0020669508301350004,0.0,0.0,0.003487402889294
PC.CA1.3,0.09607928348288201,0.009650389624273,0.01512014103876,0.045303589113188006,0.035587790197492,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.042902491001680004,0.009053349618443,0.007596723687306001,0.0067014295197560005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0021269029748460003,0.618170253136324,0.06335463569480601,0.004545660646075001,0.006174521788331001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001998543245878,0.034285874041407004
PC.CA1.3,0.00426761629778,0.0,0.0026578621596180002,0.0,0.001434687239849,0.0,0.0,0.010564863653352,0.0,0.0,0.005637308510146001,0.019528893583878,0.009494017924938,0.015068677180792002,0.007048111237780001,0.018468500275529,0.0022676825363420004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004444657689370001,0.0010384064587520001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5484141795884381,0.036471638232642004,0.001030160375089,0.0028871515259260004,0.0,0.0,0.0,0.0,0.0,0.006451051458176001,0.0011004874392340001,0.0,0.0,0.060292645179141006,0.027673329604097,0.062453223280104005,0.0,0.0,0.0,0.0,0.003922365592048001,0.0,0.049788439835998004,0.010692893311005001,0.0,0.007894837627891001,0.07209656493812801
PC.CA1.3,0.0030921581255550002,0.0,0.002519334202903,0.0,0.002123441368873,0.0,0.0,0.0,0.0,0.0,0.018927733561319,0.0018571185606210002,0.001053724418063,0.0,0.004562297436153001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11221245544200902,0.001275862798684,0.001974304282263,0.07178924491479101,0.047815749449125006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.26035032607204,0.044069555262456005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007768681124693,0.0,0.0,0.0,0.0036965495035370002,0.0,0.017564815800854002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003962999192603,0.0,0.11116200265485301,0.277969145501397
PC.CA1.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0064311182907180004,0.0,0.0,0.040807841656589,0.222014201931952,0.23490091371669902,0.08110597159478601,0.0060609795885740005,0.06640133889370001,0.006867818681168001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002099125452398,0.0,0.001475779552852,0.0013169228699620001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.069501696003802,0.054799374976890004,0.008148715182345001,0.004440464952456,0.0,0.009327912668092,0.0033445471312370002,0.0,0.0,0.10151608294154701,0.002636393998539,0.004354290887619,0.0,0.0034203678312940003,0.0,0.013587104548127001,0.0,0.0,0.0,0.0,0.0,0.0,0.0011992692480140002,0.017762442223914002,0.008131627675152001,0.002714688779279,0.018369852227624002
PC.CA1.3,0.022597844562849002,0.010927952821228,0.023105388288372,0.007361865673029,0.005531742096441,0.0,0.0,0.025901190722045,0.0,0.001651369142035,0.027767176271624002,0.016587362618725,0.012154506337761,0.098708237293727,0.006223714783305001,0.004362026256531,0.001228355560872,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.018578541092168003,0.0015707463422990002,0.0,0.22134587924527202,0.08556982647856001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006397467567438001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.027499937924470003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.036018585479999005,0.0,0.021051432007121,0.315438089159272
PC.CA1.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.021976004156349,0.014155317245537001,0.017410816024266,0.00896433922063,0.056776022815404004,0.023647639675377002,0.021944972784925,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.475449062308445,0.14270082063641001,0.02229655566936,0.008016155676783,0.0,0.0,0.0,0.0,0.0,0.00241632127335,0.0,0.0013801667862980002,0.0,0.0039925791574630005,0.002043999923925,0.0,0.0,0.0,0.0,0.0017309261792410001,0.0,0.0,0.002741577498319,0.164000774249652,0.003095193496668,0.0,0.0
PC.CA1.3,0.001520817292868,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.040847909554144,0.001906503970002,0.019549855873728,0.035243289976038004,0.011873470066079,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.341249806696904,0.387211958271282,0.023194719758281003,0.009596859439498001,0.0,0.0,0.0,0.0,0.0,0.0036869198894160004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.050808864522038005,0.06665538433246
PC.CA1.3,0.0,0.0,0.004500567855626,0.0,0.0,0.0,0.0,0.0072666714473120005,0.0,0.0,0.047780250911049,0.014829282858192001,0.005437329396285001,0.226896132534003,0.01035582379128,0.005571710070884001,0.0016339548566650002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006568046654914001,0.0,0.0,0.19527090145289902,0.028011828947758003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.33184562721264504,0.097460320202679,0.0017080346283010002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0028323722137180004,0.0,0.003509042558838,0.006181752890968
PC.CA1.3,0.012997354969014002,0.005006451075545,0.004557060943126,0.0027445935522850003,0.0032139122549390002,0.0,0.0,0.003109685245316,0.0,0.0,0.002603430697077,0.016834243190148,0.005976794177947001,0.017485304915966,0.0026074000508900003,0.005909705745316,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005677096530664,0.0,0.016417999907019,0.0,0.003476455083125,0.004012255120594,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5735082636776221,0.00413593103691,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08783776536203701,0.0,0.0,0.0,0.003484782802998,0.0,0.009339920768518,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0016483119836150002,0.0,0.003249589425387,0.20122289314037903
PC.CA1.3,0.010301312890528,0.003417315035701,0.104622322230733,0.003244016002483,0.005584765816742001,0.0,0.0,0.0,0.0,0.0,0.025644028319307004,0.036874053137785,0.031327992706359005,0.0013810613370660002,0.15604843836228702,0.233984415010546,0.305564620203008,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006125587269193,0.0,0.0,0.0023389228277960004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.012103062698507002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002291159412469,0.0,0.0,0.0,0.006738787028669001,0.0,0.021326101717663002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.022656721140863003,0.0,0.004249941668586,0.0017684690744920002
PC.CA1.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.010753187990052001,0.0,0.0014557954298820002,0.0010117735770760001,0.0017064338167160002,0.0,0.002273972856058,0.0,0.0019505384696420001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.014356778662361002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.425884407714589,0.15124584852051,0.007087337502005001,0.004642755496792,0.0,0.0,0.0011260881407890002,0.0,0.0,0.040297915783890005,0.0,0.0,0.0,0.311713281100228,0.0,0.017853986460502,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0016130702940190002,0.0,0.0,0.0
PC.CA1.3,0.012176122587701002,0.0,0.007498725715559,0.0,0.002000510027015,0.0,0.0,0.0,0.0,0.0,0.280797958508053,0.006499922081027,0.02820602402263,0.025326243686978,0.031965215341833005,0.015430786664320002,0.004439184377998001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.030241298186469003,0.0,0.0020075330621780003,0.037595339575047,0.023036401097271002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.36296778385281003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00209625706374,0.013337295670791002,0.048281473580051006,0.063031687532676
PC.CA1.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.722562004766349,0.001080417429769,0.012950129909188,0.029974349479319002,0.047971017345175004,0.008396962175358,0.055597475776663005,0.0011936301236280002,0.002953520319991,0.002110715830768,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.019813308577550003,0.036127429721722004,0.0017040130466250002,0.007411463785635001,0.0,0.021570117930565003,0.006229466686253,0.0,0.0,0.013413445647536002,0.0,0.0,0.0,0.0,0.0,0.002166355024173,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002997825414058,0.0,0.0,0.0
PC.CA1.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.018501783039235,0.0,0.002285161026627,0.027117684369342,0.042273081715353,0.028278649211854003,0.11612295599342601,0.10922456362505101,0.099581859403603,0.22322109537237703,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18553842296119702,0.0,0.012795124862733001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07931021157974001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0036483698850990004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.017503427889122,0.0,0.030377959528252,0.0
PC.CA1.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.011640913945013001,0.0,0.0,0.002190603812905,0.019950159750456,0.008042142570091,0.045053401529773,0.002563235248135,0.01130475670465,0.0023913846730580003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.150143457297455,0.649752914774352,0.012454915570552,0.057481035667789004,0.0,0.0,0.0,0.0,0.0,0.0207074971304,0.0,0.0,0.0,0.0017277134695280001,0.0,0.0017053826902910002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00135238217072,0.0,0.0,0.0
PC.CA1.3,0.0,0.0,0.0,0.0,0.0,0.30612088749349503,0.032999011502339005,0.033772172546553,0.024628884039997002,0.042901521488562,0.029486026295135002,0.013546989255796001,0.0055738698098080006,0.035255750841338,0.002735878897823,0.0032043746802820003,0.001328638330274,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003115646635108,0.0,0.0015579928406480002,0.0034019953397160002,0.0012176497679570002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.022076897537576003,0.014604658101954,0.0033205429588240003,0.0,0.0,0.038225575987684,0.26914431357147,0.013919515396601,0.0,0.018692014590757002,0.011576956919598001,0.00654304702601,0.0,0.0014167014523470002,0.0,0.02244017172028,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.012713255194723001,0.012893789779506,0.0024865140187440003,0.004693430372776
PC.CA1.3,0.009528331468809001,0.003398505617822,0.004781079260603001,0.0035580006556940004,0.011144778211955001,0.0,0.0,0.0,0.0,0.0,0.020529318144538,0.0075618624004270005,0.019626770530482,0.00114701595242,0.088138100941113,0.04905005888107301,0.029484059592155002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.014851857040213001,0.014973709639199001,0.020927600674318002,0.010120268069829,0.007808246295723,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002892560928136,0.11149570851926201,0.034948185147839005,0.003964732490517001,0.0014049841837310002,0.0,0.0,0.0,0.0,0.0,0.011123105534745001,0.0,0.0,0.0,0.0,0.0,0.014469343144022002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.012221475231039001,0.0,0.024361297427701004,0.464889034177042
PC.CA1.3,0.0,0.0,0.0010640599041060001,0.0,0.0,0.0,0.0,0.001408904485913,0.0,0.0,0.028071305042217002,0.023155165692641002,0.005832486324559001,0.005270455514344001,0.002739679896289,0.002101400463906,0.007807627160801,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00460317022287,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.265713383638786,0.5742004786479711,0.032918627989286,0.034432217751615,0.0,0.0,0.0,0.0,0.0,0.0031477521807400004,0.0,0.0,0.0,0.0,0.0,0.002219132235461,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001170756461697,0.0,0.0016272251609390001,0.0
PC.CA1.3,0.0010950266036390001,0.0,0.0010850753524050002,0.0,0.0,0.0,0.0,0.0,0.0,0.0018169279447960002,0.009013703473451,0.0,0.003227751309101,0.002106694658275,0.0016000045986660002,0.001718906470235,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.099097591635408,0.001175445995138,0.0033715837935370005,0.29239420890612,0.17099600912555601,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02545392687132,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09643164360933201,0.28390040703186203
PC.CA1.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007498085224718001,0.009463054298482002,0.017071041801610003,0.011622054805159002,0.00358411126364,0.050861548023832005,0.004632147930173001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0349408058455,0.0,0.001276246571169,0.051630353888067006,0.0067369789767880005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.616439580230645,0.144050573621262,0.00463764026143,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.014362547280326002,0.0,0.016594492238553003,0.0032663901842950004
PC.CA1.3,0.0060599587536080005,0.0027275852651770004,0.0034853567158340004,0.0018399803421280002,0.006742057561998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.015496698669945002,0.005786411614113,0.002066717507108,0.013734084875663001,0.010227024394299001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0036829765044930005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.029068556659303003,0.89555165866004
