model_class,Astro.1,Astro.2,Astro.3,Astro.4,Astro.5,Cacna2d1.Ndnf.Cxcl14,Cacna2d1.Ndnf.Rgs10,Calb2.Cntnap5a.Igfbp6,Calb2.Cntnap5a.Rspo3,Calb2.Cntnap5a.Vip,Calb2.Cryab,Calb2.Vip.Gpd1,Calb2.Vip.Igfbp4,Choroid,Endo,Eryth.2,Microglia.1,Oligo.1,Oligo.2,Oligo.4,Oligo.5,PC.CA1.1,PC.CA1.2,PC.CA1.3,PC.Other1,Pvalb.C1ql1.Cpne5,Pvalb.C1ql1.Npy,Pvalb.C1ql1.Pvalb,Pvalb.Tac1.Akr1c18,Pvalb.Tac1.Nr4a2,Pvalb.Tac1.Sst,Pvalb.Tac1.Syt2,Sst.Cryab,Sst.Erbb4.Crh,Sst.Erbb4.Rgs10,Sst.Erbb4.Th,Sst.Npy.Cort,Sst.Npy.Mgat4c,Sst.Npy.Zbtb20,Sst.Pnoc.Calb1.Igfbp5,Sst.Pnoc.Pvalb,Vsmc,Zero
PC.CA1.3,0.054347032941703004,0.06672435122506801,0.041532180157860005,0.063059301021564,0.024216935092536,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.021896375999884,0.0016099639438050001,0.064025047266848,0.0,0.0,0.0,0.0,0.002817332967447,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05433134234463401,0.6049643181484731
PC.CA1.3,0.0068717091770350005,0.007826533108629,0.004736185967747,0.0026978226782130004,0.0041800732008310006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.012870969332658001,0.0015048652719200002,0.13142632031811802,0.0,0.0,0.0,0.0,0.008267432903951,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.042676374180759,0.775259367317473
PC.CA1.3,0.0014953874803590001,0.0015301594291080001,0.0,0.0,0.001706601883577,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001976330481112,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0020250283251450002,0.9898529762259761
PC.CA1.3,0.0035906725379860004,0.0041815041198880005,0.001551269797199,0.0024118322727150004,0.004303574976306001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001046821266059,0.004578149805182,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003629907758953,0.9731098677941751
PC.CA1.3,0.009640365113967,0.006031936550098001,0.0038850785351290003,0.004377704858011,0.008379270746997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.010608460144211001,0.0029339849449130004,0.011106635975292,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.024770216027316,0.916803072264996
PC.CA1.3,0.0032960243848630002,0.003435242509575,0.0,0.001333318658658,0.0034404903848560004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0024770143152070003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0018947407296990002,0.9820764658928981
PC.CA1.3,0.006851259393921,0.008877454305255,0.003147935163934,0.0035993309312260004,0.004209533186133,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0019663384696920003,0.007346630235803,0.016180439970782,0.0,0.0,0.0,0.0,0.018056324778867,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008850276116625,0.919476279972343
PC.CA1.3,0.008733517375587,0.007907292270628,0.002457011628817,0.005194358723605,0.011692111426541,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0026273887677500003,0.0024645566813410002,0.029013384771245,0.0,0.0,0.0,0.00153713846091,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.013400111387257002,0.9143598986501961
PC.CA1.3,0.007135846675375,0.0068369253076470005,0.004849579250348001,0.0026083747946370004,0.003815813416722,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05884190611567901,0.003511063843727,0.11265731254319301,0.0,0.0,0.0,0.0,0.012526431814351001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0023122430385500003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09609724795070701,0.6869196009461781
PC.CA1.3,0.002983714385837,0.0029293400933940003,0.0,0.001458168951491,0.002513206532026,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001840638396249,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001543722543374,0.985587768136933
PC.CA1.3,0.004605814740841,0.0034545717439850004,0.0,0.0015136316232920001,0.0044700228669790005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0029177490134970003,0.0,0.006095903811019001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.012499951439562,0.9630169323619471
PC.CA1.3,0.010534689809222,0.006324468276518,0.0036739496995740004,0.0036448926124380003,0.008498690286029,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.024780735775912003,0.001021402273898,0.015538588675792001,0.0,0.0,0.0,0.0,0.00178725568515,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05173098389768,0.8723592175107041
PC.CA1.3,0.005216842172023,0.0031788523684070005,0.002346179216149,0.0013600758072300002,0.003608933722798,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001503049869666,0.0,0.021817315669054,0.0,0.0,0.0,0.0,0.001864251905371,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0073634715035420005,0.9512014718157511
PC.CA1.3,0.010715109319943001,0.006141003879994,0.005355203875299,0.004152629077783,0.007802318307305001,0.0,0.0,0.0033629020770400003,0.002006399124458,0.0014244473532860002,0.0,0.001245804622272,0.0012878081430980001,0.0,0.05059439345119401,0.012522845468579001,0.059598654136689,0.0,0.0,0.0,0.0,0.009540954267014,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.078530032141016,0.7412757619772591
PC.CA1.3,0.006280740474094,0.0033476690961500005,0.0018270422344940002,0.001675190659763,0.005375610965261001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.031572416480482,0.002646324593077,0.047461295653562004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09614825252313701,0.8027788830893691
PC.CA1.3,0.004328792702239,0.004209781716568,0.0017591546632550002,0.002384546867625,0.004901617598476,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001025360210725,0.0,0.005017931328002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0036244371033680002,0.9714055264980641
PC.CA1.3,0.00323887124601,0.003104152047555,0.001166734629216,0.001236503065166,0.002790734160826,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0018087491834410001,0.0,0.015770250689912002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008375258914283,0.9620912334723811
PC.CA1.3,0.005299906140604001,0.0029957519148600003,0.0012143083942210001,0.0016979382082230002,0.004782109110014,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009932782576364001,0.001961465264778,0.00830034029849,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.032832153175723,0.9307827707342861
PC.CA1.3,0.006386180908992001,0.007864154142207001,0.0013354569389520002,0.005868958012533,0.009453694455591001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0043571975372210005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003280670178907,0.959740558492546
PC.CA1.3,0.006657195103706001,0.006898854325639,0.0028716230759980002,0.004127367616458,0.006292641739267001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002256802471253,0.0,0.005321129591386,0.0,0.0,0.0,0.0,0.002502075555636,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006924669800333001,0.953577063519198
PC.CA1.3,0.005806668856743,0.003431140518663,0.005182449752219,0.0013529258861880002,0.009416178300205,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02752674017889,0.0028024436599100003,0.056427251927867,0.0,0.0,0.0,0.0,0.004243846242015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.071670745769944,0.8111083887357111
PC.CA1.3,0.002260122987916,0.0029009069634680002,0.0,0.0,0.0025066984337370002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00121905916688,0.0,0.015662480854019,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006989769616375,0.9662448063028721
PC.CA1.3,0.014059771576278001,0.003984431812688,0.004034843653828,0.0022006560071630003,0.006843741658542001,0.0,0.0,0.0020155772390030003,0.001053748189658,0.0,0.0,0.0,0.0,0.0,0.017618009503755,0.0029645527720800003,0.045420227689019,0.0,0.0,0.0,0.0,0.011317618795321002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.061463553340180006,0.8252453167528111
PC.CA1.3,0.004642309127174,0.005265883374594001,0.004616538619428,0.0031079764246250002,0.008354109699936,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0014899754614510002,0.0,0.005340027315305001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0044612095162180005,0.9608838871376931
PC.CA1.3,0.033233864940132,0.004618806815855,0.010209188258611002,0.003561489220031,0.019029751259443003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.025456502869944,0.00244757444125,0.098763496792358,0.0,0.0,0.0,0.0,0.010429914077930001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07662678404198,0.7141670766099051
PC.CA1.3,0.0064218217093950005,0.004106407041659,0.0019282616778550001,0.00220518129694,0.005698386626355001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005999645586479,0.0,0.009316603133027,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.018337662333399,0.944757113306904
PC.CA1.3,0.0032017747999030003,0.005387236120672,0.0014284855812830002,0.0046430353886520006,0.0027251554851050004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0017565249836410002,0.0,0.015427092300415002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008034796586682,0.956691243740404
PC.CA1.3,0.012363973445722001,0.005010547525816001,0.003917344189594,0.0023754880615270003,0.0066905606887250006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.025654830125209003,0.0025696277586450002,0.050778968556818,0.0,0.0,0.0,0.0,0.09196842997618301,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06290677454708901,0.7341236044011401
PC.CA1.3,0.003506664107459,0.004639580554886001,0.00143823023196,0.0018297049316510002,0.003906735737085,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.010700404393377001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005870711444510001,0.967024387596586
PC.CA1.3,0.007569436728789,0.008189654760032,0.004027540135582,0.0041169496325290005,0.005617275527986,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004350921193671,0.0,0.015669767493646,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.013443079292439,0.935855761789228
PC.CA1.3,0.019740345427543,0.019728222218422003,0.019947766219146002,0.015723669357791,0.012754824105554001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0053013310642500006,0.006043036410869,0.0017504214751230002,0.022606818189502,0.0,0.0,0.0,0.0,0.020096515447179,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0010022941722140001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.016218793365980002,0.8347292924905271
PC.CA1.3,0.006353052415894,0.009687645371299,0.002262230297611,0.005808718568245001,0.009465296273627001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006492763035422001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0033943725628330004,0.9550606198047731
PC.CA1.3,0.004670362159084,0.004539813033775,0.00134304094325,0.001982596875438,0.004445220161207001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0029763929876480003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0022125147072670002,0.9768797744363361
PC.CA1.3,0.0026233732786190003,0.0035399620574950003,0.001496726833565,0.0021274672518200003,0.006143520300909,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0024417164891030003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001470515128729,0.9794178601356961
PC.CA1.3,0.006002738455063001,0.007228085858552001,0.003252972741443,0.005607894947265,0.006370002143242,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0016903523990220001,0.0,0.005732675127727,0.0,0.0,0.0,0.0,0.001238572178558,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004988896841020001,0.9559976734923771
PC.CA1.3,0.008732121074008,0.006213532703306,0.0053503710870120005,0.0031000825548880002,0.006508815910048001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09527740994644601,0.004391060420901,0.100558698370696,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15085325641792702,0.6179117049450851
PC.CA1.3,0.006766089857698001,0.00508103754077,0.0025751138683100003,0.0033968805854180002,0.008492694389901,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0061359829816710005,0.0016618396167110002,0.010877085257141001,0.0,0.0,0.0,0.0,0.001958129981856,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.015051634876914001,0.937186651643589
PC.CA1.3,0.004113044762157,0.004370684724241,0.002141613664454,0.0014509080961760002,0.0029333438000130004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005980993677933,0.0,0.099356915799732,0.0,0.0,0.0,0.0,0.0010072586155730002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.028635194418535,0.8488676962260341
PC.CA1.3,0.0040840428797100006,0.004878547311504,0.0018837189206030002,0.0029465450089920004,0.004920573467367,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001175522665198,0.001365596269183,0.004869073007439001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004109240611688001,0.9687067506322351
PC.CA1.3,0.0052208800624220005,0.006574586247517,0.002181842037586,0.002559066745803,0.003838752335576,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005063232008942001,0.0,0.018209794629101002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.017441558064019,0.937883925152424
PC.CA1.3,0.002360022173938,0.0029501466232270002,0.0,0.0013997164729520001,0.0033144107979330003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0028726816337350004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0022828996859910002,0.98339582623938
PC.CA1.3,0.007921184798390001,0.007175306581195,0.004759704858011,0.003547806071972,0.00449000234828,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0541064596116,0.011379846392367,0.116212078118163,0.0,0.0,0.001117525303396,0.001602021474623,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13950382385266,0.645136472781735
PC.CA1.3,0.004059853231176001,0.006374436753101001,0.0018746531402490001,0.004959656533652,0.006908590857273001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002709150255609,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0021210592639710002,0.970174631412945
PC.CA1.3,0.012982902984002,0.004074788779148001,0.0031766952432900003,0.0038456764759230004,0.014250936001402,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.061655445252245006,0.051274384131781,0.032441990855326,0.0,0.0,0.0,0.00441244947798,0.001093612685488,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.117725412023555,0.6923342164234271
PC.CA1.3,0.003360122487998,0.0037247706091410003,0.0,0.002734522038148,0.009621547201505001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004407012992493,0.005764421947918001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0031348211119310004,0.9649522938720241
PC.CA1.3,0.011185943083568,0.00800553797896,0.010265416338242002,0.004765815593209001,0.009611281037502,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005532046610326,0.001153028123107,0.028861307964886004,0.0,0.0,0.0,0.0,0.002797576876162,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.016879626169759,0.8985933193993241
PC.CA1.3,0.017635009777482002,0.022972542173614,0.005920913016460001,0.015011571105106002,0.016699482429025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002342445364762,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0018743085803410002,0.9170105579091301
PC.CA1.3,0.009259798677505001,0.012102842656652001,0.010252042236957,0.006067004228968001,0.008811773865692001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.011194363018742002,0.002064054411299,0.135603752958279,0.0,0.0,0.0,0.0018458121779680002,0.0030966718906040003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.043153349594165,0.755663174901524
PC.CA1.3,0.011018040862447,0.005244729941440001,0.002251214669555,0.003854140536736,0.009301156478078,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005304911400231,0.0,0.007007016565305,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.019163134411881,0.9359276456774711
PC.CA1.3,0.006740662082175001,0.0037648267060190004,0.0021693439213800003,0.0018208386284450002,0.005299439210304,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.019915958935315,0.002762602959028,0.050622031146698006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.063021029984061,0.842786290360749
PC.CA1.3,0.033344946074581,0.024859857989676003,0.009743646389134001,0.017185615699798002,0.038440491769707,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002552157791935,0.003035145454482,0.029416342299844002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.011609378542636,0.8285797100252441
PC.CA1.3,0.004176583700169,0.004962799000303,0.0018956532836820002,0.002830651477184,0.005327202279161,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001256038389961,0.0,0.005043781495195,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004173110615113,0.9694412610901081
PC.CA1.3,0.002684457571489,0.003104851509133,0.0,0.001124118195699,0.0026790049378290002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001176899300874,0.0,0.014656218614739001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007134701979945,0.9660511649201161
PC.CA1.3,0.009400956264782,0.0036525286309280003,0.00208388761147,0.002389248833528,0.006976753093311001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0030668737264450004,0.0,0.007657149023515001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.015102072743148,0.948272003203636
PC.CA1.3,0.006243387097365,0.004610336465064,0.002011734593476,0.002050860748595,0.0037695519429370005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001115975969093,0.0,0.015123096896233002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005998616078972001,0.958567590831621
PC.CA1.3,0.008596616837871001,0.006182352647688001,0.00931135952483,0.0030716387256620003,0.011740633040361001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002024975171501,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0031589364300030004,0.954963653104785
PC.CA1.3,0.002321705196268,0.0028486659488400003,0.0,0.001044744852674,0.0025633915941690004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001059217843867,0.0,0.014344587395882001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007060100032771001,0.9676929940642941
PC.CA1.3,0.023060692621846002,0.009710387957712,0.023845657052492003,0.006175685903334001,0.023944297329053003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0058429627337040005,0.0,0.042330211518484005,0.0,0.0,0.0,0.0,0.001118704929147,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.017893932291135003,0.8446172269378881
PC.CA1.3,0.004320548618868001,0.00205789390638,0.0,0.0,0.0036504807582320004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002234017996237,0.0,0.0,0.0,0.0,0.001494179919131,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0018673221220180001,0.9821511760772231
