model_class,Astro.1,Astro.2,Astro.3,Astro.4,Astro.5,Cacna2d1.Lhx6.Reln,Cacna2d1.Lhx6.Vwa5a,Cacna2d1.Ndnf.Cxcl14,Cacna2d1.Ndnf.Npy,Cacna2d1.Ndnf.Rgs10,Calb2.Cntnap5a.Igfbp6,Calb2.Cntnap5a.Rspo3,Calb2.Cntnap5a.Vip,Calb2.Cryab,Calb2.Vip.Gpd1,Calb2.Vip.Igfbp4,Cck.Calca,Cck.Cxcl14.Vip,Cck.Lmo1.Vip.Crh,Cck.Lypd1,Cck.Sema5a,Choroid,Endo,Eryth.2,Microglia.1,Ntng1.Chrm2,Ntng1.Rgs10,Ntng1.Synpr,Oligo.1,Oligo.2,Oligo.4,Oligo.5,PC.CA1.1,PC.CA1.2,PC.CA1.3,PC.Other1,PC.Other2,Pvalb.C1ql1.Cpne5,Pvalb.C1ql1.Npy,Pvalb.C1ql1.Pvalb,Pvalb.Tac1.Akr1c18,Pvalb.Tac1.Nr4a2,Pvalb.Tac1.Sst,Pvalb.Tac1.Syt2,Sst.Cryab,Sst.Erbb4.Crh,Sst.Erbb4.Rgs10,Sst.Erbb4.Th,Sst.Npy.Cort,Sst.Npy.Mgat4c,Sst.Npy.Serpine2,Sst.Npy.Zbtb20,Sst.Pnoc.Calb1.Igfbp5,Sst.Pnoc.Calb1.Pvalb,Sst.Pnoc.Pvalb,Vsmc,Zero
PC.CA1.3,0.011814202224483001,0.007300084848408,0.0041182459788240006,0.006760241851248,0.01588675969152,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0019233242816250001,0.002631578788355,0.008430544010870001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0061318655823060005,0.9334597353569171
PC.CA1.3,0.009089331465460001,0.010181419434881002,0.006647568686387001,0.007686796218412,0.008703032187299,0.0,0.0,0.0,0.0,0.0,0.001039100153637,0.0011619782099460002,0.0,0.0,0.001326097609921,0.0015554733805000001,0.0,0.0,0.0,0.0,0.0,0.0014454992350470001,0.002452820622694,0.002086993218873,0.007783241806553,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005124869589148,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0026365460401660003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006361899421514001,0.9195676946048531
PC.CA1.3,0.015149673636680001,0.0069715272349020006,0.008534226045242,0.004778319700903,0.009233477755865001,0.0,0.0,0.0,0.0,0.0,0.002194017197217,0.001118457478481,0.0,0.0,0.0013686694798990002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.049963417477133,0.006198891961046,0.060292907893058,0.0,0.0,0.0,0.0,0.0,0.0,0.001440547609092,0.026810041399793,0.001617958500549,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001084061885522,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09906323828520801,0.701075523042004
PC.CA1.3,0.015456460325306001,0.005086598208929,0.007882365122279,0.003308152753269,0.007848801836723,0.0,0.0,0.0,0.0,0.0,0.001184016906528,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.020949545829449003,0.003473739594604,0.053410950043226005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23804636625486902,0.009732125715501,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.055834951336353,0.574492969072954
PC.CA1.3,0.008734518956754,0.001166847802424,0.0056305702710590004,0.001120168816173,0.0024267688712900004,0.0,0.0,0.0,0.0,0.0,0.038414097681054006,0.016140215019442003,0.019563172502167003,0.006303061798045,0.026308721128271,0.020673240254484002,0.0,0.0,0.0,0.0,0.0,0.0,0.136934904409134,0.053449135127475005,0.11350281836753401,0.0,0.0,0.0,0.0,0.0,0.0,0.0010751879714950001,0.11265780513825902,0.0018698749506420001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.103858811143791,0.0,0.0,0.0,0.009964363294550001,0.0,0.023672422261167003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23793235986966202,0.056052257012817006
PC.CA1.3,0.019310135636904,0.008740614969047001,0.03187929461588,0.0070848478015950005,0.027402793901293004,0.0,0.0,0.0,0.0,0.0,0.0,0.0010602833762060001,0.0,0.0,0.002733943495501,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.018990857010350002,0.002925736564907,0.056033589785732,0.0,0.0,0.0,0.0,0.0,0.0,0.001230385412756,0.390041645951452,0.014512634946008001,0.0011070483074050001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.040491934211662,0.37306199445554705
PC.CA1.3,0.005437534083379001,0.0017330903321130001,0.002957071231996,0.0014435637596530001,0.0038488832049010002,0.0,0.0,0.0018644805724250002,0.0,0.0,0.0,0.0013904796130000002,0.0,0.003132846530092,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001483670610185,0.0,0.0019849736318230003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8389515385628621,0.023929391854017,0.0,0.0,0.0,0.003058839331884,0.0,0.0,0.0,0.001918000159717,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0028373760728250003,0.096879902054482
PC.CA1.3,0.034751235824010004,0.013254493807367,0.018037525582915,0.022470575582177,0.023666921447606,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.051884049032823,0.040896270066963,0.104095370240512,0.0,0.0,0.0,0.0,0.0,0.0,0.0029853805255700004,0.179544708710547,0.0025772867480770003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0017949088634860002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.101489577485667,0.396394849164708
PC.CA1.3,0.012622074904625,0.001732810240955,0.010865523756785001,0.001445108502275,0.006012682760082,0.0,0.0,0.002159949920381,0.0,0.0,0.050762644355776,0.015239008904956,0.014314076046623,0.009576700066887,0.007776852158723001,0.007953887715848,0.0,0.0,0.0,0.0,0.0,0.0,0.11959730628851802,0.06564897350259301,0.05466772340035501,0.0,0.0,0.0,0.0,0.0,0.0,0.002086878922428,0.25032014819915605,0.01293461552457,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004912946383761,0.0,0.0,0.0,0.00215249910021,0.0,0.0023724605463690002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.20986049350763403,0.133157902471694
PC.CA1.3,0.027853698362503003,0.007821856470871,0.009725282400746,0.008194125805151001,0.023897200519678002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.035541818776979005,0.022033504406487003,0.08874371339707901,0.0,0.0,0.0,0.0,0.0,0.001374903161354,0.0031412321346130003,0.012766896418345,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0923017924621,0.6648859304592021
PC.CA1.3,0.020575374749632003,0.018385514720049,0.025055118837388,0.015528380956845,0.016957517100257002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0029621061628000004,0.0,0.023894030654911,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0033354866639370003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009334953473824001,0.862239218302677
PC.CA1.3,0.009443130935874,0.005686188210494001,0.009831857428805001,0.00471369232113,0.003918686818999,0.0,0.0,0.0,0.0,0.0,0.0050636072170470005,0.0022236019692340003,0.001284092828827,0.002445834940229,0.0015802580805780002,0.0017954132816690002,0.0,0.0,0.0,0.0,0.0,0.0,0.006984226524585001,0.003246847822887,0.080315371714615,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.38726962824029704,0.028384363280501004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003030244070305,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.021420501257685003,0.416789457758279
PC.CA1.3,0.049122609669307,0.015049010333770001,0.03375267066779,0.016002789695811002,0.033864223738413,0.0,0.0,0.0,0.0,0.0,0.002074241528838,0.002006610972808,0.001083987537787,0.0,0.002125124805006,0.0015598061516780002,0.0,0.0,0.0,0.0,0.0,0.0,0.17946621927981402,0.030671794240197003,0.08642670129127601,0.0,0.0,0.0,0.0,0.0,0.0,0.0018466412674070002,0.10304898876711201,0.002150375527003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.253293332448329,0.18517431546284602
PC.CA1.3,0.010655114827416,0.009784635474110001,0.010450713345187001,0.007496096189721001,0.019498365935777,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005068392231339001,0.004364457671042,0.041996405130101,0.0,0.0,0.0,0.0,0.0,0.0,0.0013534911868560001,0.001112030593488,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.019243518014342,0.86586967721881
PC.CA1.3,0.032249274227583,0.008179574314982,0.021636412055825,0.007436181308192001,0.020126676672916,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0050696264414240005,0.0,0.009509458245489,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0015902039845550001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.019728238786396003,0.871558640068082
PC.CA1.3,0.014623351622546,0.020529770863264,0.019795406682731,0.012026823197811001,0.011759999307530002,0.0,0.0,0.0,0.0,0.0,0.002640428269958,0.00470110728664,0.001354547205876,0.0,0.0011095202652930001,0.0016747182988390002,0.0,0.0,0.0,0.0,0.0,0.0,0.013981950516953001,0.002048791671826,0.15101358575267002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08117741255544801,0.001455664800899,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03321197417294,0.624004054921803
PC.CA1.3,0.009840468953746,0.009270178158982,0.009490119678975001,0.0047077512367920005,0.005702017616502001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01351665192252,0.0016320550582050002,0.149366578051829,0.0,0.0,0.0,0.0,0.0,0.0,0.0022838357593710002,0.022213301038711,0.001243688183763,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.043937844610868006,0.723264225022196
PC.CA1.3,0.014861337296364002,0.003563075728729,0.011718470887094,0.002425288298136,0.004898056592703,0.0,0.0,0.0,0.0,0.0,0.002999601534363,0.0015616046327360002,0.0,0.001192230663204,0.0025103503752740004,0.0012981727689100001,0.0,0.0,0.0,0.0,0.0,0.0,0.13981373212761,0.007650013407,0.20462554848559203,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17570337794169302,0.0023721862681010003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21034189695395802,0.20894269008985403
PC.CA1.3,0.00168008395893,0.0,0.003061661865998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.011404228330567001,0.004351119001486,0.002503881533116,0.0,0.006713722697927,0.0051572512312580004,0.0,0.0,0.0,0.0,0.0,0.0,0.09250764209344901,0.006337045257232001,0.673191336258244,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.026737003429928,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003109287367385,0.0,0.0,0.0,0.0,0.0,0.0019284524174100002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.143181062023459,0.013039615026582001
PC.CA1.3,0.007098454711897,0.009659194108735001,0.0038655681184630005,0.005219899618682001,0.005952222937253,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0012259622545050001,0.0,0.003560379654197,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.027168086020204003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0037575567384000004,0.929989210898105
PC.CA1.3,0.013245403914075,0.009729075728017001,0.007900199338810001,0.010744019655497001,0.009335938442136,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0014027995693970002,0.0,0.004700833150037,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.018903800213956,0.002356912035358,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004657770903412,0.9137833969350231
PC.CA1.3,0.005621065325772,0.006536349202196001,0.007267965713818001,0.0031509301349340003,0.007287432324115,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0028482695030530004,0.0,0.024026042953921002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0011007903081900001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.010805757425311,0.9302777008767991
PC.CA1.3,0.01377758124447,0.010559141685662,0.010764166751588,0.02247875858602,0.0065294699351000005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002173200190802,0.0,0.014320002314506001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.29089019612301903,0.024061558220778,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0068683172160130005,0.5940964829724951
PC.CA1.3,0.021556530399299,0.010711268892333,0.020531958620088,0.008364896475199,0.014910725617183,0.0,0.0,0.0,0.0,0.0,0.002754837877799,0.0031246964422140004,0.001959668518645,0.0,0.002523034705803,0.0035208969455540005,0.0,0.0,0.0,0.0,0.0,0.00113632420142,0.004974103528357,0.003234970730742,0.005620557808433,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.44142068441125604,0.013446747602826001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009036232748235,0.0,0.0,0.0,0.0,0.0,0.0013937544417310002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.011697560251011001,0.416273293918337
PC.CA1.3,0.001121821177377,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.045180630514893,0.021685196977306,0.018737978415712002,0.00541547323331,0.010778178441719001,0.012144306326343002,0.0,0.0,0.0,0.0,0.0,0.0,0.115215017031235,0.042608731657077,0.0038745820181270004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.59094658598409,0.029308523781687003,0.0014115550911620001,0.0,0.0,0.0,0.0,0.0,0.0,0.014635965827658002,0.0,0.0,0.0,0.0023262311107140003,0.0,0.006191989469602001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07516222450031,0.0
PC.CA1.3,0.011088764808766001,0.004198566346884001,0.010075291417419,0.0026156014326560004,0.004712122773659001,0.0,0.0,0.0,0.0,0.0,0.014807652638355002,0.0070002262310140005,0.003400837930358,0.0026242909644430003,0.0021799068225220003,0.003493585553703,0.0,0.0,0.0,0.0,0.0,0.0,0.10358007708062501,0.010533779118374002,0.20624329779279602,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13865772699825302,0.002574001626533,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002898191902654,0.0,0.0,0.0,0.0,0.0,0.001252478428423,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18912582594676403,0.27675476145280803
PC.CA1.3,0.013508529670007001,0.005199204190559001,0.015220482676031,0.00327363500939,0.005317452743680001,0.0,0.0,0.0,0.0,0.0,0.0020707384023610003,0.0,0.0,0.0,0.0010173631790310002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07791730302377001,0.006338493326053,0.17073568316006002,0.0,0.0,0.0,0.0,0.0,0.0,0.0010293806005870001,0.368661195985999,0.007788838713,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11874932460275801,0.19886915896329901
PC.CA1.3,0.016046605075438,0.008015528438805,0.006136705136972001,0.009305605770387,0.025561791990711003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.014972384417717002,0.049899431766175006,0.022789036908727002,0.0,0.0,0.0,0.0,0.0,0.0,0.0025530139512340002,0.009892632121880001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.036607546167801,0.7960306240812911
PC.CA1.3,0.022369767346693003,0.012437711997341,0.01417159897863,0.007750853195469001,0.011048073302020001,0.0,0.0,0.0,0.0,0.0,0.002023472043195,0.002572707290482,0.001713287219218,0.0,0.004591028274392,0.003500531138241,0.0,0.0,0.0,0.0,0.0,0.006830350457982,0.038695408333543006,0.0036945812792110004,0.056827537169081004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17658912815062103,0.001055603318713,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0038318657971500004,0.0,0.0,0.0,0.0,0.0,0.0010898352093910001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.076394819322743,0.550548768350777
PC.CA1.3,0.0014785637767800001,0.0,0.001248584382171,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001590791434258,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007938878676137,0.0,0.020101160376949003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.874535532803089,0.045029504956913005,0.00245578005433,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.012281158097270001,0.028404985278127
PC.CA1.3,0.011158361768858,0.007104539515810001,0.006447231915774,0.0045324724725560005,0.011063481449039,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003941144081650001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.042567722236475,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002207705461679,0.9077843940757491
PC.CA1.3,0.006924232178252001,0.006280097734258001,0.004336043061273,0.003189222604511,0.00574534361445,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002366970488803,0.0,0.022250201763214003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002358565778597,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009254587973979002,0.936422494082615
PC.CA1.3,0.012852292011763002,0.011431288108903,0.009363277739944,0.009125610240245,0.009555469510688001,0.0,0.0,0.0,0.0,0.0,0.0,0.002745134106042,0.0033797919270140003,0.001538334399921,0.010501980417619001,0.012270340657357002,0.0,0.0,0.0,0.0,0.0,0.005612122790775001,0.002000076652602,0.0,0.005413229607836001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.018512290906695,0.00126777510034,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.015511274744125001,0.003087761706092,0.0026291530203380003,0.0,0.018218007134571,0.013754295916087001,0.017821501682991,0.0,0.0,0.0,0.0,0.001249511365384,0.0,0.008390579626532,0.00498523557183,0.792925288116976
PC.CA1.3,0.018619024644923002,0.012859586541355002,0.019925953878880003,0.007105576414442,0.007704832102248001,0.0,0.0,0.0,0.0,0.0,0.0026931946145020004,0.0018685448094140002,0.0017267734253230001,0.0,0.005264487522951,0.002999161457987,0.0,0.0,0.0,0.0,0.0,0.017659499074114002,0.013255964173049,0.0021285080622830002,0.11911835892127001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18277619649826102,0.003245234850224,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0016797608184720002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.033895354390929,0.542959652492475
PC.CA1.3,0.005947236718623,0.008113876266573,0.0037083186173470003,0.0047866423233920005,0.0064225664940210005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001774503933559,0.0,0.005538027282445001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.012337293637354,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005009158070268,0.943600096235334
PC.CA1.3,0.013908495126704001,0.012147062563323001,0.02273629656211,0.008674343892772001,0.013441134913167,0.0,0.0,0.0,0.0,0.0,0.003472433726803,0.0014419842306860001,0.001032656354843,0.0,0.0014744756613660002,0.001197818901703,0.0,0.0,0.0,0.0,0.0,0.0,0.007066294431146001,0.0015127329786190002,0.030937812997905004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.034799083101422004,0.002207077881461,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001728830166613,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.014278533901111001,0.825239788732802
PC.CA1.3,0.009750252116179001,0.009267695075374002,0.009386325956131,0.005275817403786001,0.016027749479877,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002673210890645,0.0,0.033433096171082005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03995814433813,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008180698467624,0.8648190372518141
PC.CA1.3,0.010319474578784,0.007169233066255,0.015442971610050002,0.0037956213120450004,0.0031648606058320003,0.0,0.0,0.0,0.0,0.0,0.010102985493977,0.006909844903323001,0.006552775260281,0.002840318258437,0.023492302267922,0.018870725009661003,0.0,0.0,0.0,0.0,0.0,0.0026711488971040004,0.023366138993246,0.001970670895208,0.35352876898600705,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15598772851434,0.0055531316351750005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.040962027006051005,0.0,0.002022989525636,0.0,0.004318450970146001,0.0,0.006375079930760001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.052929926708211006,0.23801763926876102
PC.CA1.3,0.013021169063316,0.011607355109624,0.007820116212819,0.009198143723104001,0.007060928068884,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0012180580941270002,0.0,0.0012396105003350001,0.0,0.0,0.0,0.0,0.0,0.0,0.0029981909969500004,0.0,0.025251444741294003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.033322057941707,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.010011462225273,0.871421555103944
PC.CA1.3,0.007990838062166,0.007716632684776001,0.005053973716328,0.005757067863183,0.007956878219495,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0016054397479030001,0.0,0.005797727980069001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003524941259869,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0050904562147320006,0.9453167730378421
PC.CA1.3,0.0019411379194410002,0.0,0.0030454061308470004,0.0,0.0,0.0,0.0,0.002823647408166,0.0,0.0014346564151490001,0.138080903299748,0.10767435201213801,0.06386432114548901,0.014862986132126001,0.032770313962444,0.055302366064372006,0.0,0.0,0.0,0.0,0.0,0.0,0.044309226399733004,0.0023199689829810004,0.08093112192755,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.320462241451891,0.009027082653267,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.047169503101837006,0.0,0.0,0.0,0.001731560459948,0.0,0.008784069926953,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.048769717939691,0.010967518478990001
PC.CA1.3,0.011276631621754001,0.012388495069925001,0.009464064794123001,0.0067079842560970005,0.010486436920503,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002870739157599,0.0,0.03054587102898,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.021244687431658003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009935265473584,0.8805121173866851
PC.CA1.3,0.022319131997281003,0.010689969391444001,0.023755457878139003,0.009660471868843001,0.01688829826316,0.0,0.0,0.0027621779849270004,0.0,0.0,0.0057180425849140005,0.006151476289915,0.004502959023024,0.005485456328386,0.005064009868108001,0.0059687272556260005,0.0,0.0,0.0,0.0,0.0,0.0017480264889340002,0.015537772971942001,0.0042763242213740005,0.011664363926725001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.078855565060246,0.011626359902436,0.0012133349655060002,0.0,0.0,0.0018119038172970002,0.0,0.0,0.0,0.009566299001154,0.0,0.0,0.0,0.004347777219532,0.0,0.005352731138582,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02516501181077,0.7048732319248531
