model_class,Astro.1,Astro.2,Astro.3,Astro.4,Astro.5,Cacna2d1.Lhx6.Reln,Cacna2d1.Ndnf.Cxcl14,Cacna2d1.Ndnf.Npy,Cacna2d1.Ndnf.Rgs10,Calb2.Cntnap5a.Igfbp6,Calb2.Cntnap5a.Rspo3,Calb2.Cntnap5a.Vip,Calb2.Cryab,Calb2.Vip.Gpd1,Calb2.Vip.Igfbp4,Calb2.Vip.Nos1,Choroid,Endo,Eryth.1,Eryth.2,Microglia.1,Microglia.2,Ntng1.Chrm2,Ntng1.Rgs10,Oligo.1,Oligo.2,Oligo.3,Oligo.4,Oligo.5,PC.CA1.1,PC.CA1.2,PC.CA1.3,PC.Other1,Pvalb.C1ql1.Cpne5,Pvalb.C1ql1.Npy,Pvalb.C1ql1.Pvalb,Pvalb.Tac1.Akr1c18,Pvalb.Tac1.Nr4a2,Pvalb.Tac1.Sst,Pvalb.Tac1.Syt2,Sst.Cryab,Sst.Erbb4.Crh,Sst.Erbb4.Rgs10,Sst.Erbb4.Th,Sst.Npy.Cort,Sst.Npy.Mgat4c,Sst.Npy.Zbtb20,Sst.Pnoc.Calb1.Igfbp5,Sst.Pnoc.Calb1.Pvalb,Sst.Pnoc.Pvalb,Vip.Crh.C1ql1,Vip.Crh.Pcp4,Vsmc,Zero
PC.CA1.3,0.002315378771687,0.0029392179671620003,0.0010111839502600002,0.001493954552966,0.0031805262802310002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005901547841683,0.0,0.004108512890527,0.006173966937881001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002874166078579,0.968932499550298
PC.CA1.3,0.047287572131300006,0.056350492744874005,0.037434413244223,0.05331490758646001,0.020675252293787003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01886235748715,0.003675300774738,0.0013504449715260002,0.060532753723138,0.035070021696494,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002970960361432,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.047532984360890006,0.614297302928003
PC.CA1.3,0.005601149930964,0.00633826305488,0.004027080486582,0.0022102009320860002,0.0033317218385440005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.010069928226632,0.004567888863432,0.0011234843048430001,0.11186271844595701,0.094585924860538,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007675976542951,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.033323098908574,0.7134126806073131
PC.CA1.3,0.001293768776571,0.0013379855645730002,0.0,0.0,0.001461463601733,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004224371454991,0.0,0.0018012557692030002,0.0038189282528170005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001663950833216,0.9831717053604621
PC.CA1.3,0.0029998468532150004,0.0035066655713250003,0.0013219756637940002,0.0020140825647380002,0.0035916798300020003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.030022387034904,0.0,0.003952701329489001,0.006191531008508001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0029756851537020004,0.9413783836036931
PC.CA1.3,0.008423501411117001,0.005199622790063,0.0034702876649310003,0.0037979729090770005,0.007238045084631,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009040977121159,0.006126936405371,0.002386638749404,0.010105627577516001,0.009671402321378001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.021360721597238,0.911664043157528
PC.CA1.3,0.002838071497482,0.002964965025493,0.0,0.0011636320468460001,0.002915547878426,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007181838087974001,0.0,0.002244785888263,0.004261269438967001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0015803431493560001,0.972978004324041
PC.CA1.3,0.0040651422735030005,0.005296841854868,0.001919465530746,0.002114669060471,0.0025238628414490003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001168279747282,0.29802268263005705,0.0032607051168030005,0.010446271138576001,0.015405372917788,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.010277976245183,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005198543532839,0.639159797388077
PC.CA1.3,0.007639994355235001,0.006833444001768001,0.002229563613,0.004604739297078,0.010137212425661,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0022605514839570003,0.014976144398116,0.001971054118799,0.027084876221804003,0.032883665934157,0.0,0.0,0.0,0.0,0.0,0.0,0.0011248188602390001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.011430823082412,0.87629322321123
PC.CA1.3,0.005965557622987,0.005730955640094001,0.004232107868683,0.002201420223651,0.0031443740831600003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.045495050412652005,0.00456403135101,0.0026161089798810004,0.09902180996840401,0.081707258246401,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.011513802717094,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002684208700227,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.075559095983113,0.6530410986171421
PC.CA1.3,0.0025176439711080004,0.002485485564231,0.0,0.001233928396141,0.0021360611672400004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004612025408936,0.0,0.001684408011287,0.0038616701630550003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001294700169722,0.97918449156216
PC.CA1.3,0.004105973299268001,0.003026515102728,0.0,0.0013502498312560002,0.003898741254981,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002480414873157,0.005835300393659,0.0,0.005713181794347001,0.007302288394235,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.010640712134435001,0.954327180071822
PC.CA1.3,0.009270349294752001,0.005475915651278001,0.0033049708549930004,0.0031929114609230004,0.007304825214533001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.019916863911923002,0.005206769536514001,0.0,0.01407099374535,0.011718802715929,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0018172442393460002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.042241813939481,0.8755708041335911
PC.CA1.3,0.004441768344469001,0.002742343005124,0.002061737398807,0.001176904177286,0.0030312244751160003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00125209292859,0.0052705039808140005,0.0,0.019387454619355003,0.022011992366601,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0017532919075980001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0061254304781720005,0.9302062951031901
PC.CA1.3,0.009372052722593002,0.005310022267466,0.004827736021951,0.0036139779756730003,0.006746553341587001,0.0,0.0,0.0,0.0,0.003509134568703,0.002121500631635,0.0015507981002190001,0.0,0.00139097566104,0.001451057134821,0.0,0.0,0.042694763390828006,0.00594354437671,0.010090142910738,0.053666420299418004,0.031127665591206003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00894504404325,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001034270247535,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0013787137060000002,0.0,0.067421284812492,0.7334364039621101
PC.CA1.3,0.005589053502331001,0.0029346192539130003,0.0017027812813720001,0.0014830865083100002,0.0046482333592540006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.026254822817330003,0.003112889647445,0.002130126552219,0.044514166649918,0.035534813878992,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08065474414472501,0.7905742951061171
PC.CA1.3,0.0037278734202150004,0.0036314430276200003,0.0015585441788500002,0.002064589034451,0.004180349035232,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007533871048941001,0.0,0.004414850490531,0.006485520767122,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003047088430622,0.961293087277413
PC.CA1.3,0.00276881014001,0.0026767219574940003,0.001044870340826,0.001069881483142,0.00235692815284,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001482863222402,0.004345109812279,0.0,0.014257007918983001,0.020617958418212002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006905772506728001,0.9421060216949381
PC.CA1.3,0.004688697904777,0.002621124613294,0.001117877784493,0.0014991365378230002,0.004180883248709,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008323070879826,0.005281082435143,0.0015636068250990001,0.007730019902366001,0.008447524434625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.027708564656033004,0.9266462233111241
PC.CA1.3,0.005657181435609,0.006895662886838001,0.001218114407061,0.005260385749419,0.008331945026967,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.018274139164418002,0.0,0.004101272294469,0.0076092193443920006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0028275639814010003,0.9383888600367821
PC.CA1.3,0.005646479263193001,0.005876445320693,0.0025126469344570004,0.003520510549785,0.005326902575416,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001842579026069,0.009829993020104,0.0,0.004669772736465,0.006911966782461001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002278509324229,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005701667509574001,0.9433035280885631
PC.CA1.3,0.005154083771711,0.0029883172908660004,0.004709221931238,0.0012032358974730002,0.007977801951793,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.022755388066167,0.003435220379908,0.002232517794654,0.052084859907366006,0.037033381850338006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004025399981115001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06031249154336701,0.794826040423901
PC.CA1.3,0.001969596580819,0.002518475908307,0.0,0.0,0.002131696394366,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001028383328082,0.003935470037614,0.0,0.014240639701737001,0.020565358746379003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005851692255856001,0.9457754957574911
PC.CA1.3,0.012107685648301001,0.0034396992682290003,0.0036308298604790005,0.001918213029,0.00581717598451,0.0,0.0,0.0,0.0,0.0023371890141790004,0.001259032059298,0.0,0.0,0.0,0.0,0.0,0.0,0.014622309887104001,0.004058138932757,0.0023313337855450002,0.042088171204203,0.037450073981293006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.011023469708749001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.051512117933331006,0.803657631102581
PC.CA1.3,0.003979208831803,0.004521435779689001,0.003960722150658001,0.0026774169991430003,0.007000887997054001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0012366797392390002,0.007924307699106,0.0,0.0047008150319510006,0.006935779386239,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0037496285054880005,0.951617966601012
PC.CA1.3,0.027450896601944,0.0038892405852200005,0.008751673431471001,0.0029793717051320003,0.015379085169014001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.020214084935325,0.0031269908252060004,0.001885074560654,0.08567223871398001,0.06966590744807401,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009709509435196,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.062072471341925006,0.6872914747815461
PC.CA1.3,0.0056705312435200005,0.0035764229640210003,0.0017434657287230002,0.001938152834457,0.004933440268997001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00499005736396,0.006539426363507001,0.0,0.008582274800859001,0.008207344103182001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.015517594212923001,0.93721007260697
PC.CA1.3,0.002731731654774,0.004520106121950001,0.0012661976744000002,0.0038307359079770005,0.0023055312281390003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001460419565832,0.003921277703818,0.0,0.014019247030574,0.020470172895382003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006683995034573001,0.9381545727263071
PC.CA1.3,0.010838574445315,0.0043487020394710005,0.0036055741992850002,0.002093284416263,0.005741214224669,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.021233680621712003,0.005259726750675001,0.002055854144696,0.046761232954238,0.035262807648658,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08985889236023101,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.052825388855048006,0.7177166037421461
PC.CA1.3,0.0030050617452230003,0.003985038276366,0.001282036842362,0.001581843791502,0.003281013991567,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00372746413186,0.0,0.009819245231872002,0.015865610519089,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004897651528420001,0.9516158810370581
PC.CA1.3,0.006446092741836,0.006972292666122,0.0035752701296720003,0.003517259577035,0.004721518198710001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003580868800635,0.006459246755537,0.0,0.014175399710718002,0.018665463393903,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.011102367063272,0.919719328267629
PC.CA1.3,0.016751348055229,0.016747725800620002,0.01747489158736,0.013358021110395002,0.010752771318776002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005419712870327001,0.005079253534723,0.008575093548396001,0.001406395465764,0.020280467584355002,0.021196791198443,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.018753216526310002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001171954759794,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.013689172982245002,0.8241945055290341
PC.CA1.3,0.005575213471985,0.008324706828189001,0.0020443501307020003,0.005120644432887,0.008220889845228,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.019468094014503,0.0,0.005985368889489,0.008354768450229,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0029022617304350004,0.9327485233814191
PC.CA1.3,0.003975697397404001,0.003882383822075,0.0011904373189230001,0.0017088308821800002,0.003732480768794,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006997363443742001,0.0,0.002657829148903,0.0045021010235930005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0018294960565940002,0.96867684889327
PC.CA1.3,0.002133833539663,0.002895016842398,0.001222987589283,0.0017070807789990002,0.004895896409715,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.030626363071553003,0.0,0.0021563619330110004,0.004683842465723001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0012029939767590001,0.9479166669820691
PC.CA1.3,0.005141937356276,0.006182656365004001,0.002843276057216,0.0047711579486390005,0.005420086331023001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0014081149252510002,0.008837248140977,0.0,0.005040743359226001,0.0073322266484550005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0011290202162940002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004191171402319001,0.945812093491832
PC.CA1.3,0.007762495803652,0.005422701284939001,0.004891913469103001,0.002738274061526,0.005659107578324001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.076800723016008,0.002652141829633,0.0035096540423130004,0.091360767605452,0.049192886587011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12499299086793202,0.6239102701885111
PC.CA1.3,0.005853129086762001,0.004362539180019,0.002292742003021,0.0029256067297770004,0.007229523276664001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005115863286055,0.007757146273525001,0.001317878291331,0.009669927730638002,0.010364684025185,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00174756141509,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0127752697513,0.9275991878017721
PC.CA1.3,0.0033806721389010004,0.0035830307381320005,0.0018487687541020002,0.001201350885727,0.0023579248859360003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004773753397705,0.003194067177081,0.0,0.085928363675648,0.087660202019732,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.022717077165503002,0.7815510979125591
PC.CA1.3,0.003424307630082,0.00409501018292,0.001610620183883,0.0024652364072140004,0.0041147544423530006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.028176568295845004,0.0,0.004214588539357,0.006608826604029,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0033827255792680004,0.93908450559051
PC.CA1.3,0.004452612728168001,0.0055509699649270005,0.0019394451577680002,0.002177078367567,0.003239889047437,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004173462213128001,0.005474145598792,0.0,0.016594110799181,0.022154638842684003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.014369405403294,0.9189214980828301
PC.CA1.3,0.002033340762622,0.00254613908924,0.0,0.0012104005874740001,0.002814307891743,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005856507177698001,0.0,0.0025898599301170003,0.004870275846822,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0019148946723630002,0.974925089251203
PC.CA1.3,0.006613706332243001,0.006030875667952001,0.004276739037135001,0.0029945165327550003,0.0037441186198470004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.042552537553874004,0.004301309598058,0.008510825533136,0.101759879224996,0.086854976723959,0.0,0.0,0.0,0.0,0.0,0.0,0.001154260245371,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11064893669426701,0.616128903371857
PC.CA1.3,0.00342264935449,0.005361284634213001,0.001626685835905,0.004116789905733,0.005672574604673001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006201367182872001,0.0,0.002446729909043,0.005103032594402,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0017571248037100001,0.9635847638720121
PC.CA1.3,0.012119794111097001,0.003717424312454,0.0030145419844970003,0.0035860539477550004,0.013086610517936002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.053316719845443006,0.010366307759946,0.041341854823369,0.030830867710714003,0.016534774256035,0.0,0.0,0.0,0.0,0.0,0.0,0.0032417852273750004,0.00112429928017,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10400781976383501,0.702981342002842
PC.CA1.3,0.0027337336597340004,0.002970779517507,0.0,0.002227317952586,0.007787231536660001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11046380383083801,0.0029524730976780004,0.004924640673331,0.008667106601584,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0024820366601720004,0.8530539924105831
PC.CA1.3,0.009644222230465,0.006841109554512,0.009187491604103001,0.004096923656334001,0.008186489513829,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004725613849747,0.006468031898700001,0.0,0.025962372183210004,0.024605076505344003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0026465695203400003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.014465685061080001,0.8794995767251491
