model_class,Astro.1,Astro.2,Astro.3,Astro.4,Astro.5,Cacna2d1.Lhx6.Reln,Cacna2d1.Lhx6.Vwa5a,Cacna2d1.Ndnf.Cxcl14,Cacna2d1.Ndnf.Npy,Cacna2d1.Ndnf.Rgs10,Calb2.Cntnap5a.Igfbp6,Calb2.Cntnap5a.Rspo3,Calb2.Cntnap5a.Vip,Calb2.Cryab,Calb2.Vip.Gpd1,Calb2.Vip.Igfbp4,Calb2.Vip.Nos1,Cck.Lypd1,Choroid,Endo,Eryth.1,Eryth.2,Microglia.1,Microglia.2,Ntng1.Chrm2,Ntng1.Rgs10,Ntng1.Synpr,Oligo.1,Oligo.2,Oligo.3,Oligo.4,Oligo.5,PC.CA1.1,PC.CA1.2,PC.CA1.3,PC.Other1,PC.Other2,Pvalb.C1ql1.Cpne5,Pvalb.C1ql1.Npy,Pvalb.C1ql1.Pvalb,Pvalb.Tac1.Akr1c18,Pvalb.Tac1.Nr4a2,Pvalb.Tac1.Sst,Pvalb.Tac1.Syt2,Sst.Cryab,Sst.Erbb4.Crh,Sst.Erbb4.Rgs10,Sst.Erbb4.Th,Sst.Npy.Cort,Sst.Npy.Mgat4c,Sst.Npy.Zbtb20,Sst.Pnoc.Calb1.Igfbp5,Sst.Pnoc.Calb1.Pvalb,Sst.Pnoc.Pvalb,Vip.Crh.C1ql1,Vip.Crh.Pcp4,Vsmc,Zero
PC.CA1.3,0.011273919683858,0.002300434669729,0.0047585676829650005,0.0,0.007482141664485,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.015167647386639001,0.003870413199656,0.0,0.025554472764563,0.027912275813854002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002837586256805,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.036290127907374,0.8604967648694841
PC.CA1.3,0.0012810063657520002,0.0,0.001238878029081,0.0,0.0012798494264730001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.011609499805439,0.0,0.0,0.009551181546981001,0.0039928556051000005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.067776851849595,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.387305725836718,0.0,0.002990611523195,0.0,0.17972527552698803,0.0,0.295572027288718,0.0,0.0,0.0,0.0,0.0,0.0021724867654270004,0.0,0.0,0.021839266920406,0.010767211160676
PC.CA1.3,0.003060896500176,0.00203083937963,0.0,0.001158442854974,0.003892230462564,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004306329435543,0.004154126540925,0.0,0.003490792333499,0.005207160923557001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.012561041391908001,0.9583842750089171
PC.CA1.3,0.002789004245055,0.0055914823087900006,0.0010382758427460001,0.0037065404271510003,0.00446668388603,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002616919980356,0.005765727228195,0.0,0.005482200349666001,0.009607985419966,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0010811274668630002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007452204270898001,0.9502039565674061
PC.CA1.3,0.00918720832216,0.005500179680994001,0.027844647868168003,0.0029606367981730003,0.012193800971982001,0.0,0.0,0.0,0.0,0.0,0.00101702991988,0.0,0.0,0.00113452028797,0.0045961166831690005,0.002595048252181,0.007803671701373,0.0,0.0,0.006005849502858001,0.025255515530225002,0.001206058428796,0.030278924153230004,0.021909831338254002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0018828823739900002,0.020139989153588,0.0019033778704710001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004833136779661001,0.0,0.007129589963286001,0.801785409951248
PC.CA1.3,0.11836043010526301,0.010240375907815001,0.015448250910848001,0.013499840519794,0.09036247909106401,0.0,0.0,0.0,0.0,0.0,0.0,0.0019197501329470002,0.0,0.0,0.045535215313976,0.006126298430673,0.030425505564134002,0.0,0.0,0.07764982643418601,0.005910469528939,0.064488439328899,0.039750775080321,0.024474174879265002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005976616760367001,0.058639409491012005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007237104258208,0.0,0.0,0.0,0.0019135923837710002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004072676010444001,0.0,0.11953910880676301,0.25546182393555
PC.CA1.3,0.0034112249858530004,0.0022461439221860002,0.002516733882332,0.0012238534892800002,0.004405811731571001,0.0,0.0,0.0,0.0,0.0,0.007062308574004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002025646241036,0.005790986652453,0.0,0.0031519871296740005,0.0040247743514020004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00112345747608,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006264820850523,0.9540193338191121
PC.CA1.3,0.009149681221076001,0.005309429621447001,0.004843637062058001,0.0028170342179610003,0.010897818687223,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004020092050156,0.0,0.002000517753532,0.0037807897467080002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0024939244361550004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001234684132789,0.9531509991897481
PC.CA1.3,0.012607996414215,0.0030712934637000004,0.007955277621094001,0.004031554452113,0.020861321577572003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001534056002781,0.09983297272493001,0.004182655007017,0.004513774662295,0.005891462549785001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0011745914144220002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005053323512325,0.828742547003066
PC.CA1.3,0.14113673370837201,0.030409668282752003,0.136741841882613,0.024193404096765,0.053358727436565,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001550777178675,0.002313574376908,0.0,0.0,0.007897779433931001,0.00494969671626,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.48289311037666305,0.01621292279873,0.0,0.012879860347696,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0034030148371030004,0.076284330179538
PC.CA1.3,0.11418140177476901,0.05642975517087501,0.11625769698433701,0.06146190983309101,0.10518392266331701,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002744852550693,0.013304230569151,0.014512436946192002,0.01023277031041,0.006124381193091001,0.006349564162770001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0012121633622140002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.020711734161905002,0.46990337055819403
PC.CA1.3,0.010871694414615002,0.010067650274735001,0.002718696882645,0.004305127213372,0.009822438493786001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001367168286738,0.004346204166301,0.0,0.017830052607472002,0.021906712491545,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0070208571352100005,0.908761299711053
PC.CA1.3,0.010340515780506002,0.0025859577022380002,0.0036625314077720003,0.001181528059576,0.0032283109894420004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0017459612855700002,0.0011301122205670002,0.0,0.0,0.0,0.038482313317607,0.0028032641887960003,0.001037982742713,0.11933845634454501,0.08939458378944201,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003042044788733,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003149165758203,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07460838164483101,0.641261512280852
PC.CA1.3,0.0067339077185610005,0.0015317187252390002,0.0030132211098710003,0.001488428308829,0.006451587623538001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.026441344447921,0.0,0.002854053688296,0.004018200811019001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.34995892495817604,0.001370925087772,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0017465215647840002,0.592632388646064
PC.CA1.3,0.023705504925935,0.047291851231084,0.067273703910412,0.015656787259109,0.036766809866934,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0035536872943060004,0.003912700006551,0.0,0.030899559801904,0.012730824345421,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007144031728942001,0.7497650413561171
PC.CA1.3,0.0030193373711370004,0.001039234458796,0.0039048047480750004,0.0,0.001145539690973,0.0,0.0,0.00108361593668,0.0,0.0,0.18506006725134103,0.009371307943611,0.0015300180312850002,0.013664895952795,0.0,0.0016213442881620002,0.0,0.0,0.0,0.006535909430571,0.0,0.0,0.015275141010826,0.006033390948648001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.564260807718019,0.020518407126669,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005360947327391,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.014707514105349002,0.041736639460639005,0.011672723719990001,0.08716294384111001
PC.CA1.3,0.008692384298616001,0.005545861724501,0.0,0.003780557587248,0.005626833713022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.025187174855892003,0.0011912542578380002,0.004592596266866001,0.0056817533940510005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001954531814987,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0037584343484010005,0.9322244528705991
PC.CA1.3,0.031178441410099,0.01708106337905,0.038953239748630006,0.014274791751855,0.028674998622760003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003322847789126,0.00292598490736,0.0,0.0090832257324,0.005243008483207,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004182914494722001,0.0,0.0,0.0,0.0,0.0,0.001544072689824,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009459528222057001,0.8325293331764141
PC.CA1.3,0.013902136466654,0.002701719599732,0.0018070159687930002,0.002280100885521,0.012698853721486,0.0,0.0,0.0,0.0,0.0,0.0,0.0026415043572590004,0.0,0.0,0.0,0.0014882692753570002,0.0,0.0,0.0,0.007622103825833001,0.021447592584303003,0.007249999034987,0.011878557361732002,0.010239743083780001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.27199033298863,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.023061363264099,0.6042660622151911
PC.CA1.3,0.005609103645400001,0.003670704879946,0.005909875349322,0.0018317185739120001,0.003856542886269,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009199265235143,0.0031609138547050004,0.0,0.018948094891981,0.023287693579994002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0049330611870650005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.012869207230132,0.9051684814767951
PC.CA1.3,0.007844538257671,0.010604943866326001,0.004037340487978,0.006040927381232001,0.004784611666634,0.0,0.0,0.0,0.0,0.0,0.003409299768904,0.001387094245079,0.001486358039896,0.0016418970570540002,0.0,0.0,0.0,0.0,0.0,0.019968571758848003,0.006320563365035001,0.007209351044602,0.012612273384413002,0.013250729531361001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0016352174058410001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0013394523479010002,0.0,0.037681919898154004,0.857136671609783
PC.CA1.3,0.045312878566841006,0.009197462523604,0.040700416621735,0.00443246468266,0.013911008066505002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004608664883245001,0.0022775115524540004,0.0,0.0,0.00149029966803,0.008696276467370001,0.0038085919369210005,0.0,0.07844769501203,0.048756948333076006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.168785171711818,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.019768512594246,0.546391821973295
PC.CA1.3,0.003488697471211,0.0,0.0,0.0,0.001854099241998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001142258853485,0.0,0.0,0.0,0.0,0.031546744587123005,0.003542159647854,0.001165625532889,0.06116271815297,0.070224952617746,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0726625365378,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.046305089704340004,0.70218377945262
PC.CA1.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9331434442402341,0.0016764348378140001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005878850522846001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0014684843216110001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.056160372490196
PC.CA1.3,0.005341624484947001,0.006598864132437001,0.0024504977646640004,0.0034667368893040004,0.0074602564044110005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0013099553251710002,0.032993517491705,0.0017027655785560002,0.031116394936789003,0.036987803963153,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0020256186148260003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004884698085141,0.8597206063296811
PC.CA1.3,0.011066895558883,0.002392866648503,0.0037839849817480004,0.0010762194985980001,0.004502839353105001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003667272524267,0.003745713712944,0.0,0.010796218838360001,0.013633032349370001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06170627524228701,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009721270610521,0.8721213764886451
PC.CA1.3,0.005054618034901001,0.0,0.0,0.0,0.002174584646486,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.022646567239706,0.002221222868879,0.00505796681259,0.008821307037909001,0.004603446992397,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0013398298104560001,0.422893472633083,0.084053754426279,0.0016354538035530002,0.0,0.0,0.0,0.0,0.0,0.0,0.0026138076676230004,0.0,0.0,0.0,0.0016255558134350002,0.0,0.0018357402110290002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.068113807721217,0.362252502795049
PC.CA1.3,0.0026540978605290003,0.0,0.0,0.0,0.001290922320129,0.0,0.0,0.002512480501391,0.0,0.0010278241047780002,0.0021473537362210002,0.0019674099852500003,0.0,0.014242030747587,0.0,0.0,0.0,0.0,0.0,0.009456698058097,0.02327276923701,0.001702976562169,0.004168759556144,0.004070511253051,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.310848441279168,0.013793261528699,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.018541296571268,0.585357223157254
PC.CA1.3,0.004515927803449,0.0022587687479720003,0.0013922985994690002,0.0013606245031180001,0.004376180792523001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0077197911987170005,0.0061724491661060005,0.0020115087507870002,0.007636911646086,0.007291925864711,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001042613005128,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.017355570459920002,0.935524162617628
PC.CA1.3,0.0030533348864840004,0.0021917319960150002,0.002656044663815,0.001132970380287,0.004945732461001,0.0,0.0,0.0,0.0,0.0,0.001018405513871,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0014853603504470002,0.008488514346315,0.0,0.015563623349383,0.023456437269535002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0034779191141,0.0,0.0,0.0,0.0,0.008360394871790001,0.0,0.0020968627262050003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00367010662624,0.9149113875340741
PC.CA1.3,0.090860968048993,0.033306395145823,0.023301681431544003,0.012777937639266001,0.028335828396035004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003224512633936,0.020229106397986002,0.004915563994150001,0.04833048221094,0.039969065498891,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.035654038959798004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.011442687131259,0.6460323038079231
PC.CA1.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008520309365251,0.0,0.0010233378716830001,0.117123992544875,0.01834649976232,0.021674948767870003,0.072035115502367,0.280050890394799,0.36332930011040404,0.013339783260743001,0.0,0.0,0.00946399077192,0.0,0.003612773708577,0.00380244829537,0.001104682126819,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0012266936351030002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005223328265483,0.0,0.0,0.0,0.0,0.0,0.010422355132727,0.0,0.0,0.0,0.0,0.0,0.0,0.038856850903173,0.0,0.014512034253583002,0.013049866294864002
PC.CA1.3,0.001700878268471,0.0014671623583650002,0.0,0.0,0.001306208141437,0.0,0.0,0.0,0.0,0.0,0.007272857422642,0.0,0.004492088930973,0.0,0.011665917971440001,0.006511277398895001,0.0016586389254170002,0.0,0.0,0.003611641408152,0.005875621377667,0.0,0.024916103930728004,0.026139054215639,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004801573992136,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0027517354899590004,0.0,0.013241973453231,0.879738613937839
PC.CA1.3,0.010666637625462001,0.014662998198200002,0.005999930584239001,0.007229506673491001,0.008807594448753,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0033552716865370004,0.00499641510586,0.0,0.003732592382773,0.004712189969157001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.074980094824731,0.004274646715712,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007777737314558001,0.846250196739565
PC.CA1.3,0.008463270015953001,0.008327079998466,0.004514364712564001,0.0032778191480160005,0.023632839855906,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0010675600127080002,0.0038801840725300003,0.0,0.001980105627969,0.0033974400370430004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002660414761608,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004753499517431,0.9335419386598871
PC.CA1.3,0.005303733413677,0.0044116209067640005,0.0025008708431750004,0.004113866054096,0.004562851825471,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001135046873755,0.004914435390636,0.0,0.003256612342845,0.004336870219502,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0039055556810220003,0.9607900659446391
PC.CA1.3,0.0072246513969560005,0.010522688438787,0.001649013686319,0.0034048856856400004,0.014774135734921002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02488273643242,0.001366886514204,0.0018627179639970001,0.0038001496642920004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0022855219881450003,0.9270589376264411
PC.CA1.3,0.006761514418488001,0.008497459653323,0.0034339236785330004,0.004442551917844001,0.005049099942902,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0024181975524630002,0.032050778769037,0.0,0.004935418295370001,0.0073631952205630005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006238911944401001,0.917533902400907
PC.CA1.3,0.036679818106265,0.0030077284370340004,0.014065412716912001,0.005551131222707,0.00801897452518,0.0,0.0,0.06416423070490601,0.0,0.001071912464682,0.009411414830755001,0.030619419372449004,0.0021754742113660004,0.045438070286976,0.0,0.024572773453486,0.014565460338501,0.0,0.0,0.003813768709707,0.018268305836199,0.018730486818197,0.0017001134638860002,0.0015106511496090001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.583271067933898,0.017587344275686003,0.0,0.0,0.0,0.0,0.020766465204108003,0.0,0.0,0.0026801042680730004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.021316239310166,0.001515334260846,0.004882219923557,0.040847269238888005
PC.CA1.3,0.005282305168164,0.0030462926900210003,0.014231688834604002,0.002845743570202,0.0016150505224910002,0.0,0.0,0.0,0.0,0.0,0.10477417096385301,0.005855262391158,0.002387268793809,0.0031659925421230004,0.081730719197232,0.0027271263277010003,0.009854493589904001,0.0,0.0,0.11536127449236601,0.0,0.0,0.432742097423496,0.083060023827755,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006624745215666,0.0,0.0,0.0,0.0,0.0021752231800330002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.027957849989274003,0.0,0.07291071189880101,0.018513285090687
PC.CA1.3,0.20970612958290402,0.078453911311659,0.06215327073979401,0.045361135875756006,0.13448314240697,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0028213151045700002,0.0,0.00169855722544,0.002111368294463,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0015242640286850001,0.460187673740714
PC.CA1.3,0.020277537969055,0.0042553290351750005,0.007773351256673001,0.003533624744818,0.005670046623216,0.0,0.0,0.0,0.0,0.0,0.052267268468227004,0.0036968046856480003,0.0058582998133670005,0.003138607297436,0.008876529848975,0.008647467598655001,0.0029947773707370002,0.0,0.0,0.28579496064340704,0.009745731567978,0.05485653696839601,0.026013187669226,0.010990195580582,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.012467966695665002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009527770537892001,0.0,0.241804018918529,0.22045648339237603
PC.CA1.3,0.004954678912913,0.0032106910519900003,0.0028676056779410003,0.00147458100138,0.004948992587355001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006588170294448001,0.0,0.005554982579716,0.003658617241521,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0028354291386570004,0.9612880384048351
