model_class,Astro.1,Astro.2,Astro.3,Astro.4,Astro.5,Cacna2d1.Lhx6.Reln,Cacna2d1.Lhx6.Vwa5a,Cacna2d1.Ndnf.Cxcl14,Cacna2d1.Ndnf.Npy,Cacna2d1.Ndnf.Rgs10,Calb2.Cntnap5a.Igfbp6,Calb2.Cntnap5a.Rspo3,Calb2.Cntnap5a.Vip,Calb2.Cryab,Calb2.Vip.Gpd1,Calb2.Vip.Igfbp4,Calb2.Vip.Nos1,Cck.Calca,Cck.Cxcl14.Calb1.Tac2,Cck.Cxcl14.Calb1.Tnfaip8l3,Cck.Cxcl14.Vip,Cck.Lmo1.Vip.Crh,Cck.Lmo1.Vip.Tac2,Cck.Lypd1,Cck.Sema5a,Choroid,Endo,Eryth.1,Eryth.2,Microglia.1,Microglia.2,Ntng1.Chrm2,Ntng1.Rgs10,Ntng1.Synpr,Oligo.1,Oligo.2,Oligo.3,Oligo.4,Oligo.5,PC.CA1.1,PC.CA1.2,PC.CA1.3,PC.Other1,PC.Other2,Pvalb.C1ql1.Cpne5,Pvalb.C1ql1.Npy,Pvalb.C1ql1.Pvalb,Pvalb.Tac1.Akr1c18,Pvalb.Tac1.Nr4a2,Pvalb.Tac1.Sst,Pvalb.Tac1.Syt2,Sst.Cryab,Sst.Erbb4.Crh,Sst.Erbb4.Rgs10,Sst.Erbb4.Th,Sst.Npy.Cort,Sst.Npy.Mgat4c,Sst.Npy.Serpine2,Sst.Npy.Zbtb20,Sst.Pnoc.Calb1.Igfbp5,Sst.Pnoc.Calb1.Pvalb,Sst.Pnoc.Pvalb,Vip.Crh.C1ql1,Vip.Crh.Pcp4,Vsmc,Zero
PC.Other1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.082657582393152,0.0,0.8542546249000581,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.020148249848689,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0018990659377910001,0.0,0.035744945922441006,0.0
PC.Other1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004834978323118,0.001080306249638,0.924998131774965,0.06831944391160201,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PC.Other1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.046762720412786,0.009217257567037,0.019264810768873,0.008478311183481,0.01995130553402,0.032157856072054,0.005298447581638,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003599561319368,0.001236558616807,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.011383639639665,0.0030587694266450004,0.0,0.0020468183976500003,0.0,0.002143382903511,0.0011310928344840001,0.0,0.0,0.353881503300208,0.004225590106356,0.014442536680793,0.0,0.201896623118052,0.0,0.16493392376361202,0.0,0.0,0.0,0.0,0.001126814997492,0.0,0.022519920740110003,0.048931287107866005,0.008162694634691001,0.0,0.007784845869045
PC.Other1,0.0,0.0,0.0,0.0,0.0,0.002626142333127,0.0,0.026370390438492004,0.001340994589573,0.005115032945557,0.0,0.0,0.0,0.0027243024162590004,0.0,0.001129880235455,0.007749844534756,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.049593142497875005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.033650961233041,0.220892925025226,0.042290891220335004,0.32234485505217303,0.005234917604013001,0.001012592076702,0.263242864303792,0.0,0.0,0.001260354194846,0.0,0.0,0.008009727661752,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PC.Other1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0021093466558810003,0.004903516169790001,0.006424714352778,0.0032053431736280003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01160657985893,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.906130748572717,0.012483558531402001,0.0,0.024118374700618003,0.0,0.0,0.016782345580224,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0067330641137540006,0.0,0.0
PC.Other1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001010504354258,0.0,0.0021430431473470003,0.0,0.0,0.0,0.0,0.0,0.0,0.0017526440753030002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.027914702717329,0.0,0.0,0.9557828039734461,0.004982266900486,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002209681407122,0.0,0.0
PC.Other1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.262091229212976,0.631897023403557,0.06938683770871801,0.035466716445344,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PC.Other1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0011852413512770002,0.0,0.0,0.9924365101567981,0.001458766108583,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0037687832728740002,0.0,0.0
PC.Other1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.091980157803834,0.792308187479543,0.042061825896095,0.070774526076951,0.001710308850602,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PC.Other1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07733900959496201,0.19880582871597802,0.30784836088892104,0.41580471969195404,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PC.Other1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.037130775381395004,0.7778588592230231,0.083550261444258,0.09555852931066801,0.004020493161519,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PC.Other1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0031775102858420004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.531126211908704,0.037721086072910005,0.0,0.200125434935767,0.0,0.0,0.0,0.0,0.0,0.005939603294910001,0.005893745355734,0.0,0.0,0.016895268313925002,0.0,0.19504740859264003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PC.Other1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0013917276522960001,0.0,0.0,0.014387945984546001,0.027093184871863,0.031626810200017,0.06256121316052901,0.0034683848398,0.004160261658421,0.006794194608352001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0015931019779360002,0.0,0.0,0.0,0.0,0.006875121866842001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07448165060426801,0.268666694415028,0.016236229285273,0.42296035023076606,0.02666009823053,0.0,0.0,0.0,0.0,0.006266912131492001,0.0,0.0,0.0,0.002977451999698,0.0,0.011845171944845,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007459623257885001,0.0,0.0,0.0
PC.Other1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.055041374172715006,0.14331075962592602,0.122865654675641,0.6727414336270431,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005133731602996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PC.Other1,0.011386891316469002,0.008330580841745,0.018903927437089,0.007324994696552001,0.008630254571179,0.0,0.0,0.005934008274509001,0.0,0.0014327896773600002,0.005559857659016,0.0014796987935240002,0.0,0.010729473162632001,0.00182212332454,0.0013036240799940001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.028005986246363003,0.0060716575201740005,0.007565485946559001,0.037764049459624,0.020312839163391,0.0,0.0,0.0,0.0,0.0,0.0,0.0019615921999490003,0.003476357849195,0.061487778066305,0.015091290184806,0.00131063767101,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0022970755783760003,0.0,0.032719927127549,0.694462834953379
PC.Other1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13750292736997302,0.001352493934789,0.031387403168542,0.017307722352632,0.061386808911541,0.042216634807200004,0.22218826241003,0.0021683798586110002,0.007953077435712,0.003217379099202,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001576803052741,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24696938708259203,0.151878573778738,0.0019339539855730001,0.0,0.0,0.0,0.0,0.0,0.0,0.041907722305988,0.0,0.0018894249311600002,0.0,0.017556511090321,0.0,0.00603477740612,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001019086400231,0.0
PC.Other1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.943883727215113,0.049275087536444,0.0014976535270010002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PC.Other1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9630894137405811,0.004898771943387,0.0,0.031553175929265,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PC.Other1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02200102936214,0.0,0.9154808743707411,0.062021253667527004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PC.Other1,0.0,0.0,0.0,0.0,0.0,0.0017694713589560002,0.0,0.47835026327593505,0.001012973731949,0.002854070749114,0.003748463966313,0.0,0.0010786741109870001,0.151973258124799,0.0,0.00212079191405,0.00109015301054,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001337121406036,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18631410409510102,0.155284652332833,0.0070403901935270005,0.0,0.0,0.0,0.0,0.002621254717561,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PC.Other1,0.0,0.0,0.0013975032898090002,0.0,0.0,0.0,0.0,0.008038896477251001,0.0,0.0,0.01926998117581,0.020223280055126,0.003298493937644,0.07814818857019301,0.0024618307770580003,0.005394016843814,0.00147227090182,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00273595799647,0.0,0.0016951512285010002,0.009825118672211001,0.0015681915531,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0011211637381,0.7042423001640971,0.11756577149616002,0.00485022393481,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0090704041462,0.0,0.004410329316748,0.001305298832959
PC.Other1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.020166274588737,0.0,0.0,0.0,0.0,0.0,0.041729362593018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007322990944481001,0.303336905252571,0.151816955903153,0.008896301413201,0.004137437972717001,0.0,0.025735736269878,0.0,0.0,0.0,0.0,0.0,0.43474679122199206,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PC.Other1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003137031487685,0.008365576978032,0.00199152818267,0.004081312073133001,0.00988748584806,0.008046309756834001,0.0013713871412310002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9528483704579681,0.007288140504919001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001107846847742,0.0,0.0,0.0
PC.Other1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004931248972045,0.0,0.0,0.0068138525060180005,0.004554205410397001,0.013478604472574,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007647512538982001,0.0,0.0,0.033472846177402,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0019264327873890002,0.9250874009723281,0.0,0.0
PC.Other1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02709288726012,0.0016094284648670001,0.0,0.9594303859116791,0.011724585412818001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PC.Other1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.024448474854893,0.0,0.0,0.9745101754614621,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PC.Other1,0.0,0.0,0.0012443218906240002,0.0,0.0,0.0010998967641940001,0.0,0.0010244419837150001,0.0,0.0,0.009446325944472,0.0027673162944460003,0.002869587559821,0.002889575909092,0.004746670461208,0.0012607688262680002,0.00483222191241,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7095673378590811,0.0,0.048581894430982,0.004245566239572,0.0010682102808370001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.017929307367012003,0.00338757261896,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002233315466893,0.0,0.172181934649576,0.0028911306796120004
PC.Other1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.013230269017589,0.0,0.0,0.008042272489937,0.0033952201090170003,0.004288040271677,0.048811876657551004,0.023466011035699,0.005458905945473,0.007923767469127001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.010531621267780001,0.0032448506019930002,0.0,0.0,0.0,0.0,0.0,0.0,0.015612236295855002,0.100861990605261,0.001008718954299,0.16761495912901903,0.0,0.00652071345455,0.019905652758919,0.001376198543983,0.0,0.07729440759377501,0.0,0.0,0.001215723053651,0.0,0.38020685888168204,0.033439508722690005,0.0,0.0,0.0,0.0032842389849260002,0.010336746113655001,0.0,0.043331744946088005,0.006024963107016001,0.0,0.0,0.0
PC.Other1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008922440744814,0.0073577010313550005,0.002977721977517,0.013194395752043,0.0,0.007902178663871,0.007830439135332,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0468899208635,0.0,0.0024294453108230003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.790725687121818,0.08686650592414201,0.0018026035772230001,0.015074806471352,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0020213677956170003,0.0,0.0034155709015460003,0.0
PC.Other1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.037574819298218,0.8013155215544601,0.151836911464052,0.006899729180608,0.002333047342577,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PC.Other1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0015453362935200002,0.0,0.0,0.41753424677938006,0.146217380396643,0.008465759896860001,0.164292055267758,0.004438937203660001,0.14204631079454402,0.00207729991624,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003358836279522,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04876767006093,0.042778170641969,0.0,0.011641230202658,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0031483599879390005,0.0015790679863220002,0.0,0.0
PC.Other1,0.001706228537364,0.0,0.0,0.001178898538704,0.0,0.0,0.0,0.07629783101460001,0.0,0.0,0.0,0.143508615525645,0.008515776496788,0.32550381148025903,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24049986182986802,0.185324067586728,0.006292640842292,0.003948494016843,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0032660999657090004,0.0,0.0,0.0
PC.Other1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005469455106432,0.00141245867714,0.006875170270123,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.839917332643587,0.13816503242869302,0.0043446377003640005,0.002861299333049,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PC.Other1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004260326669585,0.005757065251631,0.0017735341892850002,0.0,0.0,0.0012661048136410002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0011204912665860002,0.0,0.0,0.0,0.0,0.16440242978847602,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.802113787869237,0.004065303708474,0.0,0.008871267315437,0.0,0.0,0.0,0.0,0.0,0.0025379561836780004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0010635936320160001,0.0
PC.Other1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.010823488692203,0.001005684734557,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.069384938645884,0.006814595275881001,0.0,0.0,0.0018887698071400002,0.0,0.9089487573909221,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PC.Other1,0.072294025583419,0.008024822556823,0.051696734261254006,0.012025666942654,0.011880865441169002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0020046936437020002,0.0033135536339420004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0015126549203790002,0.002816481456182,0.0,0.0033765659821090002,0.0016543033274170002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.43697339032211,0.006789501183329,0.0,0.007633217921339,0.0,0.0,0.0,0.0,0.0,0.015688928507067,0.0,0.0,0.0,0.143326234517222,0.0,0.037169781487644,0.0,0.0,0.0,0.0,0.0,0.0,0.0034397468017840003,0.001144700667757,0.0,0.0030183187576640004,0.171930103497378
PC.Other1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001976424908918,0.013853353146416001,0.002240688763076,0.00800819282522,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.025041117940689,0.005495280255999001,0.0,0.9409427202956611,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PC.Other1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.030219346630449003,0.0,0.0032368532927750005,0.0,0.02178591328558,0.001308822068233,0.0010794729778440002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002951539042175,0.0,0.0013189221444190001,0.025607963687937003,0.009133040317886,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7824659814467241,0.051983421377632004,0.0,0.0,0.0,0.038163261474363004,0.0,0.0,0.0,0.005319825318178001,0.0,0.0,0.0,0.0,0.0,0.0026775267974410003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006660175706709,0.0,0.0037932772533270003,0.009643487640115
PC.Other1,0.13368901576483602,0.017200806017907,0.11195742577525801,0.021888645272232003,0.034831889883476005,0.0,0.0,0.005591762064514,0.0,0.0,0.00409354633105,0.003971220861146,0.001045835159921,0.032368561495571005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0014541759444960001,0.058666150085628005,0.006689279880857,0.046754226471241,0.163274236996229,0.044483660412203,0.0,0.0,0.0,0.0,0.0,0.0,0.001023063920066,0.007568925047679,0.182735581225241,0.0012277404372170002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001501502689779,0.0,0.059847362609392,0.055549026385515
PC.Other1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002902630454332,0.0,0.0,0.056472674494420005,0.0,0.0014771719159440001,0.882400389805417,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.016104283138419002,0.035819975579957,0.0014763355109830001,0.002239599014216,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PC.Other2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21328892495694302,0.6949448092915861,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09046757250005101,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
