model_class,Astro.1,Astro.2,Astro.3,Astro.4,Astro.5,Cacna2d1.Ndnf.Cxcl14,Cacna2d1.Ndnf.Rgs10,Calb2.Cntnap5a.Igfbp6,Calb2.Cntnap5a.Rspo3,Calb2.Cntnap5a.Vip,Calb2.Cryab,Calb2.Vip.Gpd1,Calb2.Vip.Igfbp4,Calb2.Vip.Nos1,Choroid,Endo,Eryth.1,Eryth.2,Microglia.1,Microglia.2,Oligo.1,Oligo.2,Oligo.3,Oligo.4,Oligo.5,PC.CA1.1,PC.CA1.2,PC.CA1.3,PC.Other1,Pvalb.C1ql1.Cpne5,Pvalb.C1ql1.Npy,Pvalb.C1ql1.Pvalb,Pvalb.Tac1.Nr4a2,Pvalb.Tac1.Sst,Pvalb.Tac1.Syt2,Sst.Erbb4.Crh,Sst.Erbb4.Rgs10,Sst.Erbb4.Th,Sst.Npy.Cort,Sst.Npy.Mgat4c,Sst.Npy.Zbtb20,Sst.Pnoc.Calb1.Igfbp5,Sst.Pnoc.Pvalb,Vip.Crh.C1ql1,Vip.Crh.Pcp4,Vsmc,Zero
PC.CA1.3,0.0,0.0,0.0,0.0,0.001099253361042,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003925752293425001,0.0,0.001380041253461,0.0033926032392670004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0012467109623580002,0.9868416634383551
PC.CA1.3,0.0020304172993320002,0.00240564586077,0.0019042052659960001,0.0,0.004247532489007001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0016048769199350002,0.004783358788778,0.0,0.013637298947279,0.017916361852955,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006706094181572001,0.943430867686716
PC.CA1.3,0.0,0.001124653962098,0.0,0.0,0.0028086215338720003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0038124615824600004,0.0,0.001660877088477,0.0033552169930670004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0013960196830860002,0.9837455722860521
PC.CA1.3,0.0024667508911810003,0.002356522480898,0.0,0.0,0.0017884986124470001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004657519456099,0.003904209958229,0.0,0.102300174280485,0.091268694335509,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.022074548545035003,0.766366642236403
PC.CA1.3,0.001798270597905,0.0021850868204640003,0.001391540532364,0.0,0.0044185738733800006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0020752030507480003,0.005445602030735,0.0,0.002675285597331,0.004846484418838001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005590670556188,0.9682091516515461
PC.CA1.3,0.0,0.0,0.0,0.0,0.0011552118882110001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004142324733685,0.0,0.0016694752031790002,0.0036458925737710003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0014725636630300001,0.985406228237765
PC.CA1.3,0.003925692373181001,0.0054129851688780005,0.002804133875495,0.002479960264784,0.003970513770124,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002741230362369,0.005348878083970001,0.0,0.023394615560436,0.022506093005093,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008272401845671,0.9182942938064651
PC.CA1.3,0.001191703074713,0.001166238100029,0.0,0.0,0.0017941018731280002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004935623315377001,0.0,0.0018665152351430001,0.003929137599092,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002019137026398,0.9819133421785781
PC.CA1.3,0.0019242163760960001,0.0013974005158450002,0.0,0.0,0.0037855802033510003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.016469656680245002,0.0,0.0031963866326290002,0.005941614112654,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004610969370934,0.959681186004055
PC.CA1.3,0.0034445152512670003,0.0022042172649100003,0.0,0.0012652519875790001,0.004234744775173,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.021244700286770002,0.0,0.004029547130762001,0.006753991626862001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002610626017869,0.95250157925398
PC.CA1.3,0.00209878241128,0.0024756063285590003,0.0,0.0,0.0031121250307910003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0011930194294800002,0.004805493727971,0.0,0.015440106441726002,0.022596171393719,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006139813307008001,0.9396579078145001
PC.CA1.3,0.00766473996696,0.006065172119590001,0.002709894783615,0.0044712604048160005,0.011234672783312001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001793368802719,0.015320180917233,0.0021639722521130003,0.025685810165872004,0.030105885713864,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009960424283359,0.881957967646475
PC.CA1.3,0.0038746134245310005,0.003307714598148,0.0015948151492400002,0.0018698953147550002,0.004145812726791,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0010833731298750002,0.008223582345332001,0.0,0.0043952544630360005,0.0067205651234730004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003618974630994,0.9598102268503951
PC.CA1.3,0.0018407696743420001,0.00145864778413,0.0,0.0,0.0017525983838120002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001119464163741,0.0044598693701830006,0.0,0.012334013799591,0.018138471295134,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0064072885295470006,0.9510709778747071
PC.CA1.3,0.005198320851186,0.00352419681397,0.0011529007945500001,0.001606674132496,0.007001894110936001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004439416025440001,0.006331179588555001,0.001004950835213,0.007876435989614001,0.009764550495535,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.014643234939741002,0.936433461494769
PC.CA1.3,0.020728303124149,0.0024908331624330002,0.00598359156963,0.001673458487373,0.013397787880596,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0027738947918500003,0.005597473746656,0.0,0.006475781367694,0.007238834877204001,0.0,0.0,0.0,0.0,0.0,0.012040540769609,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.013035757714562002,0.9080630110661171
PC.CA1.3,0.0,0.0010990754174930002,0.0,0.0,0.001688163468243,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0037961471998350003,0.0,0.001962979225172,0.0033689122668550003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001316950388847,0.9847726385260651
PC.CA1.3,0.0023791822203040004,0.001322722665028,0.0,0.0,0.0025212110798230004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0050241348964610005,0.026158605425261,0.004084903768229,0.005731010898090001,0.006791580012517001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.017081386692679,0.927307598004919
PC.CA1.3,0.0032489027366900004,0.00133002862491,0.0,0.0,0.0030064262709940002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002840028407809,0.004395245534405,0.0,0.005126938729267,0.006977683906639,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.014083045588410002,0.9569750365416171
PC.CA1.3,0.008365940914257,0.010546874193408001,0.002108035669265,0.004761864389341001,0.008576838024097,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005199153484984001,0.0,0.0014008931119830002,0.0035520176961120003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0012130801453640002,0.9537510067334021
PC.CA1.3,0.025055702097819002,0.010064497890448,0.007955214725844,0.0070907870194310005,0.014040867369082001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0035506333888530002,0.034933772884806,0.0036041605311190003,0.006288486052339001,0.007007893251644,0.0,0.0,0.0,0.0,0.0,0.001733675771281,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.013792343026649001,0.8632805185689321
PC.CA1.3,0.001771277224337,0.001000063926165,0.0,0.0,0.0021983395035600002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003035583579033,0.004205907969021001,0.0,0.021441949128447,0.029933901587538003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.013755746075858001,0.921572570722412
PC.CA1.3,0.0029498951994030003,0.005277154552606,0.0,0.0038917520016940005,0.0037462753226830004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003562347114239,0.0,0.006308124037689,0.014535373730694,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0017338958866150002,0.9567645951646421
PC.CA1.3,0.002673915577205,0.0022394459398480003,0.001088372945713,0.001312201842792,0.005555656055533,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004388560267805,0.0,0.0017953472752060002,0.004321997437537001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0014184859790170002,0.9748890436409471
PC.CA1.3,0.00723935442886,0.002565240895605,0.002845308959544,0.0018261334176770002,0.00860159659233,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004282462335714,0.004339939332884,0.001019691209514,0.007805564591725001,0.007295934915442,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.017507446738551,0.9337070081240431
PC.CA1.3,0.012253685819596,0.005922126951199,0.007218765746779001,0.004442912996553,0.008117626253558,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.014681124439779002,0.003069761913439,0.0016495311381210002,0.043473092990981003,0.03373257591157,0.0,0.0,0.0,0.0,0.0,0.0030196377183670004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.053412647203977,0.8087171523183211
PC.CA1.3,0.0025872872050660004,0.0010786718101230002,0.0,0.0,0.002615715880558,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006894557629030001,0.004405581731148,0.001057825123098,0.008934393855019,0.010492474922704002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.022328271592535,0.938644656154018
PC.CA1.3,0.015356383814503001,0.00138469093773,0.004175177925795,0.0014688917050030002,0.007463054721854,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.205385020730169,0.0025700964486620004,0.11402892845297001,0.103431554545409,0.026395269004915,0.0,0.0,0.0,0.0,0.020474972357816,0.027694619165163,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.33998495062000705,0.128296781637798
PC.CA1.3,0.017694845487074,0.009654267550578001,0.022478088543788,0.0036123989149080002,0.013872342486596,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005252414593071001,0.023563905490798003,0.002717875832256,0.080643467704548,0.082512325439741,0.0,0.0,0.0,0.0,0.0,0.011219125106839001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.019498422980396002,0.7050885296487871
PC.CA1.3,0.0,0.0,0.0,0.0,0.001014492986315,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0039377391452770005,0.0,0.001456168144645,0.0032597092645570004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00194083902048,0.986143530830864
PC.CA1.3,0.0029619494776800003,0.002872070300262,0.001029246975514,0.0011247946953820002,0.002563337913264,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0011019392766540002,0.0037835388519160003,0.0,0.012812899158474,0.018353219637123,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005587553858331,0.9475188589906711
PC.CA1.3,0.013499803304216,0.00265991469976,0.0018141084566490001,0.001513626889558,0.010128076411622,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002449532529684,0.0034742068956030003,0.0,0.005981729015698,0.007992783274971,0.0,0.0,0.0,0.0,0.0,0.001400912155643,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.010480878167296,0.9383278427557251
PC.CA1.3,0.0052386767618180004,0.002139008060323,0.0,0.0015046656648530002,0.007541691391153,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007625633946129,0.016687917959225,0.0065804832058050005,0.013265322316148001,0.012433568088685001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.027178102234879,0.8981265807949971
PC.CA1.3,0.0014545029813260002,0.001445023683545,0.0,0.0,0.0030959032831530003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03712992660756,0.0,0.002443069073139,0.005069654806232,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00133290687222,0.9451117060513851
PC.CA1.3,0.002341176429631,0.0027482329000980002,0.0,0.001355864211869,0.0031748389982200003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006569836425656001,0.0,0.0036185087873270004,0.006049195368617,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0030454142133900003,0.9685432809979291
PC.CA1.3,0.006729295666659,0.003593509619943,0.003078028662544,0.001906301425832,0.005602154027799001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002570412043974,0.005384106256906,0.0,0.019460372877567002,0.02331896935151,0.0,0.0,0.0,0.0,0.0,0.0011920155280460002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008580646481202001,0.9176712497960161
PC.CA1.3,0.0019312103917040002,0.0014506416293590002,0.0,0.0,0.0032295493455350003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.017917850722474,0.0,0.0035792473569000002,0.006527588010019,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0029334979056160003,0.960111330809797
PC.CA1.3,0.009517590866756001,0.013653510588489001,0.0045249952865920005,0.0060412372971260005,0.008490526820954001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0017233378415730002,0.005715630766557,0.0,0.014225347333070001,0.019302453112669,0.0,0.0,0.0,0.0,0.0,0.0026030707792690003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007507320033475,0.906252605178236
PC.CA1.3,0.103344209568256,0.006228381142277001,0.0156614290406,0.009551603936077001,0.032923182090271,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.044097911992957005,0.003486410910334,0.009837967266160002,0.017702830854221002,0.011992329063959,0.0,0.0,0.0,0.0,0.001497780835305,0.021214972586178,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.124698866300277,0.596995933911997
PC.CA1.3,0.002776058081285,0.0031309310147390004,0.0013732584192870001,0.0,0.002736147963822,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0036520983551730003,0.0019997880145700003,0.006239924955179,0.0,0.018494728264656,0.019279086129065003,0.0,0.0,0.0,0.0,0.0,0.003055057359648,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0073048701186410004,0.9274806498541591
PC.CA1.3,0.004811486294159,0.002413316251292,0.0012266708361950002,0.001469038503461,0.0039051421237900003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.014471725170604001,0.003282845747811,0.001570721929502,0.044751657261124005,0.033760867036511,0.0,0.0,0.0,0.0,0.0,0.007187204040465,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.045550159523900006,0.8352098899793531
PC.CA1.3,0.008228609092642001,0.011437741235305,0.004363803568918001,0.005598235076194001,0.005080282637999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0037943653621770003,0.0,0.013148458433370001,0.018050292911263,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005742941373952,0.9233677980524181
PC.CA1.3,0.009813460689775,0.0017176104314290002,0.0018426347932760001,0.0012257773366910001,0.00697492491163,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.028825215255557004,0.0036196084170770004,0.0052277955092800005,0.020787514434888,0.012615507228937001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09337118366852101,0.812865091791912
PC.CA1.3,0.0038003587753530003,0.0018089955665860002,0.002902617771148,0.0,0.001181486530155,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.013905754271502,0.00835945596442,0.008168286510763,0.39204549277836004,0.18643088649062,0.0,0.0,0.0,0.0,0.0,0.06298254825612,0.0,0.0,0.0,0.0,0.0,0.0,0.009945322500632,0.0,0.0,0.0,0.0,0.006459994462251001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.043333758640126,0.25453528191525104
PC.CA1.3,0.00101403333677,0.0011023718190700002,0.0,0.0,0.001403644383178,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.034465277145107005,0.0,0.001587782859923,0.003631190464974,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001241538885123,0.954049263034179
PC.CA1.3,0.0010374924942750002,0.001272339890496,0.0,0.0,0.0020425069889350002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004500605417359,0.0,0.005670692591743001,0.014826328888314002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003304907073252,0.9655471095965841
PC.CA1.3,0.0033048646917490003,0.0037279241229780003,0.001427541359082,0.00160229404436,0.0033104712302310002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0020070758150120003,0.0034922002684870004,0.0,0.019780572718608003,0.027763770325922,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009343062003587001,0.922839638734206
PC.CA1.3,0.001754904565744,0.0016434691559060002,0.0,0.0,0.002251112794112,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006182076554005001,0.0,0.0025158602858950004,0.004697784644859,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0019067409697900001,0.9772270971837531
PC.CA1.3,0.0017121557868910002,0.002404516982025,0.002027024109676,0.0,0.0042560703519790005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0037723287234520003,0.0,0.002938377081112,0.004432596301349,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001278012763402,0.975863959325962
PC.CA1.3,0.0,0.0,0.0,0.0,0.0012464759737640001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0065355442323400004,0.0,0.006721603799926001,0.015426560909918001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0020866952954990002,0.9652879386417571
PC.CA1.3,0.0014888580720510002,0.0018489433744920002,0.0,0.0,0.0017561417485760001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.017748441778739,0.003568635663269,0.0011276369587850002,0.049353571053851006,0.047772756991431006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.030227247782437003,0.8420796666872371
PC.CA1.3,0.002848062805314,0.0011797071796030001,0.0,0.0,0.0030255290278950004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004249528538961001,0.0,0.001501984293661,0.0038109948913260003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001705180522399,0.9804205023772461
PC.CA1.3,0.005100075679701,0.004056664979404,0.0021501053826740004,0.0014828956059660002,0.0032268749045950003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007901796243707,0.006787545698256001,0.001575641285039,0.10597585748007901,0.106596900861393,0.0,0.0,0.0,0.0,0.0,0.0030192309253600003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.031333071509584004,0.7197437872254211
PC.CA1.3,0.004893932015334001,0.009260541285065,0.001327705569621,0.004002574407889,0.005242636016717,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005024915220784,0.0,0.002857593005483,0.006080862723034,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002248353792789,0.9585924580616021
