model_class,Astro.1,Astro.2,Astro.3,Astro.4,Astro.5,Cacna2d1.Lhx6.Reln,Cacna2d1.Lhx6.Vwa5a,Cacna2d1.Ndnf.Cxcl14,Cacna2d1.Ndnf.Npy,Cacna2d1.Ndnf.Rgs10,Calb2.Cntnap5a.Igfbp6,Calb2.Cntnap5a.Rspo3,Calb2.Cntnap5a.Vip,Calb2.Cryab,Calb2.Vip.Gpd1,Calb2.Vip.Igfbp4,Cck.Calca,Cck.Cxcl14.Calb1.Igfbp5,Cck.Cxcl14.Calb1.Kctd12,Cck.Cxcl14.Calb1.Tnfaip8l3,Cck.Cxcl14.Vip,Cck.Lmo1.Vip.Crh,Cck.Lmo1.Vip.Fam19a2,Cck.Lypd1,Cck.Sema5a,Choroid,Endo,Eryth.2,Microglia.1,Ntng1.Chrm2,Ntng1.Rgs10,Ntng1.Synpr,Oligo.1,Oligo.2,Oligo.4,Oligo.5,PC.CA1.1,PC.CA1.2,PC.CA1.3,PC.Other1,PC.Other2,Pvalb.C1ql1.Cpne5,Pvalb.C1ql1.Npy,Pvalb.C1ql1.Pvalb,Pvalb.Tac1.Akr1c18,Pvalb.Tac1.Nr4a2,Pvalb.Tac1.Sst,Pvalb.Tac1.Syt2,Sst.Cryab,Sst.Erbb4.Crh,Sst.Erbb4.Rgs10,Sst.Erbb4.Th,Sst.Npy.Cort,Sst.Npy.Mgat4c,Sst.Npy.Serpine2,Sst.Npy.Zbtb20,Sst.Pnoc.Calb1.Igfbp5,Sst.Pnoc.Calb1.Pvalb,Sst.Pnoc.Pvalb,Vsmc,Zero
Oligo.4,0.00101523182075,0.0,0.0,0.0017626569265310002,0.0057164306798080005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13079689415669102,0.0010395958701,0.0,0.0,0.0,0.06164215964960801,0.008255165083604,0.394978263289853,0.38508632954973004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007878349610733
Oligo.4,0.0,0.0,0.0,0.0,0.0016334296159960001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08847301189467201,0.0,0.0,0.0,0.0,0.054826098109201006,0.006961575445913,0.38345829226536404,0.46305343934373405,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Oligo.4,0.007202265804493,0.0,0.0,0.008345977740475,0.028394135846924,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.42388589277366,0.003317879415329,0.0,0.0,0.0,0.027459201961556,0.0017188137678470002,0.143601999643613,0.33674263257228604,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0016196901462010001,0.015855611047884
Oligo.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18791602844565802,0.0,0.0,0.0,0.0,0.029189131253121003,0.0029377957124680004,0.22596620249278102,0.5539907081155341,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Oligo.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6834102477927041,0.0,0.0,0.0,0.0,0.016400073525007,0.0,0.069430590336592,0.22954128821920602,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Oligo.4,0.011015436439576,0.004849672466246,0.001892396629933,0.011633376391653,0.04517490137162301,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0031068149820590004,0.130785543619794,0.015201058193085001,0.0,0.0,0.0,0.05411582258553001,0.00546263218695,0.18043170110352602,0.156447151528074,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.011792787406702001,0.368027973454541
Oligo.4,0.009815580872018,0.0062964339878780005,0.0023564183687030003,0.008764214082853,0.028591418309906,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002689676455706,0.014851803234679,0.012132010223520001,0.0,0.0,0.0,0.001189488732429,0.0,0.007435825752737,0.011081631401632,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.012789453469026001,0.881875638759904
Oligo.4,0.0,0.0,0.0,0.0,0.004528817401459001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.37057680696883605,0.0,0.0,0.0,0.0,0.030035257974140004,0.002463165417444,0.16887934670190802,0.420620822678394,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001063985723783
Oligo.4,0.0,0.0,0.0,0.0,0.0018268815558380002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.205938317568047,0.0,0.0,0.0,0.0,0.054808758233962,0.005041854485123,0.288727998450286,0.442572939046717,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Oligo.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23537772483181202,0.0,0.0,0.0,0.0,0.039053806499243005,0.0018111311773770001,0.091809591091945,0.630435413557423,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Oligo.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19834430447509102,0.0,0.0,0.0,0.0,0.05635432916781501,0.006589568633136001,0.293543490036949,0.44444757009210706,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Oligo.4,0.016543557650190003,0.008500962801056,0.0019460656710830002,0.016464244586566,0.068087354151887,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0027363420814790003,0.065775300906613,0.023439950494486002,0.0,0.0,0.0,0.0026055626864440002,0.0,0.01119956925315,0.021388989385136,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.013258731846927002,0.7478871490498401
Oligo.4,0.010952852420791,0.002980966107564,0.0,0.017773320101558,0.08365410274278001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5491061867190461,0.002898837244614,0.0,0.0,0.0,0.026795300187618002,0.001000890866319,0.09531490769713001,0.193027656515418,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0015426288842920002,0.013834110467557
Oligo.4,0.036031675664572,0.030775409234569003,0.015573606805139,0.029811497137883003,0.048261553362303006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001475669367217,0.00204279747918,0.018790490704753002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005151404314555,0.8106841123145201
Oligo.4,0.008764277309631,0.0028764666682130004,0.0,0.008985683172284,0.047782816445385005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002846729702901,0.40057504161691404,0.025917443285671003,0.0,0.0,0.0,0.013635608541137,0.0,0.072700346657825,0.17968047693664602,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.010227108767082,0.22455859770788902
Oligo.4,0.01339417688988,0.0057261617058000005,0.002550603133395,0.011004965649431,0.036432225210984,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0037345366041790003,0.17054798457120102,0.018679357631294,0.0,0.0,0.0,0.0077161975687780006,0.0,0.035043276175528,0.08475609684525601,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.011395964696422001,0.597613465677555
Oligo.4,0.013591736275111002,0.006258703901899001,0.0018499019247500002,0.012919437721673002,0.05467453552218401,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0034187767330400003,0.11265681899936901,0.021588714161134,0.0,0.0,0.0,0.006642199070546,0.0,0.039319521483844,0.062527575732642,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.014887905502634002,0.649132046297176
Oligo.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.31876655057999803,0.001063674063452,0.0,0.0,0.0,0.068902988258699,0.0033519448960660004,0.112301345272047,0.49418205941188204,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Oligo.5,0.011539648066361001,0.0023268664214960003,0.001007701855551,0.005121029724307001,0.03383939788497,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.020038397380988,0.494501327013576,0.03018726992413,0.0,0.0,0.0,0.006507497075546,0.0,0.031082278860852002,0.06987826841125801,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.054584926925222,0.23875362981661802
Oligo.5,0.009873555745644,0.00595381160798,0.0023059114212930004,0.008191124533534001,0.028070035142624003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004943751555418,0.018592953995107003,0.018371761474561002,0.0,0.0,0.0,0.002743295178443,0.0,0.007859064528507001,0.10456986629143201,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.020002315558737,0.768088833117409
Oligo.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24059943544184703,0.0,0.0,0.0,0.0,0.034477457330903,0.001844444786742,0.09095125066107401,0.6304427440067221,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Oligo.5,0.013440573419517002,0.008446476614532001,0.004613714122956,0.011808379731281,0.024298818610275,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0033364649858780003,0.033170894882452,0.014090971191887002,0.0,0.0,0.0,0.001195965856875,0.0,0.0053898578508530005,0.012047549732142001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.010010090807031,0.8575280751379141
Oligo.5,0.012951891538448002,0.006262446861191,0.002058615544222,0.011400568288211002,0.047582362383333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0030107808167320004,0.07595679905704901,0.021508021817491,0.0,0.0,0.0,0.002306397050725,0.0,0.012416428826347001,0.025053470662246002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.012639678913045,0.766619036135991
Oligo.5,0.011058092737655002,0.005342700164792,0.0017568015753660002,0.009495290340874001,0.037767561739672,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003648920236941,0.152358669996389,0.019595857141917,0.0,0.0,0.0,0.015920413067748003,0.0014516479821310001,0.054239632326684,0.07702534174853301,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.012373071383428,0.597696788196954
Oligo.5,0.012026638663933002,0.005645527152779,0.0017460342989330001,0.010703209217831001,0.042315066512131,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0034297657101420003,0.16269629902826302,0.021428208144630003,0.0,0.0,0.0,0.006378993811344,0.0,0.031682018275897006,0.064576181397581,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.012584312357287,0.623962080785831
Oligo.5,0.015148493066304001,0.009977468809831,0.004579615771516,0.015760005773281002,0.038862395716568,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0024261816367940003,0.015067463608251001,0.011488189830455001,0.0,0.0,0.0,0.0015406324220070002,0.0,0.007708583706709001,0.011033464568209,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.010729200152787001,0.8554690520000121
Oligo.5,0.004626544456373,0.0014618696986590002,0.0,0.006084092841185,0.024016676981784002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0013150114417220002,0.26025503124968,0.020665983133658,0.0,0.0,0.0,0.039405335372823,0.0038155801742550005,0.232169779083149,0.33531242149148005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004293278609380001,0.065943179485378
Oligo.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.50040856385259,0.0,0.0,0.0,0.0,0.039688012198161,0.0032388270459410002,0.17588650645781,0.279524726368574,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Oligo.5,0.011906136492181,0.007874675096377001,0.005474562469462,0.00897300120275,0.026399335621399,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009501178029028001,0.051786159970430005,0.07391800943537401,0.0,0.0,0.0,0.001496926856176,0.0,0.007265111209669,0.025119182855877,0.0027863853877520004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.024848961161744003,0.7414128854522221
Oligo.5,0.008271160655751,0.0026472103720890003,0.0,0.008417355015414001,0.044582816342948,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00210502180587,0.40645836863281104,0.016410408977826002,0.0,0.0,0.0,0.018465908755076,0.001085976327434,0.095616330295233,0.18798252145409802,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008421254621737,0.198844139691865
Oligo.5,0.001181388017406,0.0,0.0,0.0016728242290510002,0.00985851450935,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.46115097541388805,0.0,0.0,0.0,0.0,0.036388624146594,0.002006774985636,0.181949891312771,0.303216235782099,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001284865666138
Oligo.5,0.006963646352256001,0.004530442859954,0.0014167996121840002,0.005022788980667,0.016821889729501,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0018049441959100002,0.008746507629686,0.01227071455759,0.0,0.0,0.0,0.0,0.0,0.00112011171945,0.0024673294028000003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007933372363881001,0.930585725942456
Oligo.5,0.00876053852068,0.0030056796204470005,0.0,0.009529666847026,0.053213140996351,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0035496341086640004,0.43909673808104904,0.017428976329515,0.0,0.0,0.0,0.01317806437313,0.0,0.07403575889755401,0.14469572287514001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.012514308189052002,0.21949809434613501
Oligo.5,0.005541674141529,0.003927932034608,0.001653551399877,0.002930822469462,0.008685973154803,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001323066470584,0.0014532511123750002,0.007472316807644001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005211647419621,0.9608778401227951
Oligo.5,0.014124898495881002,0.0029193172260840003,0.0012710378000900001,0.006598184801257001,0.041200327867414004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.018247259821017003,0.44015301907278703,0.037215180330210006,0.0,0.0,0.0,0.0022594030329480003,0.0,0.016125283508178,0.057259345054702,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.054666658670137,0.307648346803138
Oligo.5,0.009190890019273,0.006220329258422,0.0025074373375040004,0.007365594757384001,0.020343465403481,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0031113545033450004,0.028574020707989003,0.014337996119445001,0.0,0.0,0.0,0.0,0.0,0.004300291201470001,0.009636896468281001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0100042160258,0.883032283631462
Oligo.5,0.04153260359262401,0.00846001591171,0.006174505190821001,0.021416991712688002,0.08696823422540301,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.020071645608309003,0.5806765355388831,0.059139323581838,0.0,0.0,0.0,0.0028241197334890004,0.0,0.011703122751394,0.052215800655824006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05512200291711201,0.053256514408391006
Oligo.5,0.004608273603564,0.0016060126211760002,0.0,0.0046457593444080006,0.020843280194980003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001287102928071,0.296258099066021,0.008035009599755,0.0,0.0,0.0,0.024353911467247,0.001329065924384,0.077000291146576,0.436125925032383,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004545453933146,0.118766363454657
Oligo.5,0.0078010009177720005,0.0050493543420940005,0.001456788523088,0.006058503986060001,0.022324714487356002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00192514132431,0.010600579741295002,0.012499390270053002,0.0,0.0,0.0,0.0,0.0,0.002563467640921,0.004322343193446001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009349976493948,0.9155545366776591
Oligo.5,0.006484985875755,0.004437502136541,0.0022846627121180002,0.004458016144921,0.02748370652484,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0017804708360870001,0.0077158519795780004,0.012472572386259002,0.0,0.0,0.0,0.0,0.0,0.0,0.002357386939317,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007920600722455,0.921414900778674
Oligo.5,0.002029635760625,0.0,0.0,0.0028074355668150004,0.019259484851499,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0010793787601580001,0.554202219953379,0.0041554921316800005,0.0,0.0,0.0,0.014023487412629002,0.0011271471118840001,0.084731311211496,0.297418520605352,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002610298955986,0.015835410992043
Oligo.5,0.0031355076047780003,0.0,0.0,0.004370674393039,0.018278363735439,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.292486496190175,0.003444901206107,0.0,0.0,0.0,0.041883610017802005,0.003475437864084,0.24129113861898202,0.35472800689913103,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002703866434789,0.032239248504438
Oligo.5,0.010015650582384001,0.005914053312717001,0.0019982084718220003,0.00815866644268,0.027702088911291,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0030505882989410003,0.043649081568519,0.017571269300463002,0.0,0.0,0.0,0.001592749974732,0.0,0.007021432042828001,0.016847361875190002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.011023501372871001,0.845133672482524
