mode,groupNonNeurons,norm,fold,xKey,xLabel,yKey,yLabel,val
constrained,False,median,2,2.25,2.25,0.7,0.7,0.40047728892506573
constrained,False,median,2,2.25,2.25,0.8,0.8,0.19099895936543934
constrained,False,median,2,2.25,2.25,0.9,0.9,0.128788833430611
constrained,False,median,2,2.25,2.25,1.0,1.0,0.11318022343185914
constrained,False,median,2,2.5,2.5,0.0,0.0,0.8515191943307683
constrained,False,median,2,2.5,2.5,0.1,0.1,0.8359094804139677
constrained,False,median,2,2.5,2.5,0.2,0.2,0.8884196340898547
constrained,False,median,2,2.5,2.5,0.3,0.3,0.8363466387773572
constrained,False,median,2,2.5,2.5,0.4,0.4,0.6979839580945594
constrained,False,median,2,2.5,2.5,0.5,0.5,0.6224779675761378
constrained,False,median,2,2.5,2.5,0.6,0.6,0.5812780516176349
constrained,False,median,2,2.5,2.5,0.7,0.7,0.4433944628868191
constrained,False,median,2,2.5,2.5,0.8,0.8,0.2439210855248209
constrained,False,median,2,2.5,2.5,0.9,0.9,0.1198408616807986
constrained,False,median,2,2.5,2.5,1.0,1.0,0.11444086119779835
constrained,False,median,2,2.75,2.75,0.0,0.0,0.8537507447301087
constrained,False,median,2,2.75,2.75,0.1,0.1,0.8385188547856077
constrained,False,median,2,2.75,2.75,0.2,0.2,0.7959086877115492
constrained,False,median,2,2.75,2.75,0.3,0.3,0.7607272005057956
constrained,False,median,2,2.75,2.75,0.4,0.4,0.7616090330830598
constrained,False,median,2,2.75,2.75,0.5,0.5,0.6169669499380973
constrained,False,median,2,2.75,2.75,0.6,0.6,0.5266777066053212
constrained,False,median,2,2.75,2.75,0.7,0.7,0.4514355811287846
constrained,False,median,2,2.75,2.75,0.8,0.8,0.2573130824763606
constrained,False,median,2,2.75,2.75,0.9,0.9,0.15304235914060682
constrained,False,median,2,2.75,2.75,1.0,1.0,0.11938545925423687
constrained,False,median,2,3.0,3.0,0.0,0.0,0.8457809194664685
constrained,False,median,2,3.0,3.0,0.1,0.1,0.8738483449776885
constrained,False,median,2,3.0,3.0,0.2,0.2,0.8836763233526326
constrained,False,median,2,3.0,3.0,0.3,0.3,0.8552904802572466
constrained,False,median,2,3.0,3.0,0.4,0.4,0.7414768807783413
constrained,False,median,2,3.0,3.0,0.5,0.5,0.5594358607518314
constrained,False,median,2,3.0,3.0,0.6,0.6,0.5561457349792995
constrained,False,median,2,3.0,3.0,0.7,0.7,0.36820741628563053
constrained,False,median,2,3.0,3.0,0.8,0.8,0.2615012215710013
constrained,False,median,2,3.0,3.0,0.9,0.9,0.1554648960426371
constrained,False,median,2,3.0,3.0,1.0,1.0,0.117926116516827
constrained,False,median,3,0.25,0.25,0.0,0.0,0.1903796153130876
constrained,False,median,3,0.25,0.25,0.1,0.1,0.13948394649562793
constrained,False,median,3,0.25,0.25,0.2,0.2,0.12327692869028885
constrained,False,median,3,0.25,0.25,0.3,0.3,0.0763550703820396
constrained,False,median,3,0.25,0.25,0.4,0.4,0.06924386325040667
constrained,False,median,3,0.25,0.25,0.5,0.5,0.07182235005711297
constrained,False,median,3,0.25,0.25,0.6,0.6,0.07683646623484224
constrained,False,median,3,0.25,0.25,0.7,0.7,0.07670336116296209
constrained,False,median,3,0.25,0.25,0.8,0.8,0.07660630091451746
constrained,False,median,3,0.25,0.25,0.9,0.9,0.07667978835060361
constrained,False,median,3,0.25,0.25,1.0,1.0,0.076735398851417
constrained,False,median,3,0.5,0.5,0.0,0.0,0.64005062767531
constrained,False,median,3,0.5,0.5,0.1,0.1,0.49958916004621756
constrained,False,median,3,0.5,0.5,0.2,0.2,0.5138335886713944
constrained,False,median,3,0.5,0.5,0.3,0.3,0.3608831913718121
constrained,False,median,3,0.5,0.5,0.4,0.4,0.2693711768829363
constrained,False,median,3,0.5,0.5,0.5,0.5,0.1727645515043084
constrained,False,median,3,0.5,0.5,0.6,0.6,0.1272923960576187
constrained,False,median,3,0.5,0.5,0.7,0.7,0.07434433718987991
constrained,False,median,3,0.5,0.5,0.8,0.8,0.06764354950196097
constrained,False,median,3,0.5,0.5,0.9,0.9,0.06680361072301304
constrained,False,median,3,0.5,0.5,1.0,1.0,0.06670410688945147
constrained,False,median,3,0.75,0.75,0.0,0.0,0.777947229299702
constrained,False,median,3,0.75,0.75,0.1,0.1,0.7110761431194005
constrained,False,median,3,0.75,0.75,0.2,0.2,0.6773395093235007
constrained,False,median,3,0.75,0.75,0.3,0.3,0.6124676861080072
constrained,False,median,3,0.75,0.75,0.4,0.4,0.42346022479678613
constrained,False,median,3,0.75,0.75,0.5,0.5,0.38008083757527017
constrained,False,median,3,0.75,0.75,0.6,0.6,0.27853662472469504
constrained,False,median,3,0.75,0.75,0.7,0.7,0.17505389132050692
constrained,False,median,3,0.75,0.75,0.8,0.8,0.12356541260490704
constrained,False,median,3,0.75,0.75,0.9,0.9,0.07410206513136977
constrained,False,median,3,0.75,0.75,1.0,1.0,0.06778332227681934
constrained,False,median,3,1.0,1.0,0.0,0.0,0.8585038782718372
constrained,False,median,3,1.0,1.0,0.1,0.1,0.7611316073270302
constrained,False,median,3,1.0,1.0,0.2,0.2,0.7898246038642938
constrained,False,median,3,1.0,1.0,0.3,0.3,0.702588072847284
constrained,False,median,3,1.0,1.0,0.4,0.4,0.6344463856707241
constrained,False,median,3,1.0,1.0,0.5,0.5,0.5367725649488594
constrained,False,median,3,1.0,1.0,0.6,0.6,0.43343359537536585
constrained,False,median,3,1.0,1.0,0.7,0.7,0.2534043722535061
constrained,False,median,3,1.0,1.0,0.8,0.8,0.1618453414571203
constrained,False,median,3,1.0,1.0,0.9,0.9,0.09537156662939124
constrained,False,median,3,1.0,1.0,1.0,1.0,0.0755359289321435
constrained,False,median,3,1.25,1.25,0.0,0.0,0.8057362902357765
constrained,False,median,3,1.25,1.25,0.1,0.1,0.8385296245591236
constrained,False,median,3,1.25,1.25,0.2,0.2,0.8557495037800141
constrained,False,median,3,1.25,1.25,0.3,0.3,0.8175253365733837
constrained,False,median,3,1.25,1.25,0.4,0.4,0.7825114575101633
constrained,False,median,3,1.25,1.25,0.5,0.5,0.6936927752733595
constrained,False,median,3,1.25,1.25,0.6,0.6,0.4865348399518805
constrained,False,median,3,1.25,1.25,0.7,0.7,0.32035310546778323
constrained,False,median,3,1.25,1.25,0.8,0.8,0.20554774557195793
constrained,False,median,3,1.25,1.25,0.9,0.9,0.13644099989938016
constrained,False,median,3,1.25,1.25,1.0,1.0,0.11939133719517554
constrained,False,median,3,1.5,1.5,0.0,0.0,0.7822833101476347
constrained,False,median,3,1.5,1.5,0.1,0.1,0.7859142858980127
constrained,False,median,3,1.5,1.5,0.2,0.2,0.8243012742281529
constrained,False,median,3,1.5,1.5,0.3,0.3,0.8391192848554282
constrained,False,median,3,1.5,1.5,0.4,0.4,0.754119848554317
constrained,False,median,3,1.5,1.5,0.5,0.5,0.6914531831724108
constrained,False,median,3,1.5,1.5,0.6,0.6,0.5871799251843818
constrained,False,median,3,1.5,1.5,0.7,0.7,0.34207929088487
constrained,False,median,3,1.5,1.5,0.8,0.8,0.20221239077819156
constrained,False,median,3,1.5,1.5,0.9,0.9,0.15921416288725723
constrained,False,median,3,1.5,1.5,1.0,1.0,0.1366198852830827
constrained,False,median,3,1.75,1.75,0.0,0.0,0.8261035867626823
constrained,False,median,3,1.75,1.75,0.1,0.1,0.8222577792179877
constrained,False,median,3,1.75,1.75,0.2,0.2,0.8828064858674691
constrained,False,median,3,1.75,1.75,0.3,0.3,0.8403241481502222
constrained,False,median,3,1.75,1.75,0.4,0.4,0.8333982351722593
constrained,False,median,3,1.75,1.75,0.5,0.5,0.7487435926277121
constrained,False,median,3,1.75,1.75,0.6,0.6,0.5917806883687758
constrained,False,median,3,1.75,1.75,0.7,0.7,0.470403600591559
constrained,False,median,3,1.75,1.75,0.8,0.8,0.23616429233561304
constrained,False,median,3,1.75,1.75,0.9,0.9,0.13982068217259983
constrained,False,median,3,1.75,1.75,1.0,1.0,0.1364273039249976
constrained,False,median,3,2.0,2.0,0.0,0.0,0.863334612408527
constrained,False,median,3,2.0,2.0,0.1,0.1,0.8626026452676504
constrained,False,median,3,2.0,2.0,0.2,0.2,0.8179837433493556
constrained,False,median,3,2.0,2.0,0.3,0.3,0.86045595326714
constrained,False,median,3,2.0,2.0,0.4,0.4,0.8227194290541076
constrained,False,median,3,2.0,2.0,0.5,0.5,0.7460654461291605
constrained,False,median,3,2.0,2.0,0.6,0.6,0.6027856685404738
constrained,False,median,3,2.0,2.0,0.7,0.7,0.47976438993952425
constrained,False,median,3,2.0,2.0,0.8,0.8,0.2551864051012063
constrained,False,median,3,2.0,2.0,0.9,0.9,0.13802641692487277
constrained,False,median,3,2.0,2.0,1.0,1.0,0.13562192184929092
constrained,False,median,3,2.25,2.25,0.0,0.0,0.8342301637732713
constrained,False,median,3,2.25,2.25,0.1,0.1,0.8572998297796158
constrained,False,median,3,2.25,2.25,0.2,0.2,0.8599473562626874
constrained,False,median,3,2.25,2.25,0.3,0.3,0.8210421235288721
constrained,False,median,3,2.25,2.25,0.4,0.4,0.766142901571553
constrained,False,median,3,2.25,2.25,0.5,0.5,0.7535262815513091
constrained,False,median,3,2.25,2.25,0.6,0.6,0.5752876876043209
constrained,False,median,3,2.25,2.25,0.7,0.7,0.478661844145955
constrained,False,median,3,2.25,2.25,0.8,0.8,0.22919872473739406
constrained,False,median,3,2.25,2.25,0.9,0.9,0.15454659755295488
constrained,False,median,3,2.25,2.25,1.0,1.0,0.13581626782285924
constrained,False,median,3,2.5,2.5,0.0,0.0,0.8659225775720943
constrained,False,median,3,2.5,2.5,0.1,0.1,0.8361407626110537
constrained,False,median,3,2.5,2.5,0.2,0.2,0.8770084503899817
constrained,False,median,3,2.5,2.5,0.3,0.3,0.8784131059273358
constrained,False,median,3,2.5,2.5,0.4,0.4,0.7642289591997135
constrained,False,median,3,2.5,2.5,0.5,0.5,0.697346533531842
constrained,False,median,3,2.5,2.5,0.6,0.6,0.6320112867249735
constrained,False,median,3,2.5,2.5,0.7,0.7,0.5320704451483164
constrained,False,median,3,2.5,2.5,0.8,0.8,0.29270530139297946
constrained,False,median,3,2.5,2.5,0.9,0.9,0.14380903396255051
constrained,False,median,3,2.5,2.5,1.0,1.0,0.13732903343242994
constrained,False,median,3,2.75,2.75,0.0,0.0,0.8365657016979231
constrained,False,median,3,2.75,2.75,0.1,0.1,0.8275771250796393
constrained,False,median,3,2.75,2.75,0.2,0.2,0.8174352809044994
constrained,False,median,3,2.75,2.75,0.3,0.3,0.7937341883983285
constrained,False,median,3,2.75,2.75,0.4,0.4,0.8346120532386508
constrained,False,median,3,2.75,2.75,0.5,0.5,0.711500620104835
constrained,False,median,3,2.75,2.75,0.6,0.6,0.6319357732496784
constrained,False,median,3,2.75,2.75,0.7,0.7,0.5415468069970756
constrained,False,median,3,2.75,2.75,0.8,0.8,0.3087756988543572
constrained,False,median,3,2.75,2.75,0.9,0.9,0.18365083096872445
constrained,False,median,3,2.75,2.75,1.0,1.0,0.14496805765610463
constrained,False,median,3,3.0,3.0,0.0,0.0,0.8589056169852793
constrained,False,median,3,3.0,3.0,0.1,0.1,0.8579818207041724
constrained,False,median,3,3.0,3.0,0.2,0.2,0.8634828570516297
constrained,False,median,3,3.0,3.0,0.3,0.3,0.8653738677192487
constrained,False,median,3,3.0,3.0,0.4,0.4,0.803756544632598
constrained,False,median,3,3.0,3.0,0.5,0.5,0.6008682732299637
constrained,False,median,3,3.0,3.0,0.6,0.6,0.6185029187819889
constrained,False,median,3,3.0,3.0,0.7,0.7,0.44184889890466006
constrained,False,median,3,3.0,3.0,0.8,0.8,0.31380146588511754
constrained,False,median,3,3.0,3.0,0.9,0.9,0.18877880233748753
constrained,False,median,3,3.0,3.0,1.0,1.0,0.14151133982019076
unconstrained,True,mean,0,0.25,0.25,0.0,0.0,0.07907831476942916
unconstrained,True,mean,0,0.25,0.25,0.1,0.1,0.06532491827271365
unconstrained,True,mean,0,0.25,0.25,0.2,0.2,0.05781990215526571
unconstrained,True,mean,0,0.25,0.25,0.3,0.3,0.04937569716852508
unconstrained,True,mean,0,0.25,0.25,0.4,0.4,0.03646530315667395
unconstrained,True,mean,0,0.25,0.25,0.5,0.5,0.0399501618199299
unconstrained,True,mean,0,0.25,0.25,0.6,0.6,0.030050679761525225
unconstrained,True,mean,0,0.25,0.25,0.7,0.7,0.03627259284949343
unconstrained,True,mean,0,0.25,0.25,0.8,0.8,0.05024394209247961
unconstrained,True,mean,0,0.25,0.25,0.9,0.9,0.04355656835379644
unconstrained,True,mean,0,0.25,0.25,1.0,1.0,0.07158625487993608
unconstrained,True,mean,0,0.5,0.5,0.0,0.0,0.27564576317049677
unconstrained,True,mean,0,0.5,0.5,0.1,0.1,0.22136445153483028
unconstrained,True,mean,0,0.5,0.5,0.2,0.2,0.19396387480553207
unconstrained,True,mean,0,0.5,0.5,0.3,0.3,0.1431698097126159
unconstrained,True,mean,0,0.5,0.5,0.4,0.4,0.09258351944271326
unconstrained,True,mean,0,0.5,0.5,0.5,0.5,0.06915912648699517
unconstrained,True,mean,0,0.5,0.5,0.6,0.6,0.057110490829938694
unconstrained,True,mean,0,0.5,0.5,0.7,0.7,0.040067338988496314
unconstrained,True,mean,0,0.5,0.5,0.8,0.8,0.025723128114986962
unconstrained,True,mean,0,0.5,0.5,0.9,0.9,0.02647441240233835
unconstrained,True,mean,0,0.5,0.5,1.0,1.0,0.027008711168705804
unconstrained,True,mean,0,0.75,0.75,0.0,0.0,0.4417599533120092
unconstrained,True,mean,0,0.75,0.75,0.1,0.1,0.40898638619352884
unconstrained,True,mean,0,0.75,0.75,0.2,0.2,0.34721294424612
unconstrained,True,mean,0,0.75,0.75,0.3,0.3,0.2789485941910707
unconstrained,True,mean,0,0.75,0.75,0.4,0.4,0.2009885795313897
unconstrained,True,mean,0,0.75,0.75,0.5,0.5,0.17538360147081725
unconstrained,True,mean,0,0.75,0.75,0.6,0.6,0.09246239156417199
unconstrained,True,mean,0,0.75,0.75,0.7,0.7,0.06603551446756412
unconstrained,True,mean,0,0.75,0.75,0.8,0.8,0.05127859427225638
unconstrained,True,mean,0,0.75,0.75,0.9,0.9,0.030898909744716752
unconstrained,True,mean,0,0.75,0.75,1.0,1.0,0.03155536368817819
unconstrained,True,mean,0,1.0,1.0,0.0,0.0,0.5268584181842568
unconstrained,True,mean,0,1.0,1.0,0.1,0.1,0.5120379990121354
unconstrained,True,mean,0,1.0,1.0,0.2,0.2,0.4262905779697559
unconstrained,True,mean,0,1.0,1.0,0.3,0.3,0.38810621934845496
unconstrained,True,mean,0,1.0,1.0,0.4,0.4,0.3068081884634838
unconstrained,True,mean,0,1.0,1.0,0.5,0.5,0.23633932240108368
unconstrained,True,mean,0,1.0,1.0,0.6,0.6,0.18059117626835963
unconstrained,True,mean,0,1.0,1.0,0.7,0.7,0.0971790323839286
unconstrained,True,mean,0,1.0,1.0,0.8,0.8,0.058351696030448735
unconstrained,True,mean,0,1.0,1.0,0.9,0.9,0.04372793861246371
unconstrained,True,mean,0,1.0,1.0,1.0,1.0,0.041273911309741
unconstrained,True,mean,0,1.25,1.25,0.0,0.0,0.6108562314956364
unconstrained,True,mean,0,1.25,1.25,0.1,0.1,0.5853769717427846
unconstrained,True,mean,0,1.25,1.25,0.2,0.2,0.5108095681387104
unconstrained,True,mean,0,1.25,1.25,0.3,0.3,0.5041083309455201
unconstrained,True,mean,0,1.25,1.25,0.4,0.4,0.42247804371206166
unconstrained,True,mean,0,1.25,1.25,0.5,0.5,0.3189785439142842
unconstrained,True,mean,0,1.25,1.25,0.6,0.6,0.23929116030165906
unconstrained,True,mean,0,1.25,1.25,0.7,0.7,0.13456474941997915
unconstrained,True,mean,0,1.25,1.25,0.8,0.8,0.10936865122609638
unconstrained,True,mean,0,1.25,1.25,0.9,0.9,0.05892224548850034
unconstrained,True,mean,0,1.25,1.25,1.0,1.0,0.05044212435119648
unconstrained,True,mean,0,1.5,1.5,0.0,0.0,0.5933222260026552
unconstrained,True,mean,0,1.5,1.5,0.1,0.1,0.5956644668924375
unconstrained,True,mean,0,1.5,1.5,0.2,0.2,0.5921046635330566
unconstrained,True,mean,0,1.5,1.5,0.3,0.3,0.5192949635817988
unconstrained,True,mean,0,1.5,1.5,0.4,0.4,0.47165234756248303
unconstrained,True,mean,0,1.5,1.5,0.5,0.5,0.3272693858272708
unconstrained,True,mean,0,1.5,1.5,0.6,0.6,0.25989868010957956
unconstrained,True,mean,0,1.5,1.5,0.7,0.7,0.17968373558062478
unconstrained,True,mean,0,1.5,1.5,0.8,0.8,0.11739749206968435
unconstrained,True,mean,0,1.5,1.5,0.9,0.9,0.0726404869885644
unconstrained,True,mean,0,1.5,1.5,1.0,1.0,0.05668287826045265
unconstrained,True,mean,0,1.75,1.75,0.0,0.0,0.6039528400631102
unconstrained,True,mean,0,1.75,1.75,0.1,0.1,0.5954159504988694
unconstrained,True,mean,0,1.75,1.75,0.2,0.2,0.6115971174754034
unconstrained,True,mean,0,1.75,1.75,0.3,0.3,0.5304818860060134
unconstrained,True,mean,0,1.75,1.75,0.4,0.4,0.4810154292332416
unconstrained,True,mean,0,1.75,1.75,0.5,0.5,0.3944810070803781
unconstrained,True,mean,0,1.75,1.75,0.6,0.6,0.2709800485357183
unconstrained,True,mean,0,1.75,1.75,0.7,0.7,0.2008300328224102
unconstrained,True,mean,0,1.75,1.75,0.8,0.8,0.12050534512614704
unconstrained,True,mean,0,1.75,1.75,0.9,0.9,0.07309906200132331
unconstrained,True,mean,0,1.75,1.75,1.0,1.0,0.056286425201940854
unconstrained,True,mean,0,2.0,2.0,0.0,0.0,0.5870304313378338
unconstrained,True,mean,0,2.0,2.0,0.1,0.1,0.638658784363277
unconstrained,True,mean,0,2.0,2.0,0.2,0.2,0.5720957665146159
unconstrained,True,mean,0,2.0,2.0,0.3,0.3,0.6104013841401009
unconstrained,True,mean,0,2.0,2.0,0.4,0.4,0.4855737062677136
unconstrained,True,mean,0,2.0,2.0,0.5,0.5,0.345712773503057
unconstrained,True,mean,0,2.0,2.0,0.6,0.6,0.2799745251701346
unconstrained,True,mean,0,2.0,2.0,0.7,0.7,0.21104776292380825
unconstrained,True,mean,0,2.0,2.0,0.8,0.8,0.13120562221499238
unconstrained,True,mean,0,2.0,2.0,0.9,0.9,0.07071213888769316
unconstrained,True,mean,0,2.0,2.0,1.0,1.0,0.055299985935315425
unconstrained,True,mean,0,2.25,2.25,0.0,0.0,0.572217570494139
unconstrained,True,mean,0,2.25,2.25,0.1,0.1,0.5906196257939135
unconstrained,True,mean,0,2.25,2.25,0.2,0.2,0.6114309004814936
unconstrained,True,mean,0,2.25,2.25,0.3,0.3,0.5353650361314858
unconstrained,True,mean,0,2.25,2.25,0.4,0.4,0.4647251223026174
unconstrained,True,mean,0,2.25,2.25,0.5,0.5,0.43654191043662954
unconstrained,True,mean,0,2.25,2.25,0.6,0.6,0.2544893138582803
unconstrained,True,mean,0,2.25,2.25,0.7,0.7,0.2060234150269454
unconstrained,True,mean,0,2.25,2.25,0.8,0.8,0.12813743795317675
unconstrained,True,mean,0,2.25,2.25,0.9,0.9,0.07852376167235546
unconstrained,True,mean,0,2.25,2.25,1.0,1.0,0.0508299872677939
unconstrained,True,mean,0,2.5,2.5,0.0,0.0,0.6181418403093145
unconstrained,True,mean,0,2.5,2.5,0.1,0.1,0.5834914711002924
unconstrained,True,mean,0,2.5,2.5,0.2,0.2,0.6008349976346251
unconstrained,True,mean,0,2.5,2.5,0.3,0.3,0.5409327957893743
unconstrained,True,mean,0,2.5,2.5,0.4,0.4,0.42710927962289796
unconstrained,True,mean,0,2.5,2.5,0.5,0.5,0.3878989391803185
unconstrained,True,mean,0,2.5,2.5,0.6,0.6,0.2778237707012961
unconstrained,True,mean,0,2.5,2.5,0.7,0.7,0.15944479708150272
unconstrained,True,mean,0,2.5,2.5,0.8,0.8,0.11203092928538752
unconstrained,True,mean,0,2.5,2.5,0.9,0.9,0.08008098388749556
unconstrained,True,mean,0,2.5,2.5,1.0,1.0,0.052256327026971895
unconstrained,True,mean,0,2.75,2.75,0.0,0.0,0.5724261830330296
unconstrained,True,mean,0,2.75,2.75,0.1,0.1,0.6271724092406199
unconstrained,True,mean,0,2.75,2.75,0.2,0.2,0.6309493682755768
unconstrained,True,mean,0,2.75,2.75,0.3,0.3,0.5554983346188518
unconstrained,True,mean,0,2.75,2.75,0.4,0.4,0.44840277300931036
unconstrained,True,mean,0,2.75,2.75,0.5,0.5,0.39960808572841616
unconstrained,True,mean,0,2.75,2.75,0.6,0.6,0.2856188516784069
unconstrained,True,mean,0,2.75,2.75,0.7,0.7,0.21673670576377563
unconstrained,True,mean,0,2.75,2.75,0.8,0.8,0.11686813859571868
unconstrained,True,mean,0,2.75,2.75,0.9,0.9,0.07130687129594519
unconstrained,True,mean,0,2.75,2.75,1.0,1.0,0.050477614627152535
unconstrained,True,mean,0,3.0,3.0,0.0,0.0,0.603715808776877
unconstrained,True,mean,0,3.0,3.0,0.1,0.1,0.6690353349477374
unconstrained,True,mean,0,3.0,3.0,0.2,0.2,0.6695246560201328
unconstrained,True,mean,0,3.0,3.0,0.3,0.3,0.587452068814041
unconstrained,True,mean,0,3.0,3.0,0.4,0.4,0.43373906015401137
unconstrained,True,mean,0,3.0,3.0,0.5,0.5,0.3525487935785203
unconstrained,True,mean,0,3.0,3.0,0.6,0.6,0.2880456439723626
unconstrained,True,mean,0,3.0,3.0,0.7,0.7,0.16307410109948703
unconstrained,True,mean,0,3.0,3.0,0.8,0.8,0.09538383214614242
unconstrained,True,mean,0,3.0,3.0,0.9,0.9,0.06900751542217104
unconstrained,True,mean,0,3.0,3.0,1.0,1.0,0.05314780217473391
unconstrained,True,mean,1,0.25,0.25,0.0,0.0,0.15829355983814322
unconstrained,True,mean,1,0.25,0.25,0.1,0.1,0.12981641698540636
unconstrained,True,mean,1,0.25,0.25,0.2,0.2,0.11169418095641385
unconstrained,True,mean,1,0.25,0.25,0.3,0.3,0.08630297357964271
unconstrained,True,mean,1,0.25,0.25,0.4,0.4,0.07186863306740318
unconstrained,True,mean,1,0.25,0.25,0.5,0.5,0.07116354504008372
unconstrained,True,mean,1,0.25,0.25,0.6,0.6,0.06316399521709146
unconstrained,True,mean,1,0.25,0.25,0.7,0.7,0.07287071111166006
unconstrained,True,mean,1,0.25,0.25,0.8,0.8,0.08389216300332036
unconstrained,True,mean,1,0.25,0.25,0.9,0.9,0.0910993382938957
unconstrained,True,mean,1,0.25,0.25,1.0,1.0,0.1113930539767111
unconstrained,True,mean,1,0.5,0.5,0.0,0.0,0.41173489846371164
unconstrained,True,mean,1,0.5,0.5,0.1,0.1,0.3471535740646453
unconstrained,True,mean,1,0.5,0.5,0.2,0.2,0.34277634871131696
unconstrained,True,mean,1,0.5,0.5,0.3,0.3,0.2716846587035922
unconstrained,True,mean,1,0.5,0.5,0.4,0.4,0.2234416047288446
unconstrained,True,mean,1,0.5,0.5,0.5,0.5,0.1604572899733864
unconstrained,True,mean,1,0.5,0.5,0.6,0.6,0.12989232156025846
unconstrained,True,mean,1,0.5,0.5,0.7,0.7,0.09181150869142207
unconstrained,True,mean,1,0.5,0.5,0.8,0.8,0.06563210143933348
unconstrained,True,mean,1,0.5,0.5,0.9,0.9,0.06149427976335112
unconstrained,True,mean,1,0.5,0.5,1.0,1.0,0.05951602346518803
unconstrained,True,mean,1,0.75,0.75,0.0,0.0,0.59471158896961
unconstrained,True,mean,1,0.75,0.75,0.1,0.1,0.5099730485167031
unconstrained,True,mean,1,0.75,0.75,0.2,0.2,0.5047234656319058
unconstrained,True,mean,1,0.75,0.75,0.3,0.3,0.42117618413525376
unconstrained,True,mean,1,0.75,0.75,0.4,0.4,0.3474857539985561
unconstrained,True,mean,1,0.75,0.75,0.5,0.5,0.35947815148623474
unconstrained,True,mean,1,0.75,0.75,0.6,0.6,0.2230080679648945
unconstrained,True,mean,1,0.75,0.75,0.7,0.7,0.15410504675324369
unconstrained,True,mean,1,0.75,0.75,0.8,0.8,0.12147725356914227
unconstrained,True,mean,1,0.75,0.75,0.9,0.9,0.07243759929821145
unconstrained,True,mean,1,0.75,0.75,1.0,1.0,0.07186280369481379
unconstrained,True,mean,1,1.0,1.0,0.0,0.0,0.6355201939115447
unconstrained,True,mean,1,1.0,1.0,0.1,0.1,0.6277853754478175
unconstrained,True,mean,1,1.0,1.0,0.2,0.2,0.577113752693831
unconstrained,True,mean,1,1.0,1.0,0.3,0.3,0.5293230615213992
unconstrained,True,mean,1,1.0,1.0,0.4,0.4,0.47146867467193304
unconstrained,True,mean,1,1.0,1.0,0.5,0.5,0.38134490383242114
unconstrained,True,mean,1,1.0,1.0,0.6,0.6,0.3455452965325127
unconstrained,True,mean,1,1.0,1.0,0.7,0.7,0.2265219106511153
unconstrained,True,mean,1,1.0,1.0,0.8,0.8,0.16207690662126434
unconstrained,True,mean,1,1.0,1.0,0.9,0.9,0.1074735827726027
unconstrained,True,mean,1,1.0,1.0,1.0,1.0,0.09743792285550619
unconstrained,True,mean,1,1.25,1.25,0.0,0.0,0.7160966847858427
unconstrained,True,mean,1,1.25,1.25,0.1,0.1,0.7227934115676599
unconstrained,True,mean,1,1.25,1.25,0.2,0.2,0.6230347108749431
unconstrained,True,mean,1,1.25,1.25,0.3,0.3,0.6054420209199501
unconstrained,True,mean,1,1.25,1.25,0.4,0.4,0.5781366103167526
unconstrained,True,mean,1,1.25,1.25,0.5,0.5,0.48670028452727004
unconstrained,True,mean,1,1.25,1.25,0.6,0.6,0.37901684563640303
unconstrained,True,mean,1,1.25,1.25,0.7,0.7,0.27832809923893176
unconstrained,True,mean,1,1.25,1.25,0.8,0.8,0.23019633226432
unconstrained,True,mean,1,1.25,1.25,0.9,0.9,0.13985034085150025
unconstrained,True,mean,1,1.25,1.25,1.0,1.0,0.10954765753205675
unconstrained,True,mean,1,1.5,1.5,0.0,0.0,0.7633905915089388
unconstrained,True,mean,1,1.5,1.5,0.1,0.1,0.707152579560299
unconstrained,True,mean,1,1.5,1.5,0.2,0.2,0.7249252811789886
unconstrained,True,mean,1,1.5,1.5,0.3,0.3,0.6484460604670914
unconstrained,True,mean,1,1.5,1.5,0.4,0.4,0.6054389941818218
unconstrained,True,mean,1,1.5,1.5,0.5,0.5,0.4778628637335831
unconstrained,True,mean,1,1.5,1.5,0.6,0.6,0.41667624319036384
unconstrained,True,mean,1,1.5,1.5,0.7,0.7,0.29831869709568104
unconstrained,True,mean,1,1.5,1.5,0.8,0.8,0.21345229112654518
unconstrained,True,mean,1,1.5,1.5,0.9,0.9,0.1535975793091779
unconstrained,True,mean,1,1.5,1.5,1.0,1.0,0.1280753650801593
unconstrained,True,mean,1,1.75,1.75,0.0,0.0,0.7550803629818784
unconstrained,True,mean,1,1.75,1.75,0.1,0.1,0.742729138301468
unconstrained,True,mean,1,1.75,1.75,0.2,0.2,0.779476262886341
unconstrained,True,mean,1,1.75,1.75,0.3,0.3,0.6689627836739908
unconstrained,True,mean,1,1.75,1.75,0.4,0.4,0.6327679610219188
unconstrained,True,mean,1,1.75,1.75,0.5,0.5,0.5403768130789923
unconstrained,True,mean,1,1.75,1.75,0.6,0.6,0.4446974485239901
unconstrained,True,mean,1,1.75,1.75,0.7,0.7,0.33253835730366127
unconstrained,True,mean,1,1.75,1.75,0.8,0.8,0.22924911849485435
unconstrained,True,mean,1,1.75,1.75,0.9,0.9,0.15247585007545822
unconstrained,True,mean,1,1.75,1.75,1.0,1.0,0.12024601370989166
unconstrained,True,mean,1,2.0,2.0,0.0,0.0,0.7405245373841276
unconstrained,True,mean,1,2.0,2.0,0.1,0.1,0.7404125663345613
unconstrained,True,mean,1,2.0,2.0,0.2,0.2,0.7288640428818087
