model_class,Astro.1,Astro.2,Astro.3,Astro.4,Astro.5,Cacna2d1.Ndnf.Cxcl14,Calb2.Cntnap5a.Igfbp6,Calb2.Cntnap5a.Rspo3,Calb2.Cntnap5a.Vip,Calb2.Cryab,Calb2.Vip.Gpd1,Calb2.Vip.Igfbp4,Calb2.Vip.Nos1,Choroid,Endo,Eryth.1,Eryth.2,Microglia.1,Microglia.2,Oligo.1,Oligo.2,Oligo.3,Oligo.4,Oligo.5,PC.CA1.1,PC.CA1.2,Pvalb.Tac1.Nr4a2,Sst.Erbb4.Crh,Sst.Erbb4.Th,Vip.Crh.C1ql1,Vip.Crh.Pcp4,Vsmc,Zero
PC.CA1.3,0.005975417071973001,0.005912001335107,0.001170727788344,0.003118661992475,0.004434121033119001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0037605322139650003,0.0,0.0014967072892210001,0.003425650307673,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0013064626182110002,0.9691439909102171
PC.CA1.3,0.007287519317508001,0.007976442604422,0.006563321936725,0.005793573098572,0.009263165591868001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005399076243743001,0.008206994775685001,0.0020565153941730003,0.009903653746076001,0.010011908991512001,0.0,0.0,0.0,0.0,0.0018770991725150002,0.0010694431303280001,0.0,0.0,0.0,0.0,0.0,0.0,0.01126091229583,0.911330028383407
PC.CA1.3,0.0014187203676410002,0.00124531241265,0.0,0.0,0.0017056898816780002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00351020100458,0.0,0.025551411798583,0.037010131896834005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0020083788857320002,0.9263871035673821
PC.CA1.3,0.0043582009743000005,0.004927956791208,0.0033376469606380002,0.002635714258879,0.023086738477188003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.021533830159869,0.0,0.004529147122371,0.0058682511120320005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002929987777758,0.9248783972994941
PC.CA1.3,0.018551371309415,0.014560752842837001,0.003245255996673,0.016848843070071,0.015257640658820001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0036380680523840003,0.005388839579085001,0.001117629395729,0.005799290851105,0.006256995477045,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.012970466151463002,0.895463271756412
PC.CA1.3,0.0010849118431950002,0.0019355232678150002,0.0,0.0,0.0016709786537730002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0043412489834430005,0.0,0.0030748346403830003,0.003972399066242,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002582289563126,0.979047748337834
PC.CA1.3,0.0,0.0,0.0,0.0,0.001702059013538,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0038245949166600002,0.0,0.001761488650978,0.0035495301226100002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003344005641457,0.982697122918278
PC.CA1.3,0.001149113449074,0.00125300144141,0.0,0.0,0.0014021535702570002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0037891419334770003,0.0,0.001976980528528,0.0032534919931540003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002204667238176,0.9838709403187821
PC.CA1.3,0.017639864276334002,0.009244652201557001,0.0029289694990100004,0.005116241505369001,0.019946066969007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009166473357564,0.00414969601801,0.0026789536402210003,0.005996096753212001,0.006412268806005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.027934822880575003,0.888185174329261
PC.CA1.3,0.002143274561204,0.0023592065291260004,0.0,0.001170244858006,0.002903562339376,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002324095685489,0.006932321096669001,0.0010060538808,0.005397219055721001,0.006554038170438,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006459757696272,0.9614986476865831
PC.CA1.3,0.018431843227849,0.017391443822236,0.003203011552456,0.010413502234389001,0.012458426366633002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.034054491462215,0.0,0.012538699925103002,0.019737562664212,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0014442057134380001,0.8694413170909101
PC.CA1.3,0.001886847450806,0.002175179198322,0.0,0.0,0.0029872553269810003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004528929735228,0.0,0.002552194479311,0.0035037887500590005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0031504055825580003,0.9766851450703631
PC.CA1.3,0.001444585126684,0.001093282359829,0.0,0.0,0.001319678092358,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00172969519704,0.004368235214874,0.0,0.00174689394813,0.0032394195278980004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003955004878942001,0.9802079865384561
PC.CA1.3,0.0013847381970530002,0.0,0.0,0.0,0.001385434584535,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005406191612197001,0.0,0.0017281042836430002,0.003448796369754,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001533261608508,0.9835529815000361
PC.CA1.3,0.00200806889578,0.0,0.0,0.0,0.0015629471498570002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.028090812009923003,0.0035332030439530005,0.0037276132769360005,0.005751026487135,0.005783863663552001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.072753630366107,0.8749906238052241
PC.CA1.3,0.0,0.001246629361898,0.0,0.0,0.001509542376,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0037257720958650004,0.0,0.0015588757509640001,0.0031896900594500003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001699234358978,0.9854277060189901
PC.CA1.3,0.0015258280208520002,0.0029494723554470002,0.0,0.0,0.0018336526014150001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0037513395689080004,0.0,0.00169394742132,0.003149289731644,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004004059014549,0.9791963496427161
PC.CA1.3,0.001295585210578,0.0,0.0,0.0,0.0012360810696370001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.014546891759418002,0.0031496008614160004,0.0019063486830360001,0.062482120978787005,0.042243761504368,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.040156469327048,0.8317302221875341
PC.CA1.3,0.0,0.0,0.0,0.0,0.0010364504615110002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004893954936228,0.0,0.002796214321779,0.003988183068323,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0023624773121750002,0.9825234883557231
PC.CA1.3,0.003776531313478,0.003075611022045,0.0014182373924190002,0.0018645138362910001,0.0036892809087880002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002138226299759,0.037132039204047,0.002661444387098,0.004765403033609001,0.006757086868655,0.0,0.0,0.0,0.0,0.0,0.0031819558717030003,0.0,0.0,0.0,0.0,0.0,0.0,0.00520257852525,0.923590973173654
PC.CA1.3,0.00638022438447,0.006426940536558,0.00364842192832,0.005007323225438,0.0075959578174380005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001302090600917,0.030666194315284,0.002263363370028,0.004270805405333001,0.005682173889116001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004607490085372,0.92075155462957
PC.CA1.3,0.012849929292365002,0.011981271267552001,0.002154913312915,0.0049746846955260006,0.010955417149139,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005129045926519,0.0,0.002556403370913,0.0036736239323580003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0021384526281960003,0.9429877167022591
PC.CA1.3,0.001206266281665,0.001483101344108,0.0,0.0,0.002162249826435,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00385777436559,0.0,0.002936108193723,0.0034407924649730004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003979568372592,0.978807502792659
PC.CA1.3,0.006936959780473001,0.0012618845212550001,0.0,0.0,0.004006431756102,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0035146027536480003,0.004218525230541,0.0,0.007000178098592,0.008070213386994,0.0,0.0,0.0,0.0,0.0,0.006027458901453,0.0,0.0,0.0,0.0,0.0,0.0,0.011159669826355,0.945997953016918
PC.CA1.3,0.0029689437341940002,0.003030190994566,0.001287574851999,0.0017781307444060001,0.004017579593432,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0013436682246860002,0.006861904665519,0.0,0.016120844752572,0.02368265025957,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004127549535962,0.9338828194957771
PC.CA1.3,0.0012601856043210002,0.0013863307548710002,0.0,0.0,0.0022525375829150003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002529175269765,0.004963966837814001,0.0,0.002728727442184,0.00473217920512,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007047155131232,0.9713333784173431
PC.CA1.3,0.0022232010126980004,0.001059605414127,0.0,0.0,0.001922183746136,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005969496853745,0.0,0.0015973942217570002,0.0033266060648860004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002149337712905,0.9799870901098411
PC.CA1.3,0.005211837430043001,0.005273484034157,0.0,0.0025385803130940003,0.006877448459304001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.013609913741889001,0.001092040310814,0.021289340971337,0.036247178517534,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003271049816918,0.902685686950736
PC.CA1.3,0.0040026114169,0.002237989271269,0.0,0.0011248079524780001,0.0038732491442610003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001041601958727,0.026432153286687,0.00110595421198,0.0045005403142430005,0.0066365094602430005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003476092598171,0.943779967398165
PC.CA1.3,0.002492200138595,0.001747052983351,0.0,0.0,0.0032850269400610003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.011923267349868,0.0036592787238590003,0.0,0.012191732707819002,0.011531129319997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.050448869579256005,0.9002029385174791
PC.CA1.3,0.0,0.00101823771381,0.0,0.0,0.00153080659901,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0037826791686700004,0.0,0.001756793817836,0.0031968015792880004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002532153236918,0.984317310552907
PC.CA1.3,0.003350221652517,0.001469660186629,0.0,0.0,0.0028004574341930003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00431480117706,0.0,0.0042846062635280005,0.0073004155263910004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002317621427819,0.972280265089356
PC.CA1.3,0.005574981732012,0.004777444605231,0.004388967597383,0.002914832584889,0.007773820849172001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0023756730689000003,0.007117107640256,0.0,0.005201514834506001,0.006694997605665,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0061941238384880005,0.945142886271203
PC.CA1.3,0.0020272510134660003,0.002331026029952,0.0,0.0,0.002532211408651,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006072248742673,0.0,0.0036481723485430003,0.005540382271228,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0031704204561960004,0.9718639728100231
PC.CA1.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003904218980956,0.0,0.0017346579974350002,0.0031257286980840003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0012045426517080001,0.9875843550829031
PC.CA1.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0039227172122360005,0.0,0.001595969011683,0.003220899868962,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0012526464685710002,0.9879333067236911
PC.CA1.3,0.0028038513266300004,0.001349289952527,0.0,0.0,0.002603389066978,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.012357121991627001,0.0037521970962390004,0.001096128656154,0.005759671567177001,0.0059370274170620005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03430350202538,0.9288962706391991
PC.CA1.3,0.0013533021838850001,0.001312078647588,0.0,0.0,0.0020229825423,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0053374566787480005,0.0,0.003249002846894,0.003991995244077001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003030014199418,0.9775834889951551
PC.CA1.3,0.008874573008370001,0.011127579244621,0.003027192658044,0.004387315726446001,0.014129358930367,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0035380346432110003,0.0,0.008315675022620001,0.010886892263153002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004149299144886,0.93064478446283
PC.CA1.3,0.0,0.001038593854621,0.0,0.0,0.002642456678594,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003950821743777,0.0,0.0017151459165890002,0.0033059100341860004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001429999299939,0.9840102463237871
PC.CA1.3,0.001131663744003,0.0,0.0,0.0,0.001289038589473,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004518224930237001,0.0,0.0018553321123950001,0.003850126455409,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00213143516573,0.9838537725745451
PC.CA1.3,0.0,0.0,0.0,0.0,0.001012214087346,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0045053885306120004,0.0,0.0026554000689240002,0.004228216416498,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0027604697367720004,0.9822083558889351
PC.CA1.3,0.08426878007332901,0.022931436559543,0.027384337111415,0.012215014933604001,0.044013067406424,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0012831391614320001,0.0040537661075250005,0.0,0.002146367382262,0.0035574723077180003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005173096528247,0.791781675869562
PC.CA1.3,0.0011187484197420002,0.0,0.0,0.0,0.0020738869634610003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.017666238690563,0.0,0.003980574229924001,0.005822615134942001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0027988611816110003,0.9634003688671511
PC.CA1.3,0.0015672347851190002,0.0018036592005980002,0.001483251018004,0.0,0.004057838254267,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001514571966202,0.005635023051065001,0.0,0.010320848599309,0.009702441957232001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004892367698261,0.957606308096235
PC.CA1.3,0.014002985632747001,0.009660146893485001,0.0043009810025210005,0.006112076760207001,0.013816487146600002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009236029009679,0.006251491971128001,0.004026279784581001,0.008574660234831001,0.008298362724309,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01839941826557,0.8956876414450261
PC.CA1.3,0.0016976814643200001,0.0,0.0,0.0,0.0016466092978450002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004410183145562001,0.0,0.0029555619797400003,0.005141034431797,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001971036988673,0.9807851181958631
PC.CA1.3,0.001943157973153,0.0019454453319480002,0.0,0.0,0.002211038022382,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002140711102235,0.006463792887508001,0.0,0.013875723908169001,0.014279780485267,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006993607057972,0.947239387622922
PC.CA1.3,0.002244014207193,0.0034264402225740002,0.0,0.0014337666640420002,0.0029783509536120004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0051333191581080006,0.0,0.004020479570125001,0.004602993623493,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0030916324999400004,0.9713602150183631
PC.CA1.3,0.007027873312291001,0.007718387444537,0.0,0.003438963472441,0.016893011215444002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.012403079480736,0.0,0.0032388283816950003,0.005311534225445,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0023124176909970003,0.9393950791072561
PC.CA1.3,0.0020934550123530003,0.0,0.0,0.0,0.0018082876750430002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1975287202409,0.001440621190598,0.0017697963422220002,0.0037900999994940005,0.0,0.0,0.0,0.0,0.0,0.0015836536928210002,0.0,0.0,0.0,0.0,0.0,0.0,0.0020840947172660004,0.7860195638907901
PC.CA1.3,0.001380593408794,0.0,0.0,0.0,0.0010471489948710002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004490905866099001,0.0,0.010974735039288001,0.012733716965203002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004850818022108,0.961971537409783
PC.CA1.3,0.013515142551623002,0.009114613374562,0.004126759371493,0.005106396219354,0.017934399409506002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006079890510935,0.0,0.0049108135974560005,0.007392150267051,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003215253864627,0.926668503423766
PC.CA1.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005096558666254,0.0,0.002207153330571,0.0035916891091650003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0022811181743150003,0.9836818850655361
PC.CA1.3,0.0021106417519480003,0.0032205191628010004,0.0,0.0012680001236650001,0.002584635876786,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0037419481426660003,0.0,0.002853812727525,0.005466260034889,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001498463114577,0.9764093226779991
PC.CA1.3,0.0,0.0,0.0,0.0,0.001489225855206,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003799850023278,0.0,0.0033558674107400004,0.005244117890313001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002037900525172,0.9813413470510721
PC.CA1.3,0.005170179192073,0.0031516206053030004,0.0013532399190560001,0.0016058399408870002,0.005334195789824,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0011332373299120001,0.006706962161351001,0.0,0.004793770040404001,0.006783393740569001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003640747070023,0.9594997410353521
PC.CA1.3,0.0,0.0,0.0,0.0,0.0012282545682620002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004516180934353,0.0,0.002057132342,0.0038409897574790005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002967220941045,0.9828063983649311
PC.CA1.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.028307942968806003,0.0,0.0015334009389520002,0.003277362896549,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001325545451136,0.963066441509925
PC.CA1.3,0.005027174558365001,0.0032715244101550003,0.0012528996463970002,0.0018680521887360002,0.009300668484944001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.018745323608927,0.0,0.0035367903234160003,0.005610676252953001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002983935304204,0.9467496688948911
PC.CA1.3,0.001516950067992,0.0028625380770490004,0.0,0.001086054299656,0.0022307075745710003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0037265705086440004,0.0,0.001670580113625,0.00343202699552,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0031389496071270004,0.97935122515852
PC.CA1.3,0.0012070604169810001,0.0016252717782490001,0.0,0.0,0.0019434284334860002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001237667060775,0.003816966130797,0.0,0.0021859745630220004,0.0033530735764920002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004694058725818,0.9780043157965961
PC.CA1.3,0.0052813356463540006,0.0032557501253940003,0.002047930251673,0.002041033883872,0.0052248541212230005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.034283707095951,0.006506204844399,0.0069616424417070005,0.014758373842991002,0.012504030965022,0.0,0.0,0.0,0.0,0.0,0.001269073592432,0.0,0.0,0.0,0.0,0.0,0.0,0.040344910968041006,0.8642288995758861
PC.CA1.3,0.0019472060772310002,0.0021279461807100003,0.0,0.001021458466364,0.002949844051182,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006276529718182,0.0,0.003717022796463,0.00562596994397,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0031501514090700004,0.9712325060000441
PC.CA1.3,0.0015742402553200001,0.0012148423300970001,0.0,0.0,0.0023254695625770003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004452150162258001,0.0,0.0022043877962550002,0.0033532325120000004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001401206166461,0.9823360601258061
PC.CA1.3,0.0031714393682010004,0.002549095721146,0.0,0.001404973774334,0.0030496400418920004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0015060065998370002,0.007399778188051,0.0,0.006765872806446,0.008676214860581,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004538053314999,0.9584468951275431
PC.CA1.3,0.004374825039703,0.0,0.0,0.0,0.0030293178807870003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.011013320270142,0.004250099751506,0.001167882489904,0.007607646861718001,0.007303700427047001,0.0,0.0,0.0,0.0,0.0,0.001145301638031,0.0,0.0,0.0,0.0,0.0,0.0,0.024913715699621003,0.933902606862217
PC.CA1.3,0.002314348829126,0.0015370605990920002,0.0,0.0,0.002316733415229,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004608475452237,0.0,0.0016152819891860001,0.0035111292677550004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00160751611973,0.981017378326666
PC.CA1.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004537100716943,0.0,0.0018918195234750002,0.0032375585286910005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001728540105679,0.9861107789490521
PC.CA1.3,0.0,0.0011751709381800002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003151398294973,0.004229275437471001,0.0,0.017931649067122,0.019150377493798002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.011818320743645002,0.93952852782828
PC.CA1.3,0.0021370454800110003,0.0019217345132400002,0.0,0.0,0.004669749987866001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001854808882118,0.003975791496105,0.0,0.005588191162494,0.008299184691149,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0060232344044310005,0.9633476493390091
PC.CA1.3,0.016057549716175002,0.007078582463094001,0.00300474237035,0.004789736681047,0.016633497349968,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0055681391465940006,0.015578366221292002,0.005184168211414,0.016738962053859,0.019282701177848003,0.0,0.0,0.0,0.0,0.001412063372674,0.0022505064229940003,0.0,0.0,0.0,0.0,0.0,0.0,0.019041500926401,0.867131344406823
PC.CA1.3,0.001010494673591,0.001523133804712,0.0,0.0,0.0010037155999850001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005156146298099001,0.0,0.002038260007741,0.003144457376102,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001252426876793,0.9840558420585711
PC.CA1.3,0.001357294814708,0.0012155799678890001,0.0,0.0,0.0021793807419670003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.027549115802581,0.0,0.002040095803158,0.00331910031642,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0017733061902570001,0.959047623924086
