model_class,Astro.1,Astro.2,Astro.3,Astro.4,Astro.5,Cacna2d1.Lhx6.Reln,Cacna2d1.Lhx6.Vwa5a,Cacna2d1.Ndnf.Cxcl14,Cacna2d1.Ndnf.Npy,Cacna2d1.Ndnf.Rgs10,Calb2.Cntnap5a.Igfbp6,Calb2.Cntnap5a.Rspo3,Calb2.Cntnap5a.Vip,Calb2.Cryab,Calb2.Vip.Gpd1,Calb2.Vip.Igfbp4,Cck.Calca,Cck.Cxcl14.Calb1.Igfbp5,Cck.Cxcl14.Calb1.Tnfaip8l3,Cck.Cxcl14.Vip,Cck.Lmo1.Npy,Cck.Lmo1.Vip.Crh,Cck.Lmo1.Vip.Fam19a2,Cck.Lypd1,Cck.Sema5a,Choroid,Endo,Eryth.2,Microglia.1,Ntng1.Chrm2,Ntng1.Rgs10,Ntng1.Synpr,Oligo.1,Oligo.4,Oligo.5,PC.CA1.1,PC.CA1.2,PC.CA1.3,PC.Other1,PC.Other2,Pvalb.C1ql1.Cpne5,Pvalb.C1ql1.Npy,Pvalb.C1ql1.Pvalb,Pvalb.Tac1.Akr1c18,Pvalb.Tac1.Nr4a2,Pvalb.Tac1.Sst,Pvalb.Tac1.Syt2,Sst.Cryab,Sst.Erbb4.Crh,Sst.Erbb4.Rgs10,Sst.Erbb4.Th,Sst.Npy.Cort,Sst.Npy.Mgat4c,Sst.Npy.Serpine2,Sst.Npy.Zbtb20,Sst.Pnoc.Calb1.Igfbp5,Sst.Pnoc.Calb1.Pvalb,Sst.Pnoc.Pvalb,Vsmc,Zero
Oligo.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.26961825621578,0.0,0.006351600690324001,0.006777735376226001,0.14401196878212102,0.0046445276061850005,0.511147071470845,0.010352003707858002,0.045569273784841005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Oligo.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007584389150122,0.47965901851083403,0.07471470963802,0.059653114837278004,0.359729353240728,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.018534443850181003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Oligo.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.998477965500499,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Oligo.4,0.0,0.0,0.001349132426528,0.0018136731782540001,0.0,0.0025963789719160003,0.0,0.022649608340227,0.0,0.009403312611241001,0.009378705003449,0.0026124780047500004,0.010698802129019,0.09167007401875801,0.07963760670686801,0.06275513612524801,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009769231449807,0.0,0.0,0.0,0.0,0.0,0.0,0.007025274629992,0.015650654716341,0.0,0.042267309772024,0.0,0.0,0.0,0.0,0.0,0.0034977536708080004,0.0018111549879820002,0.0,0.27103412882496103,0.006587661571013001,0.0,0.34289288909411303,0.0,0.0,0.0,0.0,0.0,0.0,0.0014746004294200002,0.0,0.0
Oligo.4,0.001311411905197,0.0,0.010814566227164,0.0,0.0,0.0,0.0,0.044643373886745004,0.0,0.002121705121233,0.039887650037916,0.341771015170147,0.059021231216986006,0.298543458875594,0.0,0.011968709771861001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.045211419379178004,0.07319180768103001,0.0,0.005529048925990001,0.0,0.0,0.0,0.0,0.0,0.040460960932593,0.0,0.0,0.0,0.005412152004197,0.001119610258595,0.016931298769901,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Oligo.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.033439900066591005,0.0016660690626100001,0.001943739890756,0.020027848380355002,0.0,0.239154218611576,0.0,0.001975334323217,0.0,0.7011646546971411,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Oligo.4,0.0,0.0,0.002467936470674,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.010252764602537,0.0026918520896380004,0.023776649903789002,0.051947904923831,0.10920518393457901,0.08713757272988201,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6851084717564451,0.012363639774445,0.0,0.002582003827867,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007158935942201
Oligo.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.017629006844418,0.0,0.40989250566227003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.010680691452891002,0.559284512307351
Oligo.4,0.29865763566871,0.07009990590805301,0.19986036586800102,0.185760823413636,0.21096604387001303,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0018279032633390002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0048192369434360005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001785680359385,0.021295937040003002
Oligo.4,0.0020097000903710003,0.0,0.0,0.0,0.001261584025744,0.0,0.0,0.0,0.0,0.0,0.122635749128449,0.10886858642617701,0.140050174757754,0.005657082194795,0.0,0.037219707349971,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001114466028192,0.0,0.0014898682015000002,0.0,0.0,0.0,0.0,0.0,0.0,0.002441502337495,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0033082948658860003,0.571906921703317
Oligo.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9999719202187121,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Oligo.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005647786342299,0.0,0.0013042752465880002,0.0,0.0,0.0,0.0,0.0,0.0,0.9029593617137631,0.004112895034761001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001050134231157,0.0,0.0,0.0,0.041147843562800004,0.0017213665708000001,0.011803361944544,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007021574414657001,0.021445525937796
Oligo.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.058673273906164,0.0,0.0,0.28950026905318405,0.015433323458424,0.28505672085294603,0.10331439450518101,0.011963164081765001,0.155997053517432,0.0,0.0,0.0,0.0,0.0,0.003445522329482,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.016108946837003,0.006877518319755,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.051349299979959004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Oligo.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004276846722034,0.0,0.0019386563315140003,0.0,0.677637157797712,0.0,0.31543379309114,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Oligo.4,0.029181651424071003,0.004706442284351,0.092207883578779,0.009860692987550001,0.049097474249506,0.0,0.0,0.014324031629443,0.0,0.0,0.128257823188415,0.005580018148239,0.006727854982568,0.596917135827277,0.005673309606491,0.005340620528977,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00131197037382,0.0,0.0,0.0,0.0,0.0,0.001629331430614,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001950090306895,0.045191015599981
Oligo.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0015292228989280002,0.0,0.0,0.002501266691878,0.0,0.0,0.0030680270472490004,0.024885553791522002,0.013223921059891001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.010997624407479001,0.0,0.9318527865164501,0.0,0.008628367816701,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Oligo.4,0.0011948911386310001,0.0,0.005491158564460001,0.0,0.001150424174336,0.0,0.0,0.0,0.0,0.0017666897016180001,0.0,0.0,0.0,0.0,0.0,0.001964144587264,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0025915538753060003,0.0,0.009168479265785,0.0,0.0,0.0,0.0,0.0,0.0,0.790224166702126,0.009037759356416,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12924632632635202,0.0,0.0,0.0,0.002516955975434,0.0,0.012769826074505001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.028417257818026002
Oligo.4,0.0,0.0,0.0051846230617290006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.171404014935572,0.7884156689329851,0.0018551715650210001,0.030368642678840003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Oligo.4,0.0041078468681850005,0.005652102555463,0.001638309644101,0.0031432553452780004,0.0036403374234050003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002715355935617,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002102712429568,0.9759105003116141
Oligo.4,0.016091064601648,0.011691672471937,0.035521066481874,0.0020273602306130002,0.015146144543197002,0.0,0.0,0.015423282499074,0.0014366764935850001,0.025016036564353,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006698880529017,0.0,0.046080805286272,0.0,0.0,0.0,0.0,0.0,0.0,0.008225525726521,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001157877668584,0.177212231799579,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005058169767445,0.629573630572832
Oligo.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9983865757261831,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Oligo.4,0.14116298812512101,0.025220379758251,0.335001753008678,0.050340015625645,0.218780906867677,0.0,0.0,0.0,0.0,0.0,0.010058068146435001,0.0025503868942050004,0.0013435702363810002,0.0,0.009641199823940001,0.0011669732764810002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.011280274172717,0.12227316526331801,0.031713247875963003,0.0,0.0,0.0,0.0,0.0,0.003371731669879,0.004544667744348,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.018395006566421002,0.0,0.004346583545031001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007287800690947001,0.0
Oligo.4,0.010733047463600001,0.0028604042229860003,0.0037439890034190004,0.001614442960006,0.006005958892722,0.0,0.0,0.001056200265778,0.0,0.0,0.0,0.0,0.0,0.0,0.001790821766706,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007551294856037001,0.0,0.066412326894546,0.0,0.0,0.0,0.0,0.0,0.0,0.01238036944472,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.011793434664714001,0.8703693002811641
Oligo.4,0.0,0.0,0.001411571136383,0.0,0.0012584326223150002,0.0,0.0,0.004872009790105001,0.0,0.0,0.025406272243040002,0.626748011313597,0.096812876604373,0.002243288139251,0.036559639567501,0.17234537881361903,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007346281820185,0.0,0.0,0.0,0.00288865798882,0.0,0.002595068733615,0.0,0.0,0.0,0.0,0.0,0.0,0.014554245368908002,0.0,0.001211546774869
Oligo.4,0.009410221821799,0.0028790194564720004,0.020376285428632002,0.009594401086454001,0.007120224916469,0.0,0.0,0.129037369018732,0.0018645583771230002,0.005398819152031001,0.0,0.008648284302835001,0.0,0.30231939052058004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.032945938659649,0.001953374304633,0.0,0.010493423886344002,0.0,0.0,0.0,0.0,0.0,0.048604656256375,0.0,0.0,0.114506585080102,0.16566884072622,0.0,0.091789676760887,0.0,0.0,0.0,0.0,0.0,0.0,0.033344182940147,0.0,0.0
Oligo.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8457679581145111,0.0,0.002515514025188,0.009326354064005001,0.0011340107939470001,0.0,0.059710138118646006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0021343025341540004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07157684548715901,0.00315026570195,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0022775143315320002,0.001789082084531
Oligo.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0011590822323900001,0.0,0.0,0.005238928101531,0.0696186838626,0.0028191211830800003,0.753950253122674,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.075574828864214,0.063436418708193,0.0,0.007499816786127001,0.0,0.0,0.0,0.0,0.0,0.015674594122195,0.0,0.0,0.0,0.0012318262752180002,0.0,0.0028139144352880003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Oligo.4,0.01082895879718,0.0014982208067000002,0.001685362159435,0.004835521683115,0.028901957708976002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0015406675361940001,0.011466477944176,0.007630767535524,0.0,0.0,0.0,0.0,0.0,0.0,0.912787614752103,0.0017567442105670002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002690592750829,0.013993654289404
Oligo.4,0.002603076426125,0.001279593802216,0.0034967496314820003,0.0,0.0015983497082440001,0.00292720387916,0.0,0.0021171801111230003,0.001506165789448,0.010858768243184,0.0026868357143600002,0.0019600517095810003,0.0,0.0,0.0,0.027540357382444,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0010671869206370001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002139691664532,0.11085306716085401,0.0,0.0,0.36272244486888705,0.009214290831151,0.0015055372651850002,0.0,0.015696540104259003,0.0018983751075680002,0.42918891166286105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003679027476717
Oligo.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004268595793753,0.032976678587447,0.0012202236006190002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.745134698981604,0.20085407826603302,0.0,0.005016577156331001,0.0,0.005581679294786,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001677138138568,0.0,0.0,0.0,0.0
Oligo.4,0.0,0.0,0.0,0.0,0.0011329916320600001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00119372827101,0.0,0.005961474984408001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004990582361436,0.9832021633203271
Oligo.4,0.00347406623469,0.004483013856411,0.00204600470539,0.0017065913838520002,0.0019469601229630002,0.0,0.0,0.010388287289616,0.0,0.0012783012702480001,0.34244087678634705,0.18468550353485103,0.126402475545946,0.16398082002799003,0.0,0.006024332808577001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0023750934637440002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11310216141232801,0.023507632429774,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008640157835889001
Oligo.4,0.002291956771212,0.0,0.004768471472795,0.0,0.001073930027715,0.0,0.0,0.481135754758491,0.002654641942048,0.14475884983894902,0.038110982554046005,0.024277786501505003,0.003563101284014,0.18015693537926802,0.0024866329249890002,0.00222515524068,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0014352175861880002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001271439916847,0.001020421881724,0.104746289815714
Oligo.4,0.0,0.0,0.0,0.0,0.0,0.005714398152637,0.0,0.023739229688166,0.0,0.0,0.0,0.002128719962092,0.0,0.133596292300109,0.0010224078624040001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004609741384206,0.0,0.0036918827594120004,0.0,0.0,0.0,0.03658533085269,0.0,0.0,0.0,0.0,0.035380487328987,0.007856746037325,0.0,0.002671346287676,0.0,0.0,0.003253558864375,0.0,0.0,0.0,0.0,0.0,0.5209800151778,0.0011877619659280002,0.029213739933759003,0.0,0.0,0.0,0.0,0.063973151032751,0.00213235344888,0.0,0.11725958223306601,0.0,0.0
Oligo.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003352969245068,0.01367059064677,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8572912890497181,0.10579875678519401,0.0,0.0015320558725950002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.015862056555435003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Oligo.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.999926487449403,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Oligo.4,0.0,0.0,0.0,0.0,0.0,0.029305855888793003,0.0025381650582030004,0.0,0.0,0.00160611244545,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08654873153649101,0.0063840732613910005,0.0,0.0,0.0,0.0,0.001757413790178,0.0,0.0,0.038528752697441,0.004591248060706,0.0032006042106030004,0.184574160987054,0.06885911298661701,0.005343167079349001,0.029328773929806002,0.0,0.0013367347363640002,0.0,0.050165525541341,0.22593532625855803,0.004282171285974,0.253421476891723,0.0,0.0
Oligo.4,0.0,0.0,0.025326333659225,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009700127968426,0.001023678191333,0.0,0.016870857927540003,0.022750785014721,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0011982947090870002,0.0,0.0,0.896999213445917,0.0,0.0,0.0,0.001309361347662,0.0,0.020953055804749002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Oligo.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.957390726475792,0.0,0.039390719846578,0.0,0.0,0.0,0.0,0.002753497840967,0.0,0.0,0.0,0.0,0.0
Oligo.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005430368851329,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.017917500213796,0.21281912184039,0.0,0.42649953041993105,0.0,0.0,0.0,0.0,0.0,0.007868773293145,0.0,0.0,0.286718983488142,0.00105343270117,0.0,0.009462986388006,0.002282292362967,0.0,0.0,0.0,0.0,0.0,0.026515168025967,0.0,0.0
Oligo.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0038967459438990003,0.0,0.003417045511528,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9864030677241551,0.0,0.0,0.004123723539178,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Oligo.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9999999999999991,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Oligo.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9997874667412111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Oligo.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9999755300631761,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Oligo.4,0.00944472898787,0.001140316369919,0.0020557231247410003,0.0,0.005816149805412001,0.0,0.0,0.0,0.0,0.0,0.003084166638361,0.011416530893347002,0.043085337478531,0.002099980465379,0.19465782351614103,0.478405653465706,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22514728516659102,0.002140000956299,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0014847015500830001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.017309368218455003
