Gene,Expt,x,y
3110035E14Rik,1,6599,14368
3110035E14Rik,1,6602,14376
3110035E14Rik,1,6602,14380
3110035E14Rik,1,6604,14334
3110035E14Rik,1,6613,14583
3110035E14Rik,1,6614,13863
3110035E14Rik,1,6616,14575
3110035E14Rik,1,6627,14524
3110035E14Rik,1,6629,14530
3110035E14Rik,1,6629,14551
3110035E14Rik,1,6633,14719
3110035E14Rik,1,6637,14584
3110035E14Rik,1,6638,14522
3110035E14Rik,1,6648,14331
3110035E14Rik,1,6649,14530
3110035E14Rik,1,6657,14336
3110035E14Rik,1,6660,14327
3110035E14Rik,1,6662,14286
3110035E14Rik,1,6665,13507
3110035E14Rik,1,6668,14631
3110035E14Rik,1,6669,14306
3110035E14Rik,1,6669,14624
3110035E14Rik,1,6676,14891
3110035E14Rik,1,6677,14295
3110035E14Rik,1,6678,13496
3110035E14Rik,1,6678,14310
3110035E14Rik,1,6678,14626
3110035E14Rik,1,6680,14884
3110035E14Rik,1,6693,14279
3110035E14Rik,1,6693,14883
3110035E14Rik,1,6697,14451
3110035E14Rik,1,6703,14540
3110035E14Rik,1,6704,14515
3110035E14Rik,1,6711,14338
3110035E14Rik,1,6715,14329
3110035E14Rik,1,6716,14772
3110035E14Rik,1,6720,14356
3110035E14Rik,1,6725,14745
3110035E14Rik,1,6735,14469
3110035E14Rik,1,6738,14407
3110035E14Rik,1,6742,14714
3110035E14Rik,1,6743,14474
3110035E14Rik,1,6746,14717
3110035E14Rik,1,6748,14358
3110035E14Rik,1,6754,14364
3110035E14Rik,1,6754,14443
3110035E14Rik,1,6757,14432
3110035E14Rik,1,6759,14558
3110035E14Rik,1,6760,13277
3110035E14Rik,1,6760,14559
3110035E14Rik,1,6761,14678
3110035E14Rik,1,6766,14447
3110035E14Rik,1,6772,14490
3110035E14Rik,1,6778,14466
3110035E14Rik,1,6783,14824
3110035E14Rik,1,6786,14634
3110035E14Rik,1,6794,14663
3110035E14Rik,1,6797,14661
3110035E14Rik,1,6799,14618
3110035E14Rik,1,6800,14486
3110035E14Rik,1,6807,14664
3110035E14Rik,1,6809,14650
3110035E14Rik,1,6810,14491
3110035E14Rik,1,6810,14660
3110035E14Rik,1,6811,14564
3110035E14Rik,1,6817,13065
3110035E14Rik,1,6819,14629
3110035E14Rik,1,6822,14706
3110035E14Rik,1,6824,14084
