model_class,Astro.1,Astro.2,Astro.3,Astro.4,Astro.5,Cacna2d1.Ndnf.Cxcl14,Calb2.Cntnap5a.Igfbp6,Calb2.Cntnap5a.Rspo3,Calb2.Cntnap5a.Vip,Calb2.Cryab,Calb2.Vip.Gpd1,Calb2.Vip.Igfbp4,Choroid,Endo,Eryth.2,Microglia.1,Oligo.1,Oligo.4,Oligo.5,PC.CA1.1,PC.CA1.2,Pvalb.C1ql1.Cpne5,Pvalb.Tac1.Nr4a2,Sst.Erbb4.Crh,Sst.Erbb4.Th,Sst.Npy.Zbtb20,Sst.Pnoc.Pvalb,Vsmc,Zero
PC.CA1.3,0.001856012086073,0.002143021564747,0.0,0.0,0.0025332868414480003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001386644140245,0.0,0.009960785122403,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00798620623053,0.972400020925083
PC.CA1.3,0.0,0.0,0.0,0.0,0.0012909995542050002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0015382930236330001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0021818375150180003,0.9928421194528391
PC.CA1.3,0.004872559112385,0.0018520490237860002,0.0,0.0,0.0031279655723120002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00138639402936,0.0,0.016027794685558,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005861736042003,0.964423251416449
PC.CA1.3,0.005246997768424,0.007711113514487,0.0034497264211980003,0.0041970704635660005,0.006022789594394001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003791691383155,0.0,0.010262605133752,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008185312657628,0.9491147735698171
PC.CA1.3,0.006541074317246,0.006396077060338,0.002941279281583,0.004803724059346,0.006831096415154001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001308494275916,0.0,0.003460311076519,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0049822068388810006,0.9616586770976271
PC.CA1.3,0.0029726804350720002,0.007959842002368,0.0014743752687790001,0.002895721152998,0.003741538048554,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003667511426021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001484810729552,0.975441024218026
PC.CA1.3,0.0018701654139560001,0.0015966841455540002,0.0,0.0,0.003120660329239,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002143043425823,0.0015874007689690001,0.046841783915113004,0.0,0.0,0.001190272490284,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.010458020469863001,0.9296717496960281
PC.CA1.3,0.004423470832888,0.0030834791936850004,0.0,0.00306418686397,0.003992205159861001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002079069912703,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0013014878988280001,0.9799221235163501
PC.CA1.3,0.0027952407158600002,0.003267018211453,0.0,0.0015882151544220002,0.003578356448431,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001267975791079,0.0,0.0057236766695950006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004810946042246,0.975364450074603
PC.CA1.3,0.005068723502048,0.008167748320832,0.00120320223489,0.007595827374872001,0.004568659447136,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002744860808507,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0023045907148170003,0.967568440543844
PC.CA1.3,0.003048821303163,0.004698109217547,0.0,0.002092191540514,0.0032961646662300003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001475850671102,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0010582586563260001,0.983780920109759
PC.CA1.3,0.0047152811785400005,0.001011396634349,0.0,0.0,0.0029135090871000003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07158554481464001,0.008273217627139,0.082708089470928,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.279846781556368,0.5470515125079181
PC.CA1.3,0.006328669098016,0.006659144410925,0.0039146777450060006,0.004401367734585,0.0049023119780850005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0035126415531520003,0.010248412934655001,0.0027641890466230004,0.06596334453062601,0.0,0.0,0.0,0.029705144013757002,0.0010848757538470001,0.0,0.0,0.0,0.0,0.0,0.0,0.026149226040785,0.831874124164083
PC.CA1.3,0.0022831260228100003,0.001652038826859,0.0,0.0,0.0031705378353200004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.013329138922049,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001633812109085,0.9764908197534211
PC.CA1.3,0.001153686392815,0.0,0.0,0.0,0.001112150496852,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0016499675857050001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0038632485378590005,0.9899950114605661
PC.CA1.3,0.0038115461060600005,0.0018401077492520002,0.0,0.001152846559449,0.005424837495902,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0038190052543230005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002844434674584,0.9792723208490581
PC.CA1.3,0.005238529969392,0.006469767021483001,0.0022476059997730002,0.004467942081557001,0.005840511937913,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0011856617435750001,0.0,0.005647864813622,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004131505530503001,0.96387685699248
PC.CA1.3,0.0032234192267570003,0.004077095211128001,0.0,0.0019881509031120003,0.004129113682989001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0036823500467330003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003053455088567,0.978034803760461
PC.CA1.3,0.001614840476555,0.0014135320730460001,0.0,0.0,0.0027692235058060003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0036789678243450002,0.0018238097957760002,0.019369712855991,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.016821981467787,0.951267688811336
PC.CA1.3,0.0,0.001002197635527,0.0,0.0,0.0010811025726020001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009709225212923,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004493662325835,0.9815998014651791
PC.CA1.3,0.0,0.001310051235002,0.0,0.0,0.0014112300307900002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003248084309606,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001497435109222,0.99081476839347
PC.CA1.3,0.012771237068727001,0.009461474183166,0.007684552202179001,0.004453966747073,0.008487327616571,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001141443758331,0.0,0.010816095923731001,0.0,0.0,0.0,0.002198956570057,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005966700129597001,0.9359829130713571
PC.CA1.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002579110141265,0.0,0.11658156118890801,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.011258640710739001,0.8665740827334221
PC.CA1.3,0.008887872943114,0.0057386068791260006,0.0026557828043470002,0.003021205224652,0.012788601323674001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002113489649886,0.001803846017066,0.021234714627750003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.010693864629854001,0.9300568154795851
PC.CA1.3,0.001723662818579,0.0,0.0,0.0,0.002347656050047,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0048573554590430005,0.0,0.004601946555957,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.021491477840835,0.962939212175657
PC.CA1.3,0.0,0.0012001234692080001,0.0,0.0,0.0013988856331140001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001917766411927,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001918891986784,0.9917599320805831
PC.CA1.3,0.016018022460827,0.004747623295325,0.004526891721581001,0.0027977545494660004,0.010607888723223002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008884844148431001,0.003774184641564,0.012578356377348,0.0,0.0,0.0,0.012921163894595002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.026114202477097,0.89643677196962
PC.CA1.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001605662462558,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001319257870576,0.9944911556731211
PC.CA1.3,0.0015517540424670002,0.0019296256402300002,0.0,0.0,0.00212641508954,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002946895308704,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002570669687517,0.9869532308568251
PC.CA1.3,0.0022621493429700002,0.00271335234248,0.0,0.001257511103364,0.003126672349467,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0040548035947420005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003631253629591,0.9809491745252861
PC.CA1.3,0.0015578928757300002,0.001698641804375,0.0,0.0,0.00200608763964,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001357436548745,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0014799713598320002,0.9908116312911571
PC.CA1.3,0.004000853511997,0.0031847896427750003,0.0013978755447690001,0.0014994853305500002,0.0036712968604540003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0024258278802760003,0.0,0.017033541218318002,0.0,0.0,0.0,0.0011791112106980001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009132510400943001,0.9556941384039761
PC.CA1.3,0.0025653733439530003,0.003699082498047,0.0010090423730090001,0.001479181781078,0.002440807724941,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002102112391473,0.0,0.018613077027618,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01108003665134,0.9563712271547651
PC.CA1.3,0.002119796919099,0.0018705083140260002,0.0,0.0,0.0025884490922910004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009046959858438001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001359186867907,0.98175085580313
PC.CA1.3,0.00257900522209,0.0014037303887900001,0.0,0.0,0.002086707922868,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.019200103205182003,0.014794960407072,0.09708446493278301,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05295714797930601,0.8081933037942011
PC.CA1.3,0.005021425828024,0.0017721096236320002,0.0,0.0,0.0037508229256850005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001979858131785,0.0,0.005216757277499,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.010873608619196002,0.969176712075777
PC.CA1.3,0.0021006134911310003,0.002499105316712,0.0,0.001178005405688,0.003353035372305,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004374965801130001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0032706136793830003,0.9811124518669041
PC.CA1.3,0.001858973920379,0.0012668780165100001,0.0,0.0,0.004615158563849001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0013978367250640001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0017864967962900001,0.9873332075131891
PC.CA1.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001361311944625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001093163339882,0.994500064228451
PC.CA1.3,0.0035247599957350002,0.003021875983755,0.0,0.00248956789617,0.008515210534521,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0031285223608240004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002294434815399,0.9752566867523311
PC.CA1.3,0.006319403949627001,0.004635975529528,0.0040073043588100005,0.0027644979180870004,0.007794011499939001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004044819991916001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0036393338668620004,0.9651361548581041
PC.CA1.3,0.0012779344198500001,0.0015985361593490002,0.0,0.0,0.0018202328039010002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003006288661274,0.0,0.070553335635997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.010496980013657,0.9100456705402921
PC.CA1.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0013445246292210001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00115816210747,0.9951271980046421
PC.CA1.3,0.0,0.0013676581551750001,0.0,0.0,0.001769269813451,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001784200576349,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002307742584968,0.9905490472345271
PC.CA1.3,0.0022061581164620004,0.0011134819350480001,0.0,0.0,0.001954077688273,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004208424301488,0.0,0.005234206857972001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.017698323249212,0.96624166813971
PC.CA1.3,0.0022402134754590003,0.0037331419301460003,0.001007579517677,0.0014707801751350001,0.0034685230414260005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002588708904706,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002539875933024,0.982069551110585
PC.CA1.3,0.00349726937228,0.0038212153243860005,0.00139138458113,0.002070942967777,0.004802146059360001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001490948209603,0.0,0.0049522478433190005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004515689345347,0.9720022627406951
PC.CA1.3,0.005454258620583001,0.0045116277853420005,0.003331711733565,0.002400430712811,0.006634414100067001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0012813482064650001,0.0,0.006009474037032001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0050503807902180006,0.9646332456314721
PC.CA1.3,0.001814426943142,0.001210317810022,0.0,0.0,0.002758508781332,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004639193225098001,0.0,0.005175313106481,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.017891698125128003,0.9653989939981391
PC.CA1.3,0.0024277055200090003,0.002892628330543,0.0,0.0013630612575110002,0.003290150652289,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004372120363577,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0037715033993580005,0.9797006938571371
PC.CA1.3,0.0012612816847440002,0.001216355346067,0.0,0.0,0.0016289711462580002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0014994139357830001,0.0,0.008445393613056,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0077963482560880005,0.9773508139785121
PC.CA1.3,0.018987644038079003,0.009659451066973001,0.003104741736608,0.0062712303329700006,0.008701126016527,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001686112177107,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001291977970816,0.949752122952337
PC.CA1.3,0.0024754208598150003,0.0017582829504550002,0.0,0.0,0.0027275097171430003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007994861984323,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0013766431033480002,0.9823058749565271
PC.CA1.3,0.005412404314339,0.006860162805779,0.001226784014934,0.0032453766616710004,0.005085287280519,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001776551067809,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001405627874708,0.9746868887719271
PC.CA1.3,0.0032718189307200003,0.001725887769748,0.0,0.0018260333174040001,0.004524027904949,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005196879862681,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0031125695820470004,0.9785844439266801
PC.CA1.3,0.057145242365204005,0.017262090891006002,0.024427151917465,0.014519579506927002,0.031082363619335,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009756030041770001,0.0,0.030566152897619003,0.0,0.0,0.0,0.009437952408695001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.049237843953069,0.7552417558328121
PC.CA1.3,0.0022729572612060003,0.001183427947028,0.0,0.0,0.002605821878985,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0014629550428820002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0011888241397180002,0.989986777303513
PC.CA1.3,0.006256469260533,0.016069664046796002,0.001505887675983,0.005587276953031001,0.005188910821378,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003253216546547,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0015668350946110002,0.9600885734345961
PC.CA1.3,0.001006344139015,0.001459593009292,0.0,0.0,0.001822137469135,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001497837606538,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001139038691692,0.9921207895507291
PC.CA1.3,0.011069838916957,0.004145911413645001,0.002521183979717,0.0018246586568910002,0.004096036288448001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.053581558033576004,0.006427440380077001,0.035783744067545004,0.0,0.0,0.0,0.0017917806160350001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13479355157450001,0.7432292036060041
PC.CA1.3,0.001223990878045,0.001049668320195,0.0,0.0,0.001259104473056,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001420882068122,0.0,0.00935395912078,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005502854629403001,0.9793034427532371
PC.CA1.3,0.001179419573912,0.0020507228989420003,0.0,0.0,0.0030468881924130002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001809843471061,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0018786472001060001,0.988785097333232
PC.CA1.3,0.002248413767448,0.0019471993165550002,0.0,0.0,0.002040891836813,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002497196005018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001207236209272,0.9883191779268171
PC.CA1.3,0.003737128403864,0.0034792081148570003,0.001441626147072,0.0019730832065580003,0.004678276441352,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001877833638488,0.0,0.008320702783703001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006309483217504,0.966880266154112
PC.CA1.3,0.0,0.00115066080624,0.0,0.0,0.0012187551016960001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0017534042960800002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0020776155074540004,0.9919085915133621
PC.CA1.3,0.0,0.001815351129611,0.0,0.0,0.0014211926047420001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002751149382086,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001632904623551,0.9904904160209541
PC.CA1.3,0.001540920151062,0.002279325278917,0.001087748802501,0.0,0.0047282239845470005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007245072032037001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004352924308463,0.9773806977313971
PC.CA1.3,0.009232913113489,0.012862546484535001,0.029991237815116003,0.004248890523021001,0.023564596091666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008378223609204,0.0,0.04163847818942,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01897579015642,0.8505500293650811
PC.CA1.3,0.0,0.0010858211127660001,0.0,0.0,0.0010232299483050001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0072628955519100005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0038218910454080003,0.984861411980346
PC.CA1.3,0.0036427695916100003,0.001200295003391,0.0,0.0,0.00222611416851,0.0,0.0013120531858690002,0.0,0.0,0.0,0.0023729467782240003,0.0,0.0,0.011768359123892002,0.0,0.22564452717254502,0.0,0.0,0.0,0.004260825732529,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.037377448424266005,0.707350938562043
PC.CA1.3,0.002447073565891,0.002146332308096,0.001012076728404,0.0,0.0029958454716700004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00129989235841,0.0,0.10667087601488001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0054753696166060005,0.8762414076890671
PC.CA1.3,0.0,0.001165138715274,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001217347952278,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0013039878490630002,0.9942284787674711
PC.CA1.3,0.009627880672762,0.003677700737239,0.00107095865985,0.0017273234707140001,0.0052599789765970005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0018913071389530002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001212129227317,0.9743834466878291
PC.CA1.3,0.031680347069092,0.013939607973691,0.006098036063926,0.005312069357882,0.024900071272278,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01341621463486,0.0023541261739220003,0.037627485289942,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.053224450214915,0.810119393025515
PC.CA1.3,0.0043892942061820005,0.005443745852975,0.001382582878325,0.0033860487387790002,0.004848843161177,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004178500596903,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0035638988053050004,0.9714164430630661
PC.CA1.3,0.002668980389235,0.002658777439953,0.0,0.0010288141678490002,0.0026907639817540002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.064324869951351,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004965987158909,0.919784873015359
PC.CA1.3,0.0025017809580360002,0.002052567761823,0.0,0.0,0.0019661153621330003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001291597331345,0.0,0.072955706762049,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006128442702063,0.911111854734818
PC.CA1.3,0.0010115977391260001,0.001472681762826,0.0,0.0,0.0012693250328810002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001000737588615,0.0,0.0013076457863750001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005508597634180001,0.986723999801946
PC.CA1.3,0.0025840857788870003,0.0035622544127490003,0.0,0.0018400865578070001,0.003351368080732,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0029645327398030003,0.0,0.011674061111316001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008075587122732,0.964723046459607
PC.CA1.3,0.002050926362263,0.0034259329572400004,0.0,0.0,0.0014701046659380001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.011379288887235,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005972161451716001,0.9715322859119461
PC.CA1.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0016572802674490001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001199560473355,0.9945942166005781
PC.CA1.3,0.0,0.001247645634472,0.0,0.0,0.001167173928585,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0020545721519910002,0.0037504213167080004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0031994583962750003,0.9864330045335191
PC.CA1.3,0.001966227734724,0.0021828376224680003,0.0,0.0,0.0023581229988050003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002972315042118,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002903438686188,0.9852696494772771
PC.CA1.3,0.0072382530169130006,0.004245759382725,0.002525190182126,0.0025953018687510003,0.007840976072932,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002452932206279,0.0010244084071840001,0.004240814741143,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007062410307473001,0.9594096536976391
PC.CA1.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.010051315021556,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004703448368779,0.9812358344746591
PC.CA1.3,0.0038655949160960002,0.001085578935919,0.0,0.0,0.003701045132583,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.072091312090116,0.0033482834551190003,0.034585580884351,0.0,0.0,0.0,0.0014400414520100002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17981220686287902,0.698696608413742
