index,target,radius,x,y,z
690,Plp1,,6283.0,13878.0,0
691,Tac1,,6283.0,14185.0,0
692,Cryab,,6283.0,14291.0,0
693,Plp1,,6283.0,14321.0,0
694,Plp1,,6283.0,14510.0,0
695,Enpp2,,6283.0,14523.0,0
696,Plp1,,6284.0,13163.0,0
697,Enpp2,,6284.0,13170.0,0
698,Plp1,,6284.0,13364.0,0
699,Plp1,,6284.0,13886.0,0
700,3110035E14Rik,,6284.0,14190.0,0
701,Plp1,,6284.0,14252.0,0
702,Plp1,,6284.0,14256.0,0
703,Plp1,,6284.0,14314.0,0
704,Plp1,,6284.0,14325.0,0
705,Nrsn1,,6284.0,14345.0,0
706,Plp1,,6284.0,14514.0,0
707,Enpp2,,6284.0,14522.0,0
708,Cryab,,6284.0,14583.0,0
709,Plp1,,6285.0,13176.0,0
710,Plp1,,6285.0,13185.0,0
711,Plp1,,6285.0,13365.0,0
712,Plp1,,6285.0,14512.0,0
713,Plp1,,6285.0,14618.0,0
714,Plp1,,6285.0,14644.0,0
715,Plp1,,6286.0,13039.0,0
716,Plp1,,6286.0,13042.0,0
717,Enpp2,,6286.0,14263.0,0
718,Enpp2,,6286.0,14291.0,0
719,Plp1,,6286.0,14305.0,0
720,Plp1,,6286.0,14602.0,0
721,Plp1,,6286.0,14631.0,0
722,Enpp2,,6287.0,13046.0,0
723,Plp1,,6287.0,13172.0,0
724,Satb1,,6287.0,13495.0,0
725,Cryab,,6287.0,13635.0,0
726,Plp1,,6287.0,13650.0,0
727,Enpp2,,6287.0,13656.0,0
728,Plp1,,6287.0,13883.0,0
729,Plp1,,6288.0,13163.0,0
730,Plp1,,6288.0,13168.0,0
731,Plp1,,6288.0,13188.0,0
732,Plp1,,6288.0,13333.0,0
733,Trp53i11,,6288.0,13971.0,0
734,3110035E14Rik,,6288.0,14181.0,0
735,Plp1,,6288.0,14254.0,0
736,Plp1,,6288.0,14258.0,0
737,Pde1a,,6288.0,14314.0,0
738,Plp1,,6288.0,14615.0,0
739,Plp1,,6288.0,14646.0,0
740,Plp1,,6289.0,13191.0,0
741,Zcchc12,,6289.0,13487.0,0
742,Wfs1,,6289.0,13494.0,0
743,Plp1,,6289.0,13877.0,0
744,Plp1,,6289.0,14512.0,0
745,Cryab,,6289.0,14522.0,0
746,Plp1,,6290.0,13166.0,0
747,Plp1,,6290.0,13187.0,0
748,Plp1,,6290.0,13658.0,0
749,Cryab,,6290.0,13885.0,0
750,Cryab,,6290.0,14309.0,0
751,Plp1,,6290.0,14323.0,0
752,Plp1,,6290.0,14607.0,0
753,Pcp4,,6290.0,14643.0,0
754,Plp1,,6291.0,13878.0,0
755,Plp1,,6292.0,13045.0,0
756,Plp1,,6292.0,13161.0,0
757,Plp1,,6292.0,13167.0,0
758,Enpp2,,6292.0,13190.0,0
759,Plp1,,6292.0,13334.0,0
760,Cadps2,,6292.0,13661.0,0
761,Plp1,,6292.0,13850.0,0
762,Plp1,,6292.0,14262.0,0
763,Plp1,,6292.0,14317.0,0
764,Cryab,,6292.0,14326.0,0
765,Plp1,,6292.0,14516.0,0
766,Satb1,,6292.0,14633.0,0
767,Plp1,,6292.0,14638.0,0
768,Prkca,,6293.0,13500.0,0
769,Aldoc,,6293.0,13520.0,0
770,Satb1,,6293.0,13649.0,0
771,Cadps2,,6293.0,13660.0,0
772,Plp1,,6293.0,13857.0,0
773,Plp1,,6293.0,13889.0,0
774,Cryab,,6293.0,13897.0,0
775,Plp1,,6293.0,14310.0,0
776,Plp1,,6294.0,13048.0,0
777,Enpp2,,6294.0,13140.0,0
778,Plp1,,6294.0,13161.0,0
779,Cryab,,6294.0,13302.0,0
780,Cryab,,6294.0,13657.0,0
781,Plp1,,6294.0,13858.0,0
782,Plp1,,6294.0,14040.0,0
783,Cryab,,6294.0,14128.0,0
784,Cryab,,6294.0,14131.0,0
785,Plp1,,6294.0,14209.0,0
786,Plp1,,6294.0,14323.0,0
787,Plp1,,6294.0,14506.0,0
788,Plp1,,6294.0,14604.0,0
789,Plp1,,6294.0,14653.0,0
790,Satb1,,6295.0,13034.0,0
791,Aldoc,,6295.0,13509.0,0
792,Plp1,,6295.0,13643.0,0
793,Plp1,,6295.0,13853.0,0
794,Cryab,,6295.0,14336.0,0
795,Plp1,,6296.0,13059.0,0
796,Plp1,,6296.0,13228.0,0
797,Plp1,,6296.0,13833.0,0
798,Plp1,,6296.0,13862.0,0
799,Plp1,,6296.0,13883.0,0
800,Plp1,,6296.0,13893.0,0
801,Plp1,,6296.0,14399.0,0
802,Plp1,,6296.0,14510.0,0
803,Plp1,,6296.0,14637.0,0
804,Plp1,,6297.0,13162.0,0
805,Cryab,,6297.0,13222.0,0
806,Plp1,,6297.0,13485.0,0
807,Plp1,,6297.0,13648.0,0
808,Plp1,,6297.0,13653.0,0
809,Plp1,,6297.0,13903.0,0
810,Plp1,,6297.0,14663.0,0
811,Plp1,,6298.0,13044.0,0
812,Plp1,,6298.0,13161.0,0
813,Plp1,,6298.0,13182.0,0
814,Enpp2,,6298.0,13232.0,0
815,Id2,,6298.0,13504.0,0
816,Sst,,6298.0,13763.0,0
817,Plp1,,6298.0,13849.0,0
818,Cryab,,6298.0,13889.0,0
819,Enpp2,,6298.0,14400.0,0
820,Cryab,,6298.0,14528.0,0
821,Plp1,,6298.0,14671.0,0
822,Plp1,,6299.0,13162.0,0
823,Plp1,,6299.0,13845.0,0
824,Plp1,,6299.0,14187.0,0
825,Enpp2,,6299.0,14393.0,0
826,Sulf2,,6299.0,14404.0,0
827,Plp1,,6299.0,14658.0,0
828,Cryab,,6300.0,13049.0,0
829,Aldoc,,6300.0,13474.0,0
830,Enpp2,,6300.0,13884.0,0
831,Plp1,,6301.0,13055.0,0
832,Plp1,,6301.0,13228.0,0
833,Id2,,6301.0,13650.0,0
834,Cryab,,6301.0,13770.0,0
835,Cryab,,6301.0,13860.0,0
836,Plp1,,6301.0,13891.0,0
837,Plp1,,6301.0,13897.0,0
838,Cryab,,6301.0,14500.0,0
839,Plp1,,6301.0,14524.0,0
840,Plp1,,6302.0,13061.0,0
841,Plp1,,6302.0,13193.0,0
842,Plp1,,6302.0,13832.0,0
843,Plp1,,6302.0,14039.0,0
844,Plp1,,6302.0,14042.0,0
845,Plp1,,6302.0,14044.0,0
846,Plp1,,6302.0,14642.0,0
847,Plp1,,6302.0,14651.0,0
848,Plp1,,6303.0,13192.0,0
849,Plp1,,6303.0,13841.0,0
850,Id2,,6303.0,13907.0,0
851,Plp1,,6303.0,14038.0,0
852,Cryab,,6303.0,14048.0,0
853,Plp1,,6303.0,14112.0,0
854,Enpp2,,6304.0,13046.0,0
855,Cryab,,6304.0,13651.0,0
856,Enpp2,,6304.0,14213.0,0
857,Plp1,,6304.0,14216.0,0
858,Enpp2,,6304.0,14506.0,0
859,Kctd12,,6305.0,13231.0,0
860,Cryab,,6305.0,13850.0,0
861,Plp1,,6305.0,14119.0,0
862,Plp1,,6305.0,14225.0,0
863,Plp1,,6306.0,13661.0,0
864,Pvalb,,6306.0,13746.0,0
865,Slc6a1,,6306.0,14032.0,0
866,Enpp2,,6306.0,14391.0,0
867,Plp1,,6307.0,13329.0,0
868,Plp1,,6307.0,13888.0,0
869,Plp1,,6307.0,14208.0,0
870,Enpp2,,6307.0,14212.0,0
871,Plp1,,6307.0,14404.0,0
872,Plp1,,6307.0,14408.0,0
873,Plp1,,6308.0,13038.0,0
874,Plp1,,6308.0,13052.0,0
875,Plp1,,6308.0,13054.0,0
876,Plp1,,6308.0,13170.0,0
877,Cryab,,6308.0,13173.0,0
878,Plp1,,6308.0,13188.0,0
879,Enpp2,,6308.0,13852.0,0
880,Plp1,,6308.0,13887.0,0
881,Plp1,,6308.0,14049.0,0
882,Plp1,,6308.0,14134.0,0
883,Plp1,,6308.0,14403.0,0
884,Cryab,,6308.0,14663.0,0
885,Cryab,,6309.0,13222.0,0
886,Enpp2,,6309.0,13235.0,0
887,Plp1,,6309.0,13482.0,0
888,Plp1,,6309.0,13886.0,0
889,Enpp2,,6309.0,14126.0,0
890,Cryab,,6309.0,14130.0,0
891,Plp1,,6309.0,14206.0,0
892,Plp1,,6309.0,14209.0,0
893,Plp1,,6309.0,14402.0,0
894,3110035E14Rik,,6309.0,14468.0,0
895,Plp1,,6310.0,13055.0,0
896,Plp1,,6310.0,13077.0,0
897,Enpp2,,6310.0,13234.0,0
898,Plcxd2,,6310.0,13248.0,0
899,Cryab,,6310.0,14123.0,0
900,Plp1,,6310.0,14212.0,0
901,Plp1,,6310.0,14215.0,0
902,Plp1,,6311.0,14228.0,0
903,Plp1,,6312.0,13079.0,0
904,Plp1,,6312.0,13157.0,0
905,Plp1,,6312.0,13241.0,0
906,Plp1,,6312.0,14131.0,0
907,Enpp2,,6312.0,14223.0,0
908,Plp1,,6312.0,14231.0,0
909,Plp1,,6313.0,13055.0,0
910,Enpp2,,6313.0,13225.0,0
911,Aldoc,,6313.0,14047.0,0
912,Plp1,,6313.0,14261.0,0
913,Plp1,,6313.0,14521.0,0
914,Plp1,,6314.0,13078.0,0
915,Enpp2,,6314.0,14135.0,0
916,Plp1,,6314.0,14515.0,0
917,Plp1,,6315.0,13220.0,0
918,Arpp21,,6315.0,13248.0,0
919,Plp1,,6315.0,13464.0,0
920,Neurod6,,6315.0,13472.0,0
921,Enpp2,,6315.0,14404.0,0
922,Cryab,,6315.0,14474.0,0
923,Plp1,,6315.0,14526.0,0
924,Plp1,,6316.0,13063.0,0
925,Rasgrf2,,6316.0,13198.0,0
926,Plp1,,6316.0,13523.0,0
927,Plp1,,6316.0,14055.0,0
928,Enpp2,,6316.0,14265.0,0
929,Plp1,,6317.0,13041.0,0
930,Enpp2,,6317.0,13051.0,0
931,Pcp4,,6317.0,13083.0,0
932,6330403K07Rik,,6317.0,13099.0,0
933,Enpp2,,6317.0,14213.0,0
934,Plp1,,6317.0,14270.0,0
935,Plp1,,6317.0,14523.0,0
936,Plp1,,6317.0,14532.0,0
937,Aldoc,,6317.0,14683.0,0
938,Plp1,,6318.0,13045.0,0
939,Plp1,,6318.0,13071.0,0
940,Enpp2,,6318.0,13076.0,0
941,6330403K07Rik,,6318.0,13100.0,0
942,Cryab,,6318.0,13175.0,0
943,Plp1,,6318.0,13228.0,0
944,Nrn1,,6318.0,13267.0,0
945,Plp1,,6318.0,13512.0,0
946,Plp1,,6318.0,13539.0,0
947,Tac1,,6318.0,13689.0,0
948,Plp1,,6318.0,14039.0,0
949,Plp1,,6318.0,14224.0,0
950,Plp1,,6319.0,13059.0,0
951,Plp1,,6319.0,13087.0,0
952,Rasgrf2,,6319.0,13220.0,0
953,Plp1,,6319.0,13229.0,0
954,Cryab,,6319.0,13528.0,0
955,Plp1,,6319.0,14215.0,0
956,Plp1,,6319.0,14218.0,0
957,Reln,,6319.0,14520.0,0
958,Plp1,,6319.0,14536.0,0
959,Plp1,,6320.0,13233.0,0
960,Cryab,,6320.0,13516.0,0
961,Plp1,,6320.0,13527.0,0
962,Pcp4,,6320.0,14045.0,0
963,Pcp4,,6320.0,14047.0,0
964,Cryab,,6320.0,14693.0,0
965,Cryab,,6321.0,14035.0,0
966,Sst,,6321.0,14041.0,0
967,Pcp4,,6321.0,14046.0,0
968,Reln,,6321.0,14256.0,0
969,Plp1,,6321.0,14528.0,0
970,Plp1,,6321.0,14538.0,0
971,Pcp4,,6322.0,13914.0,0
972,Plp1,,6323.0,13093.0,0
973,Plp1,,6323.0,13223.0,0
974,Plp1,,6323.0,13514.0,0
975,Cryab,,6323.0,13528.0,0
976,Plp1,,6323.0,14222.0,0
977,Enpp2,,6323.0,14754.0,0
978,Enpp2,,6324.0,13074.0,0
979,Cryab,,6324.0,13076.0,0
980,Plp1,,6324.0,13516.0,0
981,Enpp2,,6324.0,13533.0,0
982,Plp1,,6324.0,14526.0,0
983,Plp1,,6324.0,14759.0,0
984,Plp1,,6325.0,13051.0,0
985,Cryab,,6325.0,13060.0,0
986,Plp1,,6325.0,13227.0,0
987,Pvalb,,6325.0,13788.0,0
988,Cnr1,,6325.0,13894.0,0
989,Plp1,,6325.0,14047.0,0
990,Plp1,,6325.0,14257.0,0
991,Satb1,,6325.0,14486.0,0
992,Reln,,6325.0,14746.0,0
993,Plp1,,6325.0,14751.0,0
994,Plp1,,6326.0,13085.0,0
995,Plp1,,6326.0,13224.0,0
996,Plp1,,6326.0,13231.0,0
997,Enpp2,,6326.0,14519.0,0
998,Plp1,,6326.0,14745.0,0
999,Thsd7a,,6327.0,14265.0,0
1000,Reln,,6327.0,14310.0,0
1001,Plp1,,6327.0,14763.0,0
1002,Plp1,,6328.0,13071.0,0
1003,Plp1,,6328.0,13081.0,0
1004,Cryab,,6328.0,13097.0,0
1005,Plp1,,6328.0,13754.0,0
1006,Plp1,,6328.0,14225.0,0
1007,Plp1,,6328.0,14263.0,0
1008,Plp1,,6328.0,14522.0,0
1009,Enpp2,,6329.0,13051.0,0
1010,Plp1,,6329.0,13091.0,0
1011,Enpp2,,6329.0,13131.0,0
1012,Plp1,,6329.0,13233.0,0
1013,Plp1,,6329.0,13349.0,0
1014,Plp1,,6329.0,14485.0,0
1015,Plp1,,6329.0,14528.0,0
1016,Enpp2,,6330.0,13143.0,0
1017,Plp1,,6330.0,13225.0,0
1018,Plp1,,6330.0,13371.0,0
1019,Plp1,,6330.0,13523.0,0
1020,Plp1,,6330.0,14260.0,0
1021,Cryab,,6330.0,14398.0,0
1022,Plp1,,6330.0,14745.0,0
1023,Enpp2,,6331.0,13098.0,0
1024,Enpp2,,6331.0,13231.0,0
1025,Plp1,,6331.0,14220.0,0
1026,Plp1,,6331.0,14521.0,0
1027,Plp1,,6332.0,13087.0,0
1028,Plp1,,6332.0,13151.0,0
1029,Reln,,6332.0,14211.0,0
1030,Plp1,,6332.0,14223.0,0
1031,Cryab,,6332.0,14472.0,0
1032,Plp1,,6332.0,14491.0,0
1033,Plp1,,6332.0,14524.0,0
1034,Plp1,,6332.0,14529.0,0
1035,Plp1,,6332.0,14753.0,0
1036,Plp1,,6332.0,14767.0,0
1037,Plp1,,6333.0,13083.0,0
1038,Plp1,,6333.0,13100.0,0
1039,Pvalb,,6333.0,13607.0,0
1040,Reln,,6333.0,14262.0,0
1041,Plp1,,6333.0,14754.0,0
1042,Plp1,,6334.0,13081.0,0
1043,Plp1,,6334.0,13141.0,0
1044,Plp1,,6334.0,13152.0,0
1045,Cryab,,6334.0,13237.0,0
1046,Calb2,,6334.0,14481.0,0
1047,Enpp2,,6334.0,14745.0,0
1048,Slc6a1,,6334.0,14763.0,0
1049,Slc6a1,,6335.0,13148.0,0
1050,Plp1,,6335.0,13445.0,0
1051,Cplx2,,6335.0,14060.0,0
1052,Cplx2,,6335.0,14061.0,0
1053,Plp1,,6335.0,14095.0,0
1054,Plp1,,6335.0,14215.0,0
1055,Enpp2,,6335.0,14476.0,0
1056,Rgs4,,6335.0,14761.0,0
1057,Plp1,,6336.0,13385.0,0
1058,6330403K07Rik,,6336.0,13871.0,0
1059,Aldoc,,6336.0,13974.0,0
1060,Reln,,6336.0,14233.0,0
1061,Enpp2,,6336.0,14376.0,0
1062,Enpp2,,6336.0,14754.0,0
1063,Cplx2,,6337.0,13345.0,0
1064,Plp1,,6337.0,14089.0,0
1065,Cryab,,6337.0,14234.0,0
1066,6330403K07Rik,,6337.0,14618.0,0
1067,Plp1,,6337.0,14772.0,0
1068,Plp1,,6338.0,13092.0,0
1069,Plp1,,6338.0,13159.0,0
1070,Reln,,6338.0,13231.0,0
1071,Slc6a1,,6338.0,13609.0,0
1072,Plp1,,6338.0,14220.0,0
1073,Plp1,,6338.0,14491.0,0
1074,Plp1,,6338.0,14524.0,0
1075,Plp1,,6338.0,14749.0,0
1076,Plp1,,6338.0,14798.0,0
1077,3110035E14Rik,,6338.0,14809.0,0
1078,Plp1,,6339.0,13083.0,0
1079,Thsd7a,,6339.0,13087.0,0
1080,Plp1,,6339.0,13096.0,0
1081,Enpp2,,6339.0,13148.0,0
1082,Synpr,,6339.0,13613.0,0
1083,Cryab,,6339.0,13960.0,0
1084,Enpp2,,6339.0,14482.0,0
1085,Plp1,,6339.0,14492.0,0
1086,Plp1,,6339.0,14754.0,0
1087,Cryab,,6340.0,13142.0,0
1088,Id2,,6340.0,13151.0,0
1089,Cryab,,6340.0,13385.0,0
1090,Enc1,,6340.0,13749.0,0
1091,Cryab,,6340.0,13961.0,0
1092,Plp1,,6340.0,14410.0,0
1093,Plp1,,6340.0,14771.0,0
1094,Cplx2,,6341.0,13791.0,0
1095,Cryab,,6341.0,13960.0,0
1096,Ntng1,,6341.0,14342.0,0
1097,Plp1,,6341.0,14409.0,0
1098,Plp1,,6341.0,14478.0,0
1099,Rgs12,,6341.0,14749.0,0
1100,Gad1,,6342.0,13584.0,0
1101,Satb1,,6342.0,13612.0,0
1102,Enpp2,,6342.0,14219.0,0
1103,Plp1,,6342.0,14225.0,0
1104,Plp1,,6342.0,14476.0,0
1105,Plp1,,6342.0,14763.0,0
1106,Aldoc,,6342.0,14775.0,0
1107,Plp1,,6342.0,14791.0,0
1108,Synpr,,6343.0,13608.0,0
1109,Neurod6,,6343.0,13927.0,0
1110,Reln,,6343.0,14792.0,0
1111,Plp1,,6344.0,13231.0,0
1112,Htr3a,,6344.0,13616.0,0
1113,Plp1,,6344.0,14422.0,0
1114,Plp1,,6344.0,14426.0,0
1115,Slc6a1,,6344.0,14748.0,0
1116,Plp1,,6344.0,14765.0,0
1117,Pvalb,,6344.0,14806.0,0
1118,Pvalb,,6344.0,14817.0,0
1119,Plp1,,6345.0,13158.0,0
1120,Plp1,,6345.0,13383.0,0
1121,Sst,,6345.0,13627.0,0
1122,Cplx2,,6345.0,14144.0,0
1123,Cadps2,,6345.0,14532.0,0
1124,Plp1,,6346.0,14233.0,0
1125,Plp1,,6346.0,14795.0,0
1126,Plp1,,6347.0,13104.0,0
1127,Plp1,,6347.0,13376.0,0
1128,Plp1,,6347.0,14234.0,0
1129,Plp1,,6347.0,14420.0,0
1130,3110035E14Rik,,6347.0,14615.0,0
1131,Plp1,,6347.0,14769.0,0
1132,Pcp4,,6347.0,14818.0,0
1133,Cnr1,,6348.0,13224.0,0
1134,Sst,,6348.0,13670.0,0
1135,Plp1,,6348.0,14225.0,0
1136,Cryab,,6348.0,14414.0,0
1137,Plp1,,6348.0,14426.0,0
1138,Plp1,,6348.0,14476.0,0
1139,Cryab,,6348.0,14483.0,0
1140,Neurod6,,6348.0,14819.0,0
1141,Plp1,,6349.0,13098.0,0
1142,Satb1,,6349.0,13708.0,0
1143,Sst,,6349.0,13773.0,0
1144,Cryab,,6349.0,14413.0,0
1145,Pde1a,,6349.0,14790.0,0
1146,Enpp2,,6349.0,14793.0,0
1147,Cryab,,6350.0,13382.0,0
1148,Id2,,6350.0,14271.0,0
1149,Cryab,,6350.0,14481.0,0
1150,Plp1,,6351.0,13384.0,0
1151,Nrsn1,,6351.0,13709.0,0
1152,Plp1,,6351.0,14219.0,0
1153,Id2,,6351.0,14272.0,0
1154,Plp1,,6352.0,13157.0,0
1155,Gad1,,6352.0,13609.0,0
1156,Rasgrf2,,6352.0,13666.0,0
1157,Lhx6,,6352.0,13674.0,0
1158,Cplx2,,6352.0,13691.0,0
1159,Plp1,,6352.0,14806.0,0
1160,Plp1,,6353.0,13157.0,0
1161,Cplx2,,6353.0,13700.0,0
1162,Gad1,,6353.0,13723.0,0
1163,Slc6a1,,6353.0,13770.0,0
1164,Plp1,,6354.0,13126.0,0
1165,Enpp2,,6354.0,13316.0,0
1166,Pvalb,,6354.0,13612.0,0
1167,Plp1,,6354.0,14802.0,0
1168,Plp1,,6355.0,13131.0,0
1169,Nrn1,,6355.0,14011.0,0
1170,Enpp2,,6355.0,14616.0,0
1171,Sst,,6356.0,13577.0,0
1172,Nrsn1,,6356.0,13679.0,0
1173,Nrn1,,6356.0,14001.0,0
1174,Nrn1,,6356.0,14010.0,0
1175,Plp1,,6356.0,14530.0,0
1176,Enpp2,,6356.0,14613.0,0
1177,Plp1,,6357.0,14216.0,0
1178,Plp1,,6358.0,13085.0,0
1179,Pcp4,,6358.0,13134.0,0
1180,Cadps2,,6358.0,13334.0,0
1181,Plp1,,6358.0,14682.0,0
1182,Plp1,,6359.0,14676.0,0
1183,Pvalb,,6359.0,14821.0,0
1184,Plp1,,6360.0,14670.0,0
1185,Pde1a,,6361.0,13077.0,0
1186,Enpp2,,6361.0,13121.0,0
1187,Nrn1,,6361.0,14006.0,0
1188,Cryab,,6361.0,14626.0,0
1189,Plp1,,6362.0,13080.0,0
1190,Slc6a1,,6362.0,13706.0,0
1191,Plp1,,6362.0,14616.0,0
1192,Plp1,,6362.0,14621.0,0
1193,Cryab,,6363.0,13126.0,0
1194,Plp1,,6363.0,13134.0,0
1195,Satb1,,6363.0,14444.0,0
1196,Aldoc,,6363.0,14783.0,0
1197,Enpp2,,6364.0,13135.0,0
1198,Rgs4,,6364.0,13485.0,0
1199,Cxcl14,,6364.0,13679.0,0
1200,Plp1,,6364.0,14434.0,0
1201,Nrsn1,,6365.0,13509.0,0
1202,Id2,,6365.0,14136.0,0
1203,Plp1,,6365.0,14422.0,0
1204,Lhx6,,6365.0,14437.0,0
1205,Plp1,,6365.0,14684.0,0
1206,Nrn1,,6366.0,14001.0,0
1207,Plp1,,6367.0,13208.0,0
1208,Sst,,6367.0,14460.0,0
1209,Plp1,,6367.0,14621.0,0
1210,Plp1,,6367.0,14672.0,0
1211,Pcp4,,6368.0,13136.0,0
1212,Plp1,,6368.0,14614.0,0
1213,Plp1,,6368.0,14678.0,0
1214,3110035E14Rik,,6369.0,13182.0,0
1215,Rgs4,,6369.0,13495.0,0
1216,Plp1,,6369.0,14436.0,0
1217,Gad1,,6369.0,14445.0,0
1218,Plp1,,6370.0,13135.0,0
1219,Cxcl14,,6370.0,13242.0,0
1220,Plp1,,6370.0,13849.0,0
1221,Id2,,6370.0,14096.0,0
1222,3110035E14Rik,,6370.0,14458.0,0
1223,3110035E14Rik,,6370.0,14468.0,0
1224,Satb1,,6370.0,14687.0,0
1225,Aldoc,,6371.0,14355.0,0
1226,Plp1,,6372.0,13089.0,0
1227,Cryab,,6372.0,13125.0,0
1228,Enpp2,,6372.0,13131.0,0
1229,Pcp4,,6372.0,13613.0,0
1230,Reln,,6372.0,14441.0,0
1231,Pthlh,,6373.0,13123.0,0
1232,6330403K07Rik,,6373.0,13567.0,0
1233,Cxcl14,,6373.0,14102.0,0
1234,Cadps2,,6373.0,14431.0,0
1235,Gad1,,6373.0,14466.0,0
1236,Enpp2,,6374.0,14131.0,0
1237,Plp1,,6374.0,14675.0,0
1238,Cryab,,6374.0,14693.0,0
1239,Plp1,,6375.0,13087.0,0
1240,Kctd12,,6375.0,14093.0,0
1241,Plp1,,6375.0,14436.0,0
1242,Cryab,,6375.0,14618.0,0
1243,Plp1,,6375.0,14625.0,0
1244,Plp1,,6376.0,13088.0,0
1245,Plp1,,6376.0,13139.0,0
1246,Cplx2,,6376.0,13548.0,0
1247,Neurod6,,6376.0,13999.0,0
1248,Cplx2,,6376.0,14026.0,0
1249,Nrsn1,,6376.0,14459.0,0
1250,Sema3c,,6377.0,13381.0,0
1251,Plp1,,6377.0,14100.0,0
1252,Aldoc,,6378.0,13995.0,0
1253,Plp1,,6378.0,14099.0,0
1254,Pcp4,,6378.0,14105.0,0
1255,Enpp2,,6378.0,14437.0,0
1256,Sst,,6378.0,14470.0,0
1257,Plp1,,6378.0,14526.0,0
1258,Plp1,,6379.0,13139.0,0
1259,6330403K07Rik,,6379.0,13338.0,0
1260,Satb1,,6379.0,13466.0,0
1261,Reln,,6379.0,14435.0,0
1262,Cryab,,6379.0,14679.0,0
1263,Plp1,,6380.0,13093.0,0
1264,Ndnf,,6380.0,13593.0,0
1265,Cxcl14,,6380.0,14110.0,0
1266,Plp1,,6380.0,14528.0,0
1267,Cdh13,,6380.0,14685.0,0
1268,Plp1,,6382.0,13138.0,0
1269,Cryab,,6382.0,14438.0,0
1270,Sst,,6382.0,14462.0,0
1271,Plp1,,6382.0,14684.0,0
1272,Plp1,,6382.0,14692.0,0
1273,Cryab,,6383.0,13910.0,0
1274,Gad1,,6383.0,14457.0,0
1275,Sst,,6383.0,14475.0,0
1276,Plp1,,6383.0,14681.0,0
1277,Plp1,,6384.0,13143.0,0
1278,Id2,,6384.0,13386.0,0
1279,Cryab,,6384.0,13909.0,0
1280,Pcp4,,6384.0,14293.0,0
1281,Plp1,,6384.0,14528.0,0
1282,Enpp2,,6384.0,14541.0,0
1283,3110035E14Rik,,6384.0,14581.0,0
1284,Cryab,,6384.0,14764.0,0
1285,Plp1,,6385.0,13140.0,0
1286,Aldoc,,6385.0,13834.0,0
1287,Sst,,6385.0,14446.0,0
1288,Cdh13,,6385.0,14456.0,0
1289,Sst,,6385.0,14464.0,0
1290,Enpp2,,6385.0,14532.0,0
1291,Plp1,,6386.0,13145.0,0
1292,Aldoc,,6386.0,14474.0,0
1293,Enpp2,,6386.0,14506.0,0
1294,Cxcl14,,6387.0,14373.0,0
1295,Plp1,,6387.0,14450.0,0
1296,Htr3a,,6388.0,14107.0,0
1297,Kctd12,,6388.0,14351.0,0
1298,Id2,,6388.0,14606.0,0
1299,Cplx2,,6389.0,14073.0,0
1300,Aldoc,,6389.0,14103.0,0
1301,Plp1,,6389.0,14384.0,0
1302,Plp1,,6389.0,14526.0,0
1303,3110035E14Rik,,6389.0,14582.0,0
1304,Cplx2,,6390.0,14204.0,0
1305,Plp1,,6390.0,14387.0,0
1306,Sst,,6390.0,14469.0,0
1307,Nrn1,,6390.0,14514.0,0
1308,Plp1,,6390.0,14546.0,0
1309,Gad1,,6391.0,14466.0,0
1310,Enpp2,,6391.0,14523.0,0
1311,Sncg,,6391.0,14539.0,0
1312,Reln,,6392.0,13767.0,0
1313,Rasgrf2,,6392.0,14471.0,0
1314,Satb1,,6392.0,14620.0,0
1315,Plp1,,6394.0,14538.0,0
1316,Plp1,,6394.0,14541.0,0
1317,Serpini1,,6395.0,14472.0,0
1318,Plp1,,6395.0,14529.0,0
1319,Plcxd2,,6396.0,13142.0,0
1320,Plp1,,6396.0,14501.0,0
1321,Plp1,,6396.0,14532.0,0
1322,Aldoc,,6396.0,14627.0,0
1323,Plp1,,6397.0,13842.0,0
1324,Cplx2,,6397.0,14027.0,0
1325,Plp1,,6397.0,14393.0,0
1326,Enpp2,,6397.0,14541.0,0
1327,Cryab,,6397.0,14549.0,0
1328,Enpp2,,6397.0,14791.0,0
1329,Plp1,,6398.0,14336.0,0
1330,Pde1a,,6398.0,14524.0,0
1331,Plp1,,6399.0,14779.0,0
1332,Cryab,,6399.0,14797.0,0
1333,Calb2,,6400.0,13137.0,0
1334,Plp1,,6400.0,14342.0,0
1335,Enpp2,,6400.0,14528.0,0
1336,Cxcl14,,6401.0,13755.0,0
1337,Aldoc,,6401.0,14594.0,0
1338,Plp1,,6401.0,14782.0,0
1339,Plp1,,6402.0,14545.0,0
1340,Plp1,,6402.0,14786.0,0
1341,Aldoc,,6403.0,13263.0,0
1342,Plp1,,6403.0,14544.0,0
1343,Cplx2,,6404.0,13447.0,0
1344,Plp1,,6404.0,13621.0,0
1345,Id2,,6405.0,14510.0,0
1346,Enpp2,,6405.0,14528.0,0
1347,Plp1,,6405.0,14552.0,0
1348,Plp1,,6405.0,14800.0,0
1349,Plp1,,6406.0,13112.0,0
1350,Aldoc,,6406.0,13284.0,0
1351,Cplx2,,6406.0,13922.0,0
1352,Id2,,6406.0,14507.0,0
1353,Id2,,6406.0,14509.0,0
1354,Plp1,,6406.0,14780.0,0
1355,Cryab,,6407.0,14409.0,0
1356,Rgs4,,6407.0,14471.0,0
1357,Enpp2,,6407.0,14785.0,0
1358,Pvalb,,6408.0,13151.0,0
