model_class,Astro.1,Astro.2,Astro.3,Astro.4,Astro.5,Cacna2d1.Lhx6.Reln,Cacna2d1.Lhx6.Vwa5a,Cacna2d1.Ndnf.Cxcl14,Cacna2d1.Ndnf.Npy,Cacna2d1.Ndnf.Rgs10,Calb2.Cntnap5a.Igfbp6,Calb2.Cntnap5a.Rspo3,Calb2.Cntnap5a.Vip,Calb2.Cryab,Calb2.Vip.Gpd1,Calb2.Vip.Igfbp4,Calb2.Vip.Nos1,Cck.Calca,Cck.Cxcl14.Calb1.Igfbp5,Cck.Cxcl14.Calb1.Tnfaip8l3,Cck.Cxcl14.Vip,Cck.Lmo1.Vip.Crh,Cck.Lmo1.Vip.Tac2,Cck.Lypd1,Cck.Sema5a,Choroid,Endo,Eryth.1,Eryth.2,Microglia.1,Microglia.2,Ntng1.Chrm2,Ntng1.Rgs10,Ntng1.Synpr,Oligo.1,Oligo.2,Oligo.3,Oligo.4,Oligo.5,PC.CA1.1,PC.CA1.2,PC.CA1.3,PC.Other1,PC.Other2,Pvalb.C1ql1.Cpne5,Pvalb.C1ql1.Npy,Pvalb.C1ql1.Pvalb,Pvalb.Tac1.Akr1c18,Pvalb.Tac1.Nr4a2,Pvalb.Tac1.Sst,Pvalb.Tac1.Syt2,Sst.Cryab,Sst.Erbb4.Crh,Sst.Erbb4.Rgs10,Sst.Erbb4.Th,Sst.Npy.Cort,Sst.Npy.Mgat4c,Sst.Npy.Serpine2,Sst.Npy.Zbtb20,Sst.Pnoc.Calb1.Igfbp5,Sst.Pnoc.Calb1.Pvalb,Sst.Pnoc.Pvalb,Vip.Crh.C1ql1,Vip.Crh.Pcp4,Vsmc,Zero
PC.CA1.3,0.008608087488435001,0.007908596133484,0.005323352693084001,0.007637275930392,0.014848186846371,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.050185221205558,0.011220897722969001,0.006019090959686,0.024698497532507004,0.025065580486523003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.076829756729171,0.760363263169741
PC.CA1.3,0.0031681368231470004,0.004121627802555,0.0015019311776600002,0.002064742862753,0.003420743345457,0.0,0.0,0.0,0.0,0.0,0.00277644007553,0.005008512030032,0.0016280528511700002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006065412026665,0.09583036740903,0.007145532522610001,0.006683523977422,0.008381730196697001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0032043465117700004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0011971705096090002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01298496792972,0.832417153456488
PC.CA1.3,0.005321782679773001,0.0024358758749910003,0.0032677898504280003,0.0012451232619620002,0.005127484893083001,0.0,0.0,0.0,0.0,0.0,0.003040958973228,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18348082911638802,0.0012963089160860002,0.047401309364919,0.020790192183808003,0.009362554644453,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001564650847335,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08154527369835901,0.0,0.0,0.0,0.0,0.0,0.011062058369764,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.28214985949244903,0.337798413771967
PC.CA1.3,0.025453158103250002,0.008918615465082,0.07518510837978101,0.010165162152867,0.094228593913391,0.0,0.0,0.0,0.0,0.0,0.108692251921398,0.00420362605874,0.059237728568866006,0.001339434141292,0.310197246082122,0.096555860898224,0.009527785232371001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0024746985187170003,0.001042459186985,0.004917174251723001,0.005473727059104001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.012312899263152,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004544354748457,0.0,0.0,0.0,0.001656257803928,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09666804150753001,0.0,0.00129224468724,0.063254721720486
PC.CA1.3,0.0034663175901810004,0.001364548274358,0.0,0.0,0.0034142979476200004,0.0,0.0,0.0,0.0,0.0,0.0014316462617290002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09792846863939901,0.013938332803788001,0.032911025231604,0.024741394793656002,0.014602709712173001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.094605965112423,0.005813606025059001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16197378870127202,0.538834617997749
PC.CA1.3,0.054305926373042004,0.011605029334781001,0.085788183104608,0.021729262055931002,0.045745322153768,0.0,0.0,0.0,0.0,0.0,0.0030164249674490004,0.011392972568694001,0.004949434479758001,0.006798818568574,0.013308123673418002,0.003023524666563,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.057091222057643005,0.005757104532081001,0.017394749885494002,0.017822412665379,0.007475112669281,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.023018942286028,0.212121325332111,0.010213745655218001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.075108152713593,0.0,0.0,0.0,0.008029838785817001,0.0,0.030774129454349004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002813230347579,0.0,0.11896150746238202,0.148868251365589
PC.CA1.3,0.022172307762100003,0.026104875513587002,0.06649753596735501,0.012993726817032002,0.012654439492360002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.013330375485657001,0.0026835284497370004,0.0,0.074150691043481,0.021412921106188,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.050142416657976,0.007454703970346001,0.0,0.0,0.0,0.0,0.0017729006216930002,0.0,0.0,0.23443418616561001,0.0,0.0,0.0,0.001183659558264,0.0,0.018072192876474002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.013100501382248001,0.418322100624949
PC.CA1.3,0.17065286784501002,0.22129637544965303,0.053311442342587,0.10667698348985201,0.262182674352117,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0011073461958590002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18117991161093702
PC.CA1.3,0.037979092203042006,0.058470105729224,0.024488847760648,0.047256394207424,0.023908073616982002,0.0,0.0,0.0,0.0,0.0,0.0021174624274420003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.027656002406943003,0.0,0.0031114197259810004,0.0032461460653830003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.034085132423719,0.0010811354390660001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0016298151647860001,0.7314941919571051
PC.CA1.3,0.007910435704510001,0.013584340938256001,0.0033789719634560005,0.00918467101231,0.004346196310654,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0036141565515790002,0.0,0.008535713694045,0.010614320773649,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006102706372307001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004411077142485001,0.925093651144625
PC.CA1.3,0.008630895657031,0.005277741587653001,0.006386909278661,0.005312698395667,0.007970470092347,0.0,0.0,0.002168876361519,0.0,0.0,0.057314632649296,0.060474341852961,0.026800111708779002,0.038258631460754006,0.017232614146553003,0.012755570171452001,0.005252701728005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01967232590778,0.004225496245746,0.006033977820304,0.013613750032279002,0.008772290274933,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001086945610617,0.054037406250762005,0.006299773598818,0.0,0.0,0.0,0.001327630361327,0.0,0.0,0.0,0.017534403939249002,0.0025231075862220003,0.0,0.0,0.005450732200286,0.0,0.022930830115513,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.036673511977418,0.004337391353018001,0.024587928712508002,0.514225670015386
PC.CA1.3,0.066341221988077,0.03273339129727,0.565455735265586,0.045833704540261005,0.240469316952016,0.0,0.0,0.0,0.0,0.0,0.0,0.001307891953457,0.0,0.004392688997331,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0012162214064920002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002238818577613,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008232853037645,0.0,0.0,0.024716724814767003
PC.CA1.3,0.0,0.0,0.002309258635341,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.108189015731162,0.061985114503084006,0.023664887057907,0.017505653681164,0.0020429130828580003,0.010200066557752002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.026917742075441002,0.0,0.0,0.012836469582262,0.0016082525084670002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19682430862692302,0.29569723351390703,0.0026551807600180004,0.091511605845178,0.0,0.0,0.0,0.0,0.0,0.07297960572969,0.0,0.0,0.0,0.044761460314596005,0.0,0.0073504852853950005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002249241933789,0.0,0.013311695963641,0.002280611437109
PC.CA1.3,0.0016757640021280002,0.001364812839592,0.0012071160709330002,0.0,0.002939756175196,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08825064387792601,0.0027464165921650004,0.0018607345586990002,0.042941452105393005,0.014458759607542001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.239709160353605,0.002597940222283,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001830892024082,0.0,0.046024780562021,0.549438741109896
PC.CA1.3,0.010780299942497,0.0041368917850190005,0.018494154889352,0.002532832587285,0.008230460105585001,0.0,0.0,0.034600266596931,0.0,0.012212989432677,0.037228424861845,0.019716247020310003,0.006429819872842001,0.018845077156501,0.026372708683967003,0.016565986474497002,0.009879115415769,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0066519697277230005,0.004151707619741,0.0016090579457480002,0.03465848874454,0.020343071929931,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09781753302503,0.012923053895097,0.0,0.004043786542856,0.0,0.0,0.002356415257174,0.0,0.0,0.006416554633499,0.003932626912059,0.0,0.0,0.0053757576725550005,0.005806890110199,0.04578477102606,0.0,0.0011198160373770002,0.0,0.0015387740745430002,0.0,0.0,0.0,0.008774981762068,0.001288435089084,0.012016398786908002,0.49285835489165003
PC.CA1.3,0.005244630692857,0.00360425182438,0.0033185308249950004,0.00154234294565,0.004421593805157001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.012471181364923001,0.005475051625904,0.0,0.051382540344593004,0.022873993578663,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07048886822737101,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001090006166945,0.0,0.0,0.0,0.0,0.0,0.002535782556334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.026524837826977003,0.7818447470449531
PC.CA1.3,0.007218770735722001,0.0018723655184450002,0.0018524879419830002,0.002262043132384,0.0028532934667430004,0.0,0.0,0.0,0.0,0.0,0.0015624880497640001,0.0,0.0,0.0,0.008189391189972,0.001466663979058,0.0016177348090810001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008565762054273,0.0014181883207450001,0.0036760888528480002,0.041247047823827,0.025940501025756003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0010295451731050002,0.750449532791667,0.048158722957701,0.0,0.002273690506233,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.015459186965014,0.0,0.006142031801078001,0.063753682328367
PC.CA1.3,0.07660226491201601,0.024830984287416,0.071122749916029,0.030691961313384003,0.006375604151255001,0.004150747593569,0.0,0.071776390093283,0.0,0.006145971991074001,0.018320678258043,0.029029925106197,0.008295074047495,0.32632268321178604,0.0063376987722430006,0.021256764752767002,0.0018567155415270002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0064945082369450005,0.0,0.001006084509226,0.005667005239403,0.0029525509798280004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10382106738951201,0.005927767563249001,0.0,0.0,0.0,0.001789973855331,0.0068757935120520005,0.0,0.0,0.051651624034811,0.0,0.0,0.0,0.006323419865216001,0.0,0.012089018730020001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.014607431402444,0.001980293132814,0.008686106792624,0.06444301579799301
PC.CA1.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.246056861013132,0.376604947654954,0.106881399873019,0.09437108565589301,0.0,0.006854252822043,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11977769142581302,0.035434942859422,0.0,0.005944116408968
PC.CA1.3,0.007359926834747001,0.001949011661784,0.004236672997698,0.0016617814556730002,0.0016972971003590001,0.0,0.0,0.0,0.0,0.0,0.0033346359685470003,0.002494383697461,0.00106314770439,0.001087331175794,0.004417155632723001,0.001415960198277,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.467998239977905,0.0012819022909630001,0.013609922327832001,0.035366054115453,0.013604117259090002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.042965446193269,0.0024328306096130002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0011702028442150002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.223085874715366,0.165645190545803
PC.CA1.3,0.007156339588035,0.0033491115196310002,0.007440319822206,0.0018049951157570001,0.008545143094307001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0026562050054520004,0.005077337368586001,0.0,0.002271475488084,0.0032441951219100004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10611229440540701,0.002969128287953,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.011679265167951002,0.835116627973679
PC.CA1.3,0.0,0.0,0.0,0.0,0.0,0.013507090566176001,0.0,0.0018083696083280002,0.0,0.0012406650341390002,0.005426612564981,0.0,0.0,0.18848890524748602,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.017337006739215,0.0,0.0,0.0,0.0,0.0,0.0,0.013817406981411002,0.45240508277311303,0.00547540404252,0.10171171559690201,0.10897107446196201,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.044110100879121004,0.0026075750823160004,0.035301301181654005,0.0016914815085270001,0.0,0.0,0.0,0.0,0.0013385502241010001,0.0,0.0,0.0,0.0,0.0,0.0
PC.CA1.3,0.005282847005845,0.0017980194929980002,0.001257038511052,0.001040206117649,0.002861992648729,0.0,0.0,0.0,0.0,0.0,0.45722894140021303,0.034595336939632,0.035394365201095006,0.007166458216590001,0.0,0.0045321615951540006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.029331843166265,0.0,0.001970198134119,0.00107444559877,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.031494362392023,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24516093166477101,0.0052520777669820004,0.037488224266349006,0.09369203246131601
PC.CA1.3,0.0016898325388610001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.016385403662421,0.004346106166789001,0.0031716397305450003,0.009014183071653002,0.0,0.0018154285851040002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.014347787468235002,0.005050903157473001,0.0033062874564360003,0.009279506388686,0.00916671049477,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.714075504520003,0.019012901979363003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001476089941271,0.0,0.023468585686109003,0.161096532053424
PC.CA1.3,0.001060381044082,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.055916019575384,0.0,0.0,0.0,0.001240636470167,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0033132361788260002,0.0030301136163980004,0.0,0.058939670046942005,0.108910035950616,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007327927268082001,0.0,0.006916387716404001,0.749887146159809
PC.CA1.3,0.003786164565725,0.002768374878282,0.012809696957128,0.0013850780673870002,0.011405258106195,0.0,0.0,0.0,0.0,0.0,0.0038352185675030004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003055618970551,0.0035698081312620002,0.0,0.015751271928870002,0.019787015764507,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.046944719437711,0.001858549610108,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001387518523192,0.0,0.006382840581497001,0.8611663819165941
PC.CA1.3,0.0016564901129520002,0.0,0.007129737424068001,0.0,0.0,0.0,0.0,0.010923891446524002,0.0,0.0019453814088910002,0.0,0.001019110369247,0.0,0.001370272165598,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0036148694904330004,0.0,0.0,0.003176581620612,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.074163951805345,0.0014810268578760001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.048428700251289,0.005806574472287,0.0,0.0,0.43349637292783505,0.020360360552688,0.34384064876450104,0.0,0.0,0.0,0.0,0.0,0.0,0.024674301928354,0.0,0.0,0.002087646820434,0.009290624765915
PC.CA1.3,0.010714605456217,0.0026893476297300003,0.005593853850626,0.0017152723581790002,0.0019703424371970003,0.0,0.0,0.028008375219916,0.0,0.0,0.12230906397740202,0.09448016344210901,0.064608810608418,0.11370293102289601,0.014098422001121002,0.015154526736930001,0.004922065491208,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.014594016862491002,0.0,0.0,0.039422609850915,0.013279804868385,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22366312485396603,0.03530671769751,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.014637393698270001,0.0,0.0,0.0,0.002039083911513,0.0,0.0030261280717130004,0.0,0.0,0.0,0.0,0.0,0.0,0.009451586599819001,0.014117360992102002,0.0,0.031593432337649004,0.11431174998903101
PC.CA1.3,0.003616543708977,0.001503008177439,0.004675268441513,0.0,0.0015585536595970001,0.0,0.0,0.0017763336602400002,0.0,0.001223504741967,0.002770196503453,0.001148826678587,0.0,0.001147424746834,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7290216655824571,0.0,0.006822726962383001,0.030966537290506004,0.007990901193876,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005128826355326001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0012703162642140001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.156593326208806,0.039686871150565003
PC.CA1.3,0.010418737040139,0.004427564128845,0.003980973468199,0.0031432712837170004,0.004891929596677,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.012579165376715001,0.005050261314679,0.0022085417804750002,0.005743818143299001,0.005070295737497001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13854996423329402,0.147271038773019,0.016278889230272,0.011731397794834002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.018411405198923002,0.6065231335666941
PC.CA1.3,0.00152338139809,0.0,0.004263732371495001,0.0,0.0023767941626540003,0.0,0.0,0.0,0.0,0.0,0.001393410316298,0.0055424344783700005,0.0014424785748150001,0.0012185378124320002,0.0,0.009204383220964,0.00336612452327,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0015322008603610002,0.001146143574361,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.754087787341287,0.13942962842294102,0.001964331911449,0.0,0.0,0.0,0.0,0.0,0.0,0.00475903923475,0.0,0.0,0.0,0.0,0.0,0.0012139212225100002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0049758865229860005,0.0,0.0,0.05586020928747801
PC.CA1.3,0.026376308104996003,0.0016441582851440002,0.044350074857633,0.004876249766265,0.036863630665262,0.0,0.0,0.0,0.0,0.0,0.003469768987412,0.003325779847567,0.001095665160577,0.0,0.002034040114185,0.0019001243764450002,0.00174765947524,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0028853273110150002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.43981292764992,0.144061596775403,0.004238737354064001,0.022642696111819002,0.0,0.0,0.0,0.0,0.0,0.017220352697870003,0.004795785730286,0.0,0.0,0.064315793024923,0.0057449667957890005,0.135983468536336,0.0,0.0,0.0,0.0,0.0,0.0,0.009981342673201,0.0,0.0,0.0,0.016915945206465003
PC.CA1.3,0.0015837336631850001,0.0,0.005190115668096001,0.0,0.002506322123041,0.0,0.0,0.001057287108086,0.0,0.0,0.12955032359204402,0.149034067258939,0.09911144509333401,0.07890533409353401,0.014569828193748002,0.156719999734794,0.009114936566667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0014235315896520002,0.0,0.001053503628753,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.013105398543424001,0.018525284700411003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.020732522743346003,0.0,0.0,0.0,0.0,0.0,0.002965645148522,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24985419173216003,0.0,0.002070058820075,0.038992918176908004
PC.CA1.3,0.0,0.0,0.0,0.0,0.0,0.00245172944386,0.0,0.142793883084253,0.002869825436232,0.041448008482999,0.001302362939692,0.0,0.0,0.0018017149796110002,0.006975960651813001,0.0,0.041558190335035,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0011302645607430002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.048364702024495006,0.239867749072306,0.012699969016315002,0.009648934880515,0.0,0.0010438546897170002,0.121342495956858,0.0,0.0,0.192340448815833,0.012287008596134,0.0,0.0,0.0066399139047250005,0.001363485816909,0.102607272567586,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005797206731415001,0.0,0.0,0.0
PC.CA1.3,0.057033823930932,0.035559962237707,0.061919042633075,0.082099148225933,0.049395947253277006,0.0,0.0,0.0,0.0,0.0,0.0,0.0013745006183460001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0036201467605420003,0.015998444178457,0.008873403184296,0.0054210860526560005,0.0059990692444540005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002844158013566,0.010297202139826002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008181431635986001,0.6467819795485461
PC.CA1.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007265799300342,0.015712416349198,0.004464490403646,0.004368191080315001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.379861989471914,0.558678731426814,0.023847715030276002,0.0024601358633410003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PC.CA1.3,0.062752485104429,0.016230962890775,0.02832998216101,0.021428718546072003,0.030740559189294,0.0,0.0,0.0,0.0,0.0,0.0,0.004716180035012001,0.001203894356913,0.0,0.0,0.002142537840843,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.046380995118691,0.014800011983376,0.01457528567892,0.06608634133891801,0.017959239579130003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0034321447915510003,0.047063894858063005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.060672751811206,0.55663746295265
