model_class,Astro.1,Astro.2,Astro.3,Astro.4,Astro.5,Cacna2d1.Lhx6.Reln,Cacna2d1.Lhx6.Vwa5a,Cacna2d1.Ndnf.Cxcl14,Cacna2d1.Ndnf.Npy,Cacna2d1.Ndnf.Rgs10,Calb2.Cntnap5a.Igfbp6,Calb2.Cntnap5a.Rspo3,Calb2.Cntnap5a.Vip,Calb2.Cryab,Calb2.Vip.Gpd1,Calb2.Vip.Igfbp4,Calb2.Vip.Nos1,Cck.Calca,Cck.Cxcl14.Calb1.Igfbp5,Cck.Cxcl14.Calb1.Kctd12,Cck.Cxcl14.Calb1.Tac2,Cck.Cxcl14.Calb1.Tnfaip8l3,Cck.Cxcl14.Vip,Cck.Lmo1.Vip.Crh,Cck.Lmo1.Vip.Tac2,Cck.Lypd1,Cck.Sema5a,Choroid,Endo,Eryth.1,Eryth.2,Microglia.1,Microglia.2,Ntng1.Chrm2,Ntng1.Rgs10,Ntng1.Synpr,Oligo.1,Oligo.2,Oligo.3,Oligo.4,Oligo.5,PC.CA1.1,PC.CA1.2,PC.CA1.3,PC.Other1,PC.Other2,Pvalb.C1ql1.Cpne5,Pvalb.C1ql1.Npy,Pvalb.C1ql1.Pvalb,Pvalb.Tac1.Akr1c18,Pvalb.Tac1.Nr4a2,Pvalb.Tac1.Sst,Pvalb.Tac1.Syt2,Sst.Cryab,Sst.Erbb4.Crh,Sst.Erbb4.Rgs10,Sst.Erbb4.Th,Sst.Npy.Cort,Sst.Npy.Mgat4c,Sst.Npy.Serpine2,Sst.Npy.Zbtb20,Sst.Pnoc.Calb1.Igfbp5,Sst.Pnoc.Calb1.Pvalb,Sst.Pnoc.Pvalb,Vip.Crh.C1ql1,Vip.Crh.Pcp4,Vsmc,Zero
Oligo.5,0.009336207858055001,0.0026873072578180003,0.0040047024191440005,0.006333590796451001,0.08460192320864,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.012475967392118,0.143253579967694,0.22757363419657903,0.006711834608227001,0.005797703661686001,0.0,0.0,0.0,0.017731760939933002,0.0019992528526020003,0.00503625435241,0.089956694162273,0.17973645329901,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.016997164875121002,0.184913978420386
Oligo.5,0.005022271413832001,0.0,0.0,0.007360768047621,0.010446363068842,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.017064002801450002,0.024486278575739002,0.8128213364539361,0.002494681430239,0.0010600104056320001,0.0,0.0,0.0,0.0,0.0,0.0,0.002098203866648,0.010256639509265001,0.073915171674131,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.022299810688832,0.00820775938963
Oligo.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.36815251687115,0.0,0.0,0.0,0.0,0.0,0.001218211498506,0.001673035774849,0.0018773291459400002,0.009619370461774001,0.6031490731665401,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008000319175944001,0.0,0.005587965801052,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Oligo.5,0.0,0.0,0.0,0.0,0.0014006718850160002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.018207625608131002,0.001940814163544,0.8409069832592451,0.07036772191568301,0.025262984005463,0.0,0.0,0.0,0.0,0.0,0.0,0.0030370288522610003,0.014990843133103001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.022297176155398002,0.0
Oligo.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0052803724782750005,0.0,0.9473286913098321,0.0013527946377750002,0.0,0.0,0.0,0.0,0.0016144203449900002,0.0,0.0,0.005594981488369,0.033492611385303,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0036316098100340004,0.0
Oligo.5,0.0032658880679610003,0.0014401955296290002,0.0,0.001059532656938,0.006163848587343,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06261651019785801,0.0013919130261620001,0.00618001729756,0.006845496541278,0.0,0.0,0.0,0.0012720393851460001,0.0,0.0,0.00204157412506,0.010264386172026001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005387800457035,0.890402842245104
Oligo.5,0.006932225666902001,0.0,0.0,0.0,0.004917542368869,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00496153132377,0.004859835666173,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.025894115727576,0.00909261297341,0.43762471523441504,0.039981415752500006,0.015332003195114002,0.0,0.0,0.0,0.017355466907898,0.00178898806675,0.013704977782604,0.11749919698811401,0.231393154925658,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0010568578620720002,0.0,0.056404246023760006,0.008103415264647001
Oligo.5,0.007996558049329,0.0013937096830310002,0.0,0.0024064866982330003,0.016524593372904,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004871919893724001,0.20834960242962902,0.052778460972297006,0.19767364689153802,0.12216920016557001,0.0,0.0,0.0,0.0,0.0,0.0,0.004089881373445001,0.008573772316633001,0.0018493345194890002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.020491297008713,0.349841744459644
Oligo.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18106597194165103,0.0,0.0,0.0,0.0,0.0,0.039715003464026004,0.062376109368252004,0.071880039744733,0.24469175407784,0.399367561669546,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Oligo.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0026325971102480004,0.0,0.0,0.0,0.0,0.0,0.013410772930108,0.0,0.0,0.0,0.977164369509339,0.0,0.0,0.0030254254519870003,0.0017533631647640002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Oligo.5,0.067277995733676,0.031426670841261,0.016778353911591,0.104132442404664,0.7277967486754411,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005186986097295,0.004827826066772001,0.0,0.0,0.0,0.0,0.0,0.0037572355557590003,0.0,0.0,0.0,0.033447526756881,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004752563774723001
Oligo.5,0.00286005798507,0.0,0.0,0.0057087912796240006,0.010554741879685001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.056163569446764004,0.777336508873374,0.0,0.0,0.0,0.0,0.0,0.005683317161208,0.0,0.0,0.003388832352245,0.135112828139409,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Oligo.5,0.0029968572840290003,0.001091416792634,0.0,0.001063799281192,0.011623142406078,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0024545575187090002,0.313011928348263,0.078299292357268,0.012796714524194001,0.012150831863147001,0.0,0.0,0.0,0.0035272744626370003,0.0,0.0,0.015673020821032002,0.030596147399602,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007979797863563001,0.5055725275581721
Oligo.5,0.0,0.0,0.0,0.0,0.0021098862970470003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9046127949738171,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.085166568271985,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001319601823688,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Oligo.5,0.0035221401088980004,0.0,0.001892363736458,0.0,0.018011755761898,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.010957969486341,0.021282340945635,0.311313618834758,0.031026736172917003,0.006026182191078,0.0,0.0,0.0,0.0075225718974790004,0.0,0.0017035167978010001,0.028095672480377,0.518275703617462,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.022481106745284002,0.015887365412202002
Oligo.5,0.0027117777671020003,0.0,0.0,0.0025818828951620003,0.013432954217979002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.016144115267574,0.28946570298427704,0.001418448060481,0.0,0.0,0.0,0.0,0.022095453786379,0.0013191660459940001,0.010254708651789,0.206864072430987,0.43019749791855005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Oligo.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.141289627077188,0.0,0.0,0.0,0.0,0.0,0.037195341375198004,0.006855840656228001,0.005633884558544001,0.055483089859812006,0.7535151462769201,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Oligo.5,0.0046489266634560005,0.0,0.0,0.007831755421755,0.025258988811802004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001625246184822,0.22605737513998803,0.17256839411542002,0.031546563329055005,0.025174209219169002,0.0,0.0,0.0,0.006225649225836001,0.0,0.002178813384126,0.043026283113640006,0.080961784529155,0.26491404158570603,0.08564216696393501,0.006460808496309,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002753630416849,0.011860508447006
Oligo.5,0.0,0.0,0.0,0.0,0.0012297093899250001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005368628636379,0.14111769180903,0.001724883421654,0.001256550639131,0.0,0.0,0.0,0.004760262907356001,0.0,0.0022106677078620003,0.048444533225117006,0.7886553014219201,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001143141681534,0.0
Oligo.5,0.0034677204375580003,0.0012766677083630002,0.0,0.0012048985477410002,0.007461789306315,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001605281486809,0.08951116634262901,0.008909293936,0.014572183142330001,0.016974589502159,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002830297412029,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006497012630433001,0.84373977978013
Oligo.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9885904854168501,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00198862814472,0.006774164124354,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Oligo.5,0.0033041430031560005,0.0014341714139480002,0.0,0.003366390063726,0.019899430028049,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.030319800515819003,0.19679895502389103,0.30653468133045003,0.010419913785561001,0.008167737974881,0.0,0.0,0.0,0.005456491859209001,0.0,0.0,0.007523851920865,0.09251890843297501,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07656586365234601,0.23690399542571103
Oligo.5,0.015371735672631,0.0015386473300070002,0.0,0.010926222214280001,0.048905684507355,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0015733179299640002,0.5198011675416251,0.090261025982297,0.026608034019496,0.032114969562993,0.0,0.0,0.0,0.004329454443574,0.0,0.0,0.020497932416375,0.077836869896739,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007128057648334,0.14094046714084302
Oligo.5,0.001193976333513,0.0,0.0,0.0,0.011185531207209,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19037824526753902,0.44354686165169205,0.0026624577159390004,0.0014491197797010002,0.0,0.0,0.0,0.003667266960437,0.0,0.0011746174155870001,0.024734575388221002,0.316613297980877,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Oligo.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.022698882558612,0.0,0.0,0.0,0.0,0.0,0.016713130732644,0.0,0.0,0.007994168575594,0.9517008285114631,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Oligo.5,0.001969588941955,0.001448403353066,0.0,0.0,0.024801938339687003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0015420387178870002,0.057744673285107004,0.005320930952636,0.013838726421480001,0.013739191645286001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00341419056804,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006916890048702001,0.8662675878846481
Oligo.5,0.30392370709549105,0.016420061161488,0.052462295254453006,0.075034903111331,0.094713597626513,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.078883230334577,0.027983543967786004,0.187735880419605,0.041976380521117004,0.013002732552640001,0.0,0.0,0.0,0.0030699389723750003,0.0012276577491990002,0.0,0.021395278422588003,0.024818444128465,0.003052537316706,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.034178609142375,0.019389011451464003
Oligo.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00204689582835,0.058391449013457004,0.9181148617433391,0.0016265402398940002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007633546557429,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0037326816397010004,0.004815268149455001
Oligo.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.40902564158311805,0.0,0.0,0.0,0.0,0.0,0.033872206611989,0.058912844619612006,0.034265503658257,0.07836833785076301,0.14646910938517002,0.003568134991269,0.037703547711689,0.001418897498993,0.13829424821653,0.057199060917003004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Oligo.5,0.030225544042890004,0.0052134568109720005,0.013834985547516,0.017281401442991,0.089897038433838,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.016580370304476,0.013071830592284001,0.30290557428103104,0.024351202078971002,0.002709905037234,0.0,0.0,0.0,0.007071554906545,0.0,0.0,0.001092925700595,0.420402148968092,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.030857152518508003,0.023223498242367
Oligo.5,0.012103260121431002,0.002381804767538,0.0,0.020467330628373002,0.080282307815994,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0019700524294570003,0.152791664663316,0.29415518310889704,0.0020437174422220004,0.0017668152012160002,0.0,0.0,0.0,0.033308832288978005,0.0023339475254140003,0.0037733390380390005,0.050774100608683,0.11721994109855201,0.206774656327974,0.0015499288128860002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003800637663087,0.011454045313497
Oligo.5,0.007054141149217001,0.0017811505724690002,0.0,0.013431325523038001,0.07875832927509001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009151481401459001,0.157379923403935,0.44509174297226,0.028470498090118004,0.024031752524114002,0.0,0.0,0.0,0.00569804761824,0.0,0.0034744726858780004,0.032455951363894,0.083184723868148,0.011225457217118,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.036174289764430004,0.061098347137437004
Oligo.5,0.002760254973783,0.0,0.0,0.002737467425595,0.011887998192211001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.624011587249099,0.30822368879961204,0.0010541041367240001,0.001182363925165,0.0,0.0,0.0,0.005178857046705,0.0,0.0,0.0017015481793220002,0.015477010156585001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004942910730542,0.018011221732361003
Oligo.5,0.12419390773826801,0.033616597435825,0.021482146384082003,0.15545335128505902,0.23144035354834003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00221961922927,0.069811127610413,0.147712198356623,0.012585306637476002,0.010962213288004001,0.0,0.0,0.0,0.005112031403474,0.0,0.001158347156795,0.021955415148885,0.031885314721030004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007333227985098001,0.12269118887192301
Oligo.5,0.023464602157112,0.001204135213194,0.005734108632329001,0.011893165211606,0.037088535293918,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006697542348725,0.017709603580362002,0.7979269391547341,0.004092495637368,0.0015400361354650002,0.0,0.0,0.0,0.004886716180112,0.0,0.001051967828246,0.014926171081319,0.05060740875986,0.001136937892086,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.017399170731935,0.00252803181684
Oligo.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.015388685639936001,0.0,0.0,0.0,0.0010779838527240002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.27151653438865603,0.0,0.008677835714949001,0.241135165362576,0.041557556601424,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.062170864214122004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0038426538708060004,0.0,0.288736010713305,0.062350156142473
Oligo.5,0.05110208005161,0.027524510877112003,0.018140211728101003,0.033610230026029,0.06998480259051701,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.010675630685101,0.007219545181910001,0.08050036722041001,0.29403031650827904,0.10999011215327001,0.0,0.0,0.0,0.020197542565551,0.001713021213407,0.002717132544769,0.026300346829693,0.146587982454485,0.006695357005900001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.031563272631276,0.061317823520127004
Oligo.5,0.001680490639055,0.0,0.002286149173976,0.0035662615060630004,0.005456306769708001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0012145633797180002,0.39456311289525603,0.0,0.0,0.0,0.0,0.0,0.008863543544260001,0.0021660792939830003,0.013961983910117002,0.09583303385708701,0.46906301333027506,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Oligo.5,0.0,0.0,0.0,0.0,0.002021674374197,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009083947064792,0.0,0.9502935770906531,0.0017449139483880001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004052248340001,0.025838658814846004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002706125862228,0.0
