model_class,Astro.1,Astro.2,Astro.3,Astro.4,Astro.5,Cacna2d1.Lhx6.Reln,Cacna2d1.Lhx6.Vwa5a,Cacna2d1.Ndnf.Cxcl14,Cacna2d1.Ndnf.Npy,Cacna2d1.Ndnf.Rgs10,Calb2.Cntnap5a.Igfbp6,Calb2.Cntnap5a.Rspo3,Calb2.Cntnap5a.Vip,Calb2.Cryab,Calb2.Vip.Gpd1,Calb2.Vip.Igfbp4,Calb2.Vip.Nos1,Cck.Calca,Cck.Cxcl14.Calb1.Tnfaip8l3,Cck.Cxcl14.Vip,Cck.Lmo1.Vip.Crh,Cck.Lmo1.Vip.Fam19a2,Cck.Lmo1.Vip.Tac2,Cck.Lypd1,Cck.Sema5a,Choroid,Endo,Eryth.1,Eryth.2,Microglia.1,Microglia.2,Ntng1.Chrm2,Ntng1.Rgs10,Ntng1.Synpr,Oligo.1,Oligo.2,Oligo.3,Oligo.4,Oligo.5,PC.CA1.1,PC.CA1.2,PC.CA1.3,PC.Other1,PC.Other2,Pvalb.C1ql1.Cpne5,Pvalb.C1ql1.Npy,Pvalb.C1ql1.Pvalb,Pvalb.Tac1.Akr1c18,Pvalb.Tac1.Nr4a2,Pvalb.Tac1.Sst,Pvalb.Tac1.Syt2,Sst.Cryab,Sst.Erbb4.Crh,Sst.Erbb4.Rgs10,Sst.Erbb4.Th,Sst.Npy.Cort,Sst.Npy.Mgat4c,Sst.Npy.Serpine2,Sst.Npy.Zbtb20,Sst.Pnoc.Calb1.Igfbp5,Sst.Pnoc.Calb1.Pvalb,Sst.Pnoc.Pvalb,Vip.Crh.C1ql1,Vip.Crh.Pcp4,Vsmc,Zero
Calb2.Cntnap5a.Igfbp6,0.009816970441678001,0.005505367308563,0.005324193400756,0.003250413795102,0.0068239888938490005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.020853220478687002,0.0036545879865500005,0.0018155788611900002,0.056259290940452004,0.042098661711659005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.061568548677539005,0.780936548166947
Calb2.Cntnap5a.Igfbp6,0.005650197883163,0.003710754547631,0.001991800535775,0.002229655598167,0.0056762648485240005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003960657165256,0.00428175314523,0.0,0.008205740495529001,0.009366720243245,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.014881181194636,0.939460445532258
Calb2.Cntnap5a.Igfbp6,0.0034259161177470003,0.0033950801626780004,0.0014664026589570002,0.001879136635701,0.003548084420192,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004898461327756,0.0,0.002154347645631,0.0047218904265130006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0017086576208620002,0.97239683114547
Calb2.Cntnap5a.Igfbp6,0.009258137136358001,0.004969727985577,0.005477039162460001,0.0030623935977720004,0.006212721031553001,0.0,0.0,0.0,0.0,0.0,0.0020805757591280004,0.0,0.0,0.0,0.0015782582695260002,0.001198303340267,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.021106654013176,0.003252216131748,0.0016967197425910002,0.11238623814604701,0.086566426001685,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0011628836392570002,0.0,0.05854836855807,0.6776969077200711
Calb2.Cntnap5a.Igfbp6,0.005506860195111001,0.0035920747328720003,0.001966413090219,0.0021951071436830004,0.00554241084437,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004461914180367,0.004052610624434,0.0,0.018781007787608002,0.022011810088592,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.016121993192498,0.9150783266669231
Calb2.Cntnap5a.Igfbp6,0.003506799407323,0.004901903197003001,0.0025342597459700003,0.0027110705200630004,0.0037912726651890003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004325288894945,0.0,0.0028581845679720003,0.005228500236724,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0017003369495450001,0.967845701445818
Calb2.Cntnap5a.Igfbp6,0.013788116253748001,0.0039653108993260005,0.004184714501034001,0.0030942725347650004,0.010075022286339,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.049976679860011,0.0034830706204490003,0.004664579458416001,0.025003959298950003,0.015476715614028,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.120495583982407,0.7439427268384851
Calb2.Cntnap5a.Igfbp6,0.003916730536811,0.004474936544832,0.0030447087206510004,0.0024381667889000003,0.005038925850573001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004804796603881,0.0,0.00237045375582,0.004725788991541,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00160046176137,0.9671745696249581
Calb2.Cntnap5a.Igfbp6,0.005043169089099,0.0047197633597850005,0.007526970555043,0.002021907312482,0.0022841269313970004,0.0,0.0,0.0,0.0,0.0,0.001555158302855,0.0,0.0,0.0,0.0015371956222920001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01856235167076,0.0013092278449360001,0.0012534941655630001,0.38016297565808005,0.22798460058973802,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002511898534091,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001222700475192,0.0,0.054870904149905,0.283674684230774
Calb2.Cntnap5a.Igfbp6,0.0039306486164230004,0.004705171358315,0.003612930642353,0.0025974138443890004,0.005660261033201001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004278958350252,0.0,0.002190473598748,0.0046021976527000005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0018946174336100003,0.9659404733138751
Calb2.Cntnap5a.Igfbp6,0.004009814329168001,0.004221961670707,0.0019708524718740003,0.002555633127367,0.004467170688562,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0011973564647790001,0.026347551791246003,0.0,0.004534422882972,0.006941823348193,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00467653354466,0.93797340114197
Calb2.Cntnap5a.Igfbp6,0.006413453941633,0.0036059101791740002,0.0023113676340120004,0.00228958290378,0.0057296152568070005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003297272378489,0.004208785741498001,0.0,0.007311127093875,0.009045528140439001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.012400998004366,0.942678441785557
Calb2.Cntnap5a.Igfbp6,0.006086061741154,0.007939729871239,0.004372523634114001,0.0036868559552640004,0.004790685808590001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002177583542002,0.005924908472635,0.0,0.019404665861871003,0.025833849077203003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00853489502038,0.9096860849975961
Calb2.Cntnap5a.Igfbp6,0.010162926669977,0.005755748909871,0.00528973806038,0.003487551775993,0.006822991796717,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.019466080568384003,0.004240011930809,0.001821525388724,0.051284733474389006,0.038488231496379005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.054658038925271005,0.7945371076427381
Calb2.Cntnap5a.Igfbp6,0.012668848836558002,0.005610669731779001,0.006920542821529,0.0035145988018490002,0.00717811864449,0.0,0.0,0.0,0.0,0.0,0.001082173043393,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.021456446195507,0.0035702769951500004,0.0019725960362540003,0.060527516085156004,0.04314171924382,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.063421492112782,0.7643620669181871
Calb2.Cntnap5a.Igfbp6,0.017377949940972002,0.007878398074524,0.018245527875875002,0.007325049244150001,0.017453674038569,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006256896340285,0.004471400124872,0.0,0.008300677557367001,0.009250977138897,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.020330027973823002,0.880714867227752
Calb2.Cntnap5a.Rspo3,0.012114243639007,0.013866011907802001,0.013240230674833,0.008170157380929001,0.006011700601140001,0.0,0.0,0.0,0.0,0.0,0.009410010993726,0.007368276341081,0.0033100348852170003,0.0021554857132630003,0.001701177663405,0.0028100212187330002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005969879165834,0.019222833647007,0.0020590339890940003,0.07384183376060201,0.072143767183674,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0025479804115450004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0013142978235660002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005794485407361,0.0,0.020673066334224003,0.7133722814212291
Calb2.Cntnap5a.Rspo3,0.010702281255547001,0.014960492522339,0.01014744292407,0.007932262553935001,0.005903385346866,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005653830200761,0.003924712630824,0.0,0.07759390010737001,0.07493721996440801,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.021462417595667003,0.761098258659562
Calb2.Cntnap5a.Rspo3,0.005096953867647001,0.00847333953863,0.0025915182642930004,0.00689757037993,0.005227307333532,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004441115155081,0.0,0.0024503328211490003,0.004826413868215001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001957117149966,0.9574753365768881
Calb2.Cntnap5a.Rspo3,0.010117270285409001,0.005702979534651,0.0057123905672320004,0.0034441794953280003,0.006999572457961001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.022133912788857003,0.0038023996485970005,0.0020412586285610003,0.057327359255692004,0.042108364818768,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.062133924140047,0.7756821880398781
Calb2.Cntnap5a.Vip,0.010179685877231,0.011683042546071,0.010441776477544,0.006962876756077,0.005338259906824,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006544989732623001,0.0035023035233370005,0.0,0.100215895370296,0.09407503223782801,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.024883963024725002,0.7227672166824941
Calb2.Cryab,0.008880315925748,0.007525762817796,0.006020558702682001,0.0050019704227760005,0.00811405535896,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005925348982788001,0.004275356472463,0.0,0.011839185194574001,0.010648392317811001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.016605879241580003,0.9144094406792861
Calb2.Cryab,0.005800947737321,0.0038867159226600003,0.0037476674925680004,0.0023006427450500003,0.007773802880561001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005080538355538,0.004181444898963001,0.0,0.010360753521897002,0.011381110937634002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.016312242267753,0.9276687575800521
Calb2.Cryab,0.005821107518977,0.0038071206802330003,0.0021106615304910003,0.0023097823299260004,0.005789685092171,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004247856274774,0.004382776611343,0.0,0.008419087490317001,0.009484354069385,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.015520177977207,0.937384367120869
Calb2.Cryab,0.0066584142573770004,0.008068759379760001,0.005144186879463,0.003963652403316,0.0049957269952650004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002307577982231,0.005968772835886001,0.0,0.019455034839003002,0.025674656073109002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009086108816403001,0.9052058813708741
Calb2.Cryab,0.009760191232291,0.005857538667774001,0.004280396702497,0.0038343171347500005,0.007659548361808001,0.0,0.0,0.0,0.0,0.0,0.001116986686425,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005677945102370001,0.0057934742280110006,0.0,0.008898985284394001,0.009836644969247,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0011430052587830001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.019241639886884,0.9118722456109051
Calb2.Cryab,0.024840145321260002,0.016173020626381002,0.02773475402937,0.015896850139913002,0.021617689867191002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004890468870736,0.0038165101137330004,0.0,0.0075164897950300005,0.008305550069722,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.017042855814299002,0.8501845582074501
Calb2.Vip.Gpd1,0.004539801941017,0.005407928896608001,0.0032598377867040004,0.0026744130376120004,0.004121554344568,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002015680898916,0.004595819554008,0.0,0.019429794197352003,0.025279406532146,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008550022237537001,0.9190940465991191
Calb2.Vip.Gpd1,0.004884613992591,0.004802515692382,0.0024921269562090003,0.0030625350073680002,0.0049992053702760005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006288150193513,0.0,0.003374093195154,0.006128095994616001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0026645921992480004,0.960283789804619
Calb2.Vip.Gpd1,0.0034708297799570004,0.005103373899826001,0.001601308672422,0.0031643774814940004,0.0036560619101860003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00505420102293,0.0,0.002320095917898,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004931853341520001,0.0,0.0025283281084280003,0.004909362552624,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002463704739234,0.0,0.0016957695158430002,0.9573029424026801
Calb2.Vip.Gpd1,0.004596439557537,0.005375091823649001,0.0032942989667100004,0.0026813799656620002,0.003809116838988,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0057242692108910006,0.001055145938789,0.001325095966231,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0016764269685500001,0.004560554316496,0.0,0.017748404177128002,0.024424173261964003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0030576541661240003,0.0,0.007924790783195001,0.9113146401062561
Calb2.Vip.Igfbp4,0.013190259901881001,0.006434819623587,0.020155960694634,0.005039688752086001,0.015462746019882002,0.0,0.0,0.0,0.0,0.0,0.011136266630685001,0.004815667565884,0.00411271227414,0.0,0.0034943488379830002,0.0040578378281080005,0.002214169068702,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006472037896305001,0.023049688007958,0.002724520201112,0.008873914107007,0.009266720450654001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0036066711731080003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004076722433933,0.0,0.018608437701642,0.8295198571559531
Calb2.Vip.Igfbp4,0.028115564947333003,0.004399944009624001,0.051925846703687,0.007147584754325,0.019080778581193003,0.0,0.0,0.0017229462671240002,0.0,0.0,0.022872000863524002,0.085943446731819,0.026081187835858003,0.0053826875458780005,0.054805261454798006,0.053724657123311,0.057673724908264,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06479609739615201,0.0,0.006292592922289001,0.056271573194911,0.022006265378041002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.021224596807648002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.025275225554388003,0.0,0.0,0.0,0.022202370826209003,0.0,0.06714672814594201,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.093900956880028,0.0,0.09375893338816901,0.10229299442529201
Calb2.Vip.Igfbp4,0.011731689805793002,0.012057095969131001,0.019179471776082,0.008405798149742,0.009503185226321001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0018457435336170001,0.0042097543848900005,0.0,0.017723190372960003,0.023020434969291,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007342676640057001,0.880607081375482
Calb2.Vip.Igfbp4,0.0076054799190670005,0.005293593653056,0.00426227940367,0.0026508176183810002,0.005481135035858,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00191187143714,0.004384396254572,0.0,0.020137876895576,0.027166158716547,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007778608013201,0.9125639471223621
Calb2.Vip.Igfbp4,0.0043158107192500005,0.0041705841983930006,0.0022931994200520002,0.0026188029800320004,0.004380937592829,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005578209368473,0.0,0.0032501994622350003,0.0060950196211110004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0024446067251460003,0.9633822055420491
Cck.Calca,0.0073224172879180005,0.0022801101519090003,0.007683708687633001,0.001649679239808,0.0017747325665390002,0.0049716527838620005,0.002043183579717,0.120678115412959,0.0028176627175780003,0.019013137449261003,0.009663497613621001,0.015532611046146002,0.004673991570104,0.18673903404201803,0.0031631195156690004,0.006038906265714,0.008558597270808,0.002376305002434,0.0,0.0015104993144540002,0.00710461729837,0.0,0.0,0.022003651169171003,0.022108958710632003,0.0,0.0050404823482850004,0.001005740405464,0.0,0.046571231609007,0.032795613987432005,0.0,0.002245465485466,0.0,0.0,0.0,0.0,0.0,0.0,0.094262616806318,0.0030303912436070004,0.0,0.0,0.0,0.043075650550045,0.012184987380486002,0.004480123780903,0.0,0.001104094723284,0.0,0.0,0.0,0.006033673363613001,0.0,0.0017177928639660002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.057692966864452,0.10255752314506301,0.009953443978114,0.11292917143498801
Cck.Cxcl14.Calb1.Igfbp5,0.020804686787589,0.013239510676978001,0.023841867717386,0.013593610678194002,0.043599961017852004,0.0,0.0,0.0,0.0,0.0,0.0,0.001358559693193,0.0,0.0,0.0022689207788880003,0.0015651974874330002,0.004302507270676,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007838276813686,0.00446443213909,0.0,0.022403542812416,0.020566897480993003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009668853317605001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0029641057084500004,0.0,0.016329720526588,0.787358163365335
