Gene,Expt,x,y
3110035E14Rik,1,7203,16096
3110035E14Rik,1,7203,16128
3110035E14Rik,1,7204,16531
3110035E14Rik,1,7206,16279
3110035E14Rik,1,7207,16407
3110035E14Rik,1,7211,16108
3110035E14Rik,1,7211,16274
3110035E14Rik,1,7219,16109
3110035E14Rik,1,7223,15918
3110035E14Rik,1,7223,16120
3110035E14Rik,1,7224,16116
3110035E14Rik,1,7225,16573
3110035E14Rik,1,7229,16476
3110035E14Rik,1,7232,16152
3110035E14Rik,1,7237,16134
3110035E14Rik,1,7237,16165
3110035E14Rik,1,7238,15576
3110035E14Rik,1,7242,16549
3110035E14Rik,1,7243,16406
3110035E14Rik,1,7252,16141
3110035E14Rik,1,7253,15102
3110035E14Rik,1,7263,16300
3110035E14Rik,1,7263,16535
3110035E14Rik,1,7265,16536
3110035E14Rik,1,7265,16609
3110035E14Rik,1,7278,16382
3110035E14Rik,1,7282,16218
3110035E14Rik,1,7288,16225
3110035E14Rik,1,7288,16656
3110035E14Rik,1,7293,16575
3110035E14Rik,1,7295,16448
3110035E14Rik,1,7295,16449
3110035E14Rik,1,7298,16241
3110035E14Rik,1,7300,16584
3110035E14Rik,1,7301,16475
3110035E14Rik,1,7304,16317
3110035E14Rik,1,7308,16478
3110035E14Rik,1,7309,16338
3110035E14Rik,1,7310,16599
3110035E14Rik,1,7314,16255
3110035E14Rik,1,7314,16521
3110035E14Rik,1,7315,16284
3110035E14Rik,1,7322,16586
3110035E14Rik,1,7322,16618
3110035E14Rik,1,7324,14842
3110035E14Rik,1,7324,16145
3110035E14Rik,1,7329,16129
3110035E14Rik,1,7329,16376
3110035E14Rik,1,7330,16603
3110035E14Rik,1,7331,16214
3110035E14Rik,1,7333,16270
3110035E14Rik,1,7338,16229
3110035E14Rik,1,7349,16315
3110035E14Rik,1,7361,14828
3110035E14Rik,1,7363,16239
3110035E14Rik,1,7373,16300
3110035E14Rik,1,7384,16566
3110035E14Rik,1,7387,14929
3110035E14Rik,1,7388,16211
3110035E14Rik,1,7399,16504
3110035E14Rik,1,7400,16606
3110035E14Rik,1,7403,16384
3110035E14Rik,1,7404,16212
3110035E14Rik,1,7404,16244
3110035E14Rik,1,7404,16383
3110035E14Rik,1,7404,16499
3110035E14Rik,1,7409,16243
3110035E14Rik,1,7412,15206
3110035E14Rik,1,7412,16213
3110035E14Rik,1,7417,16487
3110035E14Rik,1,7421,16374
3110035E14Rik,1,7421,16567
3110035E14Rik,1,7430,16397
3110035E14Rik,1,7435,16500
3110035E14Rik,1,7442,15829
3110035E14Rik,1,7449,16514
